Geneid	HISAT2 on data 25 and data 1: aligned reads (BAM)
AFUB_001360	60
AFUB_001370	5153
AFUB_001380	0
AFUB_001390	3
AFUB_001400	15269
AFUB_001410	4055
AFUB_001420	3077
AFUB_001430	1607
AFUB_001440	2546
AFUB_001450	127
AFUB_001460	3402
AFUB_001470	30490
AFUB_001480	5303
AFUB_001490	655
AFUB_001500	246
AFUB_001510	7456
AFUB_001520	17881
AFUB_001530	1158
AFUB_001540	3463
AFUB_001550	7082
AFUB_001560	9946
AFUB_001570	10752
AFUB_001580	4027
AFUB_001590	1962
AFUB_001600	1940
AFUB_001610	2544
AFUB_001620	4833
AFUB_001630	1683
AFUB_001640	12426
AFUB_001650	454
AFUB_001660	1250
AFUB_001670	1185
AFUB_001680	157
AFUB_001690	4795
AFUB_001700	15028
AFUB_001710	3223
AFUB_001720	8447
AFUB_001730	682
AFUB_001740	459
AFUB_001750	62054
AFUB_001760	10566
AFUB_001770	2780
AFUB_001780	3748
AFUB_001790	21107
AFUB_001800	635
AFUB_001810	76349
AFUB_001820	3006
AFUB_001830	3958
AFUB_001840	2479
AFUB_001850	4721
AFUB_001860	1433
AFUB_001870	8255
AFUB_001880	4017
AFUB_001890	5114
AFUB_001900	16585
AFUB_001910	187
AFUB_001920	583
AFUB_001930	917
AFUB_001940	8034
AFUB_001950	1870
AFUB_001960	1858
AFUB_001970	259
AFUB_001980	41
AFUB_001990	1145
AFUB_002000	6416
AFUB_002010	1044
AFUB_002020	1037
AFUB_002030	540
AFUB_002040	5054
AFUB_002050	373
AFUB_002060	393
AFUB_002070	154
AFUB_002080	740
AFUB_002090	2664
AFUB_002100	1073
AFUB_002110	34
AFUB_002120	14966
AFUB_002130	179
AFUB_002140	10066
AFUB_002150	1610
AFUB_002160	8490
AFUB_002170	381
AFUB_002180	579
AFUB_002190	580
AFUB_002200	24
AFUB_002210	6
AFUB_002220	0
AFUB_002230	583
AFUB_002240	2337
AFUB_002250	896
AFUB_002260	2575
AFUB_002270	106
AFUB_002280	49
AFUB_002290	1533
AFUB_002300	32
AFUB_002310	71
AFUB_002320	2470
AFUB_002330	1884
AFUB_002340	2714
AFUB_002350	4648
AFUB_002360	68
AFUB_002370	4159
AFUB_002380	230
AFUB_002390	7325
AFUB_002400	1892
AFUB_002410	38543
AFUB_002420	573
AFUB_002430	2921
AFUB_002440	73
AFUB_002450	12613
AFUB_002460	1274
AFUB_002470	1131
AFUB_002480	281
AFUB_002490	6021
AFUB_002500	747
AFUB_002510	5524
AFUB_002520	8233
AFUB_002530	10970
AFUB_002540	1788
AFUB_002550	3245
AFUB_002560	2010
AFUB_002570	9891
AFUB_002580	1174
AFUB_002590	6532
AFUB_002600	403
AFUB_002610	8
AFUB_002620	0
AFUB_002630	0
AFUB_002640	2
AFUB_002650	31
AFUB_002660	8663
AFUB_002670	1196
AFUB_002680	24821
AFUB_002690	7
AFUB_002700	3
AFUB_002710	55
AFUB_002720	1606
AFUB_002730	6788
AFUB_002740	609
AFUB_002750	183
AFUB_002760	257
AFUB_002770	157
AFUB_002780	1312
AFUB_002790	3066
AFUB_002800	6007
AFUB_002810	1911
AFUB_002820	2373
AFUB_002830	602
AFUB_002840	1623
AFUB_002850	7044
AFUB_002860	72
AFUB_002870	1601
AFUB_002880	1230
AFUB_002890	8621
AFUB_002900	2
AFUB_002910	577
AFUB_002920	13046
AFUB_002930	83878
AFUB_002940	707
AFUB_002950	19436
AFUB_002960	4435
AFUB_002970	8882
AFUB_002980	6469
AFUB_002990	3511
AFUB_003000	1322
AFUB_003010	8737
AFUB_003020	0
AFUB_003030	0
AFUB_003040	2326
AFUB_003050	381
AFUB_003060	26
AFUB_003070	7704
AFUB_003080	3093
AFUB_003090	577
AFUB_003100	2312
AFUB_003110	2308
AFUB_003120	4715
AFUB_003130	18
AFUB_003140	11
AFUB_003150	18945
AFUB_003160	81
AFUB_003170	1209
AFUB_003180	179
AFUB_003190	910
AFUB_003200	1023
AFUB_003210	4407
AFUB_003220	6427
AFUB_003230	538
AFUB_003240	42
AFUB_003250	3520
AFUB_003260	541
AFUB_003270	1986
AFUB_003280	1406
AFUB_003290	12019
AFUB_003300	4701
AFUB_003310	2352
AFUB_003320	1826
AFUB_003330	310
AFUB_003340	28
AFUB_003350	302
AFUB_003360	7245
AFUB_003370	1995
AFUB_003380	5551
AFUB_003390	2766
AFUB_003400	4702
AFUB_003410	1185
AFUB_003420	6185
AFUB_003430	458
AFUB_003440	33499
AFUB_003450	3766
AFUB_003460	5107
AFUB_003470	829
AFUB_003480	6859
AFUB_003490	1201
AFUB_003500	1582
AFUB_003510	10000
AFUB_003520	6510
AFUB_003530	1483
AFUB_003540	3287
AFUB_003550	563
AFUB_003560	25382
AFUB_003570	361
AFUB_003580	876
AFUB_003590	0
AFUB_003600	564
AFUB_003610	595
AFUB_003620	35
AFUB_003629	9
AFUB_003630	194
AFUB_003640	2
AFUB_003650	2
AFUB_003660	0
AFUB_003670	3
AFUB_003680	1
AFUB_003690	0
AFUB_003700	10
AFUB_003710	0
AFUB_003720	9
AFUB_003730	0
AFUB_003740	3
AFUB_003750	0
AFUB_003760	122
AFUB_003770	29
AFUB_003780	2120
AFUB_003790	11835
AFUB_003800	25736
AFUB_003810	17332
AFUB_003820	2583
AFUB_003830	1649
AFUB_003840	944
AFUB_003850	1831
AFUB_003860	3366
AFUB_003870	2141
AFUB_003880	7
AFUB_003890	35
AFUB_003900	5682
AFUB_003910	13311
AFUB_003920	28539
AFUB_003930	63
AFUB_003940	686
AFUB_003950	5843
AFUB_003960	1474
AFUB_003970	1249
AFUB_003980	2
AFUB_003990	56
AFUB_004000	3532
AFUB_004010	324
AFUB_004020	12162
AFUB_004030	3524
AFUB_004040	35167
AFUB_004050	393
AFUB_004060	11062
AFUB_004070	3648
AFUB_004080	16
AFUB_004090	3984
AFUB_004100	673
AFUB_004110	1814
AFUB_004120	3184
AFUB_004130	3711
AFUB_004140	933
AFUB_004150	4586
AFUB_004160	2196
AFUB_004170	13195
AFUB_004185	1111
AFUB_004200	8466
AFUB_004210	12877
AFUB_004220	1373
AFUB_004230	3339
AFUB_004240	2151
AFUB_004250	7077
AFUB_004260	93
AFUB_004270	280
AFUB_004280	529
AFUB_004290	5267
AFUB_004300	165
AFUB_004310	2065
AFUB_004320	6971
AFUB_004330	8904
AFUB_004340	8757
AFUB_004350	28644
AFUB_004360	1607
AFUB_004370	35154
AFUB_004380	2606
AFUB_004390	1778
AFUB_004400	3508
AFUB_004410	27907
AFUB_004420	3707
AFUB_004430	42655
AFUB_004440	6571
AFUB_004450	704
AFUB_004460	547
AFUB_004470	2151
AFUB_004480	801
AFUB_004489	233
AFUB_004490	183
AFUB_004500	122
AFUB_004510	1712
AFUB_004520	1308
AFUB_004530	57080
AFUB_004540	6472
AFUB_004550	504
AFUB_004560	2351
AFUB_004570	11637
AFUB_004580	439
AFUB_004590	5697
AFUB_004600	23161
AFUB_004610	3125
AFUB_004620	9220
AFUB_004630	3992
AFUB_004640	1131
AFUB_004650	794
AFUB_004660	40587
AFUB_004670	684
AFUB_004680	5313
AFUB_004690	182
AFUB_004700	7841
AFUB_004710	7730
AFUB_004720	1920
AFUB_004730	977
AFUB_004740	2393
AFUB_004750	2371
AFUB_004760	390
AFUB_004770	1855
AFUB_004780	4894
AFUB_004790	3028
AFUB_004800	250
AFUB_004810	2736
AFUB_004820	3144
AFUB_004830	4553
AFUB_004840	3050
AFUB_004850	132
AFUB_004860	2541
AFUB_004870	34971
AFUB_004880	15015
AFUB_004890	5401
AFUB_004900	4945
AFUB_004910	785
AFUB_004920	1335
AFUB_004930	1704
AFUB_004940	4090
AFUB_004950	573
AFUB_004960	1082
AFUB_004970	31777
AFUB_004980	813
AFUB_004990	16587
AFUB_005000	47024
AFUB_005010	14571
AFUB_005020	3228
AFUB_005030	1187
AFUB_005040	9464
AFUB_005050	2467
AFUB_005060	5100
AFUB_005070	1787
AFUB_005080	91
AFUB_005090	2014
AFUB_005100	2450
AFUB_005110	2095
AFUB_005120	2689
AFUB_005130	12919
AFUB_005140	1947
AFUB_005150	964
AFUB_005160	3277
AFUB_005170	539
AFUB_005180	9976
AFUB_005190	3969
AFUB_005200	751
AFUB_005210	807
AFUB_005220	0
AFUB_005230	0
AFUB_005240	12819
AFUB_005250	8299
AFUB_005260	0
AFUB_005270	7104
AFUB_005280	4377
AFUB_005290	2267
AFUB_005300	28372
AFUB_005310	4948
AFUB_005320	22594
AFUB_005330	26089
AFUB_005340	4617
AFUB_005350	3571
AFUB_005360	14197
AFUB_005370	1104
AFUB_005380	862
AFUB_005390	106988
AFUB_005400	25183
AFUB_005410	1210
AFUB_005420	7309
AFUB_005430	3136
AFUB_005440	28289
AFUB_005450	4893
AFUB_005460	4619
AFUB_005470	0
AFUB_005480	5173
AFUB_005490	39696
AFUB_005500	446
AFUB_005510	2061
AFUB_005520	4035
AFUB_005530	1089
AFUB_005540	678
AFUB_005550	5127
AFUB_005560	42131
AFUB_005570	18446
AFUB_005580	582
AFUB_005590	18401
AFUB_005600	10086
AFUB_005610	2502
AFUB_005620	389
AFUB_005630	6466
AFUB_005640	97
AFUB_005650	4413
AFUB_005660	10841
AFUB_005670	2968
AFUB_005680	1277
AFUB_005690	23197
AFUB_005700	175
AFUB_005710	438
AFUB_005720	1171
AFUB_005730	1000
AFUB_005740	318136
AFUB_005750	12617
AFUB_005760	9795
AFUB_005770	5226
AFUB_005780	753
AFUB_005790	3191
AFUB_005800	619
AFUB_005810	857
AFUB_005820	1497
AFUB_005830	18949
AFUB_005840	23684
AFUB_005850	2096
AFUB_005860	2415
AFUB_005870	1029
AFUB_005880	1506
AFUB_005890	2622
AFUB_005900	6806
AFUB_005910	414
AFUB_005920	5145
AFUB_005930	2133
AFUB_005940	15767
AFUB_005950	142
AFUB_005960	3
AFUB_005970	1
AFUB_005980	21410
AFUB_005990	12522
AFUB_006000	42129
AFUB_006010	4354
AFUB_006020	3902
AFUB_006029	1436
AFUB_006030	680
AFUB_006040	396
AFUB_006050	9619
AFUB_006060	2582
AFUB_006070	551
AFUB_006080	570
AFUB_006090	64941
AFUB_006100	5121
AFUB_006110	1
AFUB_006120	1584
AFUB_006130	656
AFUB_006140	1205
AFUB_006150	1458
AFUB_006160	1070
AFUB_006170	173
AFUB_006180	36298
AFUB_006190	28203
AFUB_006200	3761
AFUB_006210	2153
AFUB_006220	12806
AFUB_006230	3585
AFUB_006240	60
AFUB_006250	174
AFUB_006260	2310
AFUB_006270	22
AFUB_006280	25
AFUB_006290	7967
AFUB_006300	936
AFUB_006310	6341
AFUB_006320	8244
AFUB_006330	1403
AFUB_006340	5635
AFUB_006350	2992
AFUB_006360	3764
AFUB_006370	795
AFUB_006380	71627
AFUB_006390	92
AFUB_006400	8214
AFUB_006410	8825
AFUB_006420	2263
AFUB_006430	3738
AFUB_006440	9767
AFUB_006450	4231
AFUB_006460	4362
AFUB_006470	10867
AFUB_006480	710
AFUB_006490	3856
AFUB_006500	68
AFUB_006510	159
AFUB_006520	84
AFUB_006530	2753
AFUB_006540	12539
AFUB_006550	15621
AFUB_006560	9859
AFUB_006570	15573
AFUB_006580	2078
AFUB_006590	12406
AFUB_006600	3244
AFUB_006610	6376
AFUB_006620	2974
AFUB_006630	1991
AFUB_006640	1952
AFUB_006650	969
AFUB_006660	3289
AFUB_006670	5468
AFUB_006680	5586
AFUB_006690	4815
AFUB_006700	9055
AFUB_006710	22745
AFUB_006720	32129
AFUB_006730	6024
AFUB_006740	561
AFUB_006750	2022
AFUB_006760	1482
AFUB_006770	418347
AFUB_006780	13575
AFUB_006790	4649
AFUB_006800	1726
AFUB_006810	786
AFUB_006820	826
AFUB_006830	430
AFUB_006840	1170
AFUB_006850	605
AFUB_006860	429
AFUB_006870	6593
AFUB_006880	1602
AFUB_006890	582
AFUB_006900	10838
AFUB_006910	5178
AFUB_006920	1444
AFUB_006930	691
AFUB_006940	113
AFUB_006950	5177
AFUB_006960	39018
AFUB_006970	2337
AFUB_006980	12139
AFUB_006990	2541
AFUB_007000	7043
AFUB_007010	4614
AFUB_007020	159
AFUB_007030	264
AFUB_007040	87
AFUB_007050	5370
AFUB_007060	4489
AFUB_007070	12735
AFUB_007080	3183
AFUB_007090	10446
AFUB_007100	15574
AFUB_007110	2870
AFUB_007120	720
AFUB_007130	531
AFUB_007140	3641
AFUB_007150	30696
AFUB_007160	12088
AFUB_007170	23017
AFUB_007180	437
AFUB_007190	2467
AFUB_007200	3840
AFUB_007210	46535
AFUB_007220	1902
AFUB_007230	2866
AFUB_007240	6402
AFUB_007250	1262
AFUB_007260	1563
AFUB_007270	3658
AFUB_007280	8082
AFUB_007290	512
AFUB_007300	12992
AFUB_007310	2577
AFUB_007320	5447
AFUB_007330	2940
AFUB_007340	32482
AFUB_007350	1029
AFUB_007360	11176
AFUB_007370	2657
AFUB_007380	8336
AFUB_007390	1999
AFUB_007400	72
AFUB_007410	564
AFUB_007420	3200
AFUB_007430	8053
AFUB_007440	795
AFUB_007450	24544
AFUB_007460	991
AFUB_007470	9332
AFUB_007480	1136
AFUB_007490	7518
AFUB_007500	5186
AFUB_007510	9312
AFUB_007520	2906
AFUB_007530	1972
AFUB_007540	41
AFUB_007550	1665
AFUB_007560	2749
AFUB_007570	1265
AFUB_007580	5839
AFUB_007590	288
AFUB_007600	2099
AFUB_007610	9635
AFUB_007620	3135
AFUB_007630	674
AFUB_007640	7682
AFUB_007650	4390
AFUB_007660	2462
AFUB_007670	5658
AFUB_007680	73
AFUB_007690	1245
AFUB_007700	3373
AFUB_007710	1059
AFUB_007720	63
AFUB_007730	6436
AFUB_007740	684
AFUB_007750	2111
AFUB_007760	2337
AFUB_007770	89026
AFUB_007780	15536
AFUB_007790	6422
AFUB_007800	20547
AFUB_007810	6600
AFUB_007820	691
AFUB_007830	3642
AFUB_007840	3612
AFUB_007850	10465
AFUB_007860	6833
AFUB_007865	439
AFUB_007870	64
AFUB_007880	732
AFUB_007890	1214
AFUB_007900	1465
AFUB_007910	4745
AFUB_007920	1205
AFUB_007930	2192
AFUB_007940	1916
AFUB_007950	3114
AFUB_007960	11231
AFUB_007970	5390
AFUB_007980	1913
AFUB_007990	2059
AFUB_008000	3974
AFUB_008010	3723
AFUB_008020	16870
AFUB_008030	8688
AFUB_008040	2688
AFUB_008050	20339
AFUB_008060	1664
AFUB_008070	7064
AFUB_008080	3499
AFUB_008090	2379
AFUB_008100	5163
AFUB_008110	1578
AFUB_008120	1794
AFUB_008130	18100
AFUB_008140	1436
AFUB_008150	3948
AFUB_008160	879
AFUB_008170	12816
AFUB_008180	2
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	1
AFUB_008230	1833
AFUB_008240	2729
AFUB_008250	4454
AFUB_008260	23094
AFUB_008270	3367
AFUB_008280	1192
AFUB_008290	4332
AFUB_008300	6187
AFUB_008310	2806
AFUB_008320	5428
AFUB_008330	3322
AFUB_008340	5855
AFUB_008350	2699
AFUB_008360	6824
AFUB_008370	1027
AFUB_008380	6824
AFUB_008390	14230
AFUB_008400	2794
AFUB_008410	1112
AFUB_008420	1236
AFUB_008430	16170
AFUB_008440	5458
AFUB_008450	2141
AFUB_008460	4725
AFUB_008470	1780
AFUB_008480	2838
AFUB_008490	6898
AFUB_008500	2339
AFUB_008510	1891
AFUB_008520	44747
AFUB_008530	755
AFUB_008540	572
AFUB_008550	4099
AFUB_008560	2240
AFUB_008570	4474
AFUB_008580	531
AFUB_008590	4732
AFUB_008600	3624
AFUB_008610	1602
AFUB_008620	10269
AFUB_008630	7272
AFUB_008640	754
AFUB_008650	550
AFUB_008660	2113
AFUB_008670	4319
AFUB_008680	155
AFUB_008690	1602
AFUB_008700	14142
AFUB_008710	6915
AFUB_008720	20
AFUB_008730	1283
AFUB_008740	4481
AFUB_008750	14717
AFUB_008760	144
AFUB_008770	7
AFUB_008780	0
AFUB_008790	0
AFUB_008800	2882
AFUB_008810	965
AFUB_008820	5747
AFUB_008830	1304
AFUB_008840	1476
AFUB_008850	6401
AFUB_008860	2837
AFUB_008870	695
AFUB_008880	404
AFUB_008890	32846
AFUB_008900	4368
AFUB_008910	2700
AFUB_008920	3988
AFUB_008930	1746
AFUB_008940	6706
AFUB_008950	22493
AFUB_008960	8471
AFUB_008970	471
AFUB_008980	5398
AFUB_008990	4089
AFUB_009000	2131
AFUB_009010	1324
AFUB_009020	1888
AFUB_009030	13559
AFUB_009040	26962
AFUB_009050	2936
AFUB_009060	5555
AFUB_009070	3317
AFUB_009080	17400
AFUB_009090	6644
AFUB_009100	1363
AFUB_009110	4726
AFUB_009120	6186
AFUB_009130	7076
AFUB_009140	3586
AFUB_009150	1672
AFUB_009160	190
AFUB_009170	1122
AFUB_009180	6905
AFUB_009190	2567
AFUB_009199	540
AFUB_009200	661
AFUB_009210	1569
AFUB_009220	32722
AFUB_009230	5549
AFUB_009240	4476
AFUB_009250	21364
AFUB_009260	2386
AFUB_009270	4385
AFUB_009280	8740
AFUB_009290	11658
AFUB_009300	4655
AFUB_009310	4565
AFUB_009320	387
AFUB_009330	2498
AFUB_009340	2281
AFUB_009350	1702
AFUB_009360	802
AFUB_009370	2862
AFUB_009380	20747
AFUB_009390	3325
AFUB_009400	1027
AFUB_009410	9879
AFUB_009420	240
AFUB_009430	7420
AFUB_009440	94
AFUB_009450	1040
AFUB_009460	7336
AFUB_009470	11713
AFUB_009480	299
AFUB_009490	4571
AFUB_009500	582
AFUB_009510	258
AFUB_009520	215
AFUB_009530	211
AFUB_009540	37566
AFUB_009550	178
AFUB_009560	11
AFUB_009570	3
AFUB_009580	69
AFUB_009590	120
AFUB_009600	3111
AFUB_009610	5508
AFUB_009620	6479
AFUB_009630	5152
AFUB_009640	2082
AFUB_009650	568
AFUB_009660	6
AFUB_009670	13
AFUB_009680	1244
AFUB_009690	1707
AFUB_009705	12878
AFUB_009720	11076
AFUB_009730	7428
AFUB_009740	2789
AFUB_009750	4265
AFUB_009760	59882
AFUB_009770	3461
AFUB_009780	5937
AFUB_009790	1070
AFUB_009800	14398
AFUB_009810	1022
AFUB_009820	7596
AFUB_009830	2319
AFUB_009840	527
AFUB_009850	2926
AFUB_009860	8887
AFUB_009870	4360
AFUB_009880	397
AFUB_009890	1
AFUB_009900	3807
AFUB_009910	584
AFUB_009920	1827
AFUB_009930	2112
AFUB_009940	19511
AFUB_009950	4131
AFUB_009960	5816
AFUB_009970	882
AFUB_009980	11520
AFUB_009990	1821
AFUB_010000	21772
AFUB_010010	332
AFUB_010020	5863
AFUB_010030	4867
AFUB_010040	3069
AFUB_010050	30568
AFUB_010060	1485
AFUB_010070	906
AFUB_010080	10983
AFUB_010090	2475
AFUB_010100	6398
AFUB_010110	9755
AFUB_010120	1227
AFUB_010130	3681
AFUB_010140	2828
AFUB_010150	760
AFUB_010160	1115
AFUB_010170	3234
AFUB_010180	13867
AFUB_010190	4380
AFUB_010200	2291
AFUB_010210	501
AFUB_010220	1905
AFUB_010230	4375
AFUB_010240	1625
AFUB_010250	315
AFUB_010260	757
AFUB_010270	1708
AFUB_010280	8147
AFUB_010290	240
AFUB_010300	23683
AFUB_010310	621
AFUB_010320	2718
AFUB_010330	73969
AFUB_010340	2573
AFUB_010350	7424
AFUB_010360	4398
AFUB_010370	5195
AFUB_010380	1675
AFUB_010390	21736
AFUB_010400	2262
AFUB_010410	3011
AFUB_010420	1218
AFUB_010430	50
AFUB_010440	0
AFUB_010450	12
AFUB_010460	28
AFUB_010470	212
AFUB_010480	0
AFUB_010490	1495
AFUB_010500	3855
AFUB_010510	8639
AFUB_010520	1614
AFUB_010530	139
AFUB_010540	16693
AFUB_010550	6094
AFUB_010560	55254
AFUB_010570	1121
AFUB_010580	2722
AFUB_010590	9351
AFUB_010600	43
AFUB_010610	3345
AFUB_010620	32238
AFUB_010630	800
AFUB_010640	207
AFUB_010650	21969
AFUB_010660	80
AFUB_010670	1
AFUB_010680	2363
AFUB_010690	0
AFUB_010700	117
AFUB_010710	156
AFUB_010720	501
AFUB_010730	119
AFUB_010740	4
AFUB_010750	5
AFUB_010760	8
AFUB_010770	9
AFUB_010780	13
AFUB_010790	38
AFUB_010800	111
AFUB_010810	2138
AFUB_010820	7174
AFUB_010830	783
AFUB_010840	1032
AFUB_010850	41641
AFUB_010860	919
AFUB_010870	3591
AFUB_010880	13808
AFUB_010890	20860
AFUB_010900	5633
AFUB_010910	2715
AFUB_010920	8860
AFUB_010930	1370
AFUB_010940	3445
AFUB_010950	1321
AFUB_010960	746
AFUB_010970	472
AFUB_010980	2533
AFUB_010990	3928
AFUB_011000	255
AFUB_011010	26
AFUB_011020	11
AFUB_011030	16
AFUB_011040	35
AFUB_011050	151
AFUB_011060	1438
AFUB_011070	1068
AFUB_011080	117
AFUB_011090	297
AFUB_011100	7490
AFUB_011110	1304
AFUB_011120	2771
AFUB_011130	1724
AFUB_011140	42395
AFUB_011150	9
AFUB_011160	148
AFUB_011170	34141
AFUB_011180	221
AFUB_011190	193
AFUB_011200	6140
AFUB_011210	5879
AFUB_011220	32945
AFUB_011230	4990
AFUB_011240	5498
AFUB_011250	160
AFUB_011260	663
AFUB_011270	33
AFUB_011280	340
AFUB_011290	8
AFUB_011300	771
AFUB_011310	3758
AFUB_011320	9007
AFUB_011330	1032
AFUB_011340	17385
AFUB_011350	2351
AFUB_011360	127
AFUB_011370	6868
AFUB_011380	3194
AFUB_011390	4710
AFUB_011400	20485
AFUB_011410	31834
AFUB_011420	11139
AFUB_011430	1143
AFUB_011440	1083
AFUB_011450	16230
AFUB_011460	1114
AFUB_011470	6517
AFUB_011480	397
AFUB_011490	2585
AFUB_011500	7039
AFUB_011510	951
AFUB_011520	580
AFUB_011530	2557
AFUB_011540	4426
AFUB_011550	2674
AFUB_011560	1836
AFUB_011570	80
AFUB_011580	3355
AFUB_011590	2303
AFUB_011600	1202
AFUB_011610	1522
AFUB_011620	11826
AFUB_011630	448
AFUB_011640	26923
AFUB_011650	10587
AFUB_011660	369
AFUB_011670	1579
AFUB_011680	91
AFUB_011690	144
AFUB_011700	246
AFUB_011710	19
AFUB_011720	9893
AFUB_011730	5022
AFUB_011740	484
AFUB_011750	4282
AFUB_011760	2307
AFUB_011770	790
AFUB_011780	821
AFUB_011790	120
AFUB_011800	14466
AFUB_011810	9824
AFUB_011820	39963
AFUB_011830	30
AFUB_011840	6054
AFUB_011850	3517
AFUB_011860	12807
AFUB_011870	299
AFUB_011880	88
AFUB_011890	4
AFUB_011900	5
AFUB_011910	277
AFUB_011920	546
AFUB_011930	301
AFUB_011940	11
AFUB_011950	1876
AFUB_011960	11765
AFUB_011970	15
AFUB_011980	230
AFUB_011990	1602
AFUB_012000	44838
AFUB_012010	4721
AFUB_012020	25432
AFUB_012030	596
AFUB_012040	2113
AFUB_012050	422
AFUB_012060	8192
AFUB_012070	466
AFUB_012080	35941
AFUB_012090	3193
AFUB_012100	5809
AFUB_012110	281
AFUB_012120	1109
AFUB_012130	6084
AFUB_012140	1102
AFUB_012150	12454
AFUB_012160	58180
AFUB_012170	6419
AFUB_012180	126
AFUB_012190	1164
AFUB_012200	9208
AFUB_012210	3646
AFUB_012220	2344
AFUB_012230	5590
AFUB_012240	3181
AFUB_012250	1642
AFUB_012260	4093
AFUB_012270	24686
AFUB_012280	2119
AFUB_012290	881
AFUB_012300	2531
AFUB_012310	1372
AFUB_012320	657
AFUB_012330	19
AFUB_012340	3034
AFUB_012350	1018
AFUB_012360	250
AFUB_012370	47063
AFUB_012380	5998
AFUB_012390	3629
AFUB_012400	10395
AFUB_012410	4552
AFUB_012420	10596
AFUB_012430	4202
AFUB_012440	7955
AFUB_012450	958
AFUB_012460	2564
AFUB_012470	1533
AFUB_012480	511
AFUB_012490	3741
AFUB_012500	2732
AFUB_012510	742
AFUB_012520	838
AFUB_012530	6411
AFUB_012540	14819
AFUB_012550	4138
AFUB_012560	160
AFUB_012570	9901
AFUB_012580	11002
AFUB_012590	167
AFUB_012600	146
AFUB_012610	1408
AFUB_012620	36318
AFUB_012630	1993
AFUB_012640	3578
AFUB_012650	1804
AFUB_012660	791
AFUB_012670	2840
AFUB_012680	1943
AFUB_012690	5531
AFUB_012700	3014
AFUB_012710	1994
AFUB_012720	1733
AFUB_012730	3543
AFUB_012740	19327
AFUB_012750	4299
AFUB_012760	194
AFUB_012770	8712
AFUB_012780	1412
AFUB_012790	6192
AFUB_012800	11758
AFUB_012810	860
AFUB_012820	6569
AFUB_012830	22934
AFUB_012840	3283
AFUB_012850	838
AFUB_012860	648
AFUB_012870	1646
AFUB_012880	2781
AFUB_012890	1221
AFUB_012900	125
AFUB_012910	2931
AFUB_012920	1880
AFUB_012930	271
AFUB_012940	39779
AFUB_012950	1553
AFUB_012960	7100
AFUB_012970	4134
AFUB_012980	18011
AFUB_012990	56032
AFUB_013000	2206
AFUB_013010	1017
AFUB_013020	186
AFUB_013030	2362
AFUB_013040	588
