Geneid	HISAT2 on data 88 and data 1: aligned reads (BAM)
AFUB_001790	16275
AFUB_001800	523
AFUB_001810	67669
AFUB_001820	1449
AFUB_001830	2854
AFUB_001840	1812
AFUB_001850	3755
AFUB_001860	461
AFUB_001870	4007
AFUB_001880	3499
AFUB_001890	4711
AFUB_001900	16910
AFUB_001910	26
AFUB_001920	871
AFUB_001930	760
AFUB_001940	5948
AFUB_001950	1550
AFUB_001960	1109
AFUB_001970	199
AFUB_001980	17
AFUB_001990	926
AFUB_002000	2238
AFUB_002010	326
AFUB_002020	585
AFUB_002030	412
AFUB_002040	3663
AFUB_002050	275
AFUB_002060	608
AFUB_002070	457
AFUB_002080	1422
AFUB_002090	2527
AFUB_002100	475
AFUB_002110	8
AFUB_002120	12075
AFUB_002130	132
AFUB_002140	7810
AFUB_002150	1512
AFUB_002160	3464
AFUB_002170	647
AFUB_002180	875
AFUB_002190	876
AFUB_002200	24
AFUB_002210	7
AFUB_002220	0
AFUB_002230	341
AFUB_002240	1624
AFUB_002250	728
AFUB_002260	2291
AFUB_002270	55
AFUB_002280	36
AFUB_002290	1136
AFUB_002300	32
AFUB_002310	23
AFUB_002320	1260
AFUB_002330	844
AFUB_002340	3588
AFUB_002350	3935
AFUB_002360	40
AFUB_002370	1841
AFUB_002380	106
AFUB_002390	5739
AFUB_002400	1897
AFUB_002410	28913
AFUB_002420	322
AFUB_002430	3631
AFUB_002440	52
AFUB_002450	19594
AFUB_002460	1449
AFUB_002470	609
AFUB_002480	235
AFUB_002490	15310
AFUB_002500	1047
AFUB_002510	5180
AFUB_002520	5720
AFUB_002530	6769
AFUB_002540	1246
AFUB_002550	2096
AFUB_002560	1568
AFUB_002570	5186
AFUB_002580	1712
AFUB_002590	3488
AFUB_002600	496
AFUB_002610	10
AFUB_002620	0
AFUB_002630	0
AFUB_002640	1
AFUB_002650	9
AFUB_002660	4671
AFUB_002670	676
AFUB_002680	18679
AFUB_002690	2
AFUB_002700	0
AFUB_002710	16
AFUB_002720	959
AFUB_002730	3058
AFUB_002740	504
AFUB_002750	140
AFUB_002760	142
AFUB_002770	72
AFUB_002780	1128
AFUB_002790	2680
AFUB_002800	5275
AFUB_002810	1725
AFUB_002820	2041
AFUB_002830	435
AFUB_002840	862
AFUB_002850	5717
AFUB_002860	124
AFUB_002870	1423
AFUB_002880	1043
AFUB_002890	8467
AFUB_002900	4
AFUB_002910	992
AFUB_002920	11589
AFUB_002930	48663
AFUB_002940	366
AFUB_002950	7134
AFUB_002960	1758
AFUB_002970	5207
AFUB_002980	5158
AFUB_002990	1498
AFUB_003000	883
AFUB_003010	4823
AFUB_003020	0
AFUB_003030	0
AFUB_003040	1418
AFUB_003050	342
AFUB_003060	11
AFUB_003070	7210
AFUB_003080	1899
AFUB_003090	418
AFUB_003100	1376
AFUB_003110	808
AFUB_003120	2165
AFUB_003130	5
AFUB_003140	3
AFUB_003150	10761
AFUB_003160	47
AFUB_003170	5427
AFUB_003180	166
AFUB_003190	546
AFUB_003200	586
AFUB_003210	4450
AFUB_003220	5064
AFUB_003230	377
AFUB_003240	28
AFUB_003250	2782
AFUB_003260	478
AFUB_003270	984
AFUB_003280	1016
AFUB_003290	4875
AFUB_003300	3751
AFUB_003310	1725
AFUB_003320	1455
AFUB_003330	160
AFUB_003340	6
AFUB_003350	492
AFUB_003360	4711
AFUB_003370	1723
AFUB_003380	6078
AFUB_003390	936
AFUB_003400	4422
AFUB_003410	883
AFUB_003420	8017
AFUB_003430	301
AFUB_003440	13027
AFUB_003450	2894
AFUB_003460	4656
AFUB_003470	639
AFUB_003480	5010
AFUB_003490	923
AFUB_003500	1170
AFUB_003510	5884
AFUB_003520	4755
AFUB_003530	1287
AFUB_003540	2314
AFUB_003550	784
AFUB_003560	8215
AFUB_003570	127
AFUB_003580	419
AFUB_003590	0
AFUB_003600	670
AFUB_003610	163
AFUB_003620	17
AFUB_003629	2
AFUB_003630	88
AFUB_003640	0
AFUB_003650	2
AFUB_003660	0
AFUB_003670	0
AFUB_003680	0
AFUB_003690	0
AFUB_003700	9
AFUB_003710	1
AFUB_003720	12
AFUB_003730	0
AFUB_003740	2
AFUB_003750	0
AFUB_003760	76
AFUB_003770	37
AFUB_003780	1656
AFUB_003790	9827
AFUB_003800	17371
AFUB_003810	12903
AFUB_003820	1802
AFUB_003830	1239
AFUB_003840	711
AFUB_003850	1300
AFUB_003860	2978
AFUB_003870	1984
AFUB_003880	0
AFUB_003890	15
AFUB_003900	4271
AFUB_003910	12953
AFUB_003920	18485
AFUB_003930	55
AFUB_003940	662
AFUB_003950	5233
AFUB_003960	3106
AFUB_003970	1348
AFUB_003980	2
AFUB_003990	54
AFUB_004000	3689
AFUB_004010	364
AFUB_004020	28988
AFUB_004030	2517
AFUB_004040	10185
AFUB_004050	124
AFUB_004060	4644
AFUB_004070	2978
AFUB_004080	14
AFUB_004090	4341
AFUB_004100	1222
AFUB_004110	709
AFUB_004120	2830
AFUB_004130	2939
AFUB_004140	1554
AFUB_004150	4252
AFUB_004160	1564
AFUB_004170	10253
AFUB_004185	1038
AFUB_004200	3414
AFUB_004210	6906
AFUB_004220	1053
AFUB_004230	2076
AFUB_004240	2062
AFUB_004250	6100
AFUB_004260	59
AFUB_004270	273
AFUB_004280	383
AFUB_004290	3404
AFUB_004300	71
AFUB_004310	945
AFUB_004320	5096
AFUB_004330	6315
AFUB_004340	7927
AFUB_004350	19822
AFUB_004360	1281
AFUB_004370	27530
AFUB_004380	3144
AFUB_004390	1460
AFUB_004400	2399
AFUB_004410	19022
AFUB_004420	2731
AFUB_004430	26388
AFUB_004440	7531
AFUB_004450	575
AFUB_004460	218
AFUB_004470	1672
AFUB_004480	489
AFUB_004489	107
AFUB_004490	190
AFUB_004500	96
AFUB_004510	1830
AFUB_004520	1015
AFUB_004530	27705
AFUB_004540	5457
AFUB_004550	341
AFUB_004560	1537
AFUB_004570	6050
AFUB_004580	386
AFUB_004590	4332
AFUB_004600	7009
AFUB_004610	3069
AFUB_004620	9218
AFUB_004630	2227
AFUB_004640	596
AFUB_004650	1143
AFUB_004660	27928
AFUB_004670	467
AFUB_004680	4012
AFUB_004690	104
AFUB_004700	7550
AFUB_004710	3448
AFUB_004720	2398
AFUB_004730	2195
AFUB_004740	1684
AFUB_004750	2700
AFUB_004760	251
AFUB_004770	359
AFUB_004780	1879
AFUB_004790	2506
AFUB_004800	210
AFUB_004810	1844
AFUB_004820	2402
AFUB_004830	3284
AFUB_004840	2805
AFUB_004850	78
AFUB_004860	2617
AFUB_004870	20883
AFUB_004880	6476
AFUB_004890	4264
AFUB_004900	7835
AFUB_004910	660
AFUB_004920	545
AFUB_004930	1799
AFUB_004940	2774
AFUB_004950	329
AFUB_004960	782
AFUB_004970	8810
AFUB_004980	539
AFUB_004990	9198
AFUB_005000	38013
AFUB_005010	11576
AFUB_005020	3995
AFUB_005030	1279
AFUB_005040	7574
AFUB_005050	1574
AFUB_005060	2835
AFUB_005070	1070
AFUB_005080	64
AFUB_005090	343
AFUB_005100	1274
AFUB_005110	1620
AFUB_005120	1635
AFUB_005130	9808
AFUB_005140	1898
AFUB_005150	693
AFUB_005160	1974
AFUB_005170	248
AFUB_005180	6260
AFUB_005190	3194
AFUB_005200	653
AFUB_005210	6661
AFUB_005220	0
AFUB_005230	0
AFUB_005240	8123
AFUB_005250	5260
AFUB_005260	0
AFUB_005270	5378
AFUB_005280	3865
AFUB_005290	1802
AFUB_005300	21135
AFUB_005310	3857
AFUB_005320	16159
AFUB_005330	14142
AFUB_005340	3997
AFUB_005350	2588
AFUB_005360	6883
AFUB_005370	869
AFUB_005380	432
AFUB_005390	39453
AFUB_005400	18289
AFUB_005410	538
AFUB_005420	6520
AFUB_005430	2079
AFUB_005440	19586
AFUB_005450	4309
AFUB_005460	4568
AFUB_005470	0
AFUB_005480	3462
AFUB_005490	28892
AFUB_005500	259
AFUB_005510	1241
AFUB_005520	2250
AFUB_005530	805
AFUB_005540	571
AFUB_005550	3638
AFUB_005560	27847
AFUB_005570	13227
AFUB_005580	586
AFUB_005590	6372
AFUB_005600	8133
AFUB_005610	2887
AFUB_005620	369
AFUB_005630	6288
AFUB_005640	67
AFUB_005650	3385
AFUB_005660	4707
AFUB_005670	2246
AFUB_005680	1145
AFUB_005690	13859
AFUB_005700	92
AFUB_005710	384
AFUB_005720	1118
AFUB_005730	502
AFUB_005740	145378
AFUB_005750	4155
AFUB_005760	5269
AFUB_005770	4474
AFUB_005780	260
AFUB_005790	1311
AFUB_005800	701
AFUB_005810	786
AFUB_005820	1489
AFUB_005830	14424
AFUB_005840	18183
AFUB_005850	1637
AFUB_005860	1115
AFUB_005870	842
AFUB_005880	1585
AFUB_005890	889
AFUB_005900	5904
AFUB_005910	339
AFUB_005920	3651
AFUB_005930	2424
AFUB_005940	6344
AFUB_005950	87
AFUB_005960	1
AFUB_005970	2
AFUB_005980	18069
AFUB_005990	14779
AFUB_006000	29159
AFUB_006010	4795
AFUB_006020	2733
AFUB_006029	1051
AFUB_006030	534
AFUB_006040	270
AFUB_006050	3459
AFUB_006060	1940
AFUB_006070	391
AFUB_006080	469
AFUB_006090	11894
AFUB_006100	2102
AFUB_006110	0
AFUB_006120	1687
AFUB_006130	711
AFUB_006140	1346
AFUB_006150	1064
AFUB_006160	551
AFUB_006170	124
AFUB_006180	15062
AFUB_006190	20532
AFUB_006200	3604
AFUB_006210	1931
AFUB_006220	10216
AFUB_006230	2542
AFUB_006240	86
AFUB_006250	115
AFUB_006260	1178
AFUB_006270	18
AFUB_006280	23
AFUB_006290	7252
AFUB_006300	576
AFUB_006310	5617
AFUB_006320	7880
AFUB_006330	526
AFUB_006340	2404
AFUB_006350	1832
AFUB_006360	2708
AFUB_006370	352
AFUB_006380	57042
AFUB_006390	565
AFUB_006400	5643
AFUB_006410	7926
AFUB_006420	1428
AFUB_006430	2727
AFUB_006440	10585
AFUB_006450	2410
AFUB_006460	3138
AFUB_006470	6930
AFUB_006480	356
AFUB_006490	4287
AFUB_006500	25
AFUB_006510	153
AFUB_006520	92
AFUB_006530	1056
AFUB_006540	5663
AFUB_006550	15356
AFUB_006560	9429
AFUB_006570	8105
AFUB_006580	1781
AFUB_006590	10150
AFUB_006600	1635
AFUB_006610	3230
AFUB_006620	2851
AFUB_006630	1560
AFUB_006640	1742
AFUB_006650	611
AFUB_006660	2488
AFUB_006670	3385
AFUB_006680	5772
AFUB_006690	3625
AFUB_006700	7518
AFUB_006710	23002
AFUB_006720	22353
AFUB_006730	2350
AFUB_006740	337
AFUB_006750	1321
AFUB_006760	1064
AFUB_006770	224823
AFUB_006780	10307
AFUB_006790	3371
AFUB_006800	1586
AFUB_006810	742
AFUB_006820	1170
AFUB_006830	448
AFUB_006840	781
AFUB_006850	343
AFUB_006860	145
AFUB_006870	4294
AFUB_006880	1032
AFUB_006890	387
AFUB_006900	7591
AFUB_006910	2347
AFUB_006920	1057
AFUB_006930	713
AFUB_006940	630
AFUB_006950	4002
AFUB_006960	25535
AFUB_006970	2015
AFUB_006980	7517
AFUB_006990	8173
AFUB_007000	6628
AFUB_007010	3080
AFUB_007020	92
AFUB_007030	378
AFUB_007040	193
AFUB_007050	5760
AFUB_007060	5216
AFUB_007070	10939
AFUB_007080	2784
AFUB_007090	6489
AFUB_007100	12987
AFUB_007110	2304
AFUB_007120	236
AFUB_007130	358
AFUB_007140	1989
AFUB_007150	26016
AFUB_007160	24269
AFUB_007170	15231
AFUB_007180	132
AFUB_007190	7568
AFUB_007200	4406
AFUB_007210	31166
AFUB_007220	1780
AFUB_007230	3942
AFUB_007240	5247
AFUB_007250	686
AFUB_007260	1278
AFUB_007270	2758
AFUB_007280	4749
AFUB_007290	192
AFUB_007300	10224
AFUB_007310	1245
AFUB_007320	8762
AFUB_007330	2462
AFUB_007340	24825
AFUB_007350	420
AFUB_007360	7523
AFUB_007370	1739
AFUB_007380	5001
AFUB_007390	1259
AFUB_007400	45
AFUB_007410	544
AFUB_007420	3164
AFUB_007430	3633
AFUB_007440	993
AFUB_007450	17654
AFUB_007460	560
AFUB_007470	6164
AFUB_007480	1032
AFUB_007490	4185
AFUB_007500	5405
AFUB_007510	8637
AFUB_007520	4246
AFUB_007530	2114
AFUB_007540	36
AFUB_007550	1121
AFUB_007560	2259
AFUB_007570	925
AFUB_007580	9298
AFUB_007590	210
AFUB_007600	2657
AFUB_007610	8335
AFUB_007620	2544
AFUB_007630	448
AFUB_007640	7118
AFUB_007650	2061
AFUB_007660	1708
AFUB_007670	3231
AFUB_007680	70
AFUB_007690	940
AFUB_007700	2542
AFUB_007710	726
AFUB_007720	32
AFUB_007730	77078
AFUB_007740	1236
AFUB_007750	1669
AFUB_007760	1924
AFUB_007770	86430
AFUB_007780	12191
AFUB_007790	7257
AFUB_007800	55788
AFUB_007810	5592
AFUB_007820	813
AFUB_007830	2755
AFUB_007840	1151
AFUB_007850	5850
AFUB_007860	7137
AFUB_007865	298
AFUB_007870	47
AFUB_007880	385
AFUB_007890	566
AFUB_007900	1775
AFUB_007910	3923
AFUB_007920	818
AFUB_007930	1832
AFUB_007940	1305
AFUB_007950	2092
AFUB_007960	5898
AFUB_007970	5802
AFUB_007980	1141
AFUB_007990	2024
AFUB_008000	5661
AFUB_008010	3246
AFUB_008020	8773
AFUB_008030	6865
AFUB_008040	1943
AFUB_008050	19278
AFUB_008060	1005
AFUB_008070	5121
AFUB_008080	3763
AFUB_008090	2271
AFUB_008100	3947
AFUB_008110	1589
AFUB_008120	2421
AFUB_008130	20439
AFUB_008140	1146
AFUB_008150	4472
AFUB_008160	1459
AFUB_008170	12331
AFUB_008180	2
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	2
AFUB_008230	1565
AFUB_008240	2904
AFUB_008250	4359
AFUB_008260	17668
AFUB_008270	1935
AFUB_008280	825
AFUB_008290	3161
AFUB_008300	3440
AFUB_008310	3724
AFUB_008320	5257
AFUB_008330	2651
AFUB_008340	3344
AFUB_008350	2668
AFUB_008360	4390
AFUB_008370	639
AFUB_008380	6024
AFUB_008390	5892
AFUB_008400	1939
AFUB_008410	1161
AFUB_008420	1828
AFUB_008430	17582
AFUB_008440	5358
AFUB_008450	14112
AFUB_008460	5033
AFUB_008470	1164
AFUB_008480	2387
AFUB_008490	6289
AFUB_008500	1429
AFUB_008510	1205
AFUB_008520	34613
AFUB_008530	626
AFUB_008540	229
AFUB_008550	4701
AFUB_008560	2702
AFUB_008570	3680
AFUB_008580	539
AFUB_008590	3681
AFUB_008600	3359
AFUB_008610	1240
AFUB_008620	6438
AFUB_008630	3715
AFUB_008640	542
AFUB_008650	443
AFUB_008660	2334
AFUB_008670	4697
AFUB_008680	198
AFUB_008690	944
AFUB_008700	12415
AFUB_008710	6263
AFUB_008720	11
AFUB_008730	594
AFUB_008740	2450
AFUB_008750	10721
AFUB_008760	99
AFUB_008770	6
AFUB_008780	2
AFUB_008790	1
AFUB_008800	1758
AFUB_008810	718
AFUB_008820	4250
AFUB_008830	996
AFUB_008840	1384
AFUB_008850	5887
AFUB_008860	2943
AFUB_008870	832
AFUB_008880	176
AFUB_008890	28597
AFUB_008900	4639
AFUB_008910	3182
AFUB_008920	2860
AFUB_008930	2039
AFUB_008940	5576
AFUB_008950	15714
AFUB_008960	4771
AFUB_008970	267
AFUB_008980	2102
AFUB_008990	1711
AFUB_009000	1512
AFUB_009010	1040
AFUB_009020	1020
AFUB_009030	9577
AFUB_009040	15098
AFUB_009050	3583
AFUB_009060	4867
AFUB_009070	3655
AFUB_009080	15677
AFUB_009090	5214
AFUB_009100	765
AFUB_009110	3179
AFUB_009120	6250
AFUB_009130	8490
AFUB_009140	8994
AFUB_009150	1935
AFUB_009160	267
AFUB_009170	1512
AFUB_009180	6275
AFUB_009190	1483
AFUB_009199	586
AFUB_009200	612
AFUB_009210	1333
AFUB_009220	21941
AFUB_009230	6588
AFUB_009240	2732
AFUB_009250	13128
AFUB_009260	1863
AFUB_009270	5661
AFUB_009280	6402
AFUB_009290	6838
AFUB_009300	3329
AFUB_009310	3969
AFUB_009320	277
AFUB_009330	1946
AFUB_009340	1213
AFUB_009350	627
AFUB_009360	587
AFUB_009370	1415
AFUB_009380	17111
AFUB_009390	2413
AFUB_009400	792
AFUB_009410	7425
AFUB_009420	159
AFUB_009430	6449
AFUB_009440	282
AFUB_009450	677
AFUB_009460	7747
AFUB_009470	11136
AFUB_009480	227
AFUB_009490	9042
AFUB_009500	701
AFUB_009510	219
AFUB_009520	133
AFUB_009530	78
AFUB_009540	17706
AFUB_009550	112
AFUB_009560	15
AFUB_009570	6
AFUB_009580	30
AFUB_009590	43
AFUB_009600	2068
AFUB_009610	4327
AFUB_009620	3991
AFUB_009630	5761
AFUB_009640	1085
AFUB_009650	327
AFUB_009660	33
AFUB_009670	13
AFUB_009680	893
AFUB_009690	1175
AFUB_009705	11241
AFUB_009720	16278
AFUB_009730	5550
AFUB_009740	2562
AFUB_009750	2688
AFUB_009760	45602
AFUB_009770	2711
AFUB_009780	3912
AFUB_009790	781
AFUB_009800	18087
AFUB_009810	1815
AFUB_009820	5947
AFUB_009830	1572
AFUB_009840	198
AFUB_009850	1967
AFUB_009860	4679
AFUB_009870	2472
AFUB_009880	238
AFUB_009890	0
AFUB_009900	2780
AFUB_009910	507
AFUB_009920	1293
AFUB_009930	2178
AFUB_009940	13426
AFUB_009950	3702
AFUB_009960	4019
AFUB_009970	555
AFUB_009980	4818
AFUB_009990	1167
AFUB_010000	12211
AFUB_010010	146
AFUB_010020	4373
AFUB_010030	1432
AFUB_010040	2122
AFUB_010050	19043
AFUB_010060	1010
AFUB_010070	476
AFUB_010080	4619
AFUB_010090	1916
AFUB_010100	5352
AFUB_010110	7821
AFUB_010120	1279
AFUB_010130	3037
AFUB_010140	2040
AFUB_010150	446
AFUB_010160	1089
AFUB_010170	4173
AFUB_010180	7473
AFUB_010190	2171
AFUB_010200	1847
AFUB_010210	456
AFUB_010220	1824
AFUB_010230	4560
AFUB_010240	1182
AFUB_010250	293
AFUB_010260	546
AFUB_010270	1503
AFUB_010280	6470
AFUB_010290	99
AFUB_010300	18316
AFUB_010310	810
AFUB_010320	2422
AFUB_010330	40374
AFUB_010340	3372
AFUB_010350	38725
AFUB_010360	6443
AFUB_010370	4290
AFUB_010380	1641
AFUB_010390	20449
AFUB_010400	1406
AFUB_010410	1471
AFUB_010420	917
AFUB_010430	48
AFUB_010440	1
AFUB_010450	10
AFUB_010460	15
AFUB_010470	125
AFUB_010480	0
AFUB_010490	1276
AFUB_010500	4317
AFUB_010510	7766
AFUB_010520	1178
AFUB_010530	28
AFUB_010540	9774
AFUB_010550	5092
AFUB_010560	39234
AFUB_010570	563
AFUB_010580	1994
AFUB_010590	4232
AFUB_010600	39
AFUB_010610	4619
AFUB_010620	19830
AFUB_010630	614
AFUB_010640	100
AFUB_010650	10438
AFUB_010660	90
AFUB_010670	2
AFUB_010680	1887
AFUB_010690	0
AFUB_010700	29
AFUB_010710	32
AFUB_010720	125
AFUB_010730	52
AFUB_010740	0
AFUB_010750	6
AFUB_010760	4
AFUB_010770	4
AFUB_010780	8
AFUB_010790	9
AFUB_010800	55
AFUB_010810	863
AFUB_010820	3074
AFUB_010830	507
AFUB_010840	593
AFUB_010850	28753
AFUB_010860	1480
AFUB_010870	3612
AFUB_010880	13930
AFUB_010890	10276
AFUB_010900	3807
AFUB_010910	2538
AFUB_010920	6860
AFUB_010930	1524
AFUB_010940	1697
AFUB_010950	983
AFUB_010960	298
AFUB_010970	372
AFUB_010980	2333
AFUB_010990	3258
AFUB_011000	105
AFUB_011010	12
AFUB_011020	74
AFUB_011030	22
AFUB_011040	12
AFUB_011050	59
AFUB_011060	966
AFUB_011070	1086
AFUB_011080	80
AFUB_011090	140
AFUB_011100	5726
AFUB_011110	891
AFUB_011120	1982
AFUB_011130	1478
AFUB_011140	27142
AFUB_011150	10
AFUB_011160	81
AFUB_011170	20629
AFUB_011180	240
AFUB_011190	137
AFUB_011200	3991
AFUB_011210	4161
AFUB_011220	15576
AFUB_011230	1071
AFUB_011240	1575
AFUB_011250	48
AFUB_011260	420
AFUB_011270	17
AFUB_011280	243
AFUB_011290	12
AFUB_011300	602
AFUB_011310	2199
AFUB_011320	6792
AFUB_011330	660
AFUB_011340	10819
AFUB_011350	4428
AFUB_011360	255
AFUB_011370	5509
AFUB_011380	3991
AFUB_011390	2301
AFUB_011400	10480
AFUB_011410	17785
AFUB_011420	12164
AFUB_011430	2043
AFUB_011440	494
AFUB_011450	10183
AFUB_011460	1289
AFUB_011470	4154
AFUB_011480	250
AFUB_011490	1755
AFUB_011500	4449
AFUB_011510	390
AFUB_011520	557
AFUB_011530	1273
AFUB_011540	3808
AFUB_011550	2305
AFUB_011560	1643
AFUB_011570	104
AFUB_011580	3574
AFUB_011590	1843
AFUB_011600	717
AFUB_011610	749
AFUB_011620	6747
AFUB_011630	566
AFUB_011640	26573
AFUB_011650	10953
AFUB_011660	147
AFUB_011670	1846
AFUB_011680	93
AFUB_011690	82
AFUB_011700	322
AFUB_011710	84
AFUB_011720	7968
AFUB_011730	4177
AFUB_011740	392
AFUB_011750	3497
AFUB_011760	4182
AFUB_011770	640
AFUB_011780	646
AFUB_011790	48
AFUB_011800	13718
AFUB_011810	8236
AFUB_011820	15821
AFUB_011830	10
AFUB_011840	4597
AFUB_011850	2753
AFUB_011860	7381
AFUB_011870	112
AFUB_011880	37
AFUB_011890	2
AFUB_011900	2
AFUB_011910	179
AFUB_011920	540
AFUB_011930	224
AFUB_011940	24
AFUB_011950	1271
AFUB_011960	6350
AFUB_011970	14
AFUB_011980	97
AFUB_011990	1291
AFUB_012000	29040
AFUB_012010	4279
AFUB_012020	21076
AFUB_012030	429
AFUB_012040	2102
AFUB_012050	327
AFUB_012060	4493
AFUB_012070	351
AFUB_012080	29363
AFUB_012090	2809
AFUB_012100	3651
AFUB_012110	186
AFUB_012120	601
AFUB_012130	4956
AFUB_012140	1134
AFUB_012150	8063
AFUB_012160	983
AFUB_012170	4252
AFUB_012180	74
AFUB_012190	756
AFUB_012200	5514
AFUB_012210	2510
AFUB_012220	1683
AFUB_012230	4065
AFUB_012240	3828
AFUB_012250	949
AFUB_012260	3982
AFUB_012270	13204
AFUB_012280	1483
AFUB_012290	1068
AFUB_012300	29002
AFUB_012310	44076
AFUB_012320	2603
AFUB_012330	11
AFUB_012340	2168
AFUB_012350	642
AFUB_012360	162
AFUB_012370	34148
AFUB_012380	6610
AFUB_012390	3120
AFUB_012400	6846
AFUB_012410	4072
AFUB_012420	6790
AFUB_012430	4254
AFUB_012440	8134
AFUB_012450	316
AFUB_012460	1677
AFUB_012470	953
AFUB_012480	164
AFUB_012490	2728
AFUB_012500	2233
AFUB_012510	581
AFUB_012520	875
AFUB_012530	4629
AFUB_012540	11092
AFUB_012550	1926
AFUB_012560	110
AFUB_012570	14692
AFUB_012580	8157
AFUB_012590	110
AFUB_012600	94
AFUB_012610	1305
AFUB_012620	22765
AFUB_012630	962
AFUB_012640	2841
AFUB_012650	1364
AFUB_012660	863
AFUB_012670	2397
AFUB_012680	1256
AFUB_012690	2749
AFUB_012700	8492
AFUB_012710	1252
AFUB_012720	5774
AFUB_012730	1794
AFUB_012740	9748
AFUB_012750	3490
AFUB_012760	81
AFUB_012770	5896
AFUB_012780	1231
AFUB_012790	5466
AFUB_012800	6069
AFUB_012810	824
AFUB_012820	6829
AFUB_012830	5933
AFUB_012840	1619
AFUB_012850	332
AFUB_012860	513
AFUB_012870	964
AFUB_012880	1932
AFUB_012890	980
AFUB_012900	73
AFUB_012910	2396
AFUB_012920	2165
AFUB_012930	244
AFUB_012940	24231
AFUB_012950	1223
AFUB_012960	6977
AFUB_012970	3652
AFUB_012980	12110
AFUB_012990	32025
AFUB_013000	4724
AFUB_013010	1353
AFUB_013020	80
AFUB_013030	2211
AFUB_013040	480
AFUB_013050	167
AFUB_013060	5933
AFUB_013070	4184
AFUB_013080	6511
AFUB_013090	1543
AFUB_013100	12057
