Geneid	HISAT2 on data 81 and data 1: aligned reads (BAM)
AFUB_001490	210
AFUB_001500	142
AFUB_001510	8339
AFUB_001520	13528
AFUB_001530	533
AFUB_001540	1409
AFUB_001550	3443
AFUB_001560	4900
AFUB_001570	5482
AFUB_001580	1827
AFUB_001590	926
AFUB_001600	877
AFUB_001610	797
AFUB_001620	3459
AFUB_001630	1039
AFUB_001640	13358
AFUB_001650	231
AFUB_001660	630
AFUB_001670	576
AFUB_001680	138
AFUB_001690	2326
AFUB_001700	7467
AFUB_001710	1148
AFUB_001720	5331
AFUB_001730	359
AFUB_001740	200
AFUB_001750	50682
AFUB_001760	7866
AFUB_001770	1953
AFUB_001780	2416
AFUB_001790	7158
AFUB_001800	281
AFUB_001810	120354
AFUB_001820	1400
AFUB_001830	1594
AFUB_001840	1112
AFUB_001850	2266
AFUB_001860	425
AFUB_001870	3307
AFUB_001880	2786
AFUB_001890	4559
AFUB_001900	11119
AFUB_001910	26
AFUB_001920	469
AFUB_001930	415
AFUB_001940	5257
AFUB_001950	1119
AFUB_001960	654
AFUB_001970	160
AFUB_001980	31
AFUB_001990	1031
AFUB_002000	2591
AFUB_002010	311
AFUB_002020	598
AFUB_002030	228
AFUB_002040	2237
AFUB_002050	234
AFUB_002060	420
AFUB_002070	214
AFUB_002080	503
AFUB_002090	2191
AFUB_002100	706
AFUB_002110	14
AFUB_002120	12708
AFUB_002130	69
AFUB_002140	9189
AFUB_002150	1621
AFUB_002160	2956
AFUB_002170	269
AFUB_002180	586
AFUB_002190	663
AFUB_002200	8
AFUB_002210	7
AFUB_002220	0
AFUB_002230	507
AFUB_002240	1071
AFUB_002250	431
AFUB_002260	1562
AFUB_002270	42
AFUB_002280	16
AFUB_002290	1319
AFUB_002300	71
AFUB_002310	23
AFUB_002320	1138
AFUB_002330	945
AFUB_002340	1807
AFUB_002350	3170
AFUB_002360	23
AFUB_002370	2827
AFUB_002380	144
AFUB_002390	5401
AFUB_002400	918
AFUB_002410	48683
AFUB_002420	213
AFUB_002430	2743
AFUB_002440	36
AFUB_002450	24461
AFUB_002460	912
AFUB_002470	321
AFUB_002480	153
AFUB_002490	4584
AFUB_002500	1028
AFUB_002510	4089
AFUB_002520	2307
AFUB_002530	6929
AFUB_002540	1242
AFUB_002550	1493
AFUB_002560	1229
AFUB_002570	3685
AFUB_002580	522
AFUB_002590	5607
AFUB_002600	261
AFUB_002610	7
AFUB_002620	0
AFUB_002630	0
AFUB_002640	2
AFUB_002650	0
AFUB_002660	3846
AFUB_002670	738
AFUB_002680	6791
AFUB_002690	0
AFUB_002700	0
AFUB_002710	18
AFUB_002720	704
AFUB_002730	4567
AFUB_002740	387
AFUB_002750	196
AFUB_002760	63
AFUB_002770	47
AFUB_002780	763
AFUB_002790	2417
AFUB_002800	5657
AFUB_002810	1710
AFUB_002820	1273
AFUB_002830	519
AFUB_002840	1052
AFUB_002850	5686
AFUB_002860	96
AFUB_002870	1311
AFUB_002880	891
AFUB_002890	5193
AFUB_002900	1
AFUB_002910	410
AFUB_002920	7631
AFUB_002930	41038
AFUB_002940	290
AFUB_002950	6029
AFUB_002960	1446
AFUB_002970	6192
AFUB_002980	5980
AFUB_002990	2809
AFUB_003000	1157
AFUB_003010	9569
AFUB_003020	0
AFUB_003030	0
AFUB_003040	1153
AFUB_003050	206
AFUB_003060	6
AFUB_003070	3849
AFUB_003080	3548
AFUB_003090	312
AFUB_003100	1642
AFUB_003110	835
AFUB_003120	1941
AFUB_003130	3
AFUB_003140	0
AFUB_003150	10741
AFUB_003160	38
AFUB_003170	1199
AFUB_003180	147
AFUB_003190	387
AFUB_003200	484
AFUB_003210	2694
AFUB_003220	4653
AFUB_003230	278
AFUB_003240	47
AFUB_003250	2501
AFUB_003260	407
AFUB_003270	639
AFUB_003280	675
AFUB_003290	5391
AFUB_003300	2911
AFUB_003310	1244
AFUB_003320	1131
AFUB_003330	151
AFUB_003340	20
AFUB_003350	279
AFUB_003360	2410
AFUB_003370	1125
AFUB_003380	3430
AFUB_003390	1984
AFUB_003400	4180
AFUB_003410	512
AFUB_003420	2905
AFUB_003430	207
AFUB_003440	10067
AFUB_003450	2377
AFUB_003460	2593
AFUB_003470	458
AFUB_003480	4991
AFUB_003490	803
AFUB_003500	793
AFUB_003510	5376
AFUB_003520	4081
AFUB_003530	1033
AFUB_003540	2042
AFUB_003550	465
AFUB_003560	5732
AFUB_003570	96
AFUB_003580	378
AFUB_003590	0
AFUB_003600	284
AFUB_003610	96
AFUB_003620	4
AFUB_003629	3
AFUB_003630	88
AFUB_003640	0
AFUB_003650	0
AFUB_003660	4
AFUB_003670	0
AFUB_003680	0
AFUB_003690	0
AFUB_003700	2
AFUB_003710	2
AFUB_003720	9
AFUB_003730	0
AFUB_003740	2
AFUB_003750	0
AFUB_003760	14
AFUB_003770	17
AFUB_003780	1426
AFUB_003790	9044
AFUB_003800	17042
AFUB_003810	9670
AFUB_003820	1271
AFUB_003830	1113
AFUB_003840	555
AFUB_003850	990
AFUB_003860	2488
AFUB_003870	1456
AFUB_003880	0
AFUB_003890	6
AFUB_003900	1994
AFUB_003910	13644
AFUB_003920	15284
AFUB_003930	12
AFUB_003940	485
AFUB_003950	3987
AFUB_003960	1610
AFUB_003970	967
AFUB_003980	0
AFUB_003990	70
AFUB_004000	3402
AFUB_004010	389
AFUB_004020	39719
AFUB_004030	1482
AFUB_004040	14992
AFUB_004050	274
AFUB_004060	5344
AFUB_004070	4107
AFUB_004080	4
AFUB_004090	3008
AFUB_004100	711
AFUB_004110	1373
AFUB_004120	2461
AFUB_004130	1602
AFUB_004140	723
AFUB_004150	2283
AFUB_004160	951
AFUB_004170	8699
AFUB_004185	1226
AFUB_004200	2617
AFUB_004210	6535
AFUB_004220	642
AFUB_004230	2002
AFUB_004240	1272
AFUB_004250	4265
AFUB_004260	63
AFUB_004270	292
AFUB_004280	347
AFUB_004290	2435
AFUB_004300	106
AFUB_004310	1115
AFUB_004320	4732
AFUB_004330	7465
AFUB_004340	6330
AFUB_004350	17298
AFUB_004360	718
AFUB_004370	38672
AFUB_004380	2750
AFUB_004390	1670
AFUB_004400	1585
AFUB_004410	23021
AFUB_004420	2461
AFUB_004430	29847
AFUB_004440	5872
AFUB_004450	408
AFUB_004460	309
AFUB_004470	1655
AFUB_004480	329
AFUB_004489	133
AFUB_004490	141
AFUB_004500	124
AFUB_004510	531
AFUB_004520	1183
AFUB_004530	55195
AFUB_004540	3728
AFUB_004550	332
AFUB_004560	1371
AFUB_004570	11582
AFUB_004580	294
AFUB_004590	3337
AFUB_004600	6983
AFUB_004610	2461
AFUB_004620	6876
AFUB_004630	1216
AFUB_004640	287
AFUB_004650	774
AFUB_004660	35299
AFUB_004670	368
AFUB_004680	4966
AFUB_004690	53
AFUB_004700	7485
AFUB_004710	9260
AFUB_004720	1816
AFUB_004730	482
AFUB_004740	1860
AFUB_004750	1881
AFUB_004760	234
AFUB_004770	467
AFUB_004780	1279
AFUB_004790	1706
AFUB_004800	181
AFUB_004810	3276
AFUB_004820	1879
AFUB_004830	2553
AFUB_004840	1862
AFUB_004850	74
AFUB_004860	1637
AFUB_004870	29756
AFUB_004880	6431
AFUB_004890	3417
AFUB_004900	2914
AFUB_004910	690
AFUB_004920	507
AFUB_004930	1065
AFUB_004940	2325
AFUB_004950	229
AFUB_004960	460
AFUB_004970	4900
AFUB_004980	541
AFUB_004990	7521
AFUB_005000	39968
AFUB_005010	10834
AFUB_005020	2489
AFUB_005030	1493
AFUB_005040	6217
AFUB_005050	1502
AFUB_005060	2083
AFUB_005070	558
AFUB_005080	45
AFUB_005090	513
AFUB_005100	1083
AFUB_005110	1744
AFUB_005120	1386
AFUB_005130	8054
AFUB_005140	949
AFUB_005150	458
AFUB_005160	1211
AFUB_005170	347
AFUB_005180	11179
AFUB_005190	1549
AFUB_005200	387
AFUB_005210	742
AFUB_005220	0
AFUB_005230	0
AFUB_005240	5820
AFUB_005250	3051
AFUB_005260	0
AFUB_005270	3478
AFUB_005280	1980
AFUB_005290	1744
AFUB_005300	21289
AFUB_005310	2378
AFUB_005320	16486
AFUB_005330	17299
AFUB_005340	2679
AFUB_005350	2764
AFUB_005360	10578
AFUB_005370	570
AFUB_005380	331
AFUB_005390	60151
AFUB_005400	11204
AFUB_005410	139
AFUB_005420	3646
AFUB_005430	2614
AFUB_005440	24037
AFUB_005450	3908
AFUB_005460	3863
AFUB_005470	0
AFUB_005480	2131
AFUB_005490	18346
AFUB_005500	112
AFUB_005510	1920
AFUB_005520	2321
AFUB_005530	499
AFUB_005540	500
AFUB_005550	3098
AFUB_005560	44359
AFUB_005570	16692
AFUB_005580	340
AFUB_005590	5624
AFUB_005600	8508
AFUB_005610	3052
AFUB_005620	355
AFUB_005630	5540
AFUB_005640	32
AFUB_005650	3696
AFUB_005660	12793
AFUB_005670	1377
AFUB_005680	723
AFUB_005690	19573
AFUB_005700	52
AFUB_005710	280
AFUB_005720	553
AFUB_005730	398
AFUB_005740	198118
AFUB_005750	4880
AFUB_005760	9091
AFUB_005770	3514
AFUB_005780	340
AFUB_005790	852
AFUB_005800	314
AFUB_005810	350
AFUB_005820	794
AFUB_005830	16219
AFUB_005840	16652
AFUB_005850	1331
AFUB_005860	802
AFUB_005870	335
AFUB_005880	1061
AFUB_005890	1591
AFUB_005900	5356
AFUB_005910	371
AFUB_005920	1227
AFUB_005930	899
AFUB_005940	4791
AFUB_005950	58
AFUB_005960	3
AFUB_005970	0
AFUB_005980	12973
AFUB_005990	10717
AFUB_006000	35300
AFUB_006010	3746
AFUB_006020	3491
AFUB_006029	949
AFUB_006030	463
AFUB_006040	213
AFUB_006050	4942
AFUB_006060	979
AFUB_006070	266
AFUB_006080	505
AFUB_006090	8536
AFUB_006100	1079
AFUB_006110	0
AFUB_006120	2339
AFUB_006130	553
AFUB_006140	1076
AFUB_006150	1189
AFUB_006160	527
AFUB_006170	145
AFUB_006180	16474
AFUB_006190	13321
AFUB_006200	2768
AFUB_006210	1351
AFUB_006220	11254
AFUB_006230	3189
AFUB_006240	100
AFUB_006250	76
AFUB_006260	1064
AFUB_006270	6
AFUB_006280	17
AFUB_006290	7646
AFUB_006300	704
AFUB_006310	5291
AFUB_006320	4811
AFUB_006330	496
AFUB_006340	3591
AFUB_006350	1261
AFUB_006360	2026
AFUB_006370	243
AFUB_006380	78033
AFUB_006390	131
AFUB_006400	5842
AFUB_006410	6539
AFUB_006420	956
AFUB_006430	1600
AFUB_006440	11739
AFUB_006450	2204
AFUB_006460	2243
AFUB_006470	7103
AFUB_006480	389
AFUB_006490	3367
AFUB_006500	32
AFUB_006510	127
AFUB_006520	46
AFUB_006530	996
AFUB_006540	4522
AFUB_006550	11515
AFUB_006560	6981
AFUB_006570	8863
AFUB_006580	1424
AFUB_006590	7514
AFUB_006600	3187
AFUB_006610	5688
AFUB_006620	1275
AFUB_006630	1153
AFUB_006640	1918
AFUB_006650	719
AFUB_006660	2624
AFUB_006670	4440
AFUB_006680	3455
AFUB_006690	2890
AFUB_006700	3623
AFUB_006710	22393
AFUB_006720	30518
AFUB_006730	2512
AFUB_006740	221
AFUB_006750	965
AFUB_006760	534
AFUB_006770	310730
AFUB_006780	10017
AFUB_006790	2850
AFUB_006800	795
AFUB_006810	273
AFUB_006820	1597
AFUB_006830	698
AFUB_006840	705
AFUB_006850	258
AFUB_006860	110
AFUB_006870	3371
AFUB_006880	711
AFUB_006890	278
AFUB_006900	9674
AFUB_006910	3802
AFUB_006920	798
AFUB_006930	417
AFUB_006940	99
AFUB_006950	3850
AFUB_006960	13442
AFUB_006970	1353
AFUB_006980	9244
AFUB_006990	6356
AFUB_007000	5790
AFUB_007010	2863
AFUB_007020	64
AFUB_007030	274
AFUB_007040	155
AFUB_007050	2845
AFUB_007060	6456
AFUB_007070	7395
AFUB_007080	1714
AFUB_007090	4494
AFUB_007100	12977
AFUB_007110	1570
AFUB_007120	247
AFUB_007130	242
AFUB_007140	1702
AFUB_007150	23939
AFUB_007160	26076
AFUB_007170	21762
AFUB_007180	108
AFUB_007190	17603
AFUB_007200	1759
AFUB_007210	44090
AFUB_007220	2822
AFUB_007230	2279
AFUB_007240	4192
AFUB_007250	1025
AFUB_007260	1752
AFUB_007270	2265
AFUB_007280	4837
AFUB_007290	185
AFUB_007300	9000
AFUB_007310	1437
AFUB_007320	5930
AFUB_007330	2447
AFUB_007340	22672
AFUB_007350	493
AFUB_007360	9218
AFUB_007370	1783
AFUB_007380	4760
AFUB_007390	1223
AFUB_007400	30
AFUB_007410	355
AFUB_007420	2052
AFUB_007430	4388
AFUB_007440	1654
AFUB_007450	20690
AFUB_007460	513
AFUB_007470	4610
AFUB_007480	392
AFUB_007490	5368
AFUB_007500	3829
AFUB_007510	9021
AFUB_007520	4128
AFUB_007530	1582
AFUB_007540	30
AFUB_007550	925
AFUB_007560	2412
AFUB_007570	476
AFUB_007580	5362
AFUB_007590	137
AFUB_007600	1466
AFUB_007610	6343
AFUB_007620	1861
AFUB_007630	243
AFUB_007640	6705
AFUB_007650	2456
AFUB_007660	1901
AFUB_007670	3209
AFUB_007680	69
AFUB_007690	1055
AFUB_007700	1245
AFUB_007710	739
AFUB_007720	16
AFUB_007730	60822
AFUB_007740	1232
AFUB_007750	1034
AFUB_007760	1207
AFUB_007770	74011
AFUB_007780	13071
AFUB_007790	4311
AFUB_007800	69145
AFUB_007810	3660
AFUB_007820	422
AFUB_007830	2306
AFUB_007840	884
AFUB_007850	6580
AFUB_007860	4574
AFUB_007865	238
AFUB_007870	43
AFUB_007880	397
AFUB_007890	863
AFUB_007900	1345
AFUB_007910	3097
AFUB_007920	607
AFUB_007930	953
AFUB_007940	1251
AFUB_007950	1343
AFUB_007960	7474
AFUB_007970	5127
AFUB_007980	694
AFUB_007990	1883
AFUB_008000	3503
AFUB_008010	2309
AFUB_008020	9347
AFUB_008030	5855
AFUB_008040	1945
AFUB_008050	15819
AFUB_008060	1110
AFUB_008070	5874
AFUB_008080	2170
AFUB_008090	1848
AFUB_008100	3026
AFUB_008110	1279
AFUB_008120	1907
AFUB_008130	17733
AFUB_008140	999
AFUB_008150	3480
AFUB_008160	1575
AFUB_008170	13701
AFUB_008180	1
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	1
AFUB_008230	1131
AFUB_008240	1861
AFUB_008250	1737
AFUB_008260	11171
AFUB_008270	1841
AFUB_008280	798
AFUB_008290	4261
AFUB_008300	835
AFUB_008310	3864
AFUB_008320	4338
AFUB_008330	1872
AFUB_008340	2905
AFUB_008350	1817
AFUB_008360	4197
AFUB_008370	818
AFUB_008380	3117
AFUB_008390	7546
AFUB_008400	2372
AFUB_008410	801
AFUB_008420	966
AFUB_008430	11359
AFUB_008440	4835
AFUB_008450	10485
AFUB_008460	4110
AFUB_008470	952
AFUB_008480	1559
AFUB_008490	5304
AFUB_008500	1452
AFUB_008510	726
AFUB_008520	38863
AFUB_008530	657
AFUB_008540	226
AFUB_008550	6206
AFUB_008560	2132
AFUB_008570	4181
AFUB_008580	207
AFUB_008590	2109
AFUB_008600	2980
AFUB_008610	798
AFUB_008620	11562
AFUB_008630	8038
AFUB_008640	357
AFUB_008650	258
AFUB_008660	1871
AFUB_008670	2607
AFUB_008680	222
AFUB_008690	1514
AFUB_008700	10200
AFUB_008710	5012
AFUB_008720	21
AFUB_008730	1087
AFUB_008740	4715
AFUB_008750	17674
AFUB_008760	83
AFUB_008770	3
AFUB_008780	1
AFUB_008790	0
AFUB_008800	1546
AFUB_008810	475
AFUB_008820	4818
AFUB_008830	709
AFUB_008840	1169
AFUB_008850	6918
AFUB_008860	2804
AFUB_008870	532
AFUB_008880	155
AFUB_008890	27276
AFUB_008900	2805
AFUB_008910	2143
AFUB_008920	1957
AFUB_008930	1135
AFUB_008940	3733
AFUB_008950	11754
AFUB_008960	2735
AFUB_008970	185
AFUB_008980	1934
AFUB_008990	1558
AFUB_009000	835
AFUB_009010	815
AFUB_009020	1187
AFUB_009030	5832
AFUB_009040	9168
AFUB_009050	2200
AFUB_009060	4131
AFUB_009070	2180
AFUB_009080	16424
AFUB_009090	5042
AFUB_009100	871
AFUB_009110	2742
AFUB_009120	3510
AFUB_009130	6889
AFUB_009140	2900
AFUB_009150	1374
AFUB_009160	164
AFUB_009170	707
AFUB_009180	3653
AFUB_009190	874
AFUB_009199	407
AFUB_009200	493
AFUB_009210	831
AFUB_009220	34480
AFUB_009230	4289
AFUB_009240	2988
AFUB_009250	13478
AFUB_009260	1057
AFUB_009270	4534
AFUB_009280	3583
AFUB_009290	11559
AFUB_009300	3830
AFUB_009310	4663
AFUB_009320	239
AFUB_009330	744
AFUB_009340	851
AFUB_009350	796
AFUB_009360	500
AFUB_009370	572
AFUB_009380	10266
AFUB_009390	1662
AFUB_009400	500
AFUB_009410	9667
AFUB_009420	97
AFUB_009430	6045
AFUB_009440	150
AFUB_009450	406
AFUB_009460	5439
AFUB_009470	11556
AFUB_009480	83
AFUB_009490	8509
AFUB_009500	216
AFUB_009510	100
AFUB_009520	58
AFUB_009530	42
AFUB_009540	18386
AFUB_009550	80
AFUB_009560	9
AFUB_009570	2
AFUB_009580	13
AFUB_009590	80
AFUB_009600	2162
AFUB_009610	4455
AFUB_009620	4964
AFUB_009630	3071
AFUB_009640	952
AFUB_009650	255
AFUB_009660	7
AFUB_009670	10
AFUB_009680	500
AFUB_009690	1117
AFUB_009705	11339
AFUB_009720	21603
AFUB_009730	5695
AFUB_009740	2391
AFUB_009750	1563
AFUB_009760	32980
AFUB_009770	1646
AFUB_009780	2707
AFUB_009790	641
AFUB_009800	15447
AFUB_009810	1890
AFUB_009820	7174
AFUB_009830	852
AFUB_009840	172
AFUB_009850	1231
AFUB_009860	9584
AFUB_009870	2435
AFUB_009880	185
AFUB_009890	0
AFUB_009900	3491
AFUB_009910	287
AFUB_009920	799
AFUB_009930	1241
AFUB_009940	15303
AFUB_009950	3174
AFUB_009960	3484
AFUB_009970	487
AFUB_009980	9970
AFUB_009990	625
AFUB_010000	10393
AFUB_010010	236
AFUB_010020	3335
AFUB_010030	2778
AFUB_010040	2117
AFUB_010050	23766
AFUB_010060	1082
AFUB_010070	454
AFUB_010080	4228
AFUB_010090	1195
AFUB_010100	3428
AFUB_010110	6212
AFUB_010120	683
AFUB_010130	2943
AFUB_010140	2155
AFUB_010150	204
AFUB_010160	742
AFUB_010170	4847
AFUB_010180	13899
AFUB_010190	1846
AFUB_010200	1614
AFUB_010210	386
AFUB_010220	1380
AFUB_010230	2551
AFUB_010240	1192
AFUB_010250	239
AFUB_010260	336
AFUB_010270	697
AFUB_010280	6755
AFUB_010290	100
AFUB_010300	13034
AFUB_010310	517
AFUB_010320	1953
AFUB_010330	31870
AFUB_010340	1905
AFUB_010350	6202
AFUB_010360	4103
AFUB_010370	3163
AFUB_010380	1025
AFUB_010390	14118
AFUB_010400	1140
AFUB_010410	2370
AFUB_010420	1023
AFUB_010430	31
AFUB_010440	1
AFUB_010450	27
AFUB_010460	23
AFUB_010470	142
AFUB_010480	0
AFUB_010490	1126
AFUB_010500	3347
AFUB_010510	5287
AFUB_010520	1075
AFUB_010530	29
AFUB_010540	8683
AFUB_010550	3247
AFUB_010560	48781
AFUB_010570	376
AFUB_010580	1824
AFUB_010590	10039
AFUB_010600	37
AFUB_010610	4868
AFUB_010620	21826
AFUB_010630	343
AFUB_010640	66
AFUB_010650	6042
AFUB_010660	66
AFUB_010670	2
AFUB_010680	902
AFUB_010690	2
AFUB_010700	58
AFUB_010710	65
AFUB_010720	189
AFUB_010730	54
AFUB_010740	4
AFUB_010750	2
AFUB_010760	8
AFUB_010770	4
AFUB_010780	2
AFUB_010790	15
AFUB_010800	65
AFUB_010810	714
AFUB_010820	2986
AFUB_010830	333
AFUB_010840	693
AFUB_010850	25075
AFUB_010860	932
AFUB_010870	4092
AFUB_010880	15505
AFUB_010890	10046
AFUB_010900	2817
AFUB_010910	925
AFUB_010920	5160
AFUB_010930	854
AFUB_010940	1477
AFUB_010950	790
AFUB_010960	135
AFUB_010970	189
AFUB_010980	1493
AFUB_010990	2728
AFUB_011000	83
AFUB_011010	0
AFUB_011020	93
AFUB_011030	14
AFUB_011040	12
AFUB_011050	67
AFUB_011060	868
AFUB_011070	681
AFUB_011080	70
AFUB_011090	122
AFUB_011100	5668
AFUB_011110	625
AFUB_011120	2001
AFUB_011130	1337
AFUB_011140	34446
AFUB_011150	5
AFUB_011160	49
AFUB_011170	13678
AFUB_011180	176
AFUB_011190	78
AFUB_011200	3160
AFUB_011210	2482
AFUB_011220	8578
AFUB_011230	813
AFUB_011240	1100
AFUB_011250	17
AFUB_011260	358
AFUB_011270	13
AFUB_011280	189
AFUB_011290	15
AFUB_011300	330
AFUB_011310	3243
AFUB_011320	7320
AFUB_011330	593
AFUB_011340	11841
AFUB_011350	2315
AFUB_011360	100
AFUB_011370	5550
AFUB_011380	4920
AFUB_011390	2151
AFUB_011400	10516
AFUB_011410	23367
AFUB_011420	12522
AFUB_011430	912
AFUB_011440	497
AFUB_011450	12613
AFUB_011460	1022
AFUB_011470	3370
AFUB_011480	227
AFUB_011490	934
AFUB_011500	3865
AFUB_011510	429
AFUB_011520	339
AFUB_011530	1567
AFUB_011540	1998
AFUB_011550	2126
AFUB_011560	853
AFUB_011570	45
AFUB_011580	3141
AFUB_011590	2737
AFUB_011600	641
AFUB_011610	661
AFUB_011620	7000
AFUB_011630	438
AFUB_011640	36613
AFUB_011650	7179
AFUB_011660	62
AFUB_011670	541
AFUB_011680	138
AFUB_011690	107
AFUB_011700	286
AFUB_011710	123
AFUB_011720	8704
AFUB_011730	3871
AFUB_011740	316
AFUB_011750	4344
AFUB_011760	3406
AFUB_011770	349
AFUB_011780	324
AFUB_011790	91
AFUB_011800	11731
AFUB_011810	5856
AFUB_011820	15310
AFUB_011830	20
AFUB_011840	2266
AFUB_011850	1986
AFUB_011860	6930
AFUB_011870	83
AFUB_011880	44
AFUB_011890	1
AFUB_011900	0
AFUB_011910	182
AFUB_011920	558
AFUB_011930	202
AFUB_011940	10
AFUB_011950	1358
AFUB_011960	6402
AFUB_011970	16
AFUB_011980	66
AFUB_011990	1335
AFUB_012000	20963
AFUB_012010	3398
AFUB_012020	17064
AFUB_012030	381
AFUB_012040	1055
AFUB_012050	165
AFUB_012060	8597
AFUB_012070	219
AFUB_012080	24217
AFUB_012090	2054
AFUB_012100	2377
AFUB_012110	118
AFUB_012120	436
AFUB_012130	3381
AFUB_012140	895
AFUB_012150	6118
AFUB_012160	651
AFUB_012170	3736
AFUB_012180	48
AFUB_012190	440
AFUB_012200	8482
AFUB_012210	1710
AFUB_012220	1425
AFUB_012230	3454
AFUB_012240	2399
AFUB_012250	890
AFUB_012260	3158
AFUB_012270	13564
AFUB_012280	1127
AFUB_012290	948
AFUB_012300	8391
AFUB_012310	18795
AFUB_012320	620
AFUB_012330	2
AFUB_012340	1380
AFUB_012350	540
AFUB_012360	147
AFUB_012370	39937
AFUB_012380	8487
AFUB_012390	1969
AFUB_012400	4950
AFUB_012410	3289
AFUB_012420	4484
AFUB_012430	2172
AFUB_012440	5586
AFUB_012450	469
AFUB_012460	1428
AFUB_012470	712
AFUB_012480	91
AFUB_012490	3105
AFUB_012500	1571
AFUB_012510	372
AFUB_012520	397
AFUB_012530	3281
AFUB_012540	11525
AFUB_012550	2895
AFUB_012560	53
AFUB_012570	6702
AFUB_012580	10717
AFUB_012590	74
AFUB_012600	64
AFUB_012610	1136
AFUB_012620	21332
AFUB_012630	716
AFUB_012640	2016
AFUB_012650	1289
AFUB_012660	673
AFUB_012670	2497
AFUB_012680	812
AFUB_012690	5741
AFUB_012700	1527
AFUB_012710	583
AFUB_012720	972
AFUB_012730	1240
AFUB_012740	6605
AFUB_012750	2277
AFUB_012760	70
AFUB_012770	5590
AFUB_012780	769
AFUB_012790	2438
AFUB_012800	5715
AFUB_012810	553
AFUB_012820	3932
AFUB_012830	4303
AFUB_012840	972
AFUB_012850	386
AFUB_012860	267
AFUB_012870	1004
AFUB_012880	1181
AFUB_012890	655
AFUB_012900	76
AFUB_012910	1296
AFUB_012920	2014
AFUB_012930	131
AFUB_012940	25853
AFUB_012950	1322
AFUB_012960	5930
AFUB_012970	2582
AFUB_012980	11153
AFUB_012990	21873
AFUB_013000	5310
AFUB_013010	515
AFUB_013020	59
AFUB_013030	1557
AFUB_013040	88
AFUB_013050	97
AFUB_013060	8771
AFUB_013070	3792
AFUB_013080	5433
AFUB_013090	1128
AFUB_013100	16839
AFUB_013110	2156
AFUB_013120	381
AFUB_013130	5
AFUB_013140	0
AFUB_013150	1259
AFUB_013160	167
AFUB_013170	23
