Geneid	HISAT2 on data 74 and data 1: aligned reads (BAM)
AFUB_004400	2187
AFUB_004410	32447
AFUB_004420	3522
AFUB_004430	46780
AFUB_004440	5254
AFUB_004450	397
AFUB_004460	267
AFUB_004470	1219
AFUB_004480	451
AFUB_004489	76
AFUB_004490	154
AFUB_004500	131
AFUB_004510	520
AFUB_004520	866
AFUB_004530	48792
AFUB_004540	2876
AFUB_004550	473
AFUB_004560	1977
AFUB_004570	9933
AFUB_004580	302
AFUB_004590	3341
AFUB_004600	7006
AFUB_004610	3335
AFUB_004620	6296
AFUB_004630	4363
AFUB_004640	1251
AFUB_004650	912
AFUB_004660	46837
AFUB_004670	562
AFUB_004680	3417
AFUB_004690	76
AFUB_004700	5016
AFUB_004710	9165
AFUB_004720	2082
AFUB_004730	352
AFUB_004740	2215
AFUB_004750	1876
AFUB_004760	236
AFUB_004770	272
AFUB_004780	1483
AFUB_004790	1621
AFUB_004800	121
AFUB_004810	3608
AFUB_004820	3040
AFUB_004830	2531
AFUB_004840	1805
AFUB_004850	48
AFUB_004860	1745
AFUB_004870	38107
AFUB_004880	6622
AFUB_004890	4394
AFUB_004900	1836
AFUB_004910	726
AFUB_004920	444
AFUB_004930	871
AFUB_004940	1779
AFUB_004950	387
AFUB_004960	562
AFUB_004970	8098
AFUB_004980	594
AFUB_004990	5856
AFUB_005000	66999
AFUB_005010	6965
AFUB_005020	4139
AFUB_005030	1879
AFUB_005040	5074
AFUB_005050	1789
AFUB_005060	2502
AFUB_005070	599
AFUB_005080	41
AFUB_005090	343
AFUB_005100	1424
AFUB_005110	1666
AFUB_005120	1178
AFUB_005130	5062
AFUB_005140	1495
AFUB_005150	601
AFUB_005160	1603
AFUB_005170	445
AFUB_005180	10367
AFUB_005190	3196
AFUB_005200	562
AFUB_005210	540
AFUB_005220	0
AFUB_005230	0
AFUB_005240	5639
AFUB_005250	4007
AFUB_005260	0
AFUB_005270	6868
AFUB_005280	1796
AFUB_005290	1218
AFUB_005300	14569
AFUB_005310	3786
AFUB_005320	12822
AFUB_005330	8452
AFUB_005340	3262
AFUB_005350	2323
AFUB_005360	9002
AFUB_005370	779
AFUB_005380	487
AFUB_005390	53951
AFUB_005400	17336
AFUB_005410	308
AFUB_005420	6156
AFUB_005430	3410
AFUB_005440	29783
AFUB_005450	3041
AFUB_005460	4122
AFUB_005470	0
AFUB_005480	1918
AFUB_005490	13644
AFUB_005500	147
AFUB_005510	2119
AFUB_005520	3804
AFUB_005530	674
AFUB_005540	809
AFUB_005550	2890
AFUB_005560	39845
AFUB_005570	11306
AFUB_005580	437
AFUB_005590	4828
AFUB_005600	6165
AFUB_005610	2791
AFUB_005620	353
AFUB_005630	3257
AFUB_005640	46
AFUB_005650	2754
AFUB_005660	13293
AFUB_005670	1187
AFUB_005680	714
AFUB_005690	25522
AFUB_005700	88
AFUB_005710	221
AFUB_005720	733
AFUB_005730	480
AFUB_005740	256377
AFUB_005750	6605
AFUB_005760	9292
AFUB_005770	2906
AFUB_005780	373
AFUB_005790	868
AFUB_005800	352
AFUB_005810	420
AFUB_005820	757
AFUB_005830	11215
AFUB_005840	37079
AFUB_005850	1390
AFUB_005860	815
AFUB_005870	522
AFUB_005880	877
AFUB_005890	1155
AFUB_005900	6874
AFUB_005910	381
AFUB_005920	836
AFUB_005930	889
AFUB_005940	5001
AFUB_005950	67
AFUB_005960	2
AFUB_005970	0
AFUB_005980	14917
AFUB_005990	9705
AFUB_006000	54199
AFUB_006010	4026
AFUB_006020	3005
AFUB_006029	997
AFUB_006030	623
AFUB_006040	287
AFUB_006050	3475
AFUB_006060	2278
AFUB_006070	518
AFUB_006080	482
AFUB_006090	8613
AFUB_006100	1486
AFUB_006110	0
AFUB_006120	1351
AFUB_006130	525
AFUB_006140	689
AFUB_006150	1060
AFUB_006160	610
AFUB_006170	106
AFUB_006180	14684
AFUB_006190	12270
AFUB_006200	2246
AFUB_006210	2023
AFUB_006220	8166
AFUB_006230	2261
AFUB_006240	117
AFUB_006250	214
AFUB_006260	1585
AFUB_006270	16
AFUB_006280	24
AFUB_006290	6911
AFUB_006300	642
AFUB_006310	4008
AFUB_006320	3807
AFUB_006330	758
AFUB_006340	3113
AFUB_006350	1275
AFUB_006360	1579
AFUB_006370	271
AFUB_006380	106146
AFUB_006390	163
AFUB_006400	4082
AFUB_006410	5398
AFUB_006420	1312
AFUB_006430	1602
AFUB_006440	6837
AFUB_006450	2115
AFUB_006460	3324
AFUB_006470	5425
AFUB_006480	873
AFUB_006490	3815
AFUB_006500	19
AFUB_006510	78
AFUB_006520	32
AFUB_006530	1325
AFUB_006540	3156
AFUB_006550	12983
AFUB_006560	7926
AFUB_006570	12702
AFUB_006580	1944
AFUB_006590	7034
AFUB_006600	3520
AFUB_006610	6701
AFUB_006620	1703
AFUB_006630	1072
AFUB_006640	1204
AFUB_006650	571
AFUB_006660	2760
AFUB_006670	4929
AFUB_006680	4356
AFUB_006690	3398
AFUB_006700	4468
AFUB_006710	14797
AFUB_006720	43534
AFUB_006730	1949
AFUB_006740	300
AFUB_006750	1361
AFUB_006760	1050
AFUB_006770	387018
AFUB_006780	8733
AFUB_006790	2853
AFUB_006800	945
AFUB_006810	518
AFUB_006820	1263
AFUB_006830	755
AFUB_006840	975
AFUB_006850	243
AFUB_006860	124
AFUB_006870	3704
AFUB_006880	975
AFUB_006890	308
AFUB_006900	8740
AFUB_006910	3393
AFUB_006920	1067
AFUB_006930	553
AFUB_006940	76
AFUB_006950	5747
AFUB_006960	22988
AFUB_006970	1457
AFUB_006980	11915
AFUB_006990	9400
AFUB_007000	9196
AFUB_007010	2634
AFUB_007020	72
AFUB_007030	242
AFUB_007040	135
AFUB_007050	3575
AFUB_007060	3013
AFUB_007070	6784
AFUB_007080	2187
AFUB_007090	5466
AFUB_007100	17672
AFUB_007110	1575
AFUB_007120	214
AFUB_007130	436
AFUB_007140	1590
AFUB_007150	44845
AFUB_007160	18499
AFUB_007170	21325
AFUB_007180	131
AFUB_007190	17606
AFUB_007200	2391
AFUB_007210	60814
AFUB_007220	3042
AFUB_007230	2115
AFUB_007240	4088
AFUB_007250	982
AFUB_007260	1317
AFUB_007270	2058
AFUB_007280	3252
AFUB_007290	355
AFUB_007300	5779
AFUB_007310	936
AFUB_007320	5194
AFUB_007330	2661
AFUB_007340	29059
AFUB_007350	582
AFUB_007360	11534
AFUB_007370	1553
AFUB_007380	4426
AFUB_007390	1330
AFUB_007400	69
AFUB_007410	328
AFUB_007420	1465
AFUB_007430	4351
AFUB_007440	1934
AFUB_007450	16788
AFUB_007460	714
AFUB_007470	5261
AFUB_007480	472
AFUB_007490	4909
AFUB_007500	2769
AFUB_007510	7004
AFUB_007520	3924
AFUB_007530	1540
AFUB_007540	30
AFUB_007550	1181
AFUB_007560	2670
AFUB_007570	779
AFUB_007580	5295
AFUB_007590	239
AFUB_007600	1728
AFUB_007610	5448
AFUB_007620	2079
AFUB_007630	461
AFUB_007640	7653
AFUB_007650	2515
AFUB_007660	2052
AFUB_007670	3186
AFUB_007680	107
AFUB_007690	1284
AFUB_007700	1718
AFUB_007710	826
AFUB_007720	44
AFUB_007730	33608
AFUB_007740	1179
AFUB_007750	1479
AFUB_007760	2108
AFUB_007770	86126
AFUB_007780	16464
AFUB_007790	5054
AFUB_007800	52955
AFUB_007810	4008
AFUB_007820	509
AFUB_007830	2512
AFUB_007840	1297
AFUB_007850	9848
AFUB_007860	6087
AFUB_007865	287
AFUB_007870	45
AFUB_007880	423
AFUB_007890	984
AFUB_007900	2052
AFUB_007910	2721
AFUB_007920	688
AFUB_007930	1252
AFUB_007940	1054
AFUB_007950	1473
AFUB_007960	15497
AFUB_007970	6621
AFUB_007980	935
AFUB_007990	1443
AFUB_008000	2894
AFUB_008010	2796
AFUB_008020	8537
AFUB_008030	5029
AFUB_008040	2456
AFUB_008050	14412
AFUB_008060	994
AFUB_008070	4396
AFUB_008080	2175
AFUB_008090	2432
AFUB_008100	4909
AFUB_008110	1223
AFUB_008120	1242
AFUB_008130	13316
AFUB_008140	1509
AFUB_008150	3549
AFUB_008160	1316
AFUB_008170	14715
AFUB_008180	9
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	1954
AFUB_008240	2394
AFUB_008250	3188
AFUB_008260	11242
AFUB_008270	2984
AFUB_008280	1351
AFUB_008290	3593
AFUB_008300	1434
AFUB_008310	2651
AFUB_008320	3629
AFUB_008330	2205
AFUB_008340	2681
AFUB_008350	2135
AFUB_008360	3541
AFUB_008370	1418
AFUB_008380	4004
AFUB_008390	7240
AFUB_008400	2886
AFUB_008410	882
AFUB_008420	816
AFUB_008430	11907
AFUB_008440	5324
AFUB_008450	8045
AFUB_008460	3102
AFUB_008470	1001
AFUB_008480	2347
AFUB_008490	3815
AFUB_008500	1087
AFUB_008510	1110
AFUB_008520	63377
AFUB_008530	531
AFUB_008540	263
AFUB_008550	3917
AFUB_008560	1809
AFUB_008570	3684
AFUB_008580	333
AFUB_008590	2596
AFUB_008600	3656
AFUB_008610	901
AFUB_008620	11405
AFUB_008630	7461
AFUB_008640	558
AFUB_008650	360
AFUB_008660	1720
AFUB_008670	2919
AFUB_008680	94
AFUB_008690	1116
AFUB_008700	11179
AFUB_008710	5909
AFUB_008720	32
AFUB_008730	1310
AFUB_008740	5343
AFUB_008750	20215
AFUB_008760	95
AFUB_008770	2
AFUB_008780	0
AFUB_008790	0
AFUB_008800	1996
AFUB_008810	794
AFUB_008820	4034
AFUB_008830	1095
AFUB_008840	1558
AFUB_008850	5064
AFUB_008860	3765
AFUB_008870	805
AFUB_008880	272
AFUB_008890	48662
AFUB_008900	3736
AFUB_008910	2125
AFUB_008920	1672
AFUB_008930	1548
AFUB_008940	5923
AFUB_008950	9250
AFUB_008960	3621
AFUB_008970	243
AFUB_008980	1768
AFUB_008990	1877
AFUB_009000	1418
AFUB_009010	779
AFUB_009020	966
AFUB_009030	8078
AFUB_009040	11503
AFUB_009050	3482
AFUB_009060	3582
AFUB_009070	2162
AFUB_009080	10762
AFUB_009090	4084
AFUB_009100	904
AFUB_009110	3856
AFUB_009120	2704
AFUB_009130	4890
AFUB_009140	2600
AFUB_009150	1650
AFUB_009160	190
AFUB_009170	928
AFUB_009180	5514
AFUB_009190	1529
AFUB_009199	513
AFUB_009200	864
AFUB_009210	758
AFUB_009220	28175
AFUB_009230	4791
AFUB_009240	2457
AFUB_009250	20021
AFUB_009260	2095
AFUB_009270	2547
AFUB_009280	4481
AFUB_009290	10254
AFUB_009300	5169
AFUB_009310	3411
AFUB_009320	399
AFUB_009330	2135
AFUB_009340	1488
AFUB_009350	989
AFUB_009360	700
AFUB_009370	785
AFUB_009380	10174
AFUB_009390	2122
AFUB_009400	569
AFUB_009410	12553
AFUB_009420	137
AFUB_009430	4569
AFUB_009440	250
AFUB_009450	454
AFUB_009460	6108
AFUB_009470	10642
AFUB_009480	160
AFUB_009490	8343
AFUB_009500	293
AFUB_009510	137
AFUB_009520	40
AFUB_009530	69
AFUB_009540	16568
AFUB_009550	94
AFUB_009560	8
AFUB_009570	0
AFUB_009580	36
AFUB_009590	130
AFUB_009600	2243
AFUB_009610	4916
AFUB_009620	3519
AFUB_009630	5659
AFUB_009640	963
AFUB_009650	254
AFUB_009660	11
AFUB_009670	13
AFUB_009680	718
AFUB_009690	1147
AFUB_009705	7823
AFUB_009720	25029
AFUB_009730	6538
AFUB_009740	2335
AFUB_009750	3192
AFUB_009760	34543
AFUB_009770	2422
AFUB_009780	2956
AFUB_009790	506
AFUB_009800	10108
AFUB_009810	1225
AFUB_009820	5645
AFUB_009830	1154
AFUB_009840	217
AFUB_009850	1640
AFUB_009860	10513
AFUB_009870	2005
AFUB_009880	301
AFUB_009890	0
AFUB_009900	3263
AFUB_009910	332
AFUB_009920	1255
AFUB_009930	1546
AFUB_009940	24002
AFUB_009950	2603
AFUB_009960	3398
AFUB_009970	568
AFUB_009980	14522
AFUB_009990	951
AFUB_010000	11453
AFUB_010010	278
AFUB_010020	2883
AFUB_010030	2018
AFUB_010040	1907
AFUB_010050	23202
AFUB_010060	1452
AFUB_010070	430
AFUB_010080	2894
AFUB_010090	1438
AFUB_010100	3158
AFUB_010110	5220
AFUB_010120	951
AFUB_010130	3155
AFUB_010140	1872
AFUB_010150	333
AFUB_010160	1280
AFUB_010170	4588
AFUB_010180	13921
AFUB_010190	2787
AFUB_010200	1370
AFUB_010210	401
AFUB_010220	1605
AFUB_010230	3065
AFUB_010240	2004
AFUB_010250	200
AFUB_010260	356
AFUB_010270	1093
AFUB_010280	6609
AFUB_010290	110
AFUB_010300	9505
AFUB_010310	560
AFUB_010320	1920
AFUB_010330	34637
AFUB_010340	2208
AFUB_010350	5939
AFUB_010360	2811
AFUB_010370	2920
AFUB_010380	1659
AFUB_010390	13417
AFUB_010400	1413
AFUB_010410	3393
AFUB_010420	847
AFUB_010430	34
AFUB_010440	0
AFUB_010450	25
AFUB_010460	27
AFUB_010470	154
AFUB_010480	0
AFUB_010490	901
AFUB_010500	3556
AFUB_010510	4066
AFUB_010520	1046
AFUB_010530	49
AFUB_010540	7208
AFUB_010550	4019
AFUB_010560	67681
AFUB_010570	479
AFUB_010580	2082
AFUB_010590	9041
AFUB_010600	35
AFUB_010610	3625
AFUB_010620	40699
AFUB_010630	519
AFUB_010640	90
AFUB_010650	8478
AFUB_010660	33
AFUB_010670	0
AFUB_010680	1158
AFUB_010690	0
AFUB_010700	30
AFUB_010710	38
AFUB_010720	140
AFUB_010730	54
AFUB_010740	4
AFUB_010750	1
AFUB_010760	4
AFUB_010770	6
AFUB_010780	5
AFUB_010790	22
AFUB_010800	59
AFUB_010810	789
AFUB_010820	2656
AFUB_010830	347
AFUB_010840	657
AFUB_010850	18389
AFUB_010860	414
AFUB_010870	3135
AFUB_010880	9006
AFUB_010890	10884
AFUB_010900	4233
AFUB_010910	1691
AFUB_010920	5101
AFUB_010930	897
AFUB_010940	1679
AFUB_010950	811
AFUB_010960	195
AFUB_010970	314
AFUB_010980	2443
AFUB_010990	2744
AFUB_011000	80
AFUB_011010	9
AFUB_011020	76
AFUB_011030	47
AFUB_011040	6
AFUB_011050	79
AFUB_011060	709
AFUB_011070	466
AFUB_011080	71
AFUB_011090	117
AFUB_011100	3943
AFUB_011110	884
AFUB_011120	1640
AFUB_011130	1427
AFUB_011140	47275
AFUB_011150	6
AFUB_011160	56
AFUB_011170	20000
AFUB_011180	168
AFUB_011190	70
AFUB_011200	2709
AFUB_011210	2747
AFUB_011220	9034
AFUB_011230	1336
AFUB_011240	1076
AFUB_011250	24
AFUB_011260	333
AFUB_011270	20
AFUB_011280	217
AFUB_011290	9
AFUB_011300	378
AFUB_011310	3319
AFUB_011320	6572
AFUB_011330	466
AFUB_011340	8224
AFUB_011350	1662
AFUB_011360	108
AFUB_011370	4363
AFUB_011380	4000
AFUB_011390	2959
AFUB_011400	6839
AFUB_011410	23600
AFUB_011420	8078
AFUB_011430	1175
AFUB_011440	658
AFUB_011450	11126
AFUB_011460	1176
AFUB_011470	3362
AFUB_011480	304
AFUB_011490	1389
AFUB_011500	3379
AFUB_011510	600
AFUB_011520	325
AFUB_011530	2262
AFUB_011540	3761
AFUB_011550	1315
AFUB_011560	881
AFUB_011570	95
AFUB_011580	4851
AFUB_011590	2062
AFUB_011600	700
AFUB_011610	1017
AFUB_011620	5808
AFUB_011630	622
AFUB_011640	48077
AFUB_011650	5990
AFUB_011660	137
AFUB_011670	710
AFUB_011680	128
AFUB_011690	74
AFUB_011700	210
AFUB_011710	54
AFUB_011720	11276
AFUB_011730	4232
AFUB_011740	551
AFUB_011750	4807
AFUB_011760	5097
AFUB_011770	435
AFUB_011780	414
AFUB_011790	54
AFUB_011800	7878
AFUB_011810	5352
AFUB_011820	15340
AFUB_011830	4
AFUB_011840	1978
AFUB_011850	3146
AFUB_011860	8859
AFUB_011870	128
AFUB_011880	58
AFUB_011890	2
AFUB_011900	0
AFUB_011910	172
AFUB_011920	509
AFUB_011930	185
AFUB_011940	20
AFUB_011950	1034
AFUB_011960	4817
AFUB_011970	3
AFUB_011980	178
AFUB_011990	987
AFUB_012000	17094
AFUB_012010	2548
AFUB_012020	11255
AFUB_012030	374
AFUB_012040	1187
AFUB_012050	292
AFUB_012060	12201
AFUB_012070	226
AFUB_012080	30846
AFUB_012090	2149
AFUB_012100	2498
AFUB_012110	134
AFUB_012120	360
AFUB_012130	3841
AFUB_012140	1034
AFUB_012150	4493
AFUB_012160	555
AFUB_012170	2680
AFUB_012180	42
AFUB_012190	546
AFUB_012200	8320
AFUB_012210	2769
AFUB_012220	1819
AFUB_012230	2860
AFUB_012240	2023
AFUB_012250	1228
AFUB_012260	2950
AFUB_012270	18514
AFUB_012280	1221
AFUB_012290	578
AFUB_012300	7947
AFUB_012310	15432
AFUB_012320	837
AFUB_012330	14
AFUB_012340	1834
AFUB_012350	698
AFUB_012360	167
AFUB_012370	62006
AFUB_012380	5200
AFUB_012390	1982
AFUB_012400	3438
AFUB_012410	3621
AFUB_012420	8508
AFUB_012430	2648
AFUB_012440	4608
AFUB_012450	447
AFUB_012460	1320
AFUB_012470	1123
AFUB_012480	133
AFUB_012490	2437
AFUB_012500	1610
AFUB_012510	380
AFUB_012520	502
AFUB_012530	3681
AFUB_012540	10243
AFUB_012550	3865
AFUB_012560	112
AFUB_012570	6479
AFUB_012580	7971
AFUB_012590	69
AFUB_012600	74
AFUB_012610	1058
AFUB_012620	16762
AFUB_012630	1141
AFUB_012640	2354
AFUB_012650	1485
AFUB_012660	867
AFUB_012670	1961
AFUB_012680	1637
AFUB_012690	4507
AFUB_012700	1049
AFUB_012710	415
AFUB_012720	717
AFUB_012730	1662
AFUB_012740	5449
AFUB_012750	3340
AFUB_012760	109
AFUB_012770	4943
AFUB_012780	967
AFUB_012790	3037
AFUB_012800	5875
AFUB_012810	921
AFUB_012820	4330
AFUB_012830	4563
AFUB_012840	1371
AFUB_012850	598
AFUB_012860	324
AFUB_012870	1333
AFUB_012880	1369
AFUB_012890	868
AFUB_012900	85
AFUB_012910	1537
AFUB_012920	2341
AFUB_012930	169
AFUB_012940	15062
AFUB_012950	1526
AFUB_012960	8512
AFUB_012970	5688
AFUB_012980	17061
AFUB_012990	20737
AFUB_013000	4476
AFUB_013010	848
AFUB_013020	108
AFUB_013030	2448
AFUB_013040	559
AFUB_013050	138
AFUB_013060	15171
AFUB_013070	3599
AFUB_013080	4198
AFUB_013090	1375
AFUB_013100	9104
AFUB_013110	1538
AFUB_013120	546
AFUB_013130	0
AFUB_013140	8
AFUB_013150	950
