Geneid	HISAT2 on data 186 and data 1: aligned reads (BAM)
AFUB_001950	770
AFUB_001960	804
AFUB_001970	97
AFUB_001980	32
AFUB_001990	551
AFUB_002000	4116
AFUB_002010	354
AFUB_002020	389
AFUB_002030	310
AFUB_002040	2239
AFUB_002050	129
AFUB_002060	251
AFUB_002070	76
AFUB_002080	699
AFUB_002090	1229
AFUB_002100	545
AFUB_002110	7
AFUB_002120	6314
AFUB_002130	82
AFUB_002140	3703
AFUB_002150	569
AFUB_002160	2910
AFUB_002170	295
AFUB_002180	223
AFUB_002190	464
AFUB_002200	23
AFUB_002210	2
AFUB_002220	0
AFUB_002230	200
AFUB_002240	524
AFUB_002250	404
AFUB_002260	1367
AFUB_002270	41
AFUB_002280	11
AFUB_002290	650
AFUB_002300	27
AFUB_002310	16
AFUB_002320	1015
AFUB_002330	873
AFUB_002340	1416
AFUB_002350	2241
AFUB_002360	31
AFUB_002370	1034
AFUB_002380	75
AFUB_002390	2799
AFUB_002400	896
AFUB_002410	13084
AFUB_002420	351
AFUB_002430	1181
AFUB_002440	32
AFUB_002450	5872
AFUB_002460	646
AFUB_002470	755
AFUB_002480	95
AFUB_002490	3553
AFUB_002500	365
AFUB_002510	1697
AFUB_002520	2711
AFUB_002530	4989
AFUB_002540	444
AFUB_002550	998
AFUB_002560	628
AFUB_002570	3824
AFUB_002580	524
AFUB_002590	1638
AFUB_002600	164
AFUB_002610	4
AFUB_002620	0
AFUB_002630	0
AFUB_002640	0
AFUB_002650	9
AFUB_002660	3062
AFUB_002670	341
AFUB_002680	17357
AFUB_002690	4
AFUB_002700	0
AFUB_002710	10
AFUB_002720	956
AFUB_002730	3718
AFUB_002740	325
AFUB_002750	49
AFUB_002760	146
AFUB_002770	74
AFUB_002780	475
AFUB_002790	1042
AFUB_002800	2318
AFUB_002810	776
AFUB_002820	909
AFUB_002830	127
AFUB_002840	638
AFUB_002850	2017
AFUB_002860	14
AFUB_002870	720
AFUB_002880	583
AFUB_002890	4151
AFUB_002900	5
AFUB_002910	320
AFUB_002920	5296
AFUB_002930	30418
AFUB_002940	172
AFUB_002950	7219
AFUB_002960	2056
AFUB_002970	2550
AFUB_002980	3229
AFUB_002990	1191
AFUB_003000	366
AFUB_003010	2421
AFUB_003020	0
AFUB_003030	0
AFUB_003040	775
AFUB_003050	169
AFUB_003060	9
AFUB_003070	3729
AFUB_003080	752
AFUB_003090	254
AFUB_003100	834
AFUB_003110	467
AFUB_003120	2449
AFUB_003130	4
AFUB_003140	3
AFUB_003150	5090
AFUB_003160	27
AFUB_003170	689
AFUB_003180	59
AFUB_003190	234
AFUB_003200	345
AFUB_003210	2035
AFUB_003220	1902
AFUB_003230	334
AFUB_003240	11
AFUB_003250	1307
AFUB_003260	361
AFUB_003270	630
AFUB_003280	440
AFUB_003290	2513
AFUB_003300	1397
AFUB_003310	693
AFUB_003320	675
AFUB_003330	65
AFUB_003340	15
AFUB_003350	203
AFUB_003360	3451
AFUB_003370	978
AFUB_003380	1896
AFUB_003390	586
AFUB_003400	1550
AFUB_003410	388
AFUB_003420	2688
AFUB_003430	184
AFUB_003440	10399
AFUB_003450	1383
AFUB_003460	2456
AFUB_003470	292
AFUB_003480	2388
AFUB_003490	898
AFUB_003500	1182
AFUB_003510	4440
AFUB_003520	1812
AFUB_003530	938
AFUB_003540	895
AFUB_003550	461
AFUB_003560	9810
AFUB_003570	132
AFUB_003580	223
AFUB_003590	0
AFUB_003600	547
AFUB_003610	637
AFUB_003620	32
AFUB_003629	3
AFUB_003630	47
AFUB_003640	0
AFUB_003650	2
AFUB_003660	0
AFUB_003670	0
AFUB_003680	0
AFUB_003690	1
AFUB_003700	0
AFUB_003710	0
AFUB_003720	2
AFUB_003730	0
AFUB_003740	0
AFUB_003750	0
AFUB_003760	85
AFUB_003770	23
AFUB_003780	701
AFUB_003790	5377
AFUB_003800	7439
AFUB_003810	7445
AFUB_003820	927
AFUB_003830	733
AFUB_003840	485
AFUB_003850	961
AFUB_003860	1288
AFUB_003870	1084
AFUB_003880	6
AFUB_003890	2
AFUB_003900	2546
AFUB_003910	5699
AFUB_003920	11490
AFUB_003930	12
AFUB_003940	223
AFUB_003950	1759
AFUB_003960	885
AFUB_003970	787
AFUB_003980	2
AFUB_003990	19
AFUB_004000	1180
AFUB_004010	276
AFUB_004020	11797
AFUB_004030	1850
AFUB_004040	10435
AFUB_004050	126
AFUB_004060	2516
AFUB_004070	1370
AFUB_004080	0
AFUB_004090	2346
AFUB_004100	576
AFUB_004110	615
AFUB_004120	1079
AFUB_004130	2708
AFUB_004140	695
AFUB_004150	2269
AFUB_004160	802
AFUB_004170	6148
AFUB_004185	427
AFUB_004200	3072
AFUB_004210	5210
AFUB_004220	679
AFUB_004230	900
AFUB_004240	1036
AFUB_004250	2993
AFUB_004260	25
AFUB_004270	165
AFUB_004280	251
AFUB_004290	2005
AFUB_004300	41
AFUB_004310	746
AFUB_004320	1891
AFUB_004330	2697
AFUB_004340	4231
AFUB_004350	11875
AFUB_004360	654
AFUB_004370	10064
AFUB_004380	1114
AFUB_004390	893
AFUB_004400	1542
AFUB_004410	6738
AFUB_004420	1722
AFUB_004430	19011
AFUB_004440	2780
AFUB_004450	435
AFUB_004460	204
AFUB_004470	596
AFUB_004480	280
AFUB_004489	209
AFUB_004490	97
AFUB_004500	50
AFUB_004510	550
AFUB_004520	482
AFUB_004530	16863
AFUB_004540	2541
AFUB_004550	211
AFUB_004560	828
AFUB_004570	2864
AFUB_004580	119
AFUB_004590	2204
AFUB_004600	9484
AFUB_004610	1282
AFUB_004620	3571
AFUB_004630	1729
AFUB_004640	463
AFUB_004650	436
AFUB_004660	12787
AFUB_004670	293
AFUB_004680	1527
AFUB_004690	81
AFUB_004700	2894
AFUB_004710	2479
AFUB_004720	476
AFUB_004730	799
AFUB_004740	1059
AFUB_004750	1021
AFUB_004760	144
AFUB_004770	2568
AFUB_004780	1745
AFUB_004790	1674
AFUB_004800	70
AFUB_004810	965
AFUB_004820	790
AFUB_004830	1275
AFUB_004840	1870
AFUB_004850	56
AFUB_004860	1070
AFUB_004870	10202
AFUB_004880	7631
AFUB_004890	2683
AFUB_004900	2598
AFUB_004910	194
AFUB_004920	483
AFUB_004930	668
AFUB_004940	1436
AFUB_004950	199
AFUB_004960	478
AFUB_004970	13681
AFUB_004980	359
AFUB_004990	5319
AFUB_005000	15599
AFUB_005010	6741
AFUB_005020	1315
AFUB_005030	688
AFUB_005040	2721
AFUB_005050	1082
AFUB_005060	1273
AFUB_005070	621
AFUB_005080	13
AFUB_005090	487
AFUB_005100	1437
AFUB_005110	1002
AFUB_005120	1405
AFUB_005130	4110
AFUB_005140	750
AFUB_005150	430
AFUB_005160	2022
AFUB_005170	77
AFUB_005180	3158
AFUB_005190	1896
AFUB_005200	592
AFUB_005210	486
AFUB_005220	0
AFUB_005230	0
AFUB_005240	3957
AFUB_005250	4792
AFUB_005260	0
AFUB_005270	2905
AFUB_005280	1934
AFUB_005290	804
AFUB_005300	6440
AFUB_005310	3170
AFUB_005320	8639
AFUB_005330	10965
AFUB_005340	1872
AFUB_005350	960
AFUB_005360	5502
AFUB_005370	341
AFUB_005380	304
AFUB_005390	26749
AFUB_005400	8770
AFUB_005410	820
AFUB_005420	2898
AFUB_005430	838
AFUB_005440	10307
AFUB_005450	2023
AFUB_005460	1969
AFUB_005470	0
AFUB_005480	2090
AFUB_005490	9032
AFUB_005500	116
AFUB_005510	639
AFUB_005520	1574
AFUB_005530	318
AFUB_005540	166
AFUB_005550	2090
AFUB_005560	10077
AFUB_005570	9526
AFUB_005580	360
AFUB_005590	3533
AFUB_005600	3048
AFUB_005610	1119
AFUB_005620	219
AFUB_005630	2582
AFUB_005640	15
AFUB_005650	1005
AFUB_005660	2681
AFUB_005670	1968
AFUB_005680	560
AFUB_005690	9365
AFUB_005700	105
AFUB_005710	227
AFUB_005720	447
AFUB_005730	349
AFUB_005740	90622
AFUB_005750	1778
AFUB_005760	3342
AFUB_005770	1442
AFUB_005780	265
AFUB_005790	834
AFUB_005800	766
AFUB_005810	481
AFUB_005820	662
AFUB_005830	6736
AFUB_005840	8018
AFUB_005850	903
AFUB_005860	1372
AFUB_005870	363
AFUB_005880	577
AFUB_005890	1236
AFUB_005900	2482
AFUB_005910	192
AFUB_005920	2458
AFUB_005930	1490
AFUB_005940	4748
AFUB_005950	57
AFUB_005960	5
AFUB_005970	0
AFUB_005980	8943
AFUB_005990	4372
AFUB_006000	18272
AFUB_006010	1836
AFUB_006020	1299
AFUB_006029	692
AFUB_006030	236
AFUB_006040	106
AFUB_006050	3301
AFUB_006060	1235
AFUB_006070	155
AFUB_006080	316
AFUB_006090	20833
AFUB_006100	2642
AFUB_006110	0
AFUB_006120	584
AFUB_006130	330
AFUB_006140	246
AFUB_006150	576
AFUB_006160	333
AFUB_006170	77
AFUB_006180	9816
AFUB_006190	10425
AFUB_006200	1769
AFUB_006210	1243
AFUB_006220	3705
AFUB_006230	1153
AFUB_006240	30
AFUB_006250	63
AFUB_006260	1176
AFUB_006270	14
AFUB_006280	9
AFUB_006290	2685
AFUB_006300	1007
AFUB_006310	3215
AFUB_006320	3295
AFUB_006330	591
AFUB_006340	1172
AFUB_006350	1689
AFUB_006360	1629
AFUB_006370	403
AFUB_006380	29463
AFUB_006390	44
AFUB_006400	2878
AFUB_006410	3082
AFUB_006420	816
AFUB_006430	2040
AFUB_006440	3630
AFUB_006450	1322
AFUB_006460	1645
AFUB_006470	3086
AFUB_006480	189
AFUB_006490	1706
AFUB_006500	26
AFUB_006510	97
AFUB_006520	63
AFUB_006530	566
AFUB_006540	2435
AFUB_006550	7568
AFUB_006560	3514
AFUB_006570	4480
AFUB_006580	809
AFUB_006590	5462
AFUB_006600	1085
AFUB_006610	1879
AFUB_006620	1756
AFUB_006630	1054
AFUB_006640	721
AFUB_006650	418
AFUB_006660	1829
AFUB_006670	1640
AFUB_006680	2792
AFUB_006690	2168
AFUB_006700	4535
AFUB_006710	5661
AFUB_006720	8775
AFUB_006730	3744
AFUB_006740	174
AFUB_006750	810
AFUB_006760	601
AFUB_006770	149202
AFUB_006780	3905
AFUB_006790	1641
AFUB_006800	1197
AFUB_006810	330
AFUB_006820	511
AFUB_006830	210
AFUB_006840	438
AFUB_006850	187
AFUB_006860	114
AFUB_006870	2209
AFUB_006880	642
AFUB_006890	268
AFUB_006900	3305
AFUB_006910	2424
AFUB_006920	631
AFUB_006930	279
AFUB_006940	40
AFUB_006950	1925
AFUB_006960	18564
AFUB_006970	816
AFUB_006980	4063
AFUB_006990	1315
AFUB_007000	2673
AFUB_007010	2407
AFUB_007020	42
AFUB_007030	124
AFUB_007040	105
AFUB_007050	2779
AFUB_007060	3050
AFUB_007070	6229
AFUB_007080	1576
AFUB_007090	5374
AFUB_007100	5207
AFUB_007110	956
AFUB_007120	394
AFUB_007130	252
AFUB_007140	1481
AFUB_007150	13025
AFUB_007160	8295
AFUB_007170	6829
AFUB_007180	167
AFUB_007190	830
AFUB_007200	1966
AFUB_007210	13855
AFUB_007220	1063
AFUB_007230	1440
AFUB_007240	3325
AFUB_007250	459
AFUB_007260	428
AFUB_007270	1478
AFUB_007280	1773
AFUB_007290	177
AFUB_007300	3356
AFUB_007310	888
AFUB_007320	3462
AFUB_007330	1231
AFUB_007340	11993
AFUB_007350	501
AFUB_007360	4232
AFUB_007370	664
AFUB_007380	2641
AFUB_007390	564
AFUB_007400	29
AFUB_007410	553
AFUB_007420	1185
AFUB_007430	2540
AFUB_007440	233
AFUB_007450	6346
AFUB_007460	296
AFUB_007470	2770
AFUB_007480	647
AFUB_007490	1538
AFUB_007500	2547
AFUB_007510	2079
AFUB_007520	1186
AFUB_007530	1029
AFUB_007540	15
AFUB_007550	675
AFUB_007560	1489
AFUB_007570	636
AFUB_007580	2640
AFUB_007590	237
AFUB_007600	719
AFUB_007610	3457
AFUB_007620	1352
AFUB_007630	265
AFUB_007640	3940
AFUB_007650	1173
AFUB_007660	1078
AFUB_007670	1669
AFUB_007680	23
AFUB_007690	459
AFUB_007700	1481
AFUB_007710	374
AFUB_007720	12
AFUB_007730	3208
AFUB_007740	443
AFUB_007750	712
AFUB_007760	847
AFUB_007770	32442
AFUB_007780	7670
AFUB_007790	4212
AFUB_007800	21293
AFUB_007810	2418
AFUB_007820	406
AFUB_007830	911
AFUB_007840	1906
AFUB_007850	3915
AFUB_007860	3275
AFUB_007865	163
AFUB_007870	32
AFUB_007880	267
AFUB_007890	552
AFUB_007900	670
AFUB_007910	1690
AFUB_007920	366
AFUB_007930	933
AFUB_007940	694
AFUB_007950	890
AFUB_007960	2512
AFUB_007970	2299
AFUB_007980	637
AFUB_007990	1036
AFUB_008000	1622
AFUB_008010	1997
AFUB_008020	6186
AFUB_008030	3094
AFUB_008040	773
AFUB_008050	6755
AFUB_008060	760
AFUB_008070	1838
AFUB_008080	1542
AFUB_008090	996
AFUB_008100	2137
AFUB_008110	779
AFUB_008120	549
AFUB_008130	7836
AFUB_008140	623
AFUB_008150	1489
AFUB_008160	487
AFUB_008170	4152
AFUB_008180	2
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	739
AFUB_008240	1217
AFUB_008250	3029
AFUB_008260	9305
AFUB_008270	961
AFUB_008280	616
AFUB_008290	1340
AFUB_008300	3331
AFUB_008310	1238
AFUB_008320	2085
AFUB_008330	1039
AFUB_008340	1746
AFUB_008350	1259
AFUB_008360	2748
AFUB_008370	476
AFUB_008380	4045
AFUB_008390	3004
AFUB_008400	924
AFUB_008410	436
AFUB_008420	553
AFUB_008430	8999
AFUB_008440	2825
AFUB_008450	6434
AFUB_008460	1788
AFUB_008470	1097
AFUB_008480	760
AFUB_008490	2389
AFUB_008500	556
AFUB_008510	820
AFUB_008520	12790
AFUB_008530	441
AFUB_008540	146
AFUB_008550	1432
AFUB_008560	1092
AFUB_008570	1928
AFUB_008580	268
AFUB_008590	1836
AFUB_008600	1269
AFUB_008610	794
AFUB_008620	3355
AFUB_008630	1750
AFUB_008640	367
AFUB_008650	207
AFUB_008660	934
AFUB_008670	2102
AFUB_008680	15
AFUB_008690	378
AFUB_008700	6543
AFUB_008710	2158
AFUB_008720	5
AFUB_008730	345
AFUB_008740	933
AFUB_008750	5978
AFUB_008760	43
AFUB_008770	3
AFUB_008780	0
AFUB_008790	0
AFUB_008800	1287
AFUB_008810	358
AFUB_008820	1496
AFUB_008830	419
AFUB_008840	584
AFUB_008850	1423
AFUB_008860	999
AFUB_008870	280
AFUB_008880	121
AFUB_008890	11867
AFUB_008900	1566
AFUB_008910	1142
AFUB_008920	2176
AFUB_008930	1018
AFUB_008940	2849
AFUB_008950	8557
AFUB_008960	3198
AFUB_008970	161
AFUB_008980	1518
AFUB_008990	1607
AFUB_009000	900
AFUB_009010	566
AFUB_009020	539
AFUB_009030	5445
AFUB_009040	7847
AFUB_009050	1093
AFUB_009060	1952
AFUB_009070	1420
AFUB_009080	5897
AFUB_009090	2434
AFUB_009100	470
AFUB_009110	1922
AFUB_009120	2382
AFUB_009130	3764
AFUB_009140	1719
AFUB_009150	829
AFUB_009160	122
AFUB_009170	494
AFUB_009180	2431
AFUB_009190	953
AFUB_009199	363
AFUB_009200	315
AFUB_009210	766
AFUB_009220	8402
AFUB_009230	2734
AFUB_009240	1484
AFUB_009250	9080
AFUB_009260	848
AFUB_009270	1936
AFUB_009280	5405
AFUB_009290	3932
AFUB_009300	1977
AFUB_009310	2011
AFUB_009320	128
AFUB_009330	1186
AFUB_009340	940
AFUB_009350	476
AFUB_009360	404
AFUB_009370	1548
AFUB_009380	15724
AFUB_009390	1749
AFUB_009400	588
AFUB_009410	2640
AFUB_009420	93
AFUB_009430	2117
AFUB_009440	49
AFUB_009450	364
AFUB_009460	2888
AFUB_009470	4007
AFUB_009480	127
AFUB_009490	2328
AFUB_009500	325
AFUB_009510	163
AFUB_009520	177
AFUB_009530	100
AFUB_009540	19926
AFUB_009550	61
AFUB_009560	4
AFUB_009570	2
AFUB_009580	42
AFUB_009590	36
AFUB_009600	1598
AFUB_009610	1829
AFUB_009620	2048
AFUB_009630	3285
AFUB_009640	649
AFUB_009650	162
AFUB_009660	0
AFUB_009670	6
AFUB_009680	497
AFUB_009690	542
AFUB_009705	3668
AFUB_009720	2975
AFUB_009730	2487
AFUB_009740	1187
AFUB_009750	1974
AFUB_009760	34304
AFUB_009770	1186
AFUB_009780	2129
AFUB_009790	372
AFUB_009800	12759
AFUB_009810	1387
AFUB_009820	1863
AFUB_009830	930
AFUB_009840	230
AFUB_009850	1746
AFUB_009860	2477
AFUB_009870	1253
AFUB_009880	105
AFUB_009890	0
AFUB_009900	1340
AFUB_009910	233
AFUB_009920	671
AFUB_009930	1052
AFUB_009940	6253
AFUB_009950	1339
AFUB_009960	1486
AFUB_009970	318
AFUB_009980	3389
AFUB_009990	600
AFUB_010000	5362
AFUB_010010	110
AFUB_010020	1756
AFUB_010030	1900
AFUB_010040	1236
AFUB_010050	13996
AFUB_010060	455
AFUB_010070	418
AFUB_010080	2259
AFUB_010090	1117
AFUB_010100	2686
AFUB_010110	3992
AFUB_010120	630
AFUB_010130	1367
AFUB_010140	809
AFUB_010150	108
AFUB_010160	403
AFUB_010170	2103
AFUB_010180	3881
AFUB_010190	1152
AFUB_010200	1254
AFUB_010210	158
AFUB_010220	762
AFUB_010230	2940
AFUB_010240	669
AFUB_010250	137
AFUB_010260	392
AFUB_010270	982
AFUB_010280	2541
AFUB_010290	99
AFUB_010300	9198
AFUB_010310	179
AFUB_010320	1217
AFUB_010330	24360
AFUB_010340	1026
AFUB_010350	7262
AFUB_010360	1689
AFUB_010370	2426
AFUB_010380	1105
AFUB_010390	8351
AFUB_010400	983
AFUB_010410	788
AFUB_010420	542
AFUB_010430	64
AFUB_010440	2
AFUB_010450	4
AFUB_010460	20
AFUB_010470	82
AFUB_010480	0
AFUB_010490	817
AFUB_010500	1810
AFUB_010510	3400
AFUB_010520	591
AFUB_010530	68
AFUB_010540	4923
AFUB_010550	2753
AFUB_010560	14316
AFUB_010570	363
AFUB_010580	949
AFUB_010590	3080
AFUB_010600	16
AFUB_010610	2228
AFUB_010620	17948
AFUB_010630	249
AFUB_010640	49
AFUB_010650	8145
AFUB_010660	31
AFUB_010670	0
AFUB_010680	1395
AFUB_010690	0
AFUB_010700	47
AFUB_010710	83
AFUB_010720	306
AFUB_010730	59
AFUB_010740	7
AFUB_010750	0
AFUB_010760	8
AFUB_010770	6
AFUB_010780	7
AFUB_010790	8
AFUB_010800	55
AFUB_010810	1212
AFUB_010820	3993
AFUB_010830	281
AFUB_010840	303
AFUB_010850	11347
AFUB_010860	178
AFUB_010870	1157
AFUB_010880	4015
AFUB_010890	11727
AFUB_010900	1954
AFUB_010910	1833
AFUB_010920	2940
AFUB_010930	779
AFUB_010940	1216
AFUB_010950	526
AFUB_010960	415
AFUB_010970	247
AFUB_010980	2143
AFUB_010990	2160
AFUB_011000	116
AFUB_011010	3
AFUB_011020	18
AFUB_011030	5
AFUB_011040	5
AFUB_011050	66
AFUB_011060	413
AFUB_011070	476
AFUB_011080	70
AFUB_011090	76
AFUB_011100	2680
AFUB_011110	492
AFUB_011120	1161
AFUB_011130	676
AFUB_011140	12745
AFUB_011150	2
AFUB_011160	82
AFUB_011170	14628
AFUB_011180	144
AFUB_011190	36
AFUB_011200	2198
AFUB_011210	3097
AFUB_011220	11818
AFUB_011230	1293
AFUB_011240	1234
AFUB_011250	135
AFUB_011260	350
AFUB_011270	13
AFUB_011280	94
AFUB_011290	6
AFUB_011300	253
AFUB_011310	1344
AFUB_011320	3029
AFUB_011330	315
AFUB_011340	5687
AFUB_011350	1537
AFUB_011360	126
AFUB_011370	1677
AFUB_011380	1845
AFUB_011390	1579
AFUB_011400	6072
AFUB_011410	9144
AFUB_011420	4967
AFUB_011430	608
AFUB_011440	316
AFUB_011450	5793
AFUB_011460	464
AFUB_011470	2332
AFUB_011480	214
AFUB_011490	990
AFUB_011500	2760
AFUB_011510	384
AFUB_011520	256
AFUB_011530	966
AFUB_011540	2705
AFUB_011550	1146
AFUB_011560	752
AFUB_011570	9
AFUB_011580	1326
AFUB_011590	753
AFUB_011600	717
AFUB_011610	423
AFUB_011620	4706
AFUB_011630	194
AFUB_011640	9587
AFUB_011650	4715
AFUB_011660	151
AFUB_011670	1094
AFUB_011680	59
AFUB_011690	87
AFUB_011700	128
AFUB_011710	22
AFUB_011720	6604
AFUB_011730	2551
AFUB_011740	186
AFUB_011750	1339
AFUB_011760	1437
AFUB_011770	355
AFUB_011780	469
AFUB_011790	71
AFUB_011800	3732
AFUB_011810	4319
AFUB_011820	12572
AFUB_011830	16
AFUB_011840	3018
AFUB_011850	969
AFUB_011860	3869
AFUB_011870	122
AFUB_011880	60
AFUB_011890	3
AFUB_011900	4
AFUB_011910	108
AFUB_011920	255
AFUB_011930	207
AFUB_011940	8
AFUB_011950	879
AFUB_011960	4294
AFUB_011970	3
AFUB_011980	121
AFUB_011990	813
AFUB_012000	22616
AFUB_012010	1821
AFUB_012020	7351
AFUB_012030	289
AFUB_012040	1078
AFUB_012050	170
AFUB_012060	2050
AFUB_012070	158
AFUB_012080	13924
AFUB_012090	928
AFUB_012100	1883
AFUB_012110	193
AFUB_012120	684
AFUB_012130	4156
AFUB_012140	333
AFUB_012150	3972
AFUB_012160	16630
AFUB_012170	1536
AFUB_012180	46
AFUB_012190	360
AFUB_012200	2792
AFUB_012210	1723
AFUB_012220	1197
AFUB_012230	2579
AFUB_012240	990
AFUB_012250	460
AFUB_012260	1487
AFUB_012270	11586
AFUB_012280	879
AFUB_012290	392
AFUB_012300	1835
AFUB_012310	1498
AFUB_012320	177
AFUB_012330	7
AFUB_012340	1076
AFUB_012350	404
AFUB_012360	94
AFUB_012370	21849
AFUB_012380	2219
AFUB_012390	1677
AFUB_012400	6576
AFUB_012410	1803
AFUB_012420	4867
AFUB_012430	1504
AFUB_012440	2893
AFUB_012450	402
AFUB_012460	839
AFUB_012470	744
AFUB_012480	218
AFUB_012490	1424
AFUB_012500	1277
AFUB_012510	226
AFUB_012520	276
AFUB_012530	2147
AFUB_012540	4397
AFUB_012550	1086
AFUB_012560	27
AFUB_012570	5268
AFUB_012580	3320
AFUB_012590	84
AFUB_012600	54
AFUB_012610	443
AFUB_012620	9545
AFUB_012630	656
AFUB_012640	1542
AFUB_012650	1049
AFUB_012660	309
AFUB_012670	1085
AFUB_012680	1160
AFUB_012690	1128
AFUB_012700	1308
AFUB_012710	1411
AFUB_012720	1023
AFUB_012730	948
AFUB_012740	3360
AFUB_012750	2077
AFUB_012760	89
AFUB_012770	4256
AFUB_012780	557
AFUB_012790	3105
AFUB_012800	4333
AFUB_012810	446
AFUB_012820	4037
AFUB_012830	9017
AFUB_012840	1563
AFUB_012850	274
AFUB_012860	369
AFUB_012870	672
AFUB_012880	1002
AFUB_012890	955
AFUB_012900	49
AFUB_012910	958
AFUB_012920	1422
AFUB_012930	95
AFUB_012940	11122
AFUB_012950	657
AFUB_012960	2584
AFUB_012970	1452
AFUB_012980	7492
AFUB_012990	25767
AFUB_013000	979
AFUB_013010	470
AFUB_013020	81
AFUB_013030	922
AFUB_013040	264
AFUB_013050	91
AFUB_013060	3692
AFUB_013070	1785
AFUB_013080	3404
AFUB_013090	682
AFUB_013100	4749
AFUB_013110	1515
AFUB_013120	231
AFUB_013130	2
AFUB_013140	7
AFUB_013150	335
AFUB_013160	97
AFUB_013170	18
AFUB_013180	1429
AFUB_013190	1685
AFUB_013200	12570
AFUB_013210	3587
AFUB_013220	3481
AFUB_013230	6759
AFUB_013240	8670
AFUB_013250	1397
AFUB_013260	17977
AFUB_013270	27987
