Geneid	HISAT2 on data 3 and data 1: aligned reads (BAM)
AFUB_001440	3528
AFUB_001450	91
AFUB_001460	3715
AFUB_001470	22207
AFUB_001480	5334
AFUB_001490	569
AFUB_001500	344
AFUB_001510	7401
AFUB_001520	18211
AFUB_001530	1752
AFUB_001540	2018
AFUB_001550	4809
AFUB_001560	14652
AFUB_001570	11099
AFUB_001580	2725
AFUB_001590	1509
AFUB_001600	1965
AFUB_001610	1970
AFUB_001620	5801
AFUB_001630	2035
AFUB_001640	18768
AFUB_001650	524
AFUB_001660	1177
AFUB_001670	689
AFUB_001680	280
AFUB_001690	3245
AFUB_001700	14860
AFUB_001710	3899
AFUB_001720	11508
AFUB_001730	715
AFUB_001740	525
AFUB_001750	56542
AFUB_001760	15331
AFUB_001770	3829
AFUB_001780	3036
AFUB_001790	21622
AFUB_001800	725
AFUB_001810	95860
AFUB_001820	2004
AFUB_001830	3681
AFUB_001840	2292
AFUB_001850	5075
AFUB_001860	537
AFUB_001870	5772
AFUB_001880	4499
AFUB_001890	6398
AFUB_001900	22575
AFUB_001910	49
AFUB_001920	1226
AFUB_001930	1055
AFUB_001940	8306
AFUB_001950	2116
AFUB_001960	1440
AFUB_001970	297
AFUB_001980	31
AFUB_001990	1367
AFUB_002000	3063
AFUB_002010	359
AFUB_002020	672
AFUB_002030	542
AFUB_002040	4547
AFUB_002050	369
AFUB_002060	850
AFUB_002070	760
AFUB_002080	2046
AFUB_002090	3794
AFUB_002100	700
AFUB_002110	5
AFUB_002120	16252
AFUB_002130	161
AFUB_002140	10641
AFUB_002150	2164
AFUB_002160	4414
AFUB_002170	806
AFUB_002180	1220
AFUB_002190	1307
AFUB_002200	28
AFUB_002210	15
AFUB_002220	4
AFUB_002230	395
AFUB_002240	2423
AFUB_002250	1029
AFUB_002260	2960
AFUB_002270	64
AFUB_002280	65
AFUB_002290	1591
AFUB_002300	38
AFUB_002310	39
AFUB_002320	1713
AFUB_002330	1145
AFUB_002340	5729
AFUB_002350	5237
AFUB_002360	47
AFUB_002370	2360
AFUB_002380	160
AFUB_002390	7827
AFUB_002400	2537
AFUB_002410	38765
AFUB_002420	259
AFUB_002430	5059
AFUB_002440	67
AFUB_002450	24578
AFUB_002460	1879
AFUB_002470	883
AFUB_002480	351
AFUB_002490	21054
AFUB_002500	1695
AFUB_002510	7690
AFUB_002520	7635
AFUB_002530	8287
AFUB_002540	1447
AFUB_002550	2809
AFUB_002560	1925
AFUB_002570	6566
AFUB_002580	2517
AFUB_002590	4393
AFUB_002600	715
AFUB_002610	21
AFUB_002620	0
AFUB_002630	0
AFUB_002640	2
AFUB_002650	15
AFUB_002660	6499
AFUB_002670	948
AFUB_002680	18970
AFUB_002690	2
AFUB_002700	3
AFUB_002710	22
AFUB_002720	1273
AFUB_002730	4265
AFUB_002740	788
AFUB_002750	175
AFUB_002760	185
AFUB_002770	116
AFUB_002780	1612
AFUB_002790	3821
AFUB_002800	6941
AFUB_002810	2262
AFUB_002820	2748
AFUB_002830	785
AFUB_002840	1231
AFUB_002850	7914
AFUB_002860	144
AFUB_002870	2045
AFUB_002880	1442
AFUB_002890	11526
AFUB_002900	1
AFUB_002910	1573
AFUB_002920	16375
AFUB_002930	59559
AFUB_002940	498
AFUB_002950	7574
AFUB_002960	2083
AFUB_002970	7036
AFUB_002980	7035
AFUB_002990	2077
AFUB_003000	1077
AFUB_003010	6416
AFUB_003020	0
AFUB_003030	1
AFUB_003040	2009
AFUB_003050	547
AFUB_003060	15
AFUB_003070	9197
AFUB_003080	2898
AFUB_003090	627
AFUB_003100	2040
AFUB_003110	978
AFUB_003120	2629
AFUB_003130	5
AFUB_003140	1
AFUB_003150	14444
AFUB_003160	98
AFUB_003170	7966
AFUB_003180	266
AFUB_003190	666
AFUB_003200	1195
AFUB_003210	5755
AFUB_003220	7530
AFUB_003230	587
AFUB_003240	48
AFUB_003250	3766
AFUB_003260	664
AFUB_003270	1223
AFUB_003280	1271
AFUB_003290	6684
AFUB_003300	4971
AFUB_003310	2403
AFUB_003320	1874
AFUB_003330	234
AFUB_003340	33
AFUB_003350	603
AFUB_003360	5908
AFUB_003370	2036
AFUB_003380	8308
AFUB_003390	1408
AFUB_003400	6274
AFUB_003410	1121
AFUB_003420	12547
AFUB_003430	426
AFUB_003440	16907
AFUB_003450	4012
AFUB_003460	6206
AFUB_003470	875
AFUB_003480	6566
AFUB_003490	1106
AFUB_003500	1472
AFUB_003510	7614
AFUB_003520	6473
AFUB_003530	1594
AFUB_003540	2985
AFUB_003550	1216
AFUB_003560	11230
AFUB_003570	201
AFUB_003580	716
AFUB_003590	0
AFUB_003600	842
AFUB_003610	213
AFUB_003620	22
AFUB_003629	1
AFUB_003630	118
AFUB_003640	0
AFUB_003650	2
AFUB_003660	0
AFUB_003670	0
AFUB_003680	0
AFUB_003690	0
AFUB_003700	4
AFUB_003710	7
AFUB_003720	8
AFUB_003730	0
AFUB_003740	0
AFUB_003750	0
AFUB_003760	92
AFUB_003770	49
AFUB_003780	2139
AFUB_003790	14821
AFUB_003800	22830
AFUB_003810	17045
AFUB_003820	2398
AFUB_003830	1675
AFUB_003840	1021
AFUB_003850	1893
AFUB_003860	4113
AFUB_003870	2481
AFUB_003880	4
AFUB_003890	15
AFUB_003900	5193
AFUB_003910	16855
AFUB_003920	22836
AFUB_003930	68
AFUB_003940	955
AFUB_003950	7567
AFUB_003960	4270
AFUB_003970	1871
AFUB_003980	2
AFUB_003990	95
AFUB_004000	5422
AFUB_004010	473
AFUB_004020	41239
AFUB_004030	3190
AFUB_004040	12607
AFUB_004050	178
AFUB_004060	6517
AFUB_004070	4044
AFUB_004080	16
AFUB_004090	6260
AFUB_004100	1453
AFUB_004110	978
AFUB_004120	3800
AFUB_004130	3785
AFUB_004140	2398
AFUB_004150	6181
AFUB_004160	1940
AFUB_004170	14009
AFUB_004185	1627
AFUB_004200	3646
AFUB_004210	9480
AFUB_004220	1401
AFUB_004230	2890
AFUB_004240	2736
AFUB_004250	8164
AFUB_004260	141
AFUB_004270	425
AFUB_004280	578
AFUB_004290	4353
AFUB_004300	107
AFUB_004310	1218
AFUB_004320	6583
AFUB_004330	8529
AFUB_004340	10997
AFUB_004350	27201
AFUB_004360	1703
AFUB_004370	38426
AFUB_004380	4440
AFUB_004390	1868
AFUB_004400	3546
AFUB_004410	25205
AFUB_004420	3489
AFUB_004430	33707
AFUB_004440	9834
AFUB_004450	639
AFUB_004460	289
AFUB_004470	2597
AFUB_004480	657
AFUB_004489	169
AFUB_004490	287
AFUB_004500	191
AFUB_004510	3097
AFUB_004520	1476
AFUB_004530	34306
AFUB_004540	7671
AFUB_004550	411
AFUB_004560	1964
AFUB_004570	8533
AFUB_004580	452
AFUB_004590	5973
AFUB_004600	7764
AFUB_004610	3876
AFUB_004620	12962
AFUB_004630	944
AFUB_004640	304
AFUB_004650	1581
AFUB_004660	36501
AFUB_004670	702
AFUB_004680	5988
AFUB_004690	106
AFUB_004700	10394
AFUB_004710	5165
AFUB_004720	3491
AFUB_004730	3310
AFUB_004740	2176
AFUB_004750	3475
AFUB_004760	327
AFUB_004770	687
AFUB_004780	2507
AFUB_004790	3404
AFUB_004800	252
AFUB_004810	2640
AFUB_004820	2937
AFUB_004830	4513
AFUB_004840	3984
AFUB_004850	108
AFUB_004860	3665
AFUB_004870	28942
AFUB_004880	8239
AFUB_004890	5820
AFUB_004900	12812
AFUB_004910	952
AFUB_004920	829
AFUB_004930	2489
AFUB_004940	3803
AFUB_004950	452
AFUB_004960	1033
AFUB_004970	10316
AFUB_004980	780
AFUB_004990	11595
AFUB_005000	52278
AFUB_005010	16521
AFUB_005020	4928
AFUB_005030	1692
AFUB_005040	10815
AFUB_005050	2086
AFUB_005060	3221
AFUB_005070	1275
AFUB_005080	78
AFUB_005090	550
AFUB_005100	1697
AFUB_005110	2290
AFUB_005120	2403
AFUB_005130	13256
AFUB_005140	2267
AFUB_005150	844
AFUB_005160	2517
AFUB_005170	379
AFUB_005180	8457
AFUB_005190	3716
AFUB_005200	824
AFUB_005210	13616
AFUB_005220	0
AFUB_005230	0
AFUB_005240	10613
AFUB_005250	6463
AFUB_005260	0
AFUB_005270	6871
AFUB_005280	5340
AFUB_005290	2453
AFUB_005300	29828
AFUB_005310	4911
AFUB_005320	20177
AFUB_005330	20073
AFUB_005340	4618
AFUB_005350	3685
AFUB_005360	9201
AFUB_005370	1131
AFUB_005380	503
AFUB_005390	59912
AFUB_005400	22274
AFUB_005410	691
AFUB_005420	7916
AFUB_005430	2881
AFUB_005440	25710
AFUB_005450	5753
AFUB_005460	6182
AFUB_005470	1
AFUB_005480	4532
AFUB_005490	37244
AFUB_005500	381
AFUB_005510	1707
AFUB_005520	3063
AFUB_005530	1102
AFUB_005540	724
AFUB_005550	4612
AFUB_005560	36395
AFUB_005570	16439
AFUB_005580	856
AFUB_005590	7941
AFUB_005600	12168
AFUB_005610	4325
AFUB_005620	523
AFUB_005630	8869
AFUB_005640	42
AFUB_005650	4933
AFUB_005660	6664
AFUB_005670	2709
AFUB_005680	1522
AFUB_005690	18025
AFUB_005700	128
AFUB_005710	529
AFUB_005720	1729
AFUB_005730	639
AFUB_005740	185548
AFUB_005750	4805
AFUB_005760	6567
AFUB_005770	6373
AFUB_005780	304
AFUB_005790	1564
AFUB_005800	838
AFUB_005810	1008
AFUB_005820	2173
AFUB_005830	20468
AFUB_005840	24468
AFUB_005850	2202
AFUB_005860	1367
AFUB_005870	1038
AFUB_005880	2237
AFUB_005890	1673
AFUB_005900	7696
AFUB_005910	424
AFUB_005920	4919
AFUB_005930	3461
AFUB_005940	8030
AFUB_005950	118
AFUB_005960	1
AFUB_005970	0
AFUB_005980	23306
AFUB_005990	18786
AFUB_006000	39791
AFUB_006010	6324
AFUB_006020	3453
AFUB_006029	1411
AFUB_006030	722
AFUB_006040	415
AFUB_006050	4745
AFUB_006060	1914
AFUB_006070	530
AFUB_006080	602
AFUB_006090	14885
AFUB_006100	2425
AFUB_006110	0
AFUB_006120	2618
AFUB_006130	1101
AFUB_006140	1881
AFUB_006150	1524
AFUB_006160	693
AFUB_006170	190
AFUB_006180	18268
AFUB_006190	25085
AFUB_006200	4810
AFUB_006210	2374
AFUB_006220	15188
AFUB_006230	3661
AFUB_006240	113
AFUB_006250	86
AFUB_006260	1398
AFUB_006270	15
AFUB_006280	38
AFUB_006290	9926
AFUB_006300	935
AFUB_006310	7428
AFUB_006320	10894
AFUB_006330	737
AFUB_006340	3052
AFUB_006350	2606
AFUB_006360	3725
AFUB_006370	551
AFUB_006380	74969
AFUB_006390	678
AFUB_006400	7061
AFUB_006410	10790
AFUB_006420	1702
AFUB_006430	3735
AFUB_006440	16607
AFUB_006450	2972
AFUB_006460	3962
AFUB_006470	8930
AFUB_006480	470
AFUB_006490	5781
AFUB_006500	54
AFUB_006510	243
AFUB_006520	126
AFUB_006530	1558
AFUB_006540	7560
AFUB_006550	19382
AFUB_006560	11873
AFUB_006570	11027
AFUB_006580	2318
AFUB_006590	13417
AFUB_006600	2248
AFUB_006610	4119
AFUB_006620	3759
AFUB_006630	1980
AFUB_006640	2547
AFUB_006650	797
AFUB_006660	3257
AFUB_006670	4666
AFUB_006680	7782
AFUB_006690	5035
AFUB_006700	10231
AFUB_006710	32509
AFUB_006720	30302
AFUB_006730	4041
AFUB_006740	415
AFUB_006750	1765
AFUB_006760	1203
AFUB_006770	302406
AFUB_006780	13060
AFUB_006790	4308
AFUB_006800	2073
AFUB_006810	888
AFUB_006820	1627
AFUB_006830	658
AFUB_006840	1021
AFUB_006850	641
AFUB_006860	209
AFUB_006870	5925
AFUB_006880	1474
AFUB_006890	547
AFUB_006900	10754
AFUB_006910	3304
AFUB_006920	1502
AFUB_006930	1058
AFUB_006940	1013
AFUB_006950	5111
AFUB_006960	33025
AFUB_006970	2934
AFUB_006980	9478
AFUB_006990	10028
AFUB_007000	8130
AFUB_007010	3767
AFUB_007020	191
AFUB_007030	514
AFUB_007040	277
AFUB_007050	8003
AFUB_007060	10499
AFUB_007070	14126
AFUB_007080	3588
AFUB_007090	9005
AFUB_007100	17016
AFUB_007110	3673
AFUB_007120	298
AFUB_007130	348
AFUB_007140	2921
AFUB_007150	35327
AFUB_007160	34401
AFUB_007170	20531
AFUB_007180	183
AFUB_007190	10923
AFUB_007200	5464
AFUB_007210	40781
AFUB_007220	2456
AFUB_007230	5465
AFUB_007240	7007
AFUB_007250	1018
AFUB_007260	1994
AFUB_007270	3531
AFUB_007280	6710
AFUB_007290	280
AFUB_007300	14569
AFUB_007310	1762
AFUB_007320	11712
AFUB_007330	3024
AFUB_007340	31177
AFUB_007350	676
AFUB_007360	9614
AFUB_007370	2235
AFUB_007380	6734
AFUB_007390	1763
AFUB_007400	53
AFUB_007410	718
AFUB_007420	4403
AFUB_007430	5101
AFUB_007440	1423
AFUB_007450	24683
AFUB_007460	762
AFUB_007470	8765
AFUB_007480	1375
AFUB_007490	6056
AFUB_007500	7488
AFUB_007510	12057
AFUB_007520	6337
AFUB_007530	2745
AFUB_007540	56
AFUB_007550	1527
AFUB_007560	3109
AFUB_007570	1356
AFUB_007580	14766
AFUB_007590	230
AFUB_007600	3934
AFUB_007610	11839
AFUB_007620	3445
AFUB_007630	543
AFUB_007640	9100
AFUB_007650	2519
AFUB_007660	2173
AFUB_007670	4453
AFUB_007680	94
AFUB_007690	1200
AFUB_007700	3270
AFUB_007710	921
AFUB_007720	50
AFUB_007730	112012
AFUB_007740	1782
AFUB_007750	2147
AFUB_007760	2150
AFUB_007770	113000
AFUB_007780	14232
AFUB_007790	9728
AFUB_007800	76459
AFUB_007810	7769
AFUB_007820	1070
AFUB_007830	3329
AFUB_007840	1620
AFUB_007850	7428
AFUB_007860	9169
AFUB_007865	440
AFUB_007870	61
AFUB_007880	489
AFUB_007890	800
AFUB_007900	2354
AFUB_007910	5377
AFUB_007920	1163
AFUB_007930	2438
AFUB_007940	1932
AFUB_007950	2815
AFUB_007960	7683
AFUB_007970	7927
AFUB_007980	1497
AFUB_007990	3075
AFUB_008000	8606
AFUB_008010	4283
AFUB_008020	10223
AFUB_008030	9734
AFUB_008040	2559
AFUB_008050	26690
AFUB_008060	1171
AFUB_008070	6582
AFUB_008080	5198
AFUB_008090	2877
AFUB_008100	5225
AFUB_008110	2250
AFUB_008120	3559
AFUB_008130	28527
AFUB_008140	1582
AFUB_008150	6453
AFUB_008160	2194
AFUB_008170	16707
AFUB_008180	0
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	1
AFUB_008230	2056
AFUB_008240	3795
AFUB_008250	5350
AFUB_008260	22170
AFUB_008270	2354
AFUB_008280	1169
AFUB_008290	4196
AFUB_008300	3756
AFUB_008310	5922
AFUB_008320	7153
AFUB_008330	3796
AFUB_008340	4723
AFUB_008350	3627
AFUB_008360	5471
AFUB_008370	729
AFUB_008380	7877
AFUB_008390	7844
AFUB_008400	2703
AFUB_008410	1531
AFUB_008420	2417
AFUB_008430	22936
AFUB_008440	6770
AFUB_008450	22377
AFUB_008460	7257
AFUB_008470	1677
AFUB_008480	3324
AFUB_008490	8858
AFUB_008500	2264
AFUB_008510	1481
AFUB_008520	46462
AFUB_008530	961
AFUB_008540	299
AFUB_008550	6326
AFUB_008560	3902
AFUB_008570	4887
AFUB_008580	634
AFUB_008590	4624
AFUB_008600	4333
AFUB_008610	1860
AFUB_008620	8371
AFUB_008630	5013
AFUB_008640	694
AFUB_008650	530
AFUB_008660	3305
AFUB_008670	6098
AFUB_008680	317
AFUB_008690	1277
AFUB_008700	15813
AFUB_008710	7746
AFUB_008720	11
AFUB_008730	858
AFUB_008740	3327
AFUB_008750	14312
AFUB_008760	140
AFUB_008770	4
AFUB_008780	2
AFUB_008790	0
AFUB_008800	2393
AFUB_008810	924
AFUB_008820	5850
AFUB_008830	1236
AFUB_008840	1769
AFUB_008850	7853
AFUB_008860	3585
AFUB_008870	1182
AFUB_008880	319
AFUB_008890	37717
AFUB_008900	6129
AFUB_008910	4510
AFUB_008920	3500
AFUB_008930	2513
AFUB_008940	7183
AFUB_008950	20695
AFUB_008960	5542
AFUB_008970	421
AFUB_008980	3138
AFUB_008990	2093
AFUB_009000	1936
AFUB_009010	1415
AFUB_009020	1326
AFUB_009030	9071
AFUB_009040	16429
AFUB_009050	4673
AFUB_009060	6717
AFUB_009070	4629
AFUB_009080	22204
AFUB_009090	7447
AFUB_009100	1092
AFUB_009110	4425
AFUB_009120	9110
AFUB_009130	11324
AFUB_009140	11425
AFUB_009150	2623
AFUB_009160	377
AFUB_009170	2069
AFUB_009180	7713
AFUB_009190	1931
AFUB_009199	744
AFUB_009200	781
AFUB_009210	1793
AFUB_009220	28269
AFUB_009230	8567
AFUB_009240	4179
AFUB_009250	16952
AFUB_009260	2460
AFUB_009270	8281
AFUB_009280	8128
AFUB_009290	8812
AFUB_009300	4162
AFUB_009310	5349
AFUB_009320	289
AFUB_009330	2167
AFUB_009340	1400
AFUB_009350	808
AFUB_009360	831
AFUB_009370	1863
AFUB_009380	22110
AFUB_009390	3222
AFUB_009400	1182
AFUB_009410	10140
AFUB_009420	216
AFUB_009430	9325
AFUB_009440	366
AFUB_009450	1018
AFUB_009460	10183
AFUB_009470	15755
AFUB_009480	298
AFUB_009490	12357
AFUB_009500	1022
AFUB_009510	269
AFUB_009520	165
AFUB_009530	99
AFUB_009540	26939
AFUB_009550	119
AFUB_009560	26
AFUB_009570	3
AFUB_009580	35
AFUB_009590	88
AFUB_009600	2948
AFUB_009610	5724
AFUB_009620	5157
AFUB_009630	6184
AFUB_009640	1354
AFUB_009650	466
AFUB_009660	43
AFUB_009670	23
AFUB_009680	1189
AFUB_009690	1685
AFUB_009705	15213
AFUB_009720	22043
AFUB_009730	7652
AFUB_009740	3380
AFUB_009750	3050
AFUB_009760	59365
AFUB_009770	3176
AFUB_009780	4900
AFUB_009790	1238
AFUB_009800	29119
AFUB_009810	2956
AFUB_009820	8417
AFUB_009830	1946
AFUB_009840	277
AFUB_009850	2627
AFUB_009860	6327
AFUB_009870	3317
AFUB_009880	341
AFUB_009890	1
AFUB_009900	4190
AFUB_009910	655
AFUB_009920	1641
AFUB_009930	2870
AFUB_009940	18190
AFUB_009950	4934
AFUB_009960	5628
AFUB_009970	715
AFUB_009980	6384
AFUB_009990	1463
AFUB_010000	15567
AFUB_010010	190
AFUB_010020	5954
AFUB_010030	2575
AFUB_010040	3283
AFUB_010050	30928
AFUB_010060	1309
AFUB_010070	687
AFUB_010080	6277
AFUB_010090	2682
AFUB_010100	7279
AFUB_010110	10508
AFUB_010120	1687
AFUB_010130	3854
AFUB_010140	2931
AFUB_010150	587
AFUB_010160	1443
AFUB_010170	5501
AFUB_010180	9652
AFUB_010190	3609
AFUB_010200	3092
AFUB_010210	748
AFUB_010220	2440
AFUB_010230	6215
AFUB_010240	1858
AFUB_010250	492
AFUB_010260	724
AFUB_010270	1857
AFUB_010280	8888
AFUB_010290	159
AFUB_010300	24325
AFUB_010310	1232
AFUB_010320	3308
AFUB_010330	51776
AFUB_010340	4389
AFUB_010350	65769
AFUB_010360	9508
AFUB_010370	5959
AFUB_010380	2213
AFUB_010390	26757
AFUB_010400	2005
AFUB_010410	1861
AFUB_010420	1299
AFUB_010430	54
AFUB_010440	2
AFUB_010450	25
AFUB_010460	34
AFUB_010470	241
AFUB_010480	0
AFUB_010490	1551
AFUB_010500	5880
AFUB_010510	10869
AFUB_010520	1653
AFUB_010530	58
AFUB_010540	13290
AFUB_010550	6319
AFUB_010560	53470
AFUB_010570	804
AFUB_010580	2622
AFUB_010590	5725
AFUB_010600	87
AFUB_010610	6041
AFUB_010620	27058
AFUB_010630	702
AFUB_010640	179
AFUB_010650	14194
AFUB_010660	98
AFUB_010670	6
AFUB_010680	2489
AFUB_010690	1
AFUB_010700	34
AFUB_010710	56
AFUB_010720	255
AFUB_010730	55
AFUB_010740	8
AFUB_010750	4
AFUB_010760	8
AFUB_010770	6
AFUB_010780	4
AFUB_010790	21
AFUB_010800	87
AFUB_010810	993
AFUB_010820	3564
AFUB_010830	663
AFUB_010840	896
AFUB_010850	39380
AFUB_010860	2128
AFUB_010870	5121
AFUB_010880	20405
AFUB_010890	12405
AFUB_010900	5148
AFUB_010910	2981
AFUB_010920	8985
AFUB_010930	2216
AFUB_010940	2087
AFUB_010950	1447
AFUB_010960	431
AFUB_010970	500
AFUB_010980	3004
AFUB_010990	4838
AFUB_011000	141
AFUB_011010	10
AFUB_011020	105
AFUB_011030	39
AFUB_011040	14
AFUB_011050	92
AFUB_011060	1343
AFUB_011070	1421
AFUB_011080	111
AFUB_011090	160
AFUB_011100	7800
AFUB_011110	1230
AFUB_011120	2469
AFUB_011130	1890
AFUB_011140	36813
AFUB_011150	19
AFUB_011160	72
AFUB_011170	25201
AFUB_011180	370
AFUB_011190	226
AFUB_011200	5630
AFUB_011210	5149
AFUB_011220	18278
AFUB_011230	1523
AFUB_011240	2201
AFUB_011250	60
AFUB_011260	683
AFUB_011270	35
AFUB_011280	414
AFUB_011290	13
AFUB_011300	772
AFUB_011310	2929
AFUB_011320	8636
AFUB_011330	849
AFUB_011340	15004
AFUB_011350	5974
AFUB_011360	335
AFUB_011370	7241
AFUB_011380	6005
AFUB_011390	2893
AFUB_011400	15312
AFUB_011410	22488
AFUB_011420	17239
AFUB_011430	2849
AFUB_011440	757
AFUB_011450	12305
AFUB_011460	1769
AFUB_011470	5185
AFUB_011480	428
AFUB_011490	2209
AFUB_011500	6362
AFUB_011510	595
AFUB_011520	856
AFUB_011530	1796
AFUB_011540	5797
AFUB_011550	3443
AFUB_011560	2480
AFUB_011570	131
AFUB_011580	4884
AFUB_011590	2527
AFUB_011600	1016
AFUB_011610	1015
AFUB_011620	8898
AFUB_011630	685
AFUB_011640	35769
AFUB_011650	15609
AFUB_011660	180
AFUB_011670	2516
AFUB_011680	149
AFUB_011690	136
AFUB_011700	430
AFUB_011710	167
AFUB_011720	10572
AFUB_011730	5567
AFUB_011740	464
AFUB_011750	4792
AFUB_011760	5526
AFUB_011770	940
AFUB_011780	955
AFUB_011790	75
AFUB_011800	20231
AFUB_011810	10903
AFUB_011820	18003
AFUB_011830	18
AFUB_011840	6140
AFUB_011850	4056
AFUB_011860	9177
AFUB_011870	207
AFUB_011880	68
AFUB_011890	10
AFUB_011900	1
AFUB_011910	247
AFUB_011920	781
AFUB_011930	270
AFUB_011940	28
AFUB_011950	1915
AFUB_011960	8532
AFUB_011970	10
AFUB_011980	184
AFUB_011990	1935
AFUB_012000	35753
AFUB_012010	6137
AFUB_012020	29308
AFUB_012030	551
AFUB_012040	2610
AFUB_012050	401
AFUB_012060	6072
AFUB_012070	473
AFUB_012080	36746
AFUB_012090	3324
AFUB_012100	4725
AFUB_012110	208
AFUB_012120	908
AFUB_012130	7104
AFUB_012140	1622
AFUB_012150	10950
AFUB_012160	1014
AFUB_012170	5586
AFUB_012180	84
AFUB_012190	972
AFUB_012200	7484
AFUB_012210	3326
AFUB_012220	2139
AFUB_012230	5521
AFUB_012240	5687
AFUB_012250	1410
AFUB_012260	5840
AFUB_012270	16064
AFUB_012280	1923
AFUB_012290	1663
AFUB_012300	55221
AFUB_012310	85178
AFUB_012320	5100
AFUB_012330	32
AFUB_012340	3052
AFUB_012350	906
AFUB_012360	223
AFUB_012370	46814
AFUB_012380	10284
AFUB_012390	4125
AFUB_012400	11123
AFUB_012410	5398
AFUB_012420	7459
AFUB_012430	5307
AFUB_012440	10694
AFUB_012450	445
AFUB_012460	2330
AFUB_012470	1212
AFUB_012480	184
AFUB_012490	3813
AFUB_012500	3070
AFUB_012510	749
AFUB_012520	1176
AFUB_012530	6255
AFUB_012540	15642
AFUB_012550	2368
AFUB_012560	159
AFUB_012570	19469
AFUB_012580	11083
AFUB_012590	154
AFUB_012600	152
AFUB_012610	1879
AFUB_012620	30577
AFUB_012630	1411
AFUB_012640	3861
AFUB_012650	1446
AFUB_012660	1086
AFUB_012670	3241
AFUB_012680	1606
AFUB_012690	3891
AFUB_012700	13291
AFUB_012710	1659
AFUB_012720	6834
AFUB_012730	2059
AFUB_012740	12433
AFUB_012750	4609
AFUB_012760	142
AFUB_012770	7626
AFUB_012780	1736
AFUB_012790	7292
AFUB_012800	7749
AFUB_012810	1114
AFUB_012820	8618
AFUB_012830	7429
AFUB_012840	1891
AFUB_012850	501
AFUB_012860	832
AFUB_012870	1353
AFUB_012880	2485
AFUB_012890	915
AFUB_012900	97
AFUB_012910	3183
AFUB_012920	2869
AFUB_012930	280
AFUB_012940	29332
AFUB_012950	1728
AFUB_012960	9208
AFUB_012970	4331
AFUB_012980	15213
AFUB_012990	37802
AFUB_013000	6451
AFUB_013010	1771
AFUB_013020	142
AFUB_013030	2808
