Geneid	HISAT2 on data 123 and data 1: aligned reads (BAM)
AFUB_002070	60
AFUB_002080	502
AFUB_002090	1887
AFUB_002100	319
AFUB_002110	7
AFUB_002120	4082
AFUB_002130	48
AFUB_002140	5649
AFUB_002150	522
AFUB_002160	1943
AFUB_002170	298
AFUB_002180	78
AFUB_002190	473
AFUB_002200	15
AFUB_002210	0
AFUB_002220	0
AFUB_002230	437
AFUB_002240	515
AFUB_002250	495
AFUB_002260	1386
AFUB_002270	48
AFUB_002280	30
AFUB_002290	549
AFUB_002300	17
AFUB_002310	29
AFUB_002320	1025
AFUB_002330	1371
AFUB_002340	613
AFUB_002350	1740
AFUB_002360	32
AFUB_002370	1634
AFUB_002380	59
AFUB_002390	1623
AFUB_002400	492
AFUB_002410	13583
AFUB_002420	251
AFUB_002430	798
AFUB_002440	48
AFUB_002450	9795
AFUB_002460	468
AFUB_002470	970
AFUB_002480	114
AFUB_002490	2739
AFUB_002500	356
AFUB_002510	817
AFUB_002520	1256
AFUB_002530	3849
AFUB_002540	934
AFUB_002550	884
AFUB_002560	567
AFUB_002570	5962
AFUB_002580	426
AFUB_002590	5040
AFUB_002600	286
AFUB_002610	9
AFUB_002620	1
AFUB_002630	0
AFUB_002640	0
AFUB_002650	18
AFUB_002660	1753
AFUB_002670	227
AFUB_002680	27215
AFUB_002690	2
AFUB_002700	2
AFUB_002710	41
AFUB_002720	769
AFUB_002730	2694
AFUB_002740	194
AFUB_002750	58
AFUB_002760	121
AFUB_002770	73
AFUB_002780	1007
AFUB_002790	828
AFUB_002800	2586
AFUB_002810	797
AFUB_002820	751
AFUB_002830	69
AFUB_002840	703
AFUB_002850	1580
AFUB_002860	10
AFUB_002870	580
AFUB_002880	411
AFUB_002890	1826
AFUB_002900	1
AFUB_002910	185
AFUB_002920	1563
AFUB_002930	27646
AFUB_002940	256
AFUB_002950	3999
AFUB_002960	2199
AFUB_002970	2494
AFUB_002980	2424
AFUB_002990	2178
AFUB_003000	699
AFUB_003010	4191
AFUB_003020	0
AFUB_003030	0
AFUB_003040	710
AFUB_003050	211
AFUB_003060	12
AFUB_003070	3784
AFUB_003080	493
AFUB_003090	258
AFUB_003100	603
AFUB_003110	854
AFUB_003120	2238
AFUB_003130	5
AFUB_003140	5
AFUB_003150	897
AFUB_003160	55
AFUB_003170	1411
AFUB_003180	47
AFUB_003190	425
AFUB_003200	286
AFUB_003210	1279
AFUB_003220	1361
AFUB_003230	446
AFUB_003240	16
AFUB_003250	453
AFUB_003260	315
AFUB_003270	880
AFUB_003280	614
AFUB_003290	2236
AFUB_003300	601
AFUB_003310	1020
AFUB_003320	591
AFUB_003330	64
AFUB_003340	4
AFUB_003350	145
AFUB_003360	3832
AFUB_003370	978
AFUB_003380	870
AFUB_003390	996
AFUB_003400	1043
AFUB_003410	1056
AFUB_003420	1458
AFUB_003430	225
AFUB_003440	18510
AFUB_003450	868
AFUB_003460	3665
AFUB_003470	464
AFUB_003480	2675
AFUB_003490	725
AFUB_003500	1143
AFUB_003510	9327
AFUB_003520	5386
AFUB_003530	783
AFUB_003540	886
AFUB_003550	351
AFUB_003560	13185
AFUB_003570	169
AFUB_003580	128
AFUB_003590	0
AFUB_003600	443
AFUB_003610	219
AFUB_003620	4
AFUB_003629	8
AFUB_003630	48
AFUB_003640	0
AFUB_003650	0
AFUB_003660	0
AFUB_003670	0
AFUB_003680	0
AFUB_003690	6
AFUB_003700	0
AFUB_003710	2
AFUB_003720	6
AFUB_003730	0
AFUB_003740	0
AFUB_003750	0
AFUB_003760	5
AFUB_003770	14
AFUB_003780	746
AFUB_003790	2475
AFUB_003800	25992
AFUB_003810	6067
AFUB_003820	1153
AFUB_003830	916
AFUB_003840	482
AFUB_003850	686
AFUB_003860	954
AFUB_003870	767
AFUB_003880	6
AFUB_003890	3
AFUB_003900	1286
AFUB_003910	3498
AFUB_003920	15177
AFUB_003930	18
AFUB_003940	290
AFUB_003950	1384
AFUB_003960	595
AFUB_003970	638
AFUB_003980	0
AFUB_003990	53
AFUB_004000	616
AFUB_004010	301
AFUB_004020	25223
AFUB_004030	1531
AFUB_004040	9860
AFUB_004050	250
AFUB_004060	1709
AFUB_004070	3091
AFUB_004080	6
AFUB_004090	1675
AFUB_004100	555
AFUB_004110	474
AFUB_004120	803
AFUB_004130	2572
AFUB_004140	660
AFUB_004150	1338
AFUB_004160	746
AFUB_004170	2245
AFUB_004185	416
AFUB_004200	2307
AFUB_004210	4101
AFUB_004220	794
AFUB_004230	732
AFUB_004240	1525
AFUB_004250	2472
AFUB_004260	15
AFUB_004270	210
AFUB_004280	247
AFUB_004290	1208
AFUB_004300	18
AFUB_004310	527
AFUB_004320	1783
AFUB_004330	2168
AFUB_004340	4370
AFUB_004350	8291
AFUB_004360	833
AFUB_004370	6606
AFUB_004380	918
AFUB_004390	741
AFUB_004400	1974
AFUB_004410	17484
AFUB_004420	2797
AFUB_004430	31155
AFUB_004440	2053
AFUB_004450	333
AFUB_004460	350
AFUB_004470	205
AFUB_004480	398
AFUB_004489	102
AFUB_004490	58
AFUB_004500	74
AFUB_004510	842
AFUB_004520	301
AFUB_004530	12066
AFUB_004540	1395
AFUB_004550	503
AFUB_004560	1595
AFUB_004570	3227
AFUB_004580	119
AFUB_004590	1378
AFUB_004600	6892
AFUB_004610	2062
AFUB_004620	2183
AFUB_004630	4274
AFUB_004640	1506
AFUB_004650	533
AFUB_004660	27746
AFUB_004670	292
AFUB_004680	645
AFUB_004690	144
AFUB_004700	1736
AFUB_004710	2578
AFUB_004720	730
AFUB_004730	502
AFUB_004740	1864
AFUB_004750	841
AFUB_004760	203
AFUB_004770	356
AFUB_004780	2032
AFUB_004790	1088
AFUB_004800	24
AFUB_004810	1293
AFUB_004820	1943
AFUB_004830	1388
AFUB_004840	1933
AFUB_004850	62
AFUB_004860	676
AFUB_004870	23057
AFUB_004880	7937
AFUB_004890	3773
AFUB_004900	1039
AFUB_004910	154
AFUB_004920	263
AFUB_004930	297
AFUB_004940	782
AFUB_004950	283
AFUB_004960	550
AFUB_004970	17395
AFUB_004980	273
AFUB_004990	4031
AFUB_005000	30615
AFUB_005010	3428
AFUB_005020	2012
AFUB_005030	975
AFUB_005040	1852
AFUB_005050	1481
AFUB_005060	2096
AFUB_005070	609
AFUB_005080	10
AFUB_005090	137
AFUB_005100	1048
AFUB_005110	862
AFUB_005120	722
AFUB_005130	1793
AFUB_005140	961
AFUB_005150	286
AFUB_005160	1630
AFUB_005170	59
AFUB_005180	3464
AFUB_005190	4712
AFUB_005200	356
AFUB_005210	951
AFUB_005220	0
AFUB_005230	0
AFUB_005240	2569
AFUB_005250	4758
AFUB_005260	0
AFUB_005270	4707
AFUB_005280	1046
AFUB_005290	626
AFUB_005300	3381
AFUB_005310	4819
AFUB_005320	3404
AFUB_005330	5725
AFUB_005340	1617
AFUB_005350	636
AFUB_005360	4171
AFUB_005370	709
AFUB_005380	242
AFUB_005390	23793
AFUB_005400	10048
AFUB_005410	879
AFUB_005420	5006
AFUB_005430	1138
AFUB_005440	13484
AFUB_005450	1046
AFUB_005460	1210
AFUB_005470	0
AFUB_005480	1485
AFUB_005490	3360
AFUB_005500	102
AFUB_005510	990
AFUB_005520	3513
AFUB_005530	393
AFUB_005540	448
AFUB_005550	1623
AFUB_005560	9938
AFUB_005570	6421
AFUB_005580	280
AFUB_005590	1990
AFUB_005600	1101
AFUB_005610	879
AFUB_005620	304
AFUB_005630	1321
AFUB_005640	39
AFUB_005650	773
AFUB_005660	3410
AFUB_005670	945
AFUB_005680	385
AFUB_005690	15374
AFUB_005700	100
AFUB_005710	172
AFUB_005720	257
AFUB_005730	431
AFUB_005740	157626
AFUB_005750	3271
AFUB_005760	4311
AFUB_005770	1190
AFUB_005780	200
AFUB_005790	438
AFUB_005800	519
AFUB_005810	489
AFUB_005820	669
AFUB_005830	5287
AFUB_005840	25183
AFUB_005850	777
AFUB_005860	1073
AFUB_005870	355
AFUB_005880	273
AFUB_005890	160
AFUB_005900	3145
AFUB_005910	247
AFUB_005920	945
AFUB_005930	1031
AFUB_005940	4586
AFUB_005950	55
AFUB_005960	1
AFUB_005970	0
AFUB_005980	7115
AFUB_005990	3397
AFUB_006000	28309
AFUB_006010	1496
AFUB_006020	984
AFUB_006029	1068
AFUB_006030	318
AFUB_006040	120
AFUB_006050	2744
AFUB_006060	756
AFUB_006070	310
AFUB_006080	204
AFUB_006090	17670
AFUB_006100	2087
AFUB_006110	0
AFUB_006120	343
AFUB_006130	440
AFUB_006140	111
AFUB_006150	665
AFUB_006160	256
AFUB_006170	47
AFUB_006180	11633
AFUB_006190	6259
AFUB_006200	719
AFUB_006210	1627
AFUB_006220	2708
AFUB_006230	816
AFUB_006240	62
AFUB_006250	135
AFUB_006260	1283
AFUB_006270	17
AFUB_006280	20
AFUB_006290	1734
AFUB_006300	350
AFUB_006310	1603
AFUB_006320	1574
AFUB_006330	914
AFUB_006340	589
AFUB_006350	706
AFUB_006360	922
AFUB_006370	345
AFUB_006380	51201
AFUB_006390	48
AFUB_006400	1227
AFUB_006410	1443
AFUB_006420	651
AFUB_006430	1842
AFUB_006440	2256
AFUB_006450	1290
AFUB_006460	2392
AFUB_006470	1748
AFUB_006480	771
AFUB_006490	3264
AFUB_006500	38
AFUB_006510	39
AFUB_006520	32
AFUB_006530	2121
AFUB_006540	1497
AFUB_006550	8188
AFUB_006560	2975
AFUB_006570	5566
AFUB_006580	1099
AFUB_006590	2981
AFUB_006600	1555
AFUB_006610	3535
AFUB_006620	2429
AFUB_006630	655
AFUB_006640	315
AFUB_006650	447
AFUB_006660	1772
AFUB_006670	1523
AFUB_006680	2396
AFUB_006690	1767
AFUB_006700	3549
AFUB_006710	4335
AFUB_006720	22045
AFUB_006730	4750
AFUB_006740	318
AFUB_006750	1077
AFUB_006760	1527
AFUB_006770	177436
AFUB_006780	2353
AFUB_006790	1199
AFUB_006800	1123
AFUB_006810	426
AFUB_006820	403
AFUB_006830	181
AFUB_006840	477
AFUB_006850	88
AFUB_006860	36
AFUB_006870	1946
AFUB_006880	818
AFUB_006890	304
AFUB_006900	2270
AFUB_006910	1980
AFUB_006920	787
AFUB_006930	330
AFUB_006940	42
AFUB_006950	3439
AFUB_006960	24087
AFUB_006970	1210
AFUB_006980	6442
AFUB_006990	1728
AFUB_007000	7566
AFUB_007010	2175
AFUB_007020	83
AFUB_007030	134
AFUB_007040	74
AFUB_007050	1913
AFUB_007060	1679
AFUB_007070	3712
AFUB_007080	1502
AFUB_007090	3460
AFUB_007100	6886
AFUB_007110	740
AFUB_007120	230
AFUB_007130	446
AFUB_007140	1058
AFUB_007150	29330
AFUB_007160	6731
AFUB_007170	4878
AFUB_007180	196
AFUB_007190	2053
AFUB_007200	2099
AFUB_007210	27173
AFUB_007220	1306
AFUB_007230	908
AFUB_007240	2491
AFUB_007250	524
AFUB_007260	214
AFUB_007270	1075
AFUB_007280	770
AFUB_007290	228
AFUB_007300	1909
AFUB_007310	662
AFUB_007320	2992
AFUB_007330	1891
AFUB_007340	15439
AFUB_007350	385
AFUB_007360	4932
AFUB_007370	648
AFUB_007380	1403
AFUB_007390	651
AFUB_007400	65
AFUB_007410	401
AFUB_007420	508
AFUB_007430	2280
AFUB_007440	426
AFUB_007450	5224
AFUB_007460	505
AFUB_007470	2334
AFUB_007480	642
AFUB_007490	941
AFUB_007500	1297
AFUB_007510	851
AFUB_007520	780
AFUB_007530	1024
AFUB_007540	10
AFUB_007550	774
AFUB_007560	1565
AFUB_007570	825
AFUB_007580	2245
AFUB_007590	224
AFUB_007600	739
AFUB_007610	2357
AFUB_007620	1088
AFUB_007630	652
AFUB_007640	3493
AFUB_007650	1211
AFUB_007660	1181
AFUB_007670	1447
AFUB_007680	40
AFUB_007690	444
AFUB_007700	1021
AFUB_007710	616
AFUB_007720	20
AFUB_007730	4209
AFUB_007740	657
AFUB_007750	912
AFUB_007760	1851
AFUB_007770	26736
AFUB_007780	14719
AFUB_007790	6191
AFUB_007800	20861
AFUB_007810	1709
AFUB_007820	677
AFUB_007830	791
AFUB_007840	1514
AFUB_007850	6811
AFUB_007860	3100
AFUB_007865	136
AFUB_007870	36
AFUB_007880	151
AFUB_007890	693
AFUB_007900	1244
AFUB_007910	1220
AFUB_007920	509
AFUB_007930	1012
AFUB_007940	515
AFUB_007950	849
AFUB_007960	6621
AFUB_007970	2773
AFUB_007980	794
AFUB_007990	639
AFUB_008000	1248
AFUB_008010	2606
AFUB_008020	4144
AFUB_008030	1829
AFUB_008040	1026
AFUB_008050	6979
AFUB_008060	859
AFUB_008070	1291
AFUB_008080	2056
AFUB_008090	1033
AFUB_008100	3512
AFUB_008110	474
AFUB_008120	133
AFUB_008130	5555
AFUB_008140	1283
AFUB_008150	1386
AFUB_008160	428
AFUB_008170	6250
AFUB_008180	4
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	1469
AFUB_008240	1197
AFUB_008250	3647
AFUB_008260	6123
AFUB_008270	2985
AFUB_008280	908
AFUB_008290	1608
AFUB_008300	3944
AFUB_008310	554
AFUB_008320	1622
AFUB_008330	1124
AFUB_008340	1469
AFUB_008350	1337
AFUB_008360	2071
AFUB_008370	1031
AFUB_008380	3422
AFUB_008390	2967
AFUB_008400	1236
AFUB_008410	451
AFUB_008420	230
AFUB_008430	5810
AFUB_008440	2318
AFUB_008450	3945
AFUB_008460	1533
AFUB_008470	664
AFUB_008480	998
AFUB_008490	1062
AFUB_008500	342
AFUB_008510	1211
AFUB_008520	35199
AFUB_008530	284
AFUB_008540	107
AFUB_008550	821
AFUB_008560	794
AFUB_008570	1478
AFUB_008580	363
AFUB_008590	1943
AFUB_008600	1740
AFUB_008610	820
AFUB_008620	2903
AFUB_008630	2280
AFUB_008640	385
AFUB_008650	506
AFUB_008660	797
AFUB_008670	2341
AFUB_008680	8
AFUB_008690	324
AFUB_008700	3509
AFUB_008710	3079
AFUB_008720	18
AFUB_008730	631
AFUB_008740	1305
AFUB_008750	7700
AFUB_008760	35
AFUB_008770	12
AFUB_008780	0
AFUB_008790	0
AFUB_008800	2051
AFUB_008810	786
AFUB_008820	1301
AFUB_008830	951
AFUB_008840	845
AFUB_008850	1093
AFUB_008860	2152
AFUB_008870	891
AFUB_008880	184
AFUB_008890	26632
AFUB_008900	1796
AFUB_008910	1081
AFUB_008920	1420
AFUB_008930	1566
AFUB_008940	4015
AFUB_008950	3926
AFUB_008960	4804
AFUB_008970	188
AFUB_008980	1337
AFUB_008990	2058
AFUB_009000	1659
AFUB_009010	550
AFUB_009020	494
AFUB_009030	2822
AFUB_009040	7307
AFUB_009050	2285
AFUB_009060	1033
AFUB_009070	1039
AFUB_009080	3338
AFUB_009090	1097
AFUB_009100	778
AFUB_009110	2581
AFUB_009120	1181
AFUB_009130	2244
AFUB_009140	1358
AFUB_009150	901
AFUB_009160	204
AFUB_009170	557
AFUB_009180	3233
AFUB_009190	1482
AFUB_009199	659
AFUB_009200	764
AFUB_009210	333
AFUB_009220	5669
AFUB_009230	2380
AFUB_009240	1120
AFUB_009250	11311
AFUB_009260	1881
AFUB_009270	951
AFUB_009280	3841
AFUB_009290	2610
AFUB_009300	2592
AFUB_009310	1286
AFUB_009320	231
AFUB_009330	3210
AFUB_009340	1192
AFUB_009350	746
AFUB_009360	424
AFUB_009370	1768
AFUB_009380	11564
AFUB_009390	1864
AFUB_009400	538
AFUB_009410	3883
AFUB_009420	140
AFUB_009430	1738
AFUB_009440	58
AFUB_009450	384
AFUB_009460	2767
AFUB_009470	3963
AFUB_009480	238
AFUB_009490	1210
AFUB_009500	425
AFUB_009510	186
AFUB_009520	96
AFUB_009530	79
AFUB_009540	7254
AFUB_009550	127
AFUB_009560	3
AFUB_009570	2
AFUB_009580	37
AFUB_009590	55
AFUB_009600	1611
AFUB_009610	2112
AFUB_009620	895
AFUB_009630	3044
AFUB_009640	427
AFUB_009650	50
AFUB_009660	12
AFUB_009670	4
AFUB_009680	806
AFUB_009690	744
AFUB_009705	1441
AFUB_009720	4859
AFUB_009730	2936
AFUB_009740	1099
AFUB_009750	2920
AFUB_009760	32205
AFUB_009770	1896
AFUB_009780	2077
AFUB_009790	201
AFUB_009800	1366
AFUB_009810	157
AFUB_009820	1490
AFUB_009830	947
AFUB_009840	218
AFUB_009850	2621
AFUB_009860	3599
AFUB_009870	1083
AFUB_009880	257
AFUB_009890	0
AFUB_009900	1118
AFUB_009910	248
AFUB_009920	952
AFUB_009930	1406
AFUB_009940	16452
AFUB_009950	920
AFUB_009960	1289
AFUB_009970	417
AFUB_009980	6506
AFUB_009990	972
AFUB_010000	3578
AFUB_010010	145
AFUB_010020	685
AFUB_010030	1469
AFUB_010040	977
AFUB_010050	7758
AFUB_010060	748
AFUB_010070	220
AFUB_010080	1804
AFUB_010090	861
AFUB_010100	2063
AFUB_010110	2324
AFUB_010120	912
AFUB_010130	1459
AFUB_010140	585
AFUB_010150	92
AFUB_010160	976
AFUB_010170	1702
AFUB_010180	5146
AFUB_010190	1055
AFUB_010200	902
AFUB_010210	96
AFUB_010220	961
AFUB_010230	2551
AFUB_010240	1161
AFUB_010250	123
AFUB_010260	317
AFUB_010270	1205
AFUB_010280	2320
AFUB_010290	95
AFUB_010300	4727
AFUB_010310	162
AFUB_010320	974
AFUB_010330	24303
AFUB_010340	1120
AFUB_010350	6253
AFUB_010360	696
AFUB_010370	1497
AFUB_010380	1905
AFUB_010390	4592
AFUB_010400	873
AFUB_010410	1835
AFUB_010420	250
AFUB_010430	27
AFUB_010440	0
AFUB_010450	12
AFUB_010460	17
AFUB_010470	61
AFUB_010480	0
AFUB_010490	566
AFUB_010500	1594
AFUB_010510	1633
AFUB_010520	520
AFUB_010530	61
AFUB_010540	3234
AFUB_010550	2576
AFUB_010560	38444
AFUB_010570	485
AFUB_010580	1303
AFUB_010590	3452
AFUB_010600	20
AFUB_010610	1630
AFUB_010620	28492
AFUB_010630	510
AFUB_010640	83
AFUB_010650	10662
AFUB_010660	31
AFUB_010670	5
AFUB_010680	1080
AFUB_010690	2
AFUB_010700	45
AFUB_010710	72
AFUB_010720	163
AFUB_010730	41
AFUB_010740	3
AFUB_010750	2
AFUB_010760	11
AFUB_010770	4
AFUB_010780	1
AFUB_010790	16
AFUB_010800	36
AFUB_010810	911
AFUB_010820	2220
AFUB_010830	521
AFUB_010840	229
AFUB_010850	6069
AFUB_010860	21
AFUB_010870	803
AFUB_010880	1403
AFUB_010890	11179
AFUB_010900	3729
AFUB_010910	3138
AFUB_010920	2110
AFUB_010930	407
AFUB_010940	1497
AFUB_010950	503
AFUB_010960	465
AFUB_010970	224
AFUB_010980	1570
AFUB_010990	1087
AFUB_011000	144
AFUB_011010	10
AFUB_011020	14
AFUB_011030	4
AFUB_011040	6
AFUB_011050	91
AFUB_011060	166
AFUB_011070	221
AFUB_011080	52
AFUB_011090	95
AFUB_011100	1913
AFUB_011110	593
AFUB_011120	660
AFUB_011130	751
AFUB_011140	33221
AFUB_011150	3
AFUB_011160	45
AFUB_011170	20731
AFUB_011180	101
AFUB_011190	33
AFUB_011200	1068
AFUB_011210	1819
AFUB_011220	8005
AFUB_011230	1641
AFUB_011240	741
AFUB_011250	62
AFUB_011260	270
AFUB_011270	14
AFUB_011280	90
AFUB_011290	8
AFUB_011300	191
AFUB_011310	1238
AFUB_011320	2358
AFUB_011330	270
AFUB_011340	3479
AFUB_011350	1175
AFUB_011360	267
AFUB_011370	986
AFUB_011380	1576
AFUB_011390	2128
AFUB_011400	3162
AFUB_011410	9462
AFUB_011420	3063
AFUB_011430	690
AFUB_011440	446
AFUB_011450	3587
AFUB_011460	668
AFUB_011470	1775
AFUB_011480	302
AFUB_011490	707
AFUB_011500	2382
AFUB_011510	420
AFUB_011520	278
AFUB_011530	2031
AFUB_011540	3806
AFUB_011550	669
AFUB_011560	660
AFUB_011570	29
AFUB_011580	3111
AFUB_011590	835
AFUB_011600	470
AFUB_011610	1168
AFUB_011620	3680
AFUB_011630	334
AFUB_011640	13564
AFUB_011650	3680
AFUB_011660	245
AFUB_011670	888
AFUB_011680	90
AFUB_011690	33
AFUB_011700	29
AFUB_011710	20
AFUB_011720	17548
AFUB_011730	2289
AFUB_011740	497
AFUB_011750	1845
AFUB_011760	3332
AFUB_011770	332
AFUB_011780	315
AFUB_011790	112
AFUB_011800	1614
AFUB_011810	3486
AFUB_011820	12846
AFUB_011830	6
AFUB_011840	1906
AFUB_011850	1751
AFUB_011860	4146
AFUB_011870	154
AFUB_011880	78
AFUB_011890	1
AFUB_011900	0
AFUB_011910	78
AFUB_011920	177
AFUB_011930	213
AFUB_011940	23
AFUB_011950	614
AFUB_011960	1984
AFUB_011970	0
AFUB_011980	157
AFUB_011990	647
AFUB_012000	9965
AFUB_012010	934
AFUB_012020	3831
AFUB_012030	169
AFUB_012040	780
AFUB_012050	349
AFUB_012060	4088
AFUB_012070	137
AFUB_012080	15209
AFUB_012090	1306
AFUB_012100	2126
AFUB_012110	152
AFUB_012120	426
AFUB_012130	4166
AFUB_012140	330
AFUB_012150	1712
AFUB_012160	9538
AFUB_012170	1225
AFUB_012180	22
AFUB_012190	630
AFUB_012200	3137
AFUB_012210	4247
AFUB_012220	1402
AFUB_012230	1552
AFUB_012240	643
AFUB_012250	1489
AFUB_012260	866
AFUB_012270	13206
AFUB_012280	955
AFUB_012290	157
AFUB_012300	1670
AFUB_012310	1626
AFUB_012320	276
AFUB_012330	4
AFUB_012340	1547
AFUB_012350	719
AFUB_012360	188
AFUB_012370	35742
AFUB_012380	1774
AFUB_012390	750
AFUB_012400	2024
AFUB_012410	1144
AFUB_012420	5093
AFUB_012430	841
AFUB_012440	1517
AFUB_012450	600
AFUB_012460	483
AFUB_012470	940
AFUB_012480	342
AFUB_012490	897
AFUB_012500	1147
AFUB_012510	248
AFUB_012520	471
AFUB_012530	3992
AFUB_012540	3412
AFUB_012550	2665
AFUB_012560	85
AFUB_012570	4149
AFUB_012580	2702
AFUB_012590	55
AFUB_012600	106
AFUB_012610	582
AFUB_012620	3895
AFUB_012630	1257
AFUB_012640	1410
AFUB_012650	615
AFUB_012660	333
AFUB_012670	842
AFUB_012680	2269
AFUB_012690	1508
AFUB_012700	1844
AFUB_012710	597
AFUB_012720	793
AFUB_012730	1368
AFUB_012740	2807
AFUB_012750	2657
AFUB_012760	45
AFUB_012770	2391
AFUB_012780	665
AFUB_012790	3536
AFUB_012800	2189
AFUB_012810	968
AFUB_012820	2786
AFUB_012830	5672
AFUB_012840	2073
AFUB_012850	439
AFUB_012860	336
AFUB_012870	999
AFUB_012880	802
AFUB_012890	1196
AFUB_012900	82
AFUB_012910	1621
AFUB_012920	1827
AFUB_012930	189
AFUB_012940	4878
AFUB_012950	677
AFUB_012960	4247
AFUB_012970	5922
AFUB_012980	9006
AFUB_012990	11287
AFUB_013000	414
AFUB_013010	411
AFUB_013020	125
AFUB_013030	1338
AFUB_013040	640
AFUB_013050	81
AFUB_013060	10596
AFUB_013070	1697
AFUB_013080	1745
AFUB_013090	480
AFUB_013100	1587
AFUB_013110	464
AFUB_013120	1304
AFUB_013130	4
AFUB_013140	20
AFUB_013150	442
AFUB_013160	176
AFUB_013170	33
AFUB_013180	905
AFUB_013190	1280
AFUB_013200	9361
AFUB_013210	2843
AFUB_013220	3056
AFUB_013230	4551
AFUB_013240	5912
AFUB_013250	1532
AFUB_013260	41105
AFUB_013270	41937
AFUB_013280	1437
AFUB_013290	1
AFUB_013300	128
