Geneid	HISAT2 on data 200 and data 1: aligned reads (BAM)
AFUB_001590	1413
AFUB_001600	1211
AFUB_001610	1734
AFUB_001620	2893
AFUB_001630	1326
AFUB_001640	8507
AFUB_001650	258
AFUB_001660	640
AFUB_001670	373
AFUB_001680	150
AFUB_001690	2526
AFUB_001700	12616
AFUB_001710	2539
AFUB_001720	7707
AFUB_001730	377
AFUB_001740	208
AFUB_001750	35779
AFUB_001760	9224
AFUB_001770	2097
AFUB_001780	2198
AFUB_001790	14322
AFUB_001800	278
AFUB_001810	44749
AFUB_001820	1369
AFUB_001830	2434
AFUB_001840	1645
AFUB_001850	2938
AFUB_001860	625
AFUB_001870	5229
AFUB_001880	2590
AFUB_001890	3398
AFUB_001900	11456
AFUB_001910	105
AFUB_001920	541
AFUB_001930	506
AFUB_001940	5273
AFUB_001950	1460
AFUB_001960	1483
AFUB_001970	208
AFUB_001980	29
AFUB_001990	1019
AFUB_002000	5176
AFUB_002010	553
AFUB_002020	584
AFUB_002030	442
AFUB_002040	3646
AFUB_002050	286
AFUB_002060	257
AFUB_002070	174
AFUB_002080	747
AFUB_002090	2190
AFUB_002100	597
AFUB_002110	14
AFUB_002120	12174
AFUB_002130	164
AFUB_002140	6429
AFUB_002150	1527
AFUB_002160	4744
AFUB_002170	357
AFUB_002180	697
AFUB_002190	542
AFUB_002200	27
AFUB_002210	5
AFUB_002220	0
AFUB_002230	310
AFUB_002240	1536
AFUB_002250	406
AFUB_002260	1483
AFUB_002270	45
AFUB_002280	32
AFUB_002290	1163
AFUB_002300	51
AFUB_002310	67
AFUB_002320	1142
AFUB_002330	1192
AFUB_002340	2500
AFUB_002350	4226
AFUB_002360	23
AFUB_002370	1928
AFUB_002380	106
AFUB_002390	4411
AFUB_002400	1320
AFUB_002410	22787
AFUB_002420	384
AFUB_002430	1808
AFUB_002440	48
AFUB_002450	9847
AFUB_002460	1234
AFUB_002470	752
AFUB_002480	275
AFUB_002490	3698
AFUB_002500	904
AFUB_002510	4279
AFUB_002520	3205
AFUB_002530	6732
AFUB_002540	1119
AFUB_002550	2074
AFUB_002560	1113
AFUB_002570	5670
AFUB_002580	885
AFUB_002590	2666
AFUB_002600	249
AFUB_002610	5
AFUB_002620	0
AFUB_002630	0
AFUB_002640	1
AFUB_002650	14
AFUB_002660	5108
AFUB_002670	800
AFUB_002680	14382
AFUB_002690	0
AFUB_002700	2
AFUB_002710	15
AFUB_002720	1281
AFUB_002730	5844
AFUB_002740	477
AFUB_002750	106
AFUB_002760	141
AFUB_002770	69
AFUB_002780	527
AFUB_002790	2034
AFUB_002800	4195
AFUB_002810	1239
AFUB_002820	1653
AFUB_002830	533
AFUB_002840	1164
AFUB_002850	3914
AFUB_002860	63
AFUB_002870	912
AFUB_002880	1172
AFUB_002890	7691
AFUB_002900	2
AFUB_002910	433
AFUB_002920	12245
AFUB_002930	52166
AFUB_002940	392
AFUB_002950	10973
AFUB_002960	2354
AFUB_002970	4565
AFUB_002980	5397
AFUB_002990	1891
AFUB_003000	622
AFUB_003010	4767
AFUB_003020	0
AFUB_003030	2
AFUB_003040	1450
AFUB_003050	231
AFUB_003060	23
AFUB_003070	4537
AFUB_003080	1887
AFUB_003090	394
AFUB_003100	1165
AFUB_003110	914
AFUB_003120	2851
AFUB_003130	10
AFUB_003140	2
AFUB_003150	14160
AFUB_003160	57
AFUB_003170	2207
AFUB_003180	123
AFUB_003190	434
AFUB_003200	520
AFUB_003210	3214
AFUB_003220	4720
AFUB_003230	350
AFUB_003240	31
AFUB_003250	3169
AFUB_003260	520
AFUB_003270	986
AFUB_003280	592
AFUB_003290	6343
AFUB_003300	3564
AFUB_003310	1458
AFUB_003320	1266
AFUB_003330	200
AFUB_003340	30
AFUB_003350	306
AFUB_003360	4243
AFUB_003370	1531
AFUB_003380	3976
AFUB_003390	1118
AFUB_003400	3274
AFUB_003410	452
AFUB_003420	3979
AFUB_003430	297
AFUB_003440	15169
AFUB_003450	2992
AFUB_003460	3315
AFUB_003470	475
AFUB_003480	4686
AFUB_003490	979
AFUB_003500	1605
AFUB_003510	5357
AFUB_003520	1935
AFUB_003530	1274
AFUB_003540	2180
AFUB_003550	808
AFUB_003560	12685
AFUB_003570	170
AFUB_003580	616
AFUB_003590	0
AFUB_003600	584
AFUB_003610	666
AFUB_003620	32
AFUB_003629	4
AFUB_003630	99
AFUB_003640	0
AFUB_003650	0
AFUB_003660	0
AFUB_003670	0
AFUB_003680	0
AFUB_003690	5
AFUB_003700	4
AFUB_003710	2
AFUB_003720	8
AFUB_003730	0
AFUB_003740	2
AFUB_003750	0
AFUB_003760	111
AFUB_003770	27
AFUB_003780	1442
AFUB_003790	11673
AFUB_003800	12390
AFUB_003810	9925
AFUB_003820	1542
AFUB_003830	971
AFUB_003840	752
AFUB_003850	1258
AFUB_003860	2420
AFUB_003870	1624
AFUB_003880	4
AFUB_003890	9
AFUB_003900	3916
AFUB_003910	10355
AFUB_003920	18942
AFUB_003930	20
AFUB_003940	527
AFUB_003950	3690
AFUB_003960	1160
AFUB_003970	927
AFUB_003980	1
AFUB_003990	15
AFUB_004000	2288
AFUB_004010	396
AFUB_004020	24819
AFUB_004030	2179
AFUB_004040	20183
AFUB_004050	183
AFUB_004060	5660
AFUB_004070	3075
AFUB_004080	2
AFUB_004090	3603
AFUB_004100	523
AFUB_004110	792
AFUB_004120	2070
AFUB_004130	2683
AFUB_004140	1190
AFUB_004150	3582
AFUB_004160	1324
AFUB_004170	10290
AFUB_004185	722
AFUB_004200	4779
AFUB_004210	11324
AFUB_004220	730
AFUB_004230	1775
AFUB_004240	1339
AFUB_004250	4668
AFUB_004260	64
AFUB_004270	251
AFUB_004280	364
AFUB_004290	3073
AFUB_004300	75
AFUB_004310	1221
AFUB_004320	3779
AFUB_004330	5776
AFUB_004340	5838
AFUB_004350	19957
AFUB_004360	1139
AFUB_004370	22664
AFUB_004380	1975
AFUB_004390	1265
AFUB_004400	2026
AFUB_004410	15776
AFUB_004420	2068
AFUB_004430	19308
AFUB_004440	4104
AFUB_004450	486
AFUB_004460	215
AFUB_004470	1506
AFUB_004480	487
AFUB_004489	302
AFUB_004490	146
AFUB_004500	68
AFUB_004510	842
AFUB_004520	994
AFUB_004530	26048
AFUB_004540	4381
AFUB_004550	395
AFUB_004560	1372
AFUB_004570	6893
AFUB_004580	293
AFUB_004590	4259
AFUB_004600	12539
AFUB_004610	2110
AFUB_004620	6902
AFUB_004630	1731
AFUB_004640	398
AFUB_004650	670
AFUB_004660	26643
AFUB_004670	380
AFUB_004680	3139
AFUB_004690	99
AFUB_004700	5699
AFUB_004710	4766
AFUB_004720	1085
AFUB_004730	744
AFUB_004740	1747
AFUB_004750	1690
AFUB_004760	168
AFUB_004770	1621
AFUB_004780	2116
AFUB_004790	2345
AFUB_004800	174
AFUB_004810	1643
AFUB_004820	1445
AFUB_004830	2398
AFUB_004840	2490
AFUB_004850	117
AFUB_004860	1776
AFUB_004870	21717
AFUB_004880	10348
AFUB_004890	3382
AFUB_004900	6172
AFUB_004910	529
AFUB_004920	986
AFUB_004930	1515
AFUB_004940	2712
AFUB_004950	332
AFUB_004960	803
AFUB_004970	12536
AFUB_004980	507
AFUB_004990	8645
AFUB_005000	28926
AFUB_005010	12383
AFUB_005020	1552
AFUB_005030	796
AFUB_005040	6798
AFUB_005050	1636
AFUB_005060	2328
AFUB_005070	1054
AFUB_005080	71
AFUB_005090	1151
AFUB_005100	1567
AFUB_005110	1428
AFUB_005120	1659
AFUB_005130	11093
AFUB_005140	1173
AFUB_005150	529
AFUB_005160	1995
AFUB_005170	278
AFUB_005180	5965
AFUB_005190	1907
AFUB_005200	563
AFUB_005210	1500
AFUB_005220	0
AFUB_005230	1
AFUB_005240	8685
AFUB_005250	4041
AFUB_005260	0
AFUB_005270	3527
AFUB_005280	3870
AFUB_005290	1529
AFUB_005300	17262
AFUB_005310	3062
AFUB_005320	15124
AFUB_005330	16566
AFUB_005340	2565
AFUB_005350	2055
AFUB_005360	9309
AFUB_005370	487
AFUB_005380	535
AFUB_005390	61341
AFUB_005400	12831
AFUB_005410	602
AFUB_005420	3747
AFUB_005430	1621
AFUB_005440	15118
AFUB_005450	4303
AFUB_005460	3339
AFUB_005470	0
AFUB_005480	3323
AFUB_005490	31599
AFUB_005500	204
AFUB_005510	1392
AFUB_005520	2129
AFUB_005530	499
AFUB_005540	318
AFUB_005550	3766
AFUB_005560	24020
AFUB_005570	12905
AFUB_005580	446
AFUB_005590	8127
AFUB_005600	7814
AFUB_005610	1818
AFUB_005620	345
AFUB_005630	4582
AFUB_005640	41
AFUB_005650	2283
AFUB_005660	5408
AFUB_005670	2072
AFUB_005680	756
AFUB_005690	13362
AFUB_005700	98
AFUB_005710	270
AFUB_005720	856
AFUB_005730	653
AFUB_005740	145314
AFUB_005750	2669
AFUB_005760	6195
AFUB_005770	3071
AFUB_005780	428
AFUB_005790	1626
AFUB_005800	540
AFUB_005810	613
AFUB_005820	1238
AFUB_005830	13763
AFUB_005840	11193
AFUB_005850	1783
AFUB_005860	1369
AFUB_005870	530
AFUB_005880	1232
AFUB_005890	2255
AFUB_005900	4217
AFUB_005910	321
AFUB_005920	4829
AFUB_005930	1359
AFUB_005940	8548
AFUB_005950	82
AFUB_005960	4
AFUB_005970	0
AFUB_005980	13591
AFUB_005990	9096
AFUB_006000	27591
AFUB_006010	3122
AFUB_006020	2540
AFUB_006029	912
AFUB_006030	446
AFUB_006040	195
AFUB_006050	6806
AFUB_006060	1299
AFUB_006070	261
AFUB_006080	390
AFUB_006090	30924
AFUB_006100	2839
AFUB_006110	0
AFUB_006120	1149
AFUB_006130	537
AFUB_006140	834
AFUB_006150	994
AFUB_006160	545
AFUB_006170	210
AFUB_006180	30376
AFUB_006190	24530
AFUB_006200	3103
AFUB_006210	1389
AFUB_006220	7885
AFUB_006230	3244
AFUB_006240	75
AFUB_006250	118
AFUB_006260	1249
AFUB_006270	8
AFUB_006280	19
AFUB_006290	6388
AFUB_006300	930
AFUB_006310	6080
AFUB_006320	7227
AFUB_006330	737
AFUB_006340	3274
AFUB_006350	2131
AFUB_006360	3366
AFUB_006370	597
AFUB_006380	41967
AFUB_006390	60
AFUB_006400	6377
AFUB_006410	6199
AFUB_006420	1234
AFUB_006430	2374
AFUB_006440	9255
AFUB_006450	2361
AFUB_006460	2472
AFUB_006470	8247
AFUB_006480	202
AFUB_006490	3431
AFUB_006500	53
AFUB_006510	207
AFUB_006520	97
AFUB_006530	1229
AFUB_006540	7529
AFUB_006550	10859
AFUB_006560	7042
AFUB_006570	7722
AFUB_006580	1276
AFUB_006590	8441
AFUB_006600	1822
AFUB_006610	3361
AFUB_006620	1993
AFUB_006630	1397
AFUB_006640	1391
AFUB_006650	488
AFUB_006660	2324
AFUB_006670	2971
AFUB_006680	3670
AFUB_006690	3514
AFUB_006700	6512
AFUB_006710	18966
AFUB_006720	19233
AFUB_006730	4134
AFUB_006740	307
AFUB_006750	1062
AFUB_006760	631
AFUB_006770	261445
AFUB_006780	8231
AFUB_006790	3789
AFUB_006800	1249
AFUB_006810	447
AFUB_006820	862
AFUB_006830	382
AFUB_006840	617
AFUB_006850	420
AFUB_006860	343
AFUB_006870	4015
AFUB_006880	829
AFUB_006890	463
AFUB_006900	7480
AFUB_006910	3352
AFUB_006920	874
AFUB_006930	416
AFUB_006940	87
AFUB_006950	2868
AFUB_006960	22902
AFUB_006970	1405
AFUB_006980	8056
AFUB_006990	1833
AFUB_007000	3409
AFUB_007010	2644
AFUB_007020	75
AFUB_007030	242
AFUB_007040	114
AFUB_007050	4689
AFUB_007060	6907
AFUB_007070	9429
AFUB_007080	2438
AFUB_007090	7680
AFUB_007100	8204
AFUB_007110	2166
AFUB_007120	443
AFUB_007130	294
AFUB_007140	2114
AFUB_007150	16689
AFUB_007160	19320
AFUB_007170	12712
AFUB_007180	317
AFUB_007190	1669
AFUB_007200	2573
AFUB_007210	26789
AFUB_007220	1973
AFUB_007230	1784
AFUB_007240	4523
AFUB_007250	733
AFUB_007260	1088
AFUB_007270	2249
AFUB_007280	4780
AFUB_007290	278
AFUB_007300	9541
AFUB_007310	1572
AFUB_007320	5691
AFUB_007330	2107
AFUB_007340	23228
AFUB_007350	723
AFUB_007360	7160
AFUB_007370	1445
AFUB_007380	4782
AFUB_007390	1271
AFUB_007400	28
AFUB_007410	624
AFUB_007420	2403
AFUB_007430	4354
AFUB_007440	589
AFUB_007450	13103
AFUB_007460	414
AFUB_007470	5402
AFUB_007480	665
AFUB_007490	4404
AFUB_007500	3796
AFUB_007510	6154
AFUB_007520	2387
AFUB_007530	1829
AFUB_007540	31
AFUB_007550	1003
AFUB_007560	1914
AFUB_007570	667
AFUB_007580	6068
AFUB_007590	231
AFUB_007600	1705
AFUB_007610	6540
AFUB_007620	1747
AFUB_007630	290
AFUB_007640	5440
AFUB_007650	1905
AFUB_007660	1366
AFUB_007670	3355
AFUB_007680	28
AFUB_007690	535
AFUB_007700	1800
AFUB_007710	671
AFUB_007720	17
AFUB_007730	12784
AFUB_007740	939
AFUB_007750	1217
AFUB_007760	1008
AFUB_007770	51895
AFUB_007780	8199
AFUB_007790	5049
AFUB_007800	37551
AFUB_007810	4902
AFUB_007820	511
AFUB_007830	1969
AFUB_007840	1731
AFUB_007850	5521
AFUB_007860	4248
AFUB_007865	273
AFUB_007870	21
AFUB_007880	595
AFUB_007890	706
AFUB_007900	1092
AFUB_007910	3999
AFUB_007920	649
AFUB_007930	1275
AFUB_007940	1125
AFUB_007950	1453
AFUB_007960	4617
AFUB_007970	3062
AFUB_007980	1128
AFUB_007990	1571
AFUB_008000	2994
AFUB_008010	2127
AFUB_008020	7974
AFUB_008030	6182
AFUB_008040	1248
AFUB_008050	13084
AFUB_008060	636
AFUB_008070	3710
AFUB_008080	2624
AFUB_008090	1351
AFUB_008100	2570
AFUB_008110	1313
AFUB_008120	1903
AFUB_008130	13642
AFUB_008140	833
AFUB_008150	3346
AFUB_008160	893
AFUB_008170	8023
AFUB_008180	2
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	934
AFUB_008240	2044
AFUB_008250	1990
AFUB_008260	14815
AFUB_008270	1435
AFUB_008280	531
AFUB_008290	2672
AFUB_008300	2455
AFUB_008310	3712
AFUB_008320	3701
AFUB_008330	2081
AFUB_008340	3004
AFUB_008350	2283
AFUB_008360	4311
AFUB_008370	501
AFUB_008380	4596
AFUB_008390	6464
AFUB_008400	1665
AFUB_008410	745
AFUB_008420	987
AFUB_008430	9348
AFUB_008440	4751
AFUB_008450	12871
AFUB_008460	3298
AFUB_008470	1242
AFUB_008480	1589
AFUB_008490	5448
AFUB_008500	1544
AFUB_008510	1088
AFUB_008520	25255
AFUB_008530	685
AFUB_008540	247
AFUB_008550	2327
AFUB_008560	1575
AFUB_008570	3053
AFUB_008580	352
AFUB_008590	2764
AFUB_008600	2562
AFUB_008610	1078
AFUB_008620	6122
AFUB_008630	3940
AFUB_008640	448
AFUB_008650	379
AFUB_008660	1376
AFUB_008670	3102
AFUB_008680	166
AFUB_008690	749
AFUB_008700	9707
AFUB_008710	4389
AFUB_008720	19
AFUB_008730	484
AFUB_008740	2786
AFUB_008750	8815
AFUB_008760	80
AFUB_008770	1
AFUB_008780	0
AFUB_008790	0
AFUB_008800	1730
AFUB_008810	455
AFUB_008820	3680
AFUB_008830	685
AFUB_008840	991
AFUB_008850	4616
AFUB_008860	1974
AFUB_008870	443
AFUB_008880	225
AFUB_008890	17074
AFUB_008900	2255
AFUB_008910	2314
AFUB_008920	2872
AFUB_008930	996
AFUB_008940	3626
AFUB_008950	17125
AFUB_008960	4032
AFUB_008970	317
AFUB_008980	2714
AFUB_008990	2417
AFUB_009000	946
AFUB_009010	957
AFUB_009020	1180
AFUB_009030	7511
AFUB_009040	14124
AFUB_009050	1874
AFUB_009060	4242
AFUB_009070	2926
AFUB_009080	15170
AFUB_009090	4940
AFUB_009100	842
AFUB_009110	2603
AFUB_009120	5353
AFUB_009130	5983
AFUB_009140	1836
AFUB_009150	967
AFUB_009160	139
AFUB_009170	1000
AFUB_009180	3650
AFUB_009190	1141
AFUB_009199	411
AFUB_009200	366
AFUB_009210	1336
AFUB_009220	19200
AFUB_009230	3922
AFUB_009240	2573
AFUB_009250	12062
AFUB_009260	1034
AFUB_009270	3988
AFUB_009280	5352
AFUB_009290	7241
AFUB_009300	2529
AFUB_009310	3150
AFUB_009320	244
AFUB_009330	886
AFUB_009340	1260
AFUB_009350	747
AFUB_009360	601
AFUB_009370	1469
AFUB_009380	16762
AFUB_009390	1608
AFUB_009400	731
AFUB_009410	6210
AFUB_009420	84
AFUB_009430	4640
AFUB_009440	120
AFUB_009450	555
AFUB_009460	5363
AFUB_009470	8803
AFUB_009480	142
AFUB_009490	4993
AFUB_009500	401
AFUB_009510	190
AFUB_009520	166
AFUB_009530	76
AFUB_009540	26835
AFUB_009550	84
AFUB_009560	7
AFUB_009570	1
AFUB_009580	46
AFUB_009590	80
AFUB_009600	2459
AFUB_009610	3506
AFUB_009620	3717
AFUB_009630	4203
AFUB_009640	1499
AFUB_009650	383
AFUB_009660	9
AFUB_009670	11
AFUB_009680	680
AFUB_009690	1168
AFUB_009705	8320
AFUB_009720	6626
AFUB_009730	4756
AFUB_009740	1996
AFUB_009750	2029
AFUB_009760	43240
AFUB_009770	1937
AFUB_009780	3224
AFUB_009790	631
AFUB_009800	15402
AFUB_009810	2012
AFUB_009820	4402
AFUB_009830	1336
AFUB_009840	282
AFUB_009850	1915
AFUB_009860	5135
AFUB_009870	3132
AFUB_009880	162
AFUB_009890	0
AFUB_009900	2643
AFUB_009910	387
AFUB_009920	1003
AFUB_009930	1468
AFUB_009940	10843
AFUB_009950	2831
AFUB_009960	4207
AFUB_009970	488
AFUB_009980	6191
AFUB_009990	942
AFUB_010000	12637
AFUB_010010	162
AFUB_010020	4746
AFUB_010030	3503
AFUB_010040	2434
AFUB_010050	22652
AFUB_010060	762
AFUB_010070	469
AFUB_010080	6841
AFUB_010090	1850
AFUB_010100	4477
AFUB_010110	7266
AFUB_010120	689
AFUB_010130	2602
AFUB_010140	2053
AFUB_010150	190
AFUB_010160	630
AFUB_010170	2756
AFUB_010180	7085
AFUB_010190	2277
AFUB_010200	2159
AFUB_010210	340
AFUB_010220	1362
AFUB_010230	3175
AFUB_010240	851
AFUB_010250	244
AFUB_010260	525
AFUB_010270	1104
AFUB_010280	5921
AFUB_010290	116
AFUB_010300	17279
AFUB_010310	654
AFUB_010320	2210
AFUB_010330	43440
AFUB_010340	2380
AFUB_010350	11348
AFUB_010360	4580
AFUB_010370	4273
AFUB_010380	1071
AFUB_010390	12392
AFUB_010400	1292
AFUB_010410	1693
AFUB_010420	985
AFUB_010430	36
AFUB_010440	0
AFUB_010450	12
AFUB_010460	15
AFUB_010470	102
AFUB_010480	0
AFUB_010490	1413
AFUB_010500	3393
AFUB_010510	7209
AFUB_010520	915
AFUB_010530	75
AFUB_010540	8857
AFUB_010550	3751
AFUB_010560	32685
AFUB_010570	488
AFUB_010580	1341
AFUB_010590	5844
AFUB_010600	54
AFUB_010610	3181
AFUB_010620	16756
AFUB_010630	367
AFUB_010640	48
AFUB_010650	10044
AFUB_010660	72
AFUB_010670	0
AFUB_010680	1463
AFUB_010690	0
AFUB_010700	88
AFUB_010710	96
AFUB_010720	540
AFUB_010730	81
AFUB_010740	6
AFUB_010750	3
AFUB_010760	8
AFUB_010770	0
AFUB_010780	7
AFUB_010790	21
AFUB_010800	87
AFUB_010810	1182
AFUB_010820	5380
AFUB_010830	417
AFUB_010840	754
AFUB_010850	23603
AFUB_010860	956
AFUB_010870	2636
AFUB_010880	9530
AFUB_010890	11600
AFUB_010900	2716
AFUB_010910	1261
AFUB_010920	6892
AFUB_010930	1152
AFUB_010940	2170
AFUB_010950	825
AFUB_010960	371
AFUB_010970	250
AFUB_010980	1333
AFUB_010990	3220
AFUB_011000	195
AFUB_011010	12
AFUB_011020	23
AFUB_011030	2
AFUB_011040	9
AFUB_011050	68
AFUB_011060	929
AFUB_011070	976
AFUB_011080	70
AFUB_011090	130
AFUB_011100	5186
AFUB_011110	680
AFUB_011120	2594
AFUB_011130	1282
AFUB_011140	23432
AFUB_011150	12
AFUB_011160	105
AFUB_011170	17419
AFUB_011180	168
AFUB_011190	75
AFUB_011200	5419
AFUB_011210	3075
AFUB_011220	16899
AFUB_011230	2028
AFUB_011240	2686
AFUB_011250	48
AFUB_011260	440
AFUB_011270	14
AFUB_011280	215
AFUB_011290	9
AFUB_011300	467
AFUB_011310	2074
AFUB_011320	6361
AFUB_011330	630
AFUB_011340	9992
AFUB_011350	3035
AFUB_011360	146
AFUB_011370	4405
AFUB_011380	3708
AFUB_011390	2470
AFUB_011400	17236
AFUB_011410	17309
AFUB_011420	7726
AFUB_011430	883
AFUB_011440	577
AFUB_011450	9699
AFUB_011460	763
AFUB_011470	4643
AFUB_011480	219
AFUB_011490	1328
AFUB_011500	4943
AFUB_011510	495
AFUB_011520	420
AFUB_011530	1255
AFUB_011540	2074
AFUB_011550	1458
AFUB_011560	1027
AFUB_011570	22
AFUB_011580	1894
AFUB_011590	1402
AFUB_011600	961
AFUB_011610	761
AFUB_011620	7348
AFUB_011630	274
AFUB_011640	17394
AFUB_011650	7699
AFUB_011660	166
AFUB_011670	1354
AFUB_011680	99
AFUB_011690	112
AFUB_011700	299
AFUB_011710	94
AFUB_011720	8780
AFUB_011730	3818
AFUB_011740	198
AFUB_011750	2919
AFUB_011760	2036
AFUB_011770	679
AFUB_011780	781
AFUB_011790	69
AFUB_011800	12171
AFUB_011810	7362
AFUB_011820	25163
AFUB_011830	23
AFUB_011840	4320
AFUB_011850	1635
AFUB_011860	6576
AFUB_011870	191
AFUB_011880	78
AFUB_011890	5
AFUB_011900	1
AFUB_011910	186
AFUB_011920	453
AFUB_011930	277
AFUB_011940	11
AFUB_011950	1737
AFUB_011960	9804
AFUB_011970	7
AFUB_011980	130
AFUB_011990	1457
AFUB_012000	35543
AFUB_012010	3133
AFUB_012020	19829
AFUB_012030	375
AFUB_012040	1697
AFUB_012050	225
AFUB_012060	4176
AFUB_012070	280
AFUB_012080	20067
AFUB_012090	2108
AFUB_012100	4402
AFUB_012110	260
AFUB_012120	877
AFUB_012130	5481
AFUB_012140	879
AFUB_012150	8831
AFUB_012160	28063
AFUB_012170	3919
AFUB_012180	67
AFUB_012190	657
AFUB_012200	5855
AFUB_012210	1848
AFUB_012220	1477
AFUB_012230	4302
AFUB_012240	2938
AFUB_012250	811
AFUB_012260	3262
AFUB_012270	14749
AFUB_012280	1459
AFUB_012290	825
AFUB_012300	2873
AFUB_012310	3258
AFUB_012320	292
AFUB_012330	7
AFUB_012340	2004
AFUB_012350	577
AFUB_012360	172
AFUB_012370	26507
AFUB_012380	5110
AFUB_012390	3115
AFUB_012400	8212
AFUB_012410	3477
AFUB_012420	6240
AFUB_012430	2876
AFUB_012440	6846
AFUB_012450	499
AFUB_012460	1883
AFUB_012470	892
AFUB_012480	257
AFUB_012490	2926
AFUB_012500	2020
AFUB_012510	373
AFUB_012520	459
AFUB_012530	3750
AFUB_012540	7153
AFUB_012550	2003
AFUB_012560	52
AFUB_012570	6091
AFUB_012580	5569
AFUB_012590	83
AFUB_012600	109
AFUB_012610	1056
AFUB_012620	23489
AFUB_012630	951
AFUB_012640	2457
AFUB_012650	1199
AFUB_012660	473
AFUB_012670	2410
AFUB_012680	693
AFUB_012690	2391
AFUB_012700	2850
AFUB_012710	1309
AFUB_012720	1210
AFUB_012730	2148
AFUB_012740	7834
AFUB_012750	2549
AFUB_012760	106
AFUB_012770	5135
AFUB_012780	1117
AFUB_012790	4305
AFUB_012800	9601
AFUB_012810	517
AFUB_012820	6100
AFUB_012830	11125
AFUB_012840	1653
AFUB_012850	423
AFUB_012860	507
AFUB_012870	988
AFUB_012880	1801
AFUB_012890	801
AFUB_012900	63
AFUB_012910	1513
AFUB_012920	1853
AFUB_012930	172
AFUB_012940	21314
AFUB_012950	1167
AFUB_012960	4186
AFUB_012970	1196
AFUB_012980	10291
AFUB_012990	36794
AFUB_013000	1847
AFUB_013010	685
AFUB_013020	98
AFUB_013030	1514
AFUB_013040	216
AFUB_013050	187
AFUB_013060	5724
AFUB_013070	3144
AFUB_013080	4769
AFUB_013090	1112
AFUB_013100	12585
AFUB_013110	2306
AFUB_013120	305
AFUB_013130	3
AFUB_013140	2
