Geneid	HISAT2 on data 11 and data 1: aligned reads (BAM)
AFUB_001890	2415
AFUB_001900	5788
AFUB_001910	75
AFUB_001920	450
AFUB_001930	522
AFUB_001940	3211
AFUB_001950	979
AFUB_001960	1328
AFUB_001970	172
AFUB_001980	23
AFUB_001990	419
AFUB_002000	5463
AFUB_002010	537
AFUB_002020	385
AFUB_002030	374
AFUB_002040	4391
AFUB_002050	233
AFUB_002060	242
AFUB_002070	99
AFUB_002080	1093
AFUB_002090	2507
AFUB_002100	573
AFUB_002110	16
AFUB_002120	7364
AFUB_002130	76
AFUB_002140	9197
AFUB_002150	919
AFUB_002160	4109
AFUB_002170	266
AFUB_002180	171
AFUB_002190	507
AFUB_002200	21
AFUB_002210	0
AFUB_002220	0
AFUB_002230	521
AFUB_002240	711
AFUB_002250	553
AFUB_002260	1717
AFUB_002270	65
AFUB_002280	32
AFUB_002290	898
AFUB_002300	18
AFUB_002310	43
AFUB_002320	1610
AFUB_002330	1615
AFUB_002340	1760
AFUB_002350	2509
AFUB_002360	24
AFUB_002370	2472
AFUB_002380	90
AFUB_002390	3789
AFUB_002400	1077
AFUB_002410	24109
AFUB_002420	353
AFUB_002430	1263
AFUB_002440	49
AFUB_002450	9468
AFUB_002460	935
AFUB_002470	915
AFUB_002480	130
AFUB_002490	4205
AFUB_002500	363
AFUB_002510	1858
AFUB_002520	2339
AFUB_002530	5691
AFUB_002540	669
AFUB_002550	1365
AFUB_002560	817
AFUB_002570	7265
AFUB_002580	777
AFUB_002590	4438
AFUB_002600	321
AFUB_002610	9
AFUB_002620	0
AFUB_002630	1
AFUB_002640	0
AFUB_002650	20
AFUB_002660	3810
AFUB_002670	466
AFUB_002680	15153
AFUB_002690	2
AFUB_002700	0
AFUB_002710	29
AFUB_002720	938
AFUB_002730	4032
AFUB_002740	286
AFUB_002750	83
AFUB_002760	200
AFUB_002770	132
AFUB_002780	965
AFUB_002790	1554
AFUB_002800	4116
AFUB_002810	1380
AFUB_002820	1319
AFUB_002830	153
AFUB_002840	907
AFUB_002850	2813
AFUB_002860	37
AFUB_002870	839
AFUB_002880	954
AFUB_002890	4039
AFUB_002900	3
AFUB_002910	325
AFUB_002920	4157
AFUB_002930	53823
AFUB_002940	369
AFUB_002950	4930
AFUB_002960	2379
AFUB_002970	4054
AFUB_002980	4438
AFUB_002990	2879
AFUB_003000	796
AFUB_003010	5726
AFUB_003020	1
AFUB_003030	0
AFUB_003040	1200
AFUB_003050	239
AFUB_003060	29
AFUB_003070	5541
AFUB_003080	1073
AFUB_003090	389
AFUB_003100	1254
AFUB_003110	1247
AFUB_003120	3802
AFUB_003130	10
AFUB_003140	5
AFUB_003150	4558
AFUB_003160	59
AFUB_003170	869
AFUB_003180	100
AFUB_003190	709
AFUB_003200	708
AFUB_003210	2324
AFUB_003220	2726
AFUB_003230	431
AFUB_003240	28
AFUB_003250	1330
AFUB_003260	421
AFUB_003270	1494
AFUB_003280	747
AFUB_003290	5620
AFUB_003300	1538
AFUB_003310	1634
AFUB_003320	1054
AFUB_003330	201
AFUB_003340	12
AFUB_003350	277
AFUB_003360	5778
AFUB_003370	1707
AFUB_003380	2047
AFUB_003390	2248
AFUB_003400	2026
AFUB_003410	713
AFUB_003420	2296
AFUB_003430	461
AFUB_003440	18472
AFUB_003450	1439
AFUB_003460	4273
AFUB_003470	606
AFUB_003480	3930
AFUB_003490	914
AFUB_003500	746
AFUB_003510	8948
AFUB_003520	4481
AFUB_003530	1319
AFUB_003540	1961
AFUB_003550	357
AFUB_003560	16124
AFUB_003570	215
AFUB_003580	362
AFUB_003590	0
AFUB_003600	716
AFUB_003610	321
AFUB_003620	12
AFUB_003629	4
AFUB_003630	98
AFUB_003640	0
AFUB_003650	1
AFUB_003660	2
AFUB_003670	0
AFUB_003680	0
AFUB_003690	6
AFUB_003700	3
AFUB_003710	0
AFUB_003720	2
AFUB_003730	0
AFUB_003740	1
AFUB_003750	0
AFUB_003760	88
AFUB_003770	29
AFUB_003780	1207
AFUB_003790	4399
AFUB_003800	21695
AFUB_003810	9391
AFUB_003820	1807
AFUB_003830	1251
AFUB_003840	726
AFUB_003850	1051
AFUB_003860	1546
AFUB_003870	1458
AFUB_003880	2
AFUB_003890	16
AFUB_003900	3496
AFUB_003910	6638
AFUB_003920	21510
AFUB_003930	27
AFUB_003940	336
AFUB_003950	2508
AFUB_003960	957
AFUB_003970	885
AFUB_003980	4
AFUB_003990	15
AFUB_004000	1373
AFUB_004010	239
AFUB_004020	10398
AFUB_004030	3216
AFUB_004040	18066
AFUB_004050	273
AFUB_004060	4622
AFUB_004070	3411
AFUB_004080	8
AFUB_004090	2705
AFUB_004100	604
AFUB_004110	675
AFUB_004120	1867
AFUB_004130	3181
AFUB_004140	488
AFUB_004150	2429
AFUB_004160	1441
AFUB_004170	4871
AFUB_004185	544
AFUB_004200	3553
AFUB_004210	3122
AFUB_004220	1163
AFUB_004230	1485
AFUB_004240	2023
AFUB_004250	4969
AFUB_004260	22
AFUB_004270	218
AFUB_004280	316
AFUB_004290	3135
AFUB_004300	56
AFUB_004310	1376
AFUB_004320	3645
AFUB_004330	3223
AFUB_004340	6187
AFUB_004350	15071
AFUB_004360	897
AFUB_004370	15128
AFUB_004380	1255
AFUB_004390	1168
AFUB_004400	2490
AFUB_004410	24083
AFUB_004420	2649
AFUB_004430	34722
AFUB_004440	3560
AFUB_004450	780
AFUB_004460	370
AFUB_004470	550
AFUB_004480	504
AFUB_004489	170
AFUB_004490	108
AFUB_004500	68
AFUB_004510	963
AFUB_004520	662
AFUB_004530	26035
AFUB_004540	2413
AFUB_004550	617
AFUB_004560	1820
AFUB_004570	5651
AFUB_004580	126
AFUB_004590	2326
AFUB_004600	12909
AFUB_004610	2552
AFUB_004620	4755
AFUB_004630	1242
AFUB_004640	385
AFUB_004650	567
AFUB_004660	36677
AFUB_004670	596
AFUB_004680	1601
AFUB_004690	123
AFUB_004700	2842
AFUB_004710	4318
AFUB_004720	946
AFUB_004730	542
AFUB_004740	2283
AFUB_004750	1244
AFUB_004760	329
AFUB_004770	811
AFUB_004780	3149
AFUB_004790	1204
AFUB_004800	55
AFUB_004810	1927
AFUB_004820	2217
AFUB_004830	1963
AFUB_004840	1937
AFUB_004850	74
AFUB_004860	1479
AFUB_004870	38108
AFUB_004880	11958
AFUB_004890	5137
AFUB_004900	2685
AFUB_004910	454
AFUB_004920	541
AFUB_004930	891
AFUB_004940	1782
AFUB_004950	370
AFUB_004960	1094
AFUB_004970	22512
AFUB_004980	270
AFUB_004990	6936
AFUB_005000	44557
AFUB_005010	5004
AFUB_005020	1894
AFUB_005030	1090
AFUB_005040	3725
AFUB_005050	2112
AFUB_005060	2740
AFUB_005070	990
AFUB_005080	10
AFUB_005090	655
AFUB_005100	2214
AFUB_005110	1534
AFUB_005120	1249
AFUB_005130	3990
AFUB_005140	1277
AFUB_005150	547
AFUB_005160	2690
AFUB_005170	182
AFUB_005180	5773
AFUB_005190	3473
AFUB_005200	389
AFUB_005210	502
AFUB_005220	0
AFUB_005230	0
AFUB_005240	5384
AFUB_005250	6290
AFUB_005260	0
AFUB_005270	5421
AFUB_005280	1976
AFUB_005290	1036
AFUB_005300	10622
AFUB_005310	4193
AFUB_005320	7512
AFUB_005330	7662
AFUB_005340	2237
AFUB_005350	1215
AFUB_005360	8337
AFUB_005370	698
AFUB_005380	608
AFUB_005390	40953
AFUB_005400	16366
AFUB_005410	1451
AFUB_005420	5966
AFUB_005430	2313
AFUB_005440	21042
AFUB_005450	2661
AFUB_005460	2467
AFUB_005470	0
AFUB_005480	3415
AFUB_005490	7350
AFUB_005500	154
AFUB_005510	1378
AFUB_005520	2762
AFUB_005530	748
AFUB_005540	449
AFUB_005550	3194
AFUB_005560	20223
AFUB_005570	10901
AFUB_005580	459
AFUB_005590	5449
AFUB_005600	3021
AFUB_005610	1095
AFUB_005620	341
AFUB_005630	2281
AFUB_005640	60
AFUB_005650	1897
AFUB_005660	5010
AFUB_005670	2158
AFUB_005680	731
AFUB_005690	21575
AFUB_005700	108
AFUB_005710	233
AFUB_005720	496
AFUB_005730	628
AFUB_005740	232905
AFUB_005750	3406
AFUB_005760	5970
AFUB_005770	1916
AFUB_005780	331
AFUB_005790	1427
AFUB_005800	677
AFUB_005810	602
AFUB_005820	705
AFUB_005830	8798
AFUB_005840	26108
AFUB_005850	1105
AFUB_005860	2029
AFUB_005870	600
AFUB_005880	627
AFUB_005890	607
AFUB_005900	4352
AFUB_005910	279
AFUB_005920	2006
AFUB_005930	1298
AFUB_005940	7489
AFUB_005950	123
AFUB_005960	3
AFUB_005970	0
AFUB_005980	12221
AFUB_005990	6472
AFUB_006000	53126
AFUB_006010	2464
AFUB_006020	2164
AFUB_006029	1176
AFUB_006030	528
AFUB_006040	243
AFUB_006050	3544
AFUB_006060	896
AFUB_006070	365
AFUB_006080	524
AFUB_006090	42978
AFUB_006100	3613
AFUB_006110	1
AFUB_006120	473
AFUB_006130	478
AFUB_006140	345
AFUB_006150	974
AFUB_006160	320
AFUB_006170	61
AFUB_006180	19545
AFUB_006190	10618
AFUB_006200	1762
AFUB_006210	2203
AFUB_006220	3932
AFUB_006230	1329
AFUB_006240	38
AFUB_006250	115
AFUB_006260	1470
AFUB_006270	21
AFUB_006280	15
AFUB_006290	3744
AFUB_006300	757
AFUB_006310	3308
AFUB_006320	4256
AFUB_006330	1050
AFUB_006340	1543
AFUB_006350	2077
AFUB_006360	2144
AFUB_006370	428
AFUB_006380	82314
AFUB_006390	62
AFUB_006400	2285
AFUB_006410	4109
AFUB_006420	778
AFUB_006430	2196
AFUB_006440	3065
AFUB_006450	1800
AFUB_006460	3656
AFUB_006470	4245
AFUB_006480	511
AFUB_006490	3952
AFUB_006500	35
AFUB_006510	105
AFUB_006520	43
AFUB_006530	1546
AFUB_006540	4523
AFUB_006550	11940
AFUB_006560	4687
AFUB_006570	8838
AFUB_006580	1472
AFUB_006590	6981
AFUB_006600	2170
AFUB_006610	4656
AFUB_006620	2464
AFUB_006630	1254
AFUB_006640	707
AFUB_006650	651
AFUB_006660	2423
AFUB_006670	2501
AFUB_006680	3742
AFUB_006690	3040
AFUB_006700	4987
AFUB_006710	7137
AFUB_006720	33688
AFUB_006730	4015
AFUB_006740	450
AFUB_006750	1801
AFUB_006760	1132
AFUB_006770	271792
AFUB_006780	4584
AFUB_006790	2906
AFUB_006800	1342
AFUB_006810	329
AFUB_006820	521
AFUB_006830	312
AFUB_006840	855
AFUB_006850	232
AFUB_006860	104
AFUB_006870	3263
AFUB_006880	1185
AFUB_006890	543
AFUB_006900	5479
AFUB_006910	4278
AFUB_006920	937
AFUB_006930	394
AFUB_006940	50
AFUB_006950	3676
AFUB_006960	29793
AFUB_006970	1212
AFUB_006980	9580
AFUB_006990	1454
AFUB_007000	4284
AFUB_007010	2590
AFUB_007020	150
AFUB_007030	157
AFUB_007040	68
AFUB_007050	3555
AFUB_007060	3484
AFUB_007070	7468
AFUB_007080	2608
AFUB_007090	6915
AFUB_007100	11167
AFUB_007110	1406
AFUB_007120	391
AFUB_007130	299
AFUB_007140	1617
AFUB_007150	30773
AFUB_007160	8065
AFUB_007170	10361
AFUB_007180	447
AFUB_007190	1834
AFUB_007200	2415
AFUB_007210	48425
AFUB_007220	3856
AFUB_007230	1693
AFUB_007240	3772
AFUB_007250	714
AFUB_007260	549
AFUB_007270	1905
AFUB_007280	1830
AFUB_007290	406
AFUB_007300	3415
AFUB_007310	1203
AFUB_007320	4759
AFUB_007330	2223
AFUB_007340	26018
AFUB_007350	908
AFUB_007360	8426
AFUB_007370	989
AFUB_007380	2748
AFUB_007390	1143
AFUB_007400	58
AFUB_007410	506
AFUB_007420	872
AFUB_007430	4077
AFUB_007440	709
AFUB_007450	8821
AFUB_007460	481
AFUB_007470	3797
AFUB_007480	1095
AFUB_007490	2512
AFUB_007500	2387
AFUB_007510	2321
AFUB_007520	1594
AFUB_007530	1709
AFUB_007540	38
AFUB_007550	1023
AFUB_007560	1991
AFUB_007570	1094
AFUB_007580	3180
AFUB_007590	250
AFUB_007600	964
AFUB_007610	4280
AFUB_007620	1554
AFUB_007630	528
AFUB_007640	5306
AFUB_007650	2531
AFUB_007660	1423
AFUB_007670	2912
AFUB_007680	36
AFUB_007690	681
AFUB_007700	1314
AFUB_007710	739
AFUB_007720	31
AFUB_007730	2308
AFUB_007740	618
AFUB_007750	1221
AFUB_007760	1496
AFUB_007770	51593
AFUB_007780	12369
AFUB_007790	4146
AFUB_007800	16457
AFUB_007810	3397
AFUB_007820	402
AFUB_007830	1403
AFUB_007840	2645
AFUB_007850	8377
AFUB_007860	5100
AFUB_007865	212
AFUB_007870	29
AFUB_007880	388
AFUB_007890	962
AFUB_007900	1231
AFUB_007910	2325
AFUB_007920	916
AFUB_007930	1273
AFUB_007940	1250
AFUB_007950	1424
AFUB_007960	7550
AFUB_007970	3495
AFUB_007980	1359
AFUB_007990	1043
AFUB_008000	1492
AFUB_008010	2823
AFUB_008020	7133
AFUB_008030	2894
AFUB_008040	1275
AFUB_008050	10438
AFUB_008060	707
AFUB_008070	2374
AFUB_008080	1868
AFUB_008090	1102
AFUB_008100	3272
AFUB_008110	708
AFUB_008120	414
AFUB_008130	7624
AFUB_008140	1009
AFUB_008150	2222
AFUB_008160	385
AFUB_008170	6887
AFUB_008180	1
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	1
AFUB_008230	1297
AFUB_008240	2112
AFUB_008250	3321
AFUB_008260	13440
AFUB_008270	1823
AFUB_008280	977
AFUB_008290	2270
AFUB_008300	3734
AFUB_008310	980
AFUB_008320	2743
AFUB_008330	2171
AFUB_008340	3009
AFUB_008350	2717
AFUB_008360	3676
AFUB_008370	939
AFUB_008380	4163
AFUB_008390	6409
AFUB_008400	1643
AFUB_008410	683
AFUB_008420	528
AFUB_008430	10644
AFUB_008440	3520
AFUB_008450	2459
AFUB_008460	1944
AFUB_008470	870
AFUB_008480	2016
AFUB_008490	2421
AFUB_008500	956
AFUB_008510	1351
AFUB_008520	43277
AFUB_008530	446
AFUB_008540	276
AFUB_008550	1249
AFUB_008560	1159
AFUB_008570	2634
AFUB_008580	462
AFUB_008590	2824
AFUB_008600	2701
AFUB_008610	879
AFUB_008620	5184
AFUB_008630	3364
AFUB_008640	549
AFUB_008650	533
AFUB_008660	1142
AFUB_008670	2968
AFUB_008680	15
AFUB_008690	557
AFUB_008700	8431
AFUB_008710	4805
AFUB_008720	18
AFUB_008730	762
AFUB_008740	2591
AFUB_008750	13647
AFUB_008760	81
AFUB_008770	3
AFUB_008780	0
AFUB_008790	0
AFUB_008800	2553
AFUB_008810	681
AFUB_008820	2518
AFUB_008830	1178
AFUB_008840	1031
AFUB_008850	2068
AFUB_008860	1918
AFUB_008870	479
AFUB_008880	301
AFUB_008890	31571
AFUB_008900	2746
AFUB_008910	1379
AFUB_008920	2558
AFUB_008930	1581
AFUB_008940	4988
AFUB_008950	8218
AFUB_008960	6314
AFUB_008970	283
AFUB_008980	2816
AFUB_008990	2509
AFUB_009000	1297
AFUB_009010	751
AFUB_009020	890
AFUB_009030	4324
AFUB_009040	11148
AFUB_009050	2713
AFUB_009060	2387
AFUB_009070	2078
AFUB_009080	5224
AFUB_009090	2554
AFUB_009100	934
AFUB_009110	4230
AFUB_009120	2453
AFUB_009130	3138
AFUB_009140	2409
AFUB_009150	1121
AFUB_009160	159
AFUB_009170	752
AFUB_009180	4103
AFUB_009190	1404
AFUB_009199	417
AFUB_009200	505
AFUB_009210	797
AFUB_009220	10019
AFUB_009230	4237
AFUB_009240	2285
AFUB_009250	16124
AFUB_009260	1567
AFUB_009270	1784
AFUB_009280	6771
AFUB_009290	6688
AFUB_009300	3418
AFUB_009310	2079
AFUB_009320	183
AFUB_009330	1216
AFUB_009340	1418
AFUB_009350	739
AFUB_009360	720
AFUB_009370	2338
AFUB_009380	13460
AFUB_009390	2463
AFUB_009400	833
AFUB_009410	6412
AFUB_009420	130
AFUB_009430	3241
AFUB_009440	48
AFUB_009450	680
AFUB_009460	4421
AFUB_009470	5579
AFUB_009480	173
AFUB_009490	1611
AFUB_009500	431
AFUB_009510	238
AFUB_009520	171
AFUB_009530	139
AFUB_009540	21089
AFUB_009550	155
AFUB_009560	11
AFUB_009570	2
AFUB_009580	30
AFUB_009590	83
AFUB_009600	2808
AFUB_009610	3639
AFUB_009620	2132
AFUB_009630	2888
AFUB_009640	1085
AFUB_009650	211
AFUB_009660	4
AFUB_009670	12
AFUB_009680	1055
AFUB_009690	1088
AFUB_009705	3468
AFUB_009720	5947
AFUB_009730	5089
AFUB_009740	1469
AFUB_009750	2668
AFUB_009760	53696
AFUB_009770	2758
AFUB_009780	3409
AFUB_009790	576
AFUB_009800	3882
AFUB_009810	324
AFUB_009820	2594
AFUB_009830	1544
AFUB_009840	363
AFUB_009850	2063
AFUB_009860	5275
AFUB_009870	2484
AFUB_009880	268
AFUB_009890	0
AFUB_009900	1994
AFUB_009910	390
AFUB_009920	1217
AFUB_009930	1784
AFUB_009940	16099
AFUB_009950	1783
AFUB_009960	3131
AFUB_009970	787
AFUB_009980	8953
AFUB_009990	1377
AFUB_010000	9503
AFUB_010010	253
AFUB_010020	2211
AFUB_010030	2999
AFUB_010040	2063
AFUB_010050	17785
AFUB_010060	1175
AFUB_010070	493
AFUB_010080	4992
AFUB_010090	1605
AFUB_010100	3926
AFUB_010110	5098
AFUB_010120	1029
AFUB_010130	2556
AFUB_010140	1468
AFUB_010150	418
AFUB_010160	966
AFUB_010170	2583
AFUB_010180	7773
AFUB_010190	1740
AFUB_010200	1737
AFUB_010210	261
AFUB_010220	1068
AFUB_010230	3697
AFUB_010240	1356
AFUB_010250	162
AFUB_010260	591
AFUB_010270	1278
AFUB_010280	3987
AFUB_010290	158
AFUB_010300	7929
AFUB_010310	243
AFUB_010320	1948
AFUB_010330	43764
AFUB_010340	1589
AFUB_010350	5475
AFUB_010360	1462
AFUB_010370	2317
AFUB_010380	1746
AFUB_010390	10106
AFUB_010400	1551
AFUB_010410	2469
AFUB_010420	568
AFUB_010430	27
AFUB_010440	0
AFUB_010450	6
AFUB_010460	32
AFUB_010470	97
AFUB_010480	0
AFUB_010490	844
AFUB_010500	2279
AFUB_010510	3313
AFUB_010520	697
AFUB_010530	112
AFUB_010540	6496
AFUB_010550	3858
AFUB_010560	53256
AFUB_010570	620
AFUB_010580	1772
AFUB_010590	6606
AFUB_010600	20
AFUB_010610	2145
AFUB_010620	35231
AFUB_010630	505
AFUB_010640	148
AFUB_010650	10755
AFUB_010660	43
AFUB_010670	4
AFUB_010680	1982
AFUB_010690	0
AFUB_010700	68
AFUB_010710	118
AFUB_010720	207
AFUB_010730	92
AFUB_010740	4
AFUB_010750	2
AFUB_010760	4
AFUB_010770	9
AFUB_010780	3
AFUB_010790	21
AFUB_010800	54
AFUB_010810	1522
AFUB_010820	5951
AFUB_010830	591
AFUB_010840	472
AFUB_010850	12258
AFUB_010860	68
AFUB_010870	1434
AFUB_010880	4058
AFUB_010890	14982
AFUB_010900	4471
AFUB_010910	2236
AFUB_010920	5591
AFUB_010930	565
AFUB_010940	1603
AFUB_010950	822
AFUB_010960	610
AFUB_010970	284
AFUB_010980	2259
AFUB_010990	2366
AFUB_011000	185
AFUB_011010	17
AFUB_011020	12
AFUB_011030	4
AFUB_011040	9
AFUB_011050	114
AFUB_011060	447
AFUB_011070	374
AFUB_011080	76
AFUB_011090	178
AFUB_011100	3347
AFUB_011110	1131
AFUB_011120	2011
AFUB_011130	1199
AFUB_011140	35914
AFUB_011150	7
AFUB_011160	91
AFUB_011170	23154
AFUB_011180	216
AFUB_011190	37
AFUB_011200	2999
AFUB_011210	3394
AFUB_011220	20473
AFUB_011230	3491
AFUB_011240	2235
AFUB_011250	98
AFUB_011260	355
AFUB_011270	26
AFUB_011280	155
AFUB_011290	13
AFUB_011300	376
AFUB_011310	1869
AFUB_011320	4645
AFUB_011330	459
AFUB_011340	7534
AFUB_011350	1104
AFUB_011360	125
AFUB_011370	2702
AFUB_011380	1421
AFUB_011390	3385
AFUB_011400	5185
AFUB_011410	18670
AFUB_011420	5188
AFUB_011430	919
AFUB_011440	580
AFUB_011450	6613
AFUB_011460	882
AFUB_011470	2366
AFUB_011480	279
AFUB_011490	950
AFUB_011500	4986
AFUB_011510	665
AFUB_011520	376
AFUB_011530	1467
AFUB_011540	3473
AFUB_011550	1127
AFUB_011560	1145
AFUB_011570	86
AFUB_011580	2810
AFUB_011590	1609
AFUB_011600	714
AFUB_011610	1175
AFUB_011620	6479
AFUB_011630	261
AFUB_011640	19213
AFUB_011650	6227
AFUB_011660	371
AFUB_011670	1192
AFUB_011680	57
AFUB_011690	62
AFUB_011700	88
AFUB_011710	11
AFUB_011720	8017
AFUB_011730	3847
AFUB_011740	269
AFUB_011750	3175
AFUB_011760	2235
AFUB_011770	557
AFUB_011780	615
AFUB_011790	82
AFUB_011800	4104
AFUB_011810	4810
AFUB_011820	20057
AFUB_011830	1
AFUB_011840	2624
AFUB_011850	2380
AFUB_011860	7634
AFUB_011870	237
AFUB_011880	53
AFUB_011890	0
AFUB_011900	0
AFUB_011910	184
AFUB_011920	235
AFUB_011930	211
AFUB_011940	15
AFUB_011950	1405
AFUB_011960	3872
AFUB_011970	0
AFUB_011980	204
AFUB_011990	1012
AFUB_012000	20192
AFUB_012010	2009
AFUB_012020	8717
AFUB_012030	325
AFUB_012040	1574
AFUB_012050	323
AFUB_012060	6250
AFUB_012070	203
AFUB_012080	22957
AFUB_012090	1841
AFUB_012100	3226
AFUB_012110	261
AFUB_012120	1054
AFUB_012130	4388
AFUB_012140	569
AFUB_012150	4486
AFUB_012160	20531
AFUB_012170	1872
AFUB_012180	63
AFUB_012190	883
AFUB_012200	5118
AFUB_012210	3218
AFUB_012220	2246
AFUB_012230	2719
AFUB_012240	1015
AFUB_012250	1208
AFUB_012260	2136
AFUB_012270	19656
AFUB_012280	1750
AFUB_012290	296
AFUB_012300	1652
AFUB_012310	1123
AFUB_012320	377
AFUB_012330	14
AFUB_012340	2151
AFUB_012350	880
AFUB_012360	242
AFUB_012370	45621
AFUB_012380	2371
AFUB_012390	1647
AFUB_012400	4237
AFUB_012410	1727
AFUB_012420	5482
AFUB_012430	1711
AFUB_012440	3046
AFUB_012450	564
AFUB_012460	866
AFUB_012470	1015
AFUB_012480	341
AFUB_012490	1813
AFUB_012500	2324
AFUB_012510	390
AFUB_012520	514
AFUB_012530	3745
AFUB_012540	6352
AFUB_012550	2630
AFUB_012560	107
AFUB_012570	6154
AFUB_012580	4471
AFUB_012590	97
AFUB_012600	135
AFUB_012610	794
AFUB_012620	11614
AFUB_012630	1625
AFUB_012640	1994
AFUB_012650	880
AFUB_012660	525
AFUB_012670	1529
AFUB_012680	1201
AFUB_012690	2359
AFUB_012700	1240
AFUB_012710	907
AFUB_012720	965
AFUB_012730	2512
AFUB_012740	4793
AFUB_012750	3626
AFUB_012760	116
AFUB_012770	4998
AFUB_012780	1069
AFUB_012790	4399
AFUB_012800	5053
AFUB_012810	902
AFUB_012820	5709
AFUB_012830	10069
AFUB_012840	1896
AFUB_012850	490
AFUB_012860	393
AFUB_012870	1312
AFUB_012880	1538
AFUB_012890	693
AFUB_012900	94
AFUB_012910	1813
AFUB_012920	1278
AFUB_012930	139
AFUB_012940	10614
AFUB_012950	1387
AFUB_012960	5011
AFUB_012970	2343
AFUB_012980	15544
AFUB_012990	28670
AFUB_013000	663
AFUB_013010	759
AFUB_013020	93
AFUB_013030	1754
AFUB_013040	174
AFUB_013050	136
AFUB_013060	9615
AFUB_013070	3143
AFUB_013080	3206
AFUB_013090	864
AFUB_013100	5485
AFUB_013110	1406
AFUB_013120	448
AFUB_013130	7
AFUB_013140	1
AFUB_013150	346
AFUB_013160	198
