Geneid	HISAT2 on data 137 and data 1: aligned reads (BAM)
AFUB_004440	1124
AFUB_004450	587
AFUB_004460	723
AFUB_004470	60
AFUB_004480	408
AFUB_004489	195
AFUB_004490	9
AFUB_004500	42
AFUB_004510	700
AFUB_004520	437
AFUB_004530	13357
AFUB_004540	1075
AFUB_004550	544
AFUB_004560	986
AFUB_004570	1662
AFUB_004580	129
AFUB_004590	1097
AFUB_004600	10027
AFUB_004610	2215
AFUB_004620	1287
AFUB_004630	2063
AFUB_004640	579
AFUB_004650	922
AFUB_004660	38693
AFUB_004670	641
AFUB_004680	674
AFUB_004690	160
AFUB_004700	1335
AFUB_004710	1755
AFUB_004720	441
AFUB_004730	508
AFUB_004740	1530
AFUB_004750	425
AFUB_004760	237
AFUB_004770	1118
AFUB_004780	2950
AFUB_004790	781
AFUB_004800	8
AFUB_004810	1386
AFUB_004820	1286
AFUB_004830	1012
AFUB_004840	1585
AFUB_004850	50
AFUB_004860	321
AFUB_004870	41659
AFUB_004880	11037
AFUB_004890	5567
AFUB_004900	481
AFUB_004910	68
AFUB_004920	268
AFUB_004930	350
AFUB_004940	1356
AFUB_004950	243
AFUB_004960	788
AFUB_004970	23901
AFUB_004980	101
AFUB_004990	4707
AFUB_005000	43311
AFUB_005010	2292
AFUB_005020	1372
AFUB_005030	909
AFUB_005040	940
AFUB_005050	1861
AFUB_005060	2465
AFUB_005070	388
AFUB_005080	16
AFUB_005090	219
AFUB_005100	1611
AFUB_005110	831
AFUB_005120	755
AFUB_005130	1408
AFUB_005140	608
AFUB_005150	197
AFUB_005160	2937
AFUB_005170	28
AFUB_005180	2616
AFUB_005190	4622
AFUB_005200	294
AFUB_005210	165
AFUB_005220	0
AFUB_005230	0
AFUB_005240	1535
AFUB_005250	5712
AFUB_005260	0
AFUB_005270	4779
AFUB_005280	607
AFUB_005290	454
AFUB_005300	2737
AFUB_005310	5654
AFUB_005320	1844
AFUB_005330	8380
AFUB_005340	962
AFUB_005350	538
AFUB_005360	4123
AFUB_005370	1295
AFUB_005380	225
AFUB_005390	25733
AFUB_005400	8378
AFUB_005410	1628
AFUB_005420	6292
AFUB_005430	809
AFUB_005440	13503
AFUB_005450	918
AFUB_005460	726
AFUB_005470	0
AFUB_005480	1925
AFUB_005490	2129
AFUB_005500	32
AFUB_005510	921
AFUB_005520	2947
AFUB_005530	221
AFUB_005540	444
AFUB_005550	2189
AFUB_005560	8680
AFUB_005570	6507
AFUB_005580	431
AFUB_005590	1026
AFUB_005600	939
AFUB_005610	558
AFUB_005620	449
AFUB_005630	1146
AFUB_005640	35
AFUB_005650	744
AFUB_005660	2435
AFUB_005670	1912
AFUB_005680	338
AFUB_005690	27367
AFUB_005700	107
AFUB_005710	96
AFUB_005720	115
AFUB_005730	294
AFUB_005740	206047
AFUB_005750	1443
AFUB_005760	3146
AFUB_005770	1036
AFUB_005780	242
AFUB_005790	413
AFUB_005800	880
AFUB_005810	423
AFUB_005820	304
AFUB_005830	3832
AFUB_005840	46178
AFUB_005850	437
AFUB_005860	1413
AFUB_005870	310
AFUB_005880	95
AFUB_005890	139
AFUB_005900	2948
AFUB_005910	142
AFUB_005920	1100
AFUB_005930	1170
AFUB_005940	3865
AFUB_005950	62
AFUB_005960	3
AFUB_005970	1
AFUB_005980	5107
AFUB_005990	2407
AFUB_006000	59667
AFUB_006010	1169
AFUB_006020	792
AFUB_006029	914
AFUB_006030	194
AFUB_006040	146
AFUB_006050	2638
AFUB_006060	504
AFUB_006070	308
AFUB_006080	269
AFUB_006090	16177
AFUB_006100	2318
AFUB_006110	1
AFUB_006120	499
AFUB_006130	322
AFUB_006140	22
AFUB_006150	558
AFUB_006160	200
AFUB_006170	47
AFUB_006180	22565
AFUB_006190	3912
AFUB_006200	836
AFUB_006210	2530
AFUB_006220	2421
AFUB_006230	499
AFUB_006240	44
AFUB_006250	134
AFUB_006260	2178
AFUB_006270	12
AFUB_006280	7
AFUB_006290	1044
AFUB_006300	577
AFUB_006310	860
AFUB_006320	1536
AFUB_006330	1485
AFUB_006340	251
AFUB_006350	1414
AFUB_006360	678
AFUB_006370	453
AFUB_006380	54148
AFUB_006390	41
AFUB_006400	1197
AFUB_006410	911
AFUB_006420	374
AFUB_006430	1105
AFUB_006440	1693
AFUB_006450	992
AFUB_006460	3071
AFUB_006470	1398
AFUB_006480	912
AFUB_006490	5225
AFUB_006500	11
AFUB_006510	23
AFUB_006520	30
AFUB_006530	698
AFUB_006540	1213
AFUB_006550	6621
AFUB_006560	1939
AFUB_006570	3331
AFUB_006580	826
AFUB_006590	2571
AFUB_006600	1284
AFUB_006610	2623
AFUB_006620	2476
AFUB_006630	499
AFUB_006640	215
AFUB_006650	516
AFUB_006660	1518
AFUB_006670	756
AFUB_006680	2420
AFUB_006690	1152
AFUB_006700	2940
AFUB_006710	2724
AFUB_006720	36648
AFUB_006730	3677
AFUB_006740	470
AFUB_006750	1599
AFUB_006760	1394
AFUB_006770	248492
AFUB_006780	1977
AFUB_006790	1092
AFUB_006800	1598
AFUB_006810	547
AFUB_006820	330
AFUB_006830	173
AFUB_006840	356
AFUB_006850	78
AFUB_006860	62
AFUB_006870	1581
AFUB_006880	682
AFUB_006890	624
AFUB_006900	1599
AFUB_006910	3543
AFUB_006920	685
AFUB_006930	162
AFUB_006940	26
AFUB_006950	2737
AFUB_006960	31920
AFUB_006970	507
AFUB_006980	5619
AFUB_006990	798
AFUB_007000	7268
AFUB_007010	2228
AFUB_007020	135
AFUB_007030	57
AFUB_007040	31
AFUB_007050	1669
AFUB_007060	2721
AFUB_007070	3442
AFUB_007080	1276
AFUB_007090	3478
AFUB_007100	6212
AFUB_007110	325
AFUB_007120	268
AFUB_007130	215
AFUB_007140	1095
AFUB_007150	37676
AFUB_007160	2727
AFUB_007170	3161
AFUB_007180	566
AFUB_007190	788
AFUB_007200	2230
AFUB_007210	46973
AFUB_007220	2865
AFUB_007230	834
AFUB_007240	2083
AFUB_007250	382
AFUB_007260	38
AFUB_007270	1315
AFUB_007280	611
AFUB_007290	355
AFUB_007300	663
AFUB_007310	470
AFUB_007320	2806
AFUB_007330	1354
AFUB_007340	18253
AFUB_007350	734
AFUB_007360	4639
AFUB_007370	521
AFUB_007380	1368
AFUB_007390	399
AFUB_007400	34
AFUB_007410	517
AFUB_007420	251
AFUB_007430	2529
AFUB_007440	317
AFUB_007450	5527
AFUB_007460	629
AFUB_007470	1623
AFUB_007480	1139
AFUB_007490	235
AFUB_007500	1124
AFUB_007510	306
AFUB_007520	422
AFUB_007530	1126
AFUB_007540	17
AFUB_007550	784
AFUB_007560	1698
AFUB_007570	1199
AFUB_007580	1078
AFUB_007590	512
AFUB_007600	357
AFUB_007610	1654
AFUB_007620	589
AFUB_007630	481
AFUB_007640	3619
AFUB_007650	1652
AFUB_007660	1118
AFUB_007670	932
AFUB_007680	44
AFUB_007690	231
AFUB_007700	597
AFUB_007710	721
AFUB_007720	7
AFUB_007730	1007
AFUB_007740	280
AFUB_007750	380
AFUB_007760	1895
AFUB_007770	40594
AFUB_007780	11034
AFUB_007790	3363
AFUB_007800	4880
AFUB_007810	656
AFUB_007820	357
AFUB_007830	538
AFUB_007840	4066
AFUB_007850	5188
AFUB_007860	1943
AFUB_007865	65
AFUB_007870	20
AFUB_007880	129
AFUB_007890	911
AFUB_007900	1059
AFUB_007910	787
AFUB_007920	504
AFUB_007930	639
AFUB_007940	423
AFUB_007950	608
AFUB_007960	4057
AFUB_007970	1720
AFUB_007980	565
AFUB_007990	473
AFUB_008000	782
AFUB_008010	2493
AFUB_008020	3400
AFUB_008030	1382
AFUB_008040	520
AFUB_008050	5601
AFUB_008060	1066
AFUB_008070	1743
AFUB_008080	1339
AFUB_008090	707
AFUB_008100	2845
AFUB_008110	250
AFUB_008120	36
AFUB_008130	5825
AFUB_008140	787
AFUB_008150	818
AFUB_008160	141
AFUB_008170	4210
AFUB_008180	2
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	1
AFUB_008230	1193
AFUB_008240	624
AFUB_008250	3703
AFUB_008260	4770
AFUB_008270	2358
AFUB_008280	1106
AFUB_008290	1072
AFUB_008300	3613
AFUB_008310	185
AFUB_008320	969
AFUB_008330	679
AFUB_008340	1428
AFUB_008350	1553
AFUB_008360	1559
AFUB_008370	1678
AFUB_008380	2801
AFUB_008390	2623
AFUB_008400	1113
AFUB_008410	315
AFUB_008420	188
AFUB_008430	5787
AFUB_008440	1886
AFUB_008450	2022
AFUB_008460	1526
AFUB_008470	626
AFUB_008480	564
AFUB_008490	918
AFUB_008500	283
AFUB_008510	968
AFUB_008520	45711
AFUB_008530	186
AFUB_008540	112
AFUB_008550	1003
AFUB_008560	494
AFUB_008570	1229
AFUB_008580	246
AFUB_008590	1325
AFUB_008600	1948
AFUB_008610	520
AFUB_008620	1284
AFUB_008630	1396
AFUB_008640	408
AFUB_008650	791
AFUB_008660	543
AFUB_008670	2106
AFUB_008680	4
AFUB_008690	298
AFUB_008700	2583
AFUB_008710	2376
AFUB_008720	4
AFUB_008730	390
AFUB_008740	653
AFUB_008750	7798
AFUB_008760	18
AFUB_008770	11
AFUB_008780	0
AFUB_008790	0
AFUB_008800	2684
AFUB_008810	672
AFUB_008820	759
AFUB_008830	950
AFUB_008840	599
AFUB_008850	573
AFUB_008860	1638
AFUB_008870	466
AFUB_008880	113
AFUB_008890	30039
AFUB_008900	1622
AFUB_008910	729
AFUB_008920	1789
AFUB_008930	2008
AFUB_008940	3717
AFUB_008950	4513
AFUB_008960	9079
AFUB_008970	178
AFUB_008980	1948
AFUB_008990	2373
AFUB_009000	1678
AFUB_009010	359
AFUB_009020	287
AFUB_009030	1335
AFUB_009040	5081
AFUB_009050	2534
AFUB_009060	723
AFUB_009070	826
AFUB_009080	3257
AFUB_009090	860
AFUB_009100	766
AFUB_009110	4029
AFUB_009120	542
AFUB_009130	1740
AFUB_009140	1345
AFUB_009150	569
AFUB_009160	307
AFUB_009170	399
AFUB_009180	1560
AFUB_009190	1143
AFUB_009199	658
AFUB_009200	630
AFUB_009210	324
AFUB_009220	6091
AFUB_009230	1920
AFUB_009240	1150
AFUB_009250	11558
AFUB_009260	3088
AFUB_009270	428
AFUB_009280	4548
AFUB_009290	3025
AFUB_009300	2265
AFUB_009310	1627
AFUB_009320	169
AFUB_009330	3240
AFUB_009340	1046
AFUB_009350	481
AFUB_009360	476
AFUB_009370	2545
AFUB_009380	8744
AFUB_009390	2314
AFUB_009400	705
AFUB_009410	2921
AFUB_009420	131
AFUB_009430	1481
AFUB_009440	64
AFUB_009450	392
AFUB_009460	1293
AFUB_009470	2359
AFUB_009480	373
AFUB_009490	666
AFUB_009500	598
AFUB_009510	381
AFUB_009520	366
AFUB_009530	151
AFUB_009540	8327
AFUB_009550	107
AFUB_009560	14
AFUB_009570	7
AFUB_009580	48
AFUB_009590	158
AFUB_009600	1730
AFUB_009610	1885
AFUB_009620	828
AFUB_009630	2670
AFUB_009640	320
AFUB_009650	18
AFUB_009660	5
AFUB_009670	4
AFUB_009680	1110
AFUB_009690	847
AFUB_009705	985
AFUB_009720	2117
AFUB_009730	2199
AFUB_009740	828
AFUB_009750	2773
AFUB_009760	50272
AFUB_009770	1968
AFUB_009780	1359
AFUB_009790	241
AFUB_009800	2338
AFUB_009810	151
AFUB_009820	1054
AFUB_009830	607
AFUB_009840	190
AFUB_009850	2571
AFUB_009860	2577
AFUB_009870	1074
AFUB_009880	531
AFUB_009890	0
AFUB_009900	982
AFUB_009910	140
AFUB_009920	874
AFUB_009930	1163
AFUB_009940	22150
AFUB_009950	1297
AFUB_009960	1059
AFUB_009970	588
AFUB_009980	4666
AFUB_009990	1130
AFUB_010000	2308
AFUB_010010	296
AFUB_010020	328
AFUB_010030	1384
AFUB_010040	893
AFUB_010050	6619
AFUB_010060	498
AFUB_010070	536
AFUB_010080	1465
AFUB_010090	803
AFUB_010100	1946
AFUB_010110	1669
AFUB_010120	1235
AFUB_010130	1302
AFUB_010140	384
AFUB_010150	73
AFUB_010160	1092
AFUB_010170	1603
AFUB_010180	5052
AFUB_010190	1242
AFUB_010200	728
AFUB_010210	84
AFUB_010220	768
AFUB_010230	2773
AFUB_010240	1828
AFUB_010250	80
AFUB_010260	979
AFUB_010270	1424
AFUB_010280	1601
AFUB_010290	221
AFUB_010300	4127
AFUB_010310	104
AFUB_010320	1103
AFUB_010330	21334
AFUB_010340	812
AFUB_010350	1929
AFUB_010360	366
AFUB_010370	814
AFUB_010380	2308
AFUB_010390	3786
AFUB_010400	840
AFUB_010410	1978
AFUB_010420	205
AFUB_010430	24
AFUB_010440	1
AFUB_010450	11
AFUB_010460	13
AFUB_010470	62
AFUB_010480	0
AFUB_010490	599
AFUB_010500	1372
AFUB_010510	1377
AFUB_010520	373
AFUB_010530	98
AFUB_010540	2588
AFUB_010550	2361
AFUB_010560	49607
AFUB_010570	553
AFUB_010580	917
AFUB_010590	2312
AFUB_010600	15
AFUB_010610	988
AFUB_010620	52659
AFUB_010630	619
AFUB_010640	57
AFUB_010650	17819
AFUB_010660	6
AFUB_010670	1
AFUB_010680	1523
AFUB_010690	5
AFUB_010700	60
AFUB_010710	144
AFUB_010720	176
AFUB_010730	49
AFUB_010740	1
AFUB_010750	2
AFUB_010760	6
AFUB_010770	0
AFUB_010780	3
AFUB_010790	48
AFUB_010800	30
AFUB_010810	1794
AFUB_010820	4345
AFUB_010830	353
AFUB_010840	166
AFUB_010850	3185
AFUB_010860	22
AFUB_010870	490
AFUB_010880	1081
AFUB_010890	18345
AFUB_010900	4837
AFUB_010910	5675
AFUB_010920	1369
AFUB_010930	234
AFUB_010940	985
AFUB_010950	375
AFUB_010960	929
AFUB_010970	205
AFUB_010980	2243
AFUB_010990	914
AFUB_011000	158
AFUB_011010	15
AFUB_011020	2
AFUB_011030	3
AFUB_011040	6
AFUB_011050	183
AFUB_011060	144
AFUB_011070	161
AFUB_011080	65
AFUB_011090	102
AFUB_011100	1970
AFUB_011110	478
AFUB_011120	935
AFUB_011130	775
AFUB_011140	37681
AFUB_011150	0
AFUB_011160	67
AFUB_011170	23542
AFUB_011180	120
AFUB_011190	21
AFUB_011200	591
AFUB_011210	2209
AFUB_011220	10003
AFUB_011230	3029
AFUB_011240	677
AFUB_011250	545
AFUB_011260	221
AFUB_011270	19
AFUB_011280	49
AFUB_011290	5
AFUB_011300	80
AFUB_011310	728
AFUB_011320	1883
AFUB_011330	222
AFUB_011340	3544
AFUB_011350	419
AFUB_011360	160
AFUB_011370	969
AFUB_011380	771
AFUB_011390	3339
AFUB_011400	2268
AFUB_011410	7655
AFUB_011420	2047
AFUB_011430	542
AFUB_011440	436
AFUB_011450	2884
AFUB_011460	502
AFUB_011470	1090
AFUB_011480	309
AFUB_011490	423
AFUB_011500	1978
AFUB_011510	598
AFUB_011520	268
AFUB_011530	2579
AFUB_011540	2893
AFUB_011550	625
AFUB_011560	374
AFUB_011570	22
AFUB_011580	3728
AFUB_011590	916
AFUB_011600	426
AFUB_011610	936
AFUB_011620	2555
AFUB_011630	270
AFUB_011640	12360
AFUB_011650	3216
AFUB_011660	437
AFUB_011670	854
AFUB_011680	32
AFUB_011690	19
AFUB_011700	2
AFUB_011710	10
AFUB_011720	13587
AFUB_011730	1544
AFUB_011740	592
AFUB_011750	1388
AFUB_011760	2565
AFUB_011770	295
AFUB_011780	436
AFUB_011790	133
AFUB_011800	987
AFUB_011810	3352
AFUB_011820	18422
AFUB_011830	7
AFUB_011840	2215
AFUB_011850	1165
AFUB_011860	3890
AFUB_011870	253
AFUB_011880	47
AFUB_011890	0
AFUB_011900	0
AFUB_011910	80
AFUB_011920	141
AFUB_011930	320
AFUB_011940	6
AFUB_011950	522
AFUB_011960	2001
AFUB_011970	0
AFUB_011980	254
AFUB_011990	825
AFUB_012000	15291
AFUB_012010	1019
AFUB_012020	5341
AFUB_012030	159
AFUB_012040	692
AFUB_012050	607
AFUB_012060	3200
AFUB_012070	63
AFUB_012080	15416
AFUB_012090	713
AFUB_012100	1456
AFUB_012110	388
AFUB_012120	694
AFUB_012130	3115
AFUB_012140	188
AFUB_012150	1183
AFUB_012160	10326
AFUB_012170	871
AFUB_012180	11
AFUB_012190	807
AFUB_012200	3360
AFUB_012210	4015
AFUB_012220	2043
AFUB_012230	769
AFUB_012240	359
AFUB_012250	1523
AFUB_012260	610
AFUB_012270	16766
AFUB_012280	1188
AFUB_012290	103
AFUB_012300	364
AFUB_012310	235
AFUB_012320	137
AFUB_012330	15
AFUB_012340	1310
AFUB_012350	551
AFUB_012360	237
AFUB_012370	53471
AFUB_012380	882
AFUB_012390	749
AFUB_012400	1827
AFUB_012410	781
AFUB_012420	4388
AFUB_012430	359
AFUB_012440	712
AFUB_012450	919
AFUB_012460	130
AFUB_012470	616
AFUB_012480	263
AFUB_012490	715
AFUB_012500	1556
AFUB_012510	129
AFUB_012520	251
AFUB_012530	2086
AFUB_012540	2933
AFUB_012550	1821
AFUB_012560	29
AFUB_012570	3579
AFUB_012580	4041
AFUB_012590	50
AFUB_012600	82
AFUB_012610	604
AFUB_012620	1447
AFUB_012630	894
AFUB_012640	1080
AFUB_012650	584
AFUB_012660	269
AFUB_012670	715
AFUB_012680	2418
AFUB_012690	1105
AFUB_012700	658
AFUB_012710	845
AFUB_012720	466
AFUB_012730	2207
AFUB_012740	2809
AFUB_012750	2840
AFUB_012760	114
AFUB_012770	3395
AFUB_012780	343
AFUB_012790	3461
AFUB_012800	1255
AFUB_012810	1093
AFUB_012820	3741
AFUB_012830	4813
AFUB_012840	1840
AFUB_012850	246
AFUB_012860	275
AFUB_012870	816
AFUB_012880	731
AFUB_012890	842
AFUB_012900	97
AFUB_012910	1334
AFUB_012920	1118
AFUB_012930	179
AFUB_012940	8226
AFUB_012950	450
AFUB_012960	4025
AFUB_012970	8416
AFUB_012980	12027
AFUB_012990	15747
AFUB_013000	449
AFUB_013010	375
AFUB_013020	139
AFUB_013030	653
AFUB_013040	573
AFUB_013050	81
AFUB_013060	9938
AFUB_013070	1426
AFUB_013080	1573
AFUB_013090	362
AFUB_013100	1080
AFUB_013110	393
AFUB_013120	453
AFUB_013130	2
AFUB_013140	7
AFUB_013150	151
AFUB_013160	198
AFUB_013170	71
AFUB_013180	664
AFUB_013190	1167
AFUB_013200	9042
AFUB_013210	2096
AFUB_013220	2080
AFUB_013230	3393
AFUB_013240	5396
AFUB_013250	1202
AFUB_013260	50528
AFUB_013270	70342
AFUB_013280	692
AFUB_013290	2
AFUB_013300	223
AFUB_013310	69
AFUB_013320	0
AFUB_013330	267
AFUB_013340	309
AFUB_013350	120
AFUB_013360	449
