Geneid	HISAT2 on data 32 and data 1: aligned reads (BAM)
AFUB_003270	871
AFUB_003280	1127
AFUB_003290	5805
AFUB_003300	2557
AFUB_003310	1112
AFUB_003320	975
AFUB_003330	123
AFUB_003340	12
AFUB_003350	143
AFUB_003360	2970
AFUB_003370	1504
AFUB_003380	3271
AFUB_003390	2454
AFUB_003400	3856
AFUB_003410	438
AFUB_003420	2473
AFUB_003430	233
AFUB_003440	11500
AFUB_003450	1558
AFUB_003460	3260
AFUB_003470	436
AFUB_003480	4137
AFUB_003490	538
AFUB_003500	975
AFUB_003510	4998
AFUB_003520	3960
AFUB_003530	1142
AFUB_003540	2386
AFUB_003550	214
AFUB_003560	3438
AFUB_003570	116
AFUB_003580	568
AFUB_003590	0
AFUB_003600	183
AFUB_003610	39
AFUB_003620	5
AFUB_003629	7
AFUB_003630	223
AFUB_003640	0
AFUB_003650	0
AFUB_003660	0
AFUB_003670	2
AFUB_003680	1
AFUB_003690	2
AFUB_003700	21
AFUB_003710	17
AFUB_003720	75
AFUB_003730	0
AFUB_003740	1
AFUB_003750	0
AFUB_003760	4
AFUB_003770	10
AFUB_003780	1633
AFUB_003790	4992
AFUB_003800	21228
AFUB_003810	6222
AFUB_003820	1347
AFUB_003830	1124
AFUB_003840	887
AFUB_003850	1067
AFUB_003860	1550
AFUB_003870	1233
AFUB_003880	9
AFUB_003890	8
AFUB_003900	2123
AFUB_003910	11236
AFUB_003920	16815
AFUB_003930	25
AFUB_003940	325
AFUB_003950	4641
AFUB_003960	2345
AFUB_003970	890
AFUB_003980	4
AFUB_003990	68
AFUB_004000	2427
AFUB_004010	248
AFUB_004020	10425
AFUB_004030	1983
AFUB_004040	32476
AFUB_004050	391
AFUB_004060	5056
AFUB_004070	4595
AFUB_004080	3
AFUB_004090	2409
AFUB_004100	267
AFUB_004110	1287
AFUB_004120	2753
AFUB_004130	754
AFUB_004140	603
AFUB_004150	1891
AFUB_004160	1051
AFUB_004170	5357
AFUB_004185	1320
AFUB_004200	3934
AFUB_004210	7093
AFUB_004220	647
AFUB_004230	2224
AFUB_004240	1380
AFUB_004250	5204
AFUB_004260	61
AFUB_004270	290
AFUB_004280	508
AFUB_004290	2496
AFUB_004300	83
AFUB_004310	1559
AFUB_004320	4578
AFUB_004330	5138
AFUB_004340	4803
AFUB_004350	25662
AFUB_004360	780
AFUB_004370	30971
AFUB_004380	1124
AFUB_004390	1186
AFUB_004400	1798
AFUB_004410	25405
AFUB_004420	2591
AFUB_004430	34837
AFUB_004440	4428
AFUB_004450	450
AFUB_004460	284
AFUB_004470	1403
AFUB_004480	580
AFUB_004489	146
AFUB_004490	128
AFUB_004500	88
AFUB_004510	359
AFUB_004520	980
AFUB_004530	45903
AFUB_004540	2968
AFUB_004550	365
AFUB_004560	1339
AFUB_004570	11701
AFUB_004580	322
AFUB_004590	3440
AFUB_004600	10857
AFUB_004610	2379
AFUB_004620	8453
AFUB_004630	2198
AFUB_004640	483
AFUB_004650	300
AFUB_004660	37568
AFUB_004670	543
AFUB_004680	3234
AFUB_004690	99
AFUB_004700	7372
AFUB_004710	10439
AFUB_004720	1707
AFUB_004730	332
AFUB_004740	2187
AFUB_004750	1759
AFUB_004760	256
AFUB_004770	527
AFUB_004780	1797
AFUB_004790	1066
AFUB_004800	184
AFUB_004810	2495
AFUB_004820	1760
AFUB_004830	2774
AFUB_004840	1031
AFUB_004850	69
AFUB_004860	1584
AFUB_004870	32442
AFUB_004880	6888
AFUB_004890	3091
AFUB_004900	2452
AFUB_004910	675
AFUB_004920	744
AFUB_004930	1160
AFUB_004940	2129
AFUB_004950	341
AFUB_004960	915
AFUB_004970	8899
AFUB_004980	783
AFUB_004990	6105
AFUB_005000	50607
AFUB_005010	5348
AFUB_005020	4798
AFUB_005030	2164
AFUB_005040	5977
AFUB_005050	2281
AFUB_005060	2558
AFUB_005070	710
AFUB_005080	45
AFUB_005090	411
AFUB_005100	925
AFUB_005110	1781
AFUB_005120	1492
AFUB_005130	8670
AFUB_005140	1039
AFUB_005150	492
AFUB_005160	1501
AFUB_005170	348
AFUB_005180	11341
AFUB_005190	1959
AFUB_005200	491
AFUB_005210	252
AFUB_005220	0
AFUB_005230	0
AFUB_005240	6042
AFUB_005250	3196
AFUB_005260	0
AFUB_005270	4475
AFUB_005280	1583
AFUB_005290	1609
AFUB_005300	20073
AFUB_005310	2219
AFUB_005320	13652
AFUB_005330	9134
AFUB_005340	2180
AFUB_005350	2488
AFUB_005360	12157
AFUB_005370	561
AFUB_005380	680
AFUB_005390	50488
AFUB_005400	13592
AFUB_005410	293
AFUB_005420	2414
AFUB_005430	2961
AFUB_005440	25578
AFUB_005450	3607
AFUB_005460	3723
AFUB_005470	0
AFUB_005480	2490
AFUB_005490	23086
AFUB_005500	100
AFUB_005510	2702
AFUB_005520	3244
AFUB_005530	665
AFUB_005540	545
AFUB_005550	3461
AFUB_005560	38014
AFUB_005570	18488
AFUB_005580	320
AFUB_005590	6515
AFUB_005600	9102
AFUB_005610	4311
AFUB_005620	704
AFUB_005630	3489
AFUB_005640	40
AFUB_005650	3258
AFUB_005660	12004
AFUB_005670	730
AFUB_005680	653
AFUB_005690	21187
AFUB_005700	71
AFUB_005710	287
AFUB_005720	582
AFUB_005730	375
AFUB_005740	194785
AFUB_005750	3939
AFUB_005760	10892
AFUB_005770	3377
AFUB_005780	370
AFUB_005790	909
AFUB_005800	386
AFUB_005810	412
AFUB_005820	746
AFUB_005830	11159
AFUB_005840	19581
AFUB_005850	1228
AFUB_005860	731
AFUB_005870	331
AFUB_005880	836
AFUB_005890	1429
AFUB_005900	5463
AFUB_005910	360
AFUB_005920	1296
AFUB_005930	881
AFUB_005940	4898
AFUB_005950	96
AFUB_005960	0
AFUB_005970	0
AFUB_005980	12208
AFUB_005990	8575
AFUB_006000	42240
AFUB_006010	2737
AFUB_006020	3072
AFUB_006029	1108
AFUB_006030	607
AFUB_006040	273
AFUB_006050	4709
AFUB_006060	1601
AFUB_006070	355
AFUB_006080	487
AFUB_006090	5323
AFUB_006100	1315
AFUB_006110	0
AFUB_006120	1977
AFUB_006130	254
AFUB_006140	765
AFUB_006150	1069
AFUB_006160	718
AFUB_006170	71
AFUB_006180	25650
AFUB_006190	12078
AFUB_006200	2650
AFUB_006210	1464
AFUB_006220	7124
AFUB_006230	3009
AFUB_006240	73
AFUB_006250	124
AFUB_006260	1546
AFUB_006270	21
AFUB_006280	21
AFUB_006290	7139
AFUB_006300	816
AFUB_006310	4819
AFUB_006320	4203
AFUB_006330	1089
AFUB_006340	7154
AFUB_006350	1459
AFUB_006360	2168
AFUB_006370	535
AFUB_006380	83108
AFUB_006390	222
AFUB_006400	4590
AFUB_006410	4762
AFUB_006420	2051
AFUB_006430	1708
AFUB_006440	8511
AFUB_006450	1892
AFUB_006460	2459
AFUB_006470	6760
AFUB_006480	481
AFUB_006490	1907
AFUB_006500	58
AFUB_006510	75
AFUB_006520	25
AFUB_006530	3319
AFUB_006540	4641
AFUB_006550	10960
AFUB_006560	6387
AFUB_006570	11678
AFUB_006580	1578
AFUB_006590	4854
AFUB_006600	3482
AFUB_006610	6590
AFUB_006620	1481
AFUB_006630	1075
AFUB_006640	1607
AFUB_006650	623
AFUB_006660	2333
AFUB_006670	4778
AFUB_006680	3705
AFUB_006690	3303
AFUB_006700	3034
AFUB_006710	16867
AFUB_006720	35762
AFUB_006730	1570
AFUB_006740	215
AFUB_006750	1296
AFUB_006760	739
AFUB_006770	367198
AFUB_006780	12527
AFUB_006790	3511
AFUB_006800	793
AFUB_006810	345
AFUB_006820	1122
AFUB_006830	1228
AFUB_006840	985
AFUB_006850	304
AFUB_006860	127
AFUB_006870	3604
AFUB_006880	1059
AFUB_006890	416
AFUB_006900	7930
AFUB_006910	3701
AFUB_006920	723
AFUB_006930	508
AFUB_006940	82
AFUB_006950	3610
AFUB_006960	22425
AFUB_006970	1389
AFUB_006980	11362
AFUB_006990	12828
AFUB_007000	5107
AFUB_007010	2473
AFUB_007020	89
AFUB_007030	211
AFUB_007040	51
AFUB_007050	2664
AFUB_007060	1153
AFUB_007070	6833
AFUB_007080	1731
AFUB_007090	4798
AFUB_007100	10721
AFUB_007110	1543
AFUB_007120	298
AFUB_007130	259
AFUB_007140	1823
AFUB_007150	27770
AFUB_007160	15669
AFUB_007170	18228
AFUB_007180	232
AFUB_007190	55695
AFUB_007200	993
AFUB_007210	43813
AFUB_007220	5712
AFUB_007230	2132
AFUB_007240	4175
AFUB_007250	1073
AFUB_007260	1640
AFUB_007270	2830
AFUB_007280	5262
AFUB_007290	237
AFUB_007300	7357
AFUB_007310	1381
AFUB_007320	4121
AFUB_007330	2442
AFUB_007340	25310
AFUB_007350	907
AFUB_007360	9186
AFUB_007370	1987
AFUB_007380	5765
AFUB_007390	1671
AFUB_007400	20
AFUB_007410	271
AFUB_007420	1573
AFUB_007430	4251
AFUB_007440	983
AFUB_007450	17476
AFUB_007460	666
AFUB_007470	4971
AFUB_007480	433
AFUB_007490	6632
AFUB_007500	2654
AFUB_007510	7316
AFUB_007520	5813
AFUB_007530	1334
AFUB_007540	23
AFUB_007550	945
AFUB_007560	1888
AFUB_007570	535
AFUB_007580	4699
AFUB_007590	172
AFUB_007600	1528
AFUB_007610	5830
AFUB_007620	1991
AFUB_007630	355
AFUB_007640	5927
AFUB_007650	2937
AFUB_007660	1370
AFUB_007670	3097
AFUB_007680	53
AFUB_007690	1192
AFUB_007700	1509
AFUB_007710	785
AFUB_007720	34
AFUB_007730	50696
AFUB_007740	1133
AFUB_007750	1313
AFUB_007760	1519
AFUB_007770	51237
AFUB_007780	9746
AFUB_007790	4491
AFUB_007800	13409
AFUB_007810	3870
AFUB_007820	226
AFUB_007830	2773
AFUB_007840	1917
AFUB_007850	8311
AFUB_007860	5000
AFUB_007865	249
AFUB_007870	26
AFUB_007880	532
AFUB_007890	1084
AFUB_007900	892
AFUB_007910	2842
AFUB_007920	573
AFUB_007930	1067
AFUB_007940	1506
AFUB_007950	1351
AFUB_007960	10878
AFUB_007970	5597
AFUB_007980	1260
AFUB_007990	1579
AFUB_008000	3411
AFUB_008010	2651
AFUB_008020	8080
AFUB_008030	6775
AFUB_008040	2081
AFUB_008050	12059
AFUB_008060	1017
AFUB_008070	5130
AFUB_008080	2210
AFUB_008090	2228
AFUB_008100	3152
AFUB_008110	1494
AFUB_008120	1821
AFUB_008130	11973
AFUB_008140	1359
AFUB_008150	3839
AFUB_008160	4631
AFUB_008170	21577
AFUB_008180	0
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	835
AFUB_008240	1624
AFUB_008250	1896
AFUB_008260	12659
AFUB_008270	2173
AFUB_008280	764
AFUB_008290	4528
AFUB_008300	1910
AFUB_008310	2977
AFUB_008320	3534
AFUB_008330	1892
AFUB_008340	2923
AFUB_008350	1688
AFUB_008360	4172
AFUB_008370	851
AFUB_008380	3115
AFUB_008390	9293
AFUB_008400	2559
AFUB_008410	936
AFUB_008420	859
AFUB_008430	9102
AFUB_008440	4481
AFUB_008450	155
AFUB_008460	2688
AFUB_008470	716
AFUB_008480	1778
AFUB_008490	3685
AFUB_008500	1526
AFUB_008510	907
AFUB_008520	43498
AFUB_008530	478
AFUB_008540	342
AFUB_008550	5354
AFUB_008560	2331
AFUB_008570	2565
AFUB_008580	217
AFUB_008590	2173
AFUB_008600	3287
AFUB_008610	726
AFUB_008620	12242
AFUB_008630	8172
AFUB_008640	491
AFUB_008650	242
AFUB_008660	1563
AFUB_008670	2201
AFUB_008680	184
AFUB_008690	1377
AFUB_008700	8131
AFUB_008710	6068
AFUB_008720	667
AFUB_008730	1849
AFUB_008740	5532
AFUB_008750	15136
AFUB_008760	83
AFUB_008770	10
AFUB_008780	0
AFUB_008790	0
AFUB_008800	2215
AFUB_008810	475
AFUB_008820	4279
AFUB_008830	858
AFUB_008840	1340
AFUB_008850	6221
AFUB_008860	2495
AFUB_008870	250
AFUB_008880	214
AFUB_008890	28369
AFUB_008900	2531
AFUB_008910	2279
AFUB_008920	1987
AFUB_008930	758
AFUB_008940	3866
AFUB_008950	11118
AFUB_008960	2255
AFUB_008970	226
AFUB_008980	1594
AFUB_008990	2156
AFUB_009000	906
AFUB_009010	983
AFUB_009020	1463
AFUB_009030	6475
AFUB_009040	12893
AFUB_009050	2106
AFUB_009060	4430
AFUB_009070	1724
AFUB_009080	11939
AFUB_009090	4460
AFUB_009100	1008
AFUB_009110	3519
AFUB_009120	3563
AFUB_009130	6950
AFUB_009140	2793
AFUB_009150	1570
AFUB_009160	172
AFUB_009170	682
AFUB_009180	5532
AFUB_009190	1436
AFUB_009199	326
AFUB_009200	323
AFUB_009210	812
AFUB_009220	27899
AFUB_009230	2889
AFUB_009240	2387
AFUB_009250	15443
AFUB_009260	1276
AFUB_009270	2425
AFUB_009280	4835
AFUB_009290	9944
AFUB_009300	2717
AFUB_009310	3222
AFUB_009320	225
AFUB_009330	1068
AFUB_009340	1177
AFUB_009350	948
AFUB_009360	624
AFUB_009370	1336
AFUB_009380	9216
AFUB_009390	1462
AFUB_009400	448
AFUB_009410	10969
AFUB_009420	104
AFUB_009430	4910
AFUB_009440	147
AFUB_009450	456
AFUB_009460	4762
AFUB_009470	9488
AFUB_009480	223
AFUB_009490	13946
AFUB_009500	251
AFUB_009510	148
AFUB_009520	99
AFUB_009530	81
AFUB_009540	17833
AFUB_009550	121
AFUB_009560	9
AFUB_009570	0
AFUB_009580	24
AFUB_009590	34
AFUB_009600	2256
AFUB_009610	4550
AFUB_009620	4137
AFUB_009630	3571
AFUB_009640	1441
AFUB_009650	331
AFUB_009660	9
AFUB_009670	5
AFUB_009680	477
AFUB_009690	1228
AFUB_009705	11226
AFUB_009720	41063
AFUB_009730	5980
AFUB_009740	2418
AFUB_009750	1879
AFUB_009760	21109
AFUB_009770	2080
AFUB_009780	3458
AFUB_009790	699
AFUB_009800	6891
AFUB_009810	435
AFUB_009820	5280
AFUB_009830	918
AFUB_009840	215
AFUB_009850	780
AFUB_009860	9872
AFUB_009870	2876
AFUB_009880	197
AFUB_009890	0
AFUB_009900	3208
AFUB_009910	235
AFUB_009920	799
AFUB_009930	1337
AFUB_009940	17957
AFUB_009950	2729
AFUB_009960	4178
AFUB_009970	597
AFUB_009980	13175
AFUB_009990	902
AFUB_010000	15053
AFUB_010010	397
AFUB_010020	3070
AFUB_010030	2011
AFUB_010040	1778
AFUB_010050	13769
AFUB_010060	1301
AFUB_010070	604
AFUB_010080	4179
AFUB_010090	907
AFUB_010100	2452
AFUB_010110	4515
AFUB_010120	466
AFUB_010130	2883
AFUB_010140	2066
AFUB_010150	207
AFUB_010160	689
AFUB_010170	1579
AFUB_010180	11882
AFUB_010190	2118
AFUB_010200	1024
AFUB_010210	413
AFUB_010220	2272
AFUB_010230	2414
AFUB_010240	1501
AFUB_010250	263
AFUB_010260	403
AFUB_010270	752
AFUB_010280	6054
AFUB_010290	137
AFUB_010300	13353
AFUB_010310	784
AFUB_010320	2617
AFUB_010330	38920
AFUB_010340	1635
AFUB_010350	2057
AFUB_010360	3129
AFUB_010370	1973
AFUB_010380	986
AFUB_010390	9931
AFUB_010400	1219
AFUB_010410	3408
AFUB_010420	806
AFUB_010430	22
AFUB_010440	2
AFUB_010450	19
AFUB_010460	36
AFUB_010470	118
AFUB_010480	0
AFUB_010490	1017
AFUB_010500	3060
AFUB_010510	3699
AFUB_010520	934
AFUB_010530	71
AFUB_010540	8486
AFUB_010550	3898
AFUB_010560	53028
AFUB_010570	444
AFUB_010580	1637
AFUB_010590	11319
AFUB_010600	16
AFUB_010610	2205
AFUB_010620	25097
AFUB_010630	399
AFUB_010640	51
AFUB_010650	5174
AFUB_010660	33
AFUB_010670	0
AFUB_010680	1216
AFUB_010690	0
AFUB_010700	39
AFUB_010710	66
AFUB_010720	114
AFUB_010730	80
AFUB_010740	20
AFUB_010750	4
AFUB_010760	2
AFUB_010770	6
AFUB_010780	8
AFUB_010790	22
AFUB_010800	83
AFUB_010810	1207
AFUB_010820	7509
AFUB_010830	512
AFUB_010840	854
AFUB_010850	20505
AFUB_010860	548
AFUB_010870	3369
AFUB_010880	9396
AFUB_010890	9686
AFUB_010900	3307
AFUB_010910	903
AFUB_010920	4470
AFUB_010930	932
AFUB_010940	1336
AFUB_010950	923
AFUB_010960	392
AFUB_010970	285
AFUB_010980	1503
AFUB_010990	1959
AFUB_011000	191
AFUB_011010	11
AFUB_011020	251
AFUB_011030	44
AFUB_011040	23
AFUB_011050	109
AFUB_011060	885
AFUB_011070	490
AFUB_011080	54
AFUB_011090	142
AFUB_011100	5362
AFUB_011110	876
AFUB_011120	2631
AFUB_011130	1487
AFUB_011140	37246
AFUB_011150	6
AFUB_011160	50
AFUB_011170	18806
AFUB_011180	123
AFUB_011190	54
AFUB_011200	3097
AFUB_011210	2662
AFUB_011220	9356
AFUB_011230	1352
AFUB_011240	1494
AFUB_011250	28
AFUB_011260	339
AFUB_011270	18
AFUB_011280	192
AFUB_011290	3
AFUB_011300	293
AFUB_011310	2898
AFUB_011320	6658
AFUB_011330	596
AFUB_011340	8772
AFUB_011350	3908
AFUB_011360	89
AFUB_011370	5386
AFUB_011380	3932
AFUB_011390	2715
AFUB_011400	12737
AFUB_011410	28673
AFUB_011420	5962
AFUB_011430	845
AFUB_011440	569
AFUB_011450	9910
AFUB_011460	998
AFUB_011470	3873
AFUB_011480	258
AFUB_011490	1119
AFUB_011500	3569
AFUB_011510	342
AFUB_011520	254
AFUB_011530	1403
AFUB_011540	1657
AFUB_011550	1527
AFUB_011560	750
AFUB_011570	54
AFUB_011580	3916
AFUB_011590	3560
AFUB_011600	560
AFUB_011610	926
AFUB_011620	7136
AFUB_011630	448
AFUB_011640	34836
AFUB_011650	4934
AFUB_011660	160
AFUB_011670	343
AFUB_011680	73
AFUB_011690	88
AFUB_011700	375
AFUB_011710	7
AFUB_011720	3962
AFUB_011730	4303
AFUB_011740	239
AFUB_011750	5765
AFUB_011760	4457
AFUB_011770	457
AFUB_011780	548
AFUB_011790	61
AFUB_011800	7377
AFUB_011810	3684
AFUB_011820	21099
AFUB_011830	7
AFUB_011840	2117
AFUB_011850	2044
AFUB_011860	9320
AFUB_011870	122
AFUB_011880	21
AFUB_011890	0
AFUB_011900	1
AFUB_011910	290
AFUB_011920	652
AFUB_011930	326
AFUB_011940	19
AFUB_011950	1463
AFUB_011960	8617
AFUB_011970	10
AFUB_011980	246
AFUB_011990	1165
AFUB_012000	10829
AFUB_012010	2131
AFUB_012020	14804
AFUB_012030	523
AFUB_012040	839
AFUB_012050	272
AFUB_012060	10850
AFUB_012070	245
AFUB_012080	28314
AFUB_012090	3893
AFUB_012100	3943
AFUB_012110	293
AFUB_012120	535
AFUB_012130	2646
AFUB_012140	890
AFUB_012150	4918
AFUB_012160	15349
AFUB_012170	3205
AFUB_012180	48
AFUB_012190	660
AFUB_012200	7236
AFUB_012210	1989
AFUB_012220	1685
AFUB_012230	2998
AFUB_012240	2120
AFUB_012250	1190
AFUB_012260	2696
AFUB_012270	14940
AFUB_012280	1327
AFUB_012290	631
AFUB_012300	1007
AFUB_012310	1277
AFUB_012320	384
AFUB_012330	4
AFUB_012340	1621
AFUB_012350	821
AFUB_012360	145
AFUB_012370	37899
AFUB_012380	4195
AFUB_012390	2156
AFUB_012400	2160
AFUB_012410	3515
AFUB_012420	6704
AFUB_012430	2248
AFUB_012440	4748
AFUB_012450	656
AFUB_012460	1873
AFUB_012470	932
AFUB_012480	232
AFUB_012490	2333
AFUB_012500	1474
AFUB_012510	368
AFUB_012520	550
AFUB_012530	2966
AFUB_012540	8174
AFUB_012550	3608
AFUB_012560	83
AFUB_012570	6053
AFUB_012580	7410
AFUB_012590	102
AFUB_012600	68
AFUB_012610	1081
AFUB_012620	23812
AFUB_012630	1572
AFUB_012640	2751
AFUB_012650	1627
AFUB_012660	693
AFUB_012670	2701
AFUB_012680	887
AFUB_012690	4738
AFUB_012700	932
AFUB_012710	398
AFUB_012720	1075
AFUB_012730	1627
AFUB_012740	6218
AFUB_012750	2327
AFUB_012760	105
AFUB_012770	6147
AFUB_012780	1106
AFUB_012790	2786
AFUB_012800	6421
AFUB_012810	677
AFUB_012820	4464
AFUB_012830	9402
AFUB_012840	1273
AFUB_012850	557
AFUB_012860	618
AFUB_012870	1459
AFUB_012880	1209
AFUB_012890	556
AFUB_012900	64
AFUB_012910	1278
AFUB_012920	1701
AFUB_012930	140
AFUB_012940	23464
AFUB_012950	1523
AFUB_012960	4229
AFUB_012970	2000
AFUB_012980	13054
AFUB_012990	30988
AFUB_013000	7361
AFUB_013010	434
AFUB_013020	84
AFUB_013030	1598
AFUB_013040	243
AFUB_013050	153
AFUB_013060	10353
AFUB_013070	3228
AFUB_013080	4125
AFUB_013090	1378
AFUB_013100	12694
AFUB_013110	2155
AFUB_013120	1023
AFUB_013130	4
AFUB_013140	6
AFUB_013150	645
AFUB_013160	218
AFUB_013170	21
