Geneid	HISAT2 on data 193 and data 1: aligned reads (BAM)
AFUB_006160	247
AFUB_006170	49
AFUB_006180	22241
AFUB_006190	5017
AFUB_006200	717
AFUB_006210	1781
AFUB_006220	2329
AFUB_006230	468
AFUB_006240	48
AFUB_006250	144
AFUB_006260	1253
AFUB_006270	15
AFUB_006280	9
AFUB_006290	1152
AFUB_006300	432
AFUB_006310	1104
AFUB_006320	1388
AFUB_006330	824
AFUB_006340	372
AFUB_006350	1104
AFUB_006360	741
AFUB_006370	447
AFUB_006380	39894
AFUB_006390	36
AFUB_006400	1192
AFUB_006410	1028
AFUB_006420	361
AFUB_006430	1151
AFUB_006440	2348
AFUB_006450	953
AFUB_006460	2062
AFUB_006470	1625
AFUB_006480	582
AFUB_006490	3212
AFUB_006500	9
AFUB_006510	29
AFUB_006520	48
AFUB_006530	518
AFUB_006540	1165
AFUB_006550	6017
AFUB_006560	2150
AFUB_006570	2809
AFUB_006580	816
AFUB_006590	2105
AFUB_006600	1011
AFUB_006610	2438
AFUB_006620	1990
AFUB_006630	521
AFUB_006640	332
AFUB_006650	354
AFUB_006660	1283
AFUB_006670	774
AFUB_006680	2095
AFUB_006690	1045
AFUB_006700	3228
AFUB_006710	2971
AFUB_006720	20338
AFUB_006730	3015
AFUB_006740	313
AFUB_006750	972
AFUB_006760	1246
AFUB_006770	185772
AFUB_006780	1487
AFUB_006790	831
AFUB_006800	1228
AFUB_006810	444
AFUB_006820	396
AFUB_006830	242
AFUB_006840	295
AFUB_006850	65
AFUB_006860	91
AFUB_006870	1485
AFUB_006880	638
AFUB_006890	365
AFUB_006900	1609
AFUB_006910	1821
AFUB_006920	682
AFUB_006930	206
AFUB_006940	26
AFUB_006950	2510
AFUB_006960	19372
AFUB_006970	499
AFUB_006980	4740
AFUB_006990	832
AFUB_007000	6911
AFUB_007010	1722
AFUB_007020	114
AFUB_007030	58
AFUB_007040	40
AFUB_007050	1712
AFUB_007060	1661
AFUB_007070	2583
AFUB_007080	1066
AFUB_007090	3270
AFUB_007100	5397
AFUB_007110	414
AFUB_007120	208
AFUB_007130	272
AFUB_007140	956
AFUB_007150	26001
AFUB_007160	3184
AFUB_007170	3151
AFUB_007180	328
AFUB_007190	635
AFUB_007200	1701
AFUB_007210	30596
AFUB_007220	1244
AFUB_007230	722
AFUB_007240	1906
AFUB_007250	315
AFUB_007260	89
AFUB_007270	1128
AFUB_007280	619
AFUB_007290	306
AFUB_007300	1207
AFUB_007310	369
AFUB_007320	1756
AFUB_007330	1176
AFUB_007340	15415
AFUB_007350	468
AFUB_007360	4234
AFUB_007370	530
AFUB_007380	1192
AFUB_007390	367
AFUB_007400	38
AFUB_007410	330
AFUB_007420	319
AFUB_007430	2081
AFUB_007440	234
AFUB_007450	4917
AFUB_007460	514
AFUB_007470	1587
AFUB_007480	840
AFUB_007490	424
AFUB_007500	816
AFUB_007510	561
AFUB_007520	459
AFUB_007530	906
AFUB_007540	9
AFUB_007550	695
AFUB_007560	1509
AFUB_007570	983
AFUB_007580	1192
AFUB_007590	316
AFUB_007600	350
AFUB_007610	1588
AFUB_007620	568
AFUB_007630	436
AFUB_007640	3084
AFUB_007650	1386
AFUB_007660	896
AFUB_007670	891
AFUB_007680	14
AFUB_007690	263
AFUB_007700	700
AFUB_007710	527
AFUB_007720	6
AFUB_007730	1226
AFUB_007740	328
AFUB_007750	367
AFUB_007760	1500
AFUB_007770	27724
AFUB_007780	7651
AFUB_007790	3054
AFUB_007800	6109
AFUB_007810	765
AFUB_007820	423
AFUB_007830	673
AFUB_007840	2559
AFUB_007850	4676
AFUB_007860	1892
AFUB_007865	75
AFUB_007870	20
AFUB_007880	93
AFUB_007890	679
AFUB_007900	963
AFUB_007910	874
AFUB_007920	499
AFUB_007930	630
AFUB_007940	339
AFUB_007950	529
AFUB_007960	3594
AFUB_007970	1853
AFUB_007980	505
AFUB_007990	533
AFUB_008000	845
AFUB_008010	1612
AFUB_008020	3505
AFUB_008030	1377
AFUB_008040	503
AFUB_008050	5887
AFUB_008060	771
AFUB_008070	1215
AFUB_008080	1092
AFUB_008090	733
AFUB_008100	2734
AFUB_008110	329
AFUB_008120	96
AFUB_008130	4734
AFUB_008140	615
AFUB_008150	864
AFUB_008160	215
AFUB_008170	3554
AFUB_008180	5
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	1173
AFUB_008240	675
AFUB_008250	2739
AFUB_008260	4693
AFUB_008270	2020
AFUB_008280	949
AFUB_008290	1076
AFUB_008300	3566
AFUB_008310	329
AFUB_008320	1006
AFUB_008330	688
AFUB_008340	1248
AFUB_008350	1194
AFUB_008360	1672
AFUB_008370	1157
AFUB_008380	2281
AFUB_008390	1739
AFUB_008400	867
AFUB_008410	283
AFUB_008420	190
AFUB_008430	4929
AFUB_008440	1759
AFUB_008450	3112
AFUB_008460	1602
AFUB_008470	748
AFUB_008480	619
AFUB_008490	943
AFUB_008500	282
AFUB_008510	855
AFUB_008520	34681
AFUB_008530	197
AFUB_008540	106
AFUB_008550	807
AFUB_008560	516
AFUB_008570	1094
AFUB_008580	231
AFUB_008590	1324
AFUB_008600	1837
AFUB_008610	661
AFUB_008620	1357
AFUB_008630	1300
AFUB_008640	365
AFUB_008650	491
AFUB_008660	563
AFUB_008670	1860
AFUB_008680	2
AFUB_008690	269
AFUB_008700	2509
AFUB_008710	2237
AFUB_008720	6
AFUB_008730	314
AFUB_008740	588
AFUB_008750	5481
AFUB_008760	21
AFUB_008770	11
AFUB_008780	0
AFUB_008790	0
AFUB_008800	2055
AFUB_008810	531
AFUB_008820	854
AFUB_008830	772
AFUB_008840	461
AFUB_008850	700
AFUB_008860	1197
AFUB_008870	524
AFUB_008880	121
AFUB_008890	24450
AFUB_008900	1452
AFUB_008910	669
AFUB_008920	1170
AFUB_008930	1479
AFUB_008940	2986
AFUB_008950	3732
AFUB_008960	7532
AFUB_008970	144
AFUB_008980	1923
AFUB_008990	1689
AFUB_009000	1345
AFUB_009010	301
AFUB_009020	246
AFUB_009030	1504
AFUB_009040	4874
AFUB_009050	2098
AFUB_009060	691
AFUB_009070	943
AFUB_009080	3347
AFUB_009090	934
AFUB_009100	625
AFUB_009110	2948
AFUB_009120	692
AFUB_009130	1761
AFUB_009140	973
AFUB_009150	544
AFUB_009160	194
AFUB_009170	402
AFUB_009180	1492
AFUB_009190	1130
AFUB_009199	478
AFUB_009200	496
AFUB_009210	320
AFUB_009220	4680
AFUB_009230	1953
AFUB_009240	992
AFUB_009250	10634
AFUB_009260	2210
AFUB_009270	589
AFUB_009280	3504
AFUB_009290	2107
AFUB_009300	2079
AFUB_009310	1162
AFUB_009320	204
AFUB_009330	2734
AFUB_009340	929
AFUB_009350	428
AFUB_009360	335
AFUB_009370	1495
AFUB_009380	6985
AFUB_009390	1899
AFUB_009400	542
AFUB_009410	2587
AFUB_009420	67
AFUB_009430	1767
AFUB_009440	86
AFUB_009450	309
AFUB_009460	1274
AFUB_009470	2394
AFUB_009480	259
AFUB_009490	986
AFUB_009500	426
AFUB_009510	196
AFUB_009520	238
AFUB_009530	120
AFUB_009540	6346
AFUB_009550	110
AFUB_009560	9
AFUB_009570	4
AFUB_009580	33
AFUB_009590	54
AFUB_009600	1237
AFUB_009610	1818
AFUB_009620	933
AFUB_009630	3270
AFUB_009640	340
AFUB_009650	38
AFUB_009660	14
AFUB_009670	0
AFUB_009680	756
AFUB_009690	655
AFUB_009705	1141
AFUB_009720	1926
AFUB_009730	2309
AFUB_009740	789
AFUB_009750	2509
AFUB_009760	31799
AFUB_009770	1452
AFUB_009780	1217
AFUB_009790	162
AFUB_009800	4419
AFUB_009810	204
AFUB_009820	1185
AFUB_009830	616
AFUB_009840	170
AFUB_009850	2425
AFUB_009860	2188
AFUB_009870	870
AFUB_009880	353
AFUB_009890	0
AFUB_009900	875
AFUB_009910	138
AFUB_009920	715
AFUB_009930	986
AFUB_009940	13163
AFUB_009950	1088
AFUB_009960	1045
AFUB_009970	420
AFUB_009980	3588
AFUB_009990	790
AFUB_010000	2445
AFUB_010010	196
AFUB_010020	445
AFUB_010030	768
AFUB_010040	767
AFUB_010050	7153
AFUB_010060	553
AFUB_010070	297
AFUB_010080	1618
AFUB_010090	713
AFUB_010100	1639
AFUB_010110	1645
AFUB_010120	894
AFUB_010130	1067
AFUB_010140	402
AFUB_010150	74
AFUB_010160	830
AFUB_010170	1386
AFUB_010180	4242
AFUB_010190	974
AFUB_010200	566
AFUB_010210	61
AFUB_010220	609
AFUB_010230	2464
AFUB_010240	1108
AFUB_010250	101
AFUB_010260	377
AFUB_010270	1115
AFUB_010280	1780
AFUB_010290	187
AFUB_010300	4679
AFUB_010310	109
AFUB_010320	909
AFUB_010330	19589
AFUB_010340	770
AFUB_010350	2362
AFUB_010360	492
AFUB_010370	899
AFUB_010380	1641
AFUB_010390	4094
AFUB_010400	672
AFUB_010410	1318
AFUB_010420	225
AFUB_010430	45
AFUB_010440	0
AFUB_010450	14
AFUB_010460	18
AFUB_010470	75
AFUB_010480	0
AFUB_010490	569
AFUB_010500	1372
AFUB_010510	1512
AFUB_010520	381
AFUB_010530	86
AFUB_010540	2736
AFUB_010550	2238
AFUB_010560	35341
AFUB_010570	325
AFUB_010580	621
AFUB_010590	2027
AFUB_010600	14
AFUB_010610	815
AFUB_010620	31487
AFUB_010630	568
AFUB_010640	80
AFUB_010650	15797
AFUB_010660	14
AFUB_010670	0
AFUB_010680	1178
AFUB_010690	0
AFUB_010700	75
AFUB_010710	143
AFUB_010720	176
AFUB_010730	52
AFUB_010740	2
AFUB_010750	0
AFUB_010760	11
AFUB_010770	0
AFUB_010780	5
AFUB_010790	42
AFUB_010800	36
AFUB_010810	1325
AFUB_010820	2758
AFUB_010830	333
AFUB_010840	182
AFUB_010850	4890
AFUB_010860	50
AFUB_010870	559
AFUB_010880	1584
AFUB_010890	13284
AFUB_010900	4207
AFUB_010910	4033
AFUB_010920	1446
AFUB_010930	307
AFUB_010940	772
AFUB_010950	332
AFUB_010960	702
AFUB_010970	168
AFUB_010980	1773
AFUB_010990	972
AFUB_011000	118
AFUB_011010	15
AFUB_011020	16
AFUB_011030	2
AFUB_011040	10
AFUB_011050	125
AFUB_011060	155
AFUB_011070	125
AFUB_011080	76
AFUB_011090	114
AFUB_011100	1596
AFUB_011110	396
AFUB_011120	817
AFUB_011130	495
AFUB_011140	30200
AFUB_011150	7
AFUB_011160	79
AFUB_011170	18666
AFUB_011180	103
AFUB_011190	17
AFUB_011200	720
AFUB_011210	1927
AFUB_011220	7255
AFUB_011230	1841
AFUB_011240	607
AFUB_011250	153
AFUB_011260	188
AFUB_011270	14
AFUB_011280	44
AFUB_011290	10
AFUB_011300	84
AFUB_011310	736
AFUB_011320	1612
AFUB_011330	210
AFUB_011340	2925
AFUB_011350	432
AFUB_011360	101
AFUB_011370	854
AFUB_011380	989
AFUB_011390	2224
AFUB_011400	2446
AFUB_011410	6127
AFUB_011420	1803
AFUB_011430	452
AFUB_011440	346
AFUB_011450	3354
AFUB_011460	447
AFUB_011470	1237
AFUB_011480	233
AFUB_011490	541
AFUB_011500	1725
AFUB_011510	397
AFUB_011520	205
AFUB_011530	2144
AFUB_011540	2373
AFUB_011550	445
AFUB_011560	411
AFUB_011570	28
AFUB_011580	2771
AFUB_011590	733
AFUB_011600	385
AFUB_011610	654
AFUB_011620	2645
AFUB_011630	204
AFUB_011640	10415
AFUB_011650	3303
AFUB_011660	206
AFUB_011670	696
AFUB_011680	71
AFUB_011690	35
AFUB_011700	6
AFUB_011710	21
AFUB_011720	13030
AFUB_011730	1331
AFUB_011740	553
AFUB_011750	1172
AFUB_011760	2377
AFUB_011770	221
AFUB_011780	344
AFUB_011790	152
AFUB_011800	1479
AFUB_011810	3323
AFUB_011820	18175
AFUB_011830	2
AFUB_011840	1798
AFUB_011850	1091
AFUB_011860	3441
AFUB_011870	170
AFUB_011880	44
AFUB_011890	0
AFUB_011900	2
AFUB_011910	122
AFUB_011920	147
AFUB_011930	240
AFUB_011940	26
AFUB_011950	553
AFUB_011960	1999
AFUB_011970	1
AFUB_011980	182
AFUB_011990	547
AFUB_012000	13292
AFUB_012010	1079
AFUB_012020	4097
AFUB_012030	124
AFUB_012040	721
AFUB_012050	418
AFUB_012060	2978
AFUB_012070	82
AFUB_012080	12503
AFUB_012090	630
AFUB_012100	1396
AFUB_012110	235
AFUB_012120	575
AFUB_012130	2832
AFUB_012140	230
AFUB_012150	1222
AFUB_012160	9604
AFUB_012170	927
AFUB_012180	17
AFUB_012190	552
AFUB_012200	2762
AFUB_012210	3077
AFUB_012220	1448
AFUB_012230	814
AFUB_012240	326
AFUB_012250	1051
AFUB_012260	724
AFUB_012270	11579
AFUB_012280	727
AFUB_012290	162
AFUB_012300	593
AFUB_012310	320
AFUB_012320	111
AFUB_012330	2
AFUB_012340	1416
AFUB_012350	495
AFUB_012360	122
AFUB_012370	39444
AFUB_012380	979
AFUB_012390	784
AFUB_012400	1762
AFUB_012410	769
AFUB_012420	3710
AFUB_012430	432
AFUB_012440	922
AFUB_012450	746
AFUB_012460	251
AFUB_012470	552
AFUB_012480	187
AFUB_012490	738
AFUB_012500	1143
AFUB_012510	212
AFUB_012520	236
AFUB_012530	1943
AFUB_012540	2896
AFUB_012550	1669
AFUB_012560	52
AFUB_012570	2937
AFUB_012580	3179
AFUB_012590	36
AFUB_012600	74
AFUB_012610	577
AFUB_012620	1965
AFUB_012630	754
AFUB_012640	827
AFUB_012650	374
AFUB_012660	222
AFUB_012670	582
AFUB_012680	1930
AFUB_012690	960
AFUB_012700	856
AFUB_012710	908
AFUB_012720	401
AFUB_012730	1506
AFUB_012740	2351
AFUB_012750	2370
AFUB_012760	94
AFUB_012770	2581
AFUB_012780	361
AFUB_012790	3258
AFUB_012800	1400
AFUB_012810	633
AFUB_012820	2681
AFUB_012830	4637
AFUB_012840	1599
AFUB_012850	195
AFUB_012860	285
AFUB_012870	798
AFUB_012880	732
AFUB_012890	608
AFUB_012900	100
AFUB_012910	1011
AFUB_012920	1157
AFUB_012930	204
AFUB_012940	5780
AFUB_012950	391
AFUB_012960	3142
AFUB_012970	6740
AFUB_012980	9309
AFUB_012990	12607
AFUB_013000	420
AFUB_013010	303
AFUB_013020	126
AFUB_013030	671
AFUB_013040	969
AFUB_013050	103
AFUB_013060	7735
AFUB_013070	1219
AFUB_013080	1634
AFUB_013090	310
AFUB_013100	1374
AFUB_013110	383
AFUB_013120	307
AFUB_013130	1
AFUB_013140	6
AFUB_013150	181
AFUB_013160	129
AFUB_013170	41
AFUB_013180	667
AFUB_013190	1115
AFUB_013200	8007
AFUB_013210	2309
AFUB_013220	2118
AFUB_013230	3009
AFUB_013240	3996
AFUB_013250	950
AFUB_013260	36795
AFUB_013270	49708
AFUB_013280	806
AFUB_013290	5
AFUB_013300	162
AFUB_013310	135
AFUB_013320	0
AFUB_013330	181
AFUB_013340	293
AFUB_013350	83
AFUB_013360	427
AFUB_013370	391
AFUB_013380	725
AFUB_013390	2313
AFUB_013400	1180
