Geneid	HISAT2 on data 151 and data 1: aligned reads (BAM)
AFUB_001380	0
AFUB_001390	1
AFUB_001400	12434
AFUB_001410	2547
AFUB_001420	1304
AFUB_001430	598
AFUB_001440	1260
AFUB_001450	53
AFUB_001460	1283
AFUB_001470	14975
AFUB_001480	3005
AFUB_001490	249
AFUB_001500	130
AFUB_001510	5337
AFUB_001520	8400
AFUB_001530	479
AFUB_001540	1506
AFUB_001550	3492
AFUB_001560	7129
AFUB_001570	5447
AFUB_001580	2203
AFUB_001590	947
AFUB_001600	1105
AFUB_001610	1493
AFUB_001620	3651
AFUB_001630	865
AFUB_001640	8657
AFUB_001650	175
AFUB_001660	464
AFUB_001670	470
AFUB_001680	82
AFUB_001690	3159
AFUB_001700	7669
AFUB_001710	1923
AFUB_001720	4794
AFUB_001730	229
AFUB_001740	118
AFUB_001750	36796
AFUB_001760	5653
AFUB_001770	1482
AFUB_001780	1258
AFUB_001790	11738
AFUB_001800	232
AFUB_001810	34974
AFUB_001820	972
AFUB_001830	1763
AFUB_001840	1557
AFUB_001850	2887
AFUB_001860	672
AFUB_001870	4542
AFUB_001880	1969
AFUB_001890	3219
AFUB_001900	10468
AFUB_001910	23
AFUB_001920	262
AFUB_001930	340
AFUB_001940	4424
AFUB_001950	910
AFUB_001960	914
AFUB_001970	109
AFUB_001980	28
AFUB_001990	728
AFUB_002000	4665
AFUB_002010	452
AFUB_002020	590
AFUB_002030	222
AFUB_002040	2642
AFUB_002050	169
AFUB_002060	269
AFUB_002070	141
AFUB_002080	416
AFUB_002090	1658
AFUB_002100	625
AFUB_002110	25
AFUB_002120	10054
AFUB_002130	93
AFUB_002140	5614
AFUB_002150	820
AFUB_002160	3374
AFUB_002170	200
AFUB_002180	279
AFUB_002190	305
AFUB_002200	23
AFUB_002210	14
AFUB_002220	1
AFUB_002230	309
AFUB_002240	1180
AFUB_002250	363
AFUB_002260	1025
AFUB_002270	39
AFUB_002280	17
AFUB_002290	815
AFUB_002300	8
AFUB_002310	32
AFUB_002320	1011
AFUB_002330	865
AFUB_002340	1284
AFUB_002350	3432
AFUB_002360	15
AFUB_002370	1717
AFUB_002380	78
AFUB_002390	4478
AFUB_002400	829
AFUB_002410	32024
AFUB_002420	289
AFUB_002430	2058
AFUB_002440	23
AFUB_002450	7100
AFUB_002460	696
AFUB_002470	374
AFUB_002480	201
AFUB_002490	4255
AFUB_002500	375
AFUB_002510	3302
AFUB_002520	5859
AFUB_002530	6026
AFUB_002540	714
AFUB_002550	1615
AFUB_002560	1046
AFUB_002570	4111
AFUB_002580	461
AFUB_002590	3207
AFUB_002600	201
AFUB_002610	6
AFUB_002620	0
AFUB_002630	1
AFUB_002640	0
AFUB_002650	11
AFUB_002660	4609
AFUB_002670	559
AFUB_002680	8374
AFUB_002690	0
AFUB_002700	0
AFUB_002710	14
AFUB_002720	686
AFUB_002730	4461
AFUB_002740	334
AFUB_002750	95
AFUB_002760	136
AFUB_002770	59
AFUB_002780	490
AFUB_002790	2055
AFUB_002800	3273
AFUB_002810	1286
AFUB_002820	1115
AFUB_002830	340
AFUB_002840	1023
AFUB_002850	4820
AFUB_002860	42
AFUB_002870	788
AFUB_002880	645
AFUB_002890	6203
AFUB_002900	0
AFUB_002910	295
AFUB_002920	7382
AFUB_002930	42431
AFUB_002940	279
AFUB_002950	14727
AFUB_002960	1956
AFUB_002970	5331
AFUB_002980	3109
AFUB_002990	1598
AFUB_003000	478
AFUB_003010	5459
AFUB_003020	0
AFUB_003030	0
AFUB_003040	983
AFUB_003050	136
AFUB_003060	10
AFUB_003070	3632
AFUB_003080	2210
AFUB_003090	248
AFUB_003100	1167
AFUB_003110	572
AFUB_003120	2287
AFUB_003130	7
AFUB_003140	0
AFUB_003150	10122
AFUB_003160	45
AFUB_003170	422
AFUB_003180	74
AFUB_003190	321
AFUB_003200	282
AFUB_003210	2363
AFUB_003220	3526
AFUB_003230	152
AFUB_003240	14
AFUB_003250	2332
AFUB_003260	363
AFUB_003270	744
AFUB_003280	500
AFUB_003290	3925
AFUB_003300	2571
AFUB_003310	913
AFUB_003320	814
AFUB_003330	121
AFUB_003340	4
AFUB_003350	180
AFUB_003360	3766
AFUB_003370	1166
AFUB_003380	3180
AFUB_003390	1317
AFUB_003400	2972
AFUB_003410	324
AFUB_003420	3741
AFUB_003430	171
AFUB_003440	9843
AFUB_003450	2445
AFUB_003460	2293
AFUB_003470	266
AFUB_003480	4168
AFUB_003490	708
AFUB_003500	1528
AFUB_003510	3766
AFUB_003520	2141
AFUB_003530	1080
AFUB_003540	1449
AFUB_003550	289
AFUB_003560	10838
AFUB_003570	113
AFUB_003580	387
AFUB_003590	0
AFUB_003600	296
AFUB_003610	290
AFUB_003620	15
AFUB_003629	2
AFUB_003630	117
AFUB_003640	0
AFUB_003650	4
AFUB_003660	0
AFUB_003670	0
AFUB_003680	0
AFUB_003690	2
AFUB_003700	0
AFUB_003710	1
AFUB_003720	2
AFUB_003730	0
AFUB_003740	0
AFUB_003750	1
AFUB_003760	35
AFUB_003770	11
AFUB_003780	1011
AFUB_003790	9341
AFUB_003800	10437
AFUB_003810	9634
AFUB_003820	1235
AFUB_003830	988
AFUB_003840	429
AFUB_003850	1024
AFUB_003860	2068
AFUB_003870	1171
AFUB_003880	5
AFUB_003890	6
AFUB_003900	2731
AFUB_003910	9646
AFUB_003920	12378
AFUB_003930	11
AFUB_003940	266
AFUB_003950	3440
AFUB_003960	1032
AFUB_003970	636
AFUB_003980	0
AFUB_003990	17
AFUB_004000	2319
AFUB_004010	174
AFUB_004020	7772
AFUB_004030	2140
AFUB_004040	15534
AFUB_004050	140
AFUB_004060	5074
AFUB_004070	2268
AFUB_004080	6
AFUB_004090	2158
AFUB_004100	315
AFUB_004110	1233
AFUB_004120	1672
AFUB_004130	1555
AFUB_004140	458
AFUB_004150	2620
AFUB_004160	1055
AFUB_004170	9583
AFUB_004185	657
AFUB_004200	4087
AFUB_004210	8249
AFUB_004220	485
AFUB_004230	1823
AFUB_004240	834
AFUB_004250	4355
AFUB_004260	51
AFUB_004270	175
AFUB_004280	236
AFUB_004290	2232
AFUB_004300	68
AFUB_004310	939
AFUB_004320	4060
AFUB_004330	6320
AFUB_004340	5147
AFUB_004350	13939
AFUB_004360	664
AFUB_004370	25344
AFUB_004380	1712
AFUB_004390	1025
AFUB_004400	1338
AFUB_004410	12422
AFUB_004420	1951
AFUB_004430	20774
AFUB_004440	3976
AFUB_004450	428
AFUB_004460	271
AFUB_004470	1219
AFUB_004480	417
AFUB_004489	90
AFUB_004490	67
AFUB_004500	44
AFUB_004510	613
AFUB_004520	716
AFUB_004530	42452
AFUB_004540	4771
AFUB_004550	289
AFUB_004560	890
AFUB_004570	8365
AFUB_004580	183
AFUB_004590	3071
AFUB_004600	15188
AFUB_004610	1364
AFUB_004620	5572
AFUB_004630	3409
AFUB_004640	757
AFUB_004650	373
AFUB_004660	25599
AFUB_004670	393
AFUB_004680	3248
AFUB_004690	63
AFUB_004700	5896
AFUB_004710	5689
AFUB_004720	1120
AFUB_004730	730
AFUB_004740	1105
AFUB_004750	1354
AFUB_004760	277
AFUB_004770	628
AFUB_004780	2515
AFUB_004790	1895
AFUB_004800	129
AFUB_004810	1262
AFUB_004820	1025
AFUB_004830	2653
AFUB_004840	1672
AFUB_004850	55
AFUB_004860	1315
AFUB_004870	22576
AFUB_004880	7345
AFUB_004890	2934
AFUB_004900	3421
AFUB_004910	358
AFUB_004920	448
AFUB_004930	827
AFUB_004940	2309
AFUB_004950	204
AFUB_004960	530
AFUB_004970	11166
AFUB_004980	273
AFUB_004990	9112
AFUB_005000	28695
AFUB_005010	9412
AFUB_005020	1254
AFUB_005030	522
AFUB_005040	4497
AFUB_005050	1259
AFUB_005060	1425
AFUB_005070	704
AFUB_005080	27
AFUB_005090	441
AFUB_005100	1197
AFUB_005110	1079
AFUB_005120	1717
AFUB_005130	7067
AFUB_005140	728
AFUB_005150	384
AFUB_005160	1573
AFUB_005170	259
AFUB_005180	7106
AFUB_005190	1379
AFUB_005200	301
AFUB_005210	416
AFUB_005220	0
AFUB_005230	0
AFUB_005240	6042
AFUB_005250	3268
AFUB_005260	0
AFUB_005270	2661
AFUB_005280	2145
AFUB_005290	1370
AFUB_005300	14629
AFUB_005310	2073
AFUB_005320	12290
AFUB_005330	17778
AFUB_005340	2982
AFUB_005350	2148
AFUB_005360	9453
AFUB_005370	373
AFUB_005380	332
AFUB_005390	63392
AFUB_005400	12890
AFUB_005410	501
AFUB_005420	2661
AFUB_005430	1785
AFUB_005440	17757
AFUB_005450	3185
AFUB_005460	2695
AFUB_005470	0
AFUB_005480	2383
AFUB_005490	20343
AFUB_005500	170
AFUB_005510	1163
AFUB_005520	1888
AFUB_005530	456
AFUB_005540	208
AFUB_005550	2389
AFUB_005560	29149
AFUB_005570	10901
AFUB_005580	229
AFUB_005590	9430
AFUB_005600	6498
AFUB_005610	1513
AFUB_005620	240
AFUB_005630	4232
AFUB_005640	26
AFUB_005650	2572
AFUB_005660	7830
AFUB_005670	1714
AFUB_005680	700
AFUB_005690	16614
AFUB_005700	68
AFUB_005710	190
AFUB_005720	418
AFUB_005730	392
AFUB_005740	187856
AFUB_005750	3768
AFUB_005760	6884
AFUB_005770	3393
AFUB_005780	345
AFUB_005790	1208
AFUB_005800	360
AFUB_005810	440
AFUB_005820	680
AFUB_005830	13101
AFUB_005840	11971
AFUB_005850	1022
AFUB_005860	1266
AFUB_005870	433
AFUB_005880	962
AFUB_005890	1578
AFUB_005900	3916
AFUB_005910	181
AFUB_005920	3168
AFUB_005930	1189
AFUB_005940	7348
AFUB_005950	47
AFUB_005960	0
AFUB_005970	1
AFUB_005980	11621
AFUB_005990	7808
AFUB_006000	27278
AFUB_006010	2809
AFUB_006020	2524
AFUB_006029	701
AFUB_006030	305
AFUB_006040	243
AFUB_006050	5881
AFUB_006060	2266
AFUB_006070	174
AFUB_006080	344
AFUB_006090	30104
AFUB_006100	2025
AFUB_006110	2
AFUB_006120	1108
AFUB_006130	262
AFUB_006140	585
AFUB_006150	905
AFUB_006160	440
AFUB_006170	85
AFUB_006180	14761
AFUB_006190	15009
AFUB_006200	2272
AFUB_006210	840
AFUB_006220	8122
AFUB_006230	2086
AFUB_006240	38
AFUB_006250	115
AFUB_006260	1363
AFUB_006270	13
AFUB_006280	9
AFUB_006290	5224
AFUB_006300	768
AFUB_006310	4313
AFUB_006320	4484
AFUB_006330	550
AFUB_006340	2369
AFUB_006350	1876
AFUB_006360	2298
AFUB_006370	389
AFUB_006380	48752
AFUB_006390	46
AFUB_006400	4775
AFUB_006410	5954
AFUB_006420	1187
AFUB_006430	2169
AFUB_006440	6538
AFUB_006450	1898
AFUB_006460	1907
AFUB_006470	5548
AFUB_006480	266
AFUB_006490	1819
AFUB_006500	23
AFUB_006510	87
AFUB_006520	30
AFUB_006530	1247
AFUB_006540	6406
AFUB_006550	9408
AFUB_006560	5516
AFUB_006570	6929
AFUB_006580	999
AFUB_006590	7998
AFUB_006600	1973
AFUB_006610	3704
AFUB_006620	1413
AFUB_006630	1263
AFUB_006640	1168
AFUB_006650	550
AFUB_006660	2161
AFUB_006670	3210
AFUB_006680	2884
AFUB_006690	2610
AFUB_006700	3345
AFUB_006710	16349
AFUB_006720	18493
AFUB_006730	2270
AFUB_006740	250
AFUB_006750	846
AFUB_006760	479
AFUB_006770	283976
AFUB_006780	9181
AFUB_006790	2700
AFUB_006800	995
AFUB_006810	334
AFUB_006820	486
AFUB_006830	272
AFUB_006840	413
AFUB_006850	312
AFUB_006860	119
AFUB_006870	2473
AFUB_006880	689
AFUB_006890	257
AFUB_006900	7292
AFUB_006910	4571
AFUB_006920	806
AFUB_006930	350
AFUB_006940	64
AFUB_006950	2171
AFUB_006960	15835
AFUB_006970	646
AFUB_006980	7239
AFUB_006990	1043
AFUB_007000	2142
AFUB_007010	2722
AFUB_007020	73
AFUB_007030	127
AFUB_007040	65
AFUB_007050	2723
AFUB_007060	3976
AFUB_007070	7930
AFUB_007080	2048
AFUB_007090	5882
AFUB_007100	8767
AFUB_007110	1176
AFUB_007120	252
AFUB_007130	199
AFUB_007140	2231
AFUB_007150	12917
AFUB_007160	9453
AFUB_007170	15467
AFUB_007180	173
AFUB_007190	2829
AFUB_007200	1747
AFUB_007210	31950
AFUB_007220	2151
AFUB_007230	1999
AFUB_007240	4018
AFUB_007250	811
AFUB_007260	1118
AFUB_007270	2085
AFUB_007280	3928
AFUB_007290	248
AFUB_007300	7984
AFUB_007310	1228
AFUB_007320	3091
AFUB_007330	1537
AFUB_007340	17121
AFUB_007350	534
AFUB_007360	6267
AFUB_007370	1470
AFUB_007380	4289
AFUB_007390	867
AFUB_007400	56
AFUB_007410	414
AFUB_007420	2091
AFUB_007430	3213
AFUB_007440	643
AFUB_007450	14860
AFUB_007460	308
AFUB_007470	3346
AFUB_007480	475
AFUB_007490	3386
AFUB_007500	3341
AFUB_007510	5913
AFUB_007520	1835
AFUB_007530	1176
AFUB_007540	5
AFUB_007550	710
AFUB_007560	1818
AFUB_007570	474
AFUB_007580	3390
AFUB_007590	127
AFUB_007600	738
AFUB_007610	5413
AFUB_007620	1412
AFUB_007630	217
AFUB_007640	4837
AFUB_007650	2226
AFUB_007660	1081
AFUB_007670	3247
AFUB_007680	30
AFUB_007690	694
AFUB_007700	2245
AFUB_007710	407
AFUB_007720	19
AFUB_007730	13508
AFUB_007740	377
AFUB_007750	754
AFUB_007760	725
AFUB_007770	69252
AFUB_007780	7511
AFUB_007790	2474
AFUB_007800	16814
AFUB_007810	3825
AFUB_007820	232
AFUB_007830	2078
AFUB_007840	1602
AFUB_007850	4846
AFUB_007860	2757
AFUB_007865	174
AFUB_007870	21
AFUB_007880	425
AFUB_007890	729
AFUB_007900	775
AFUB_007910	2673
AFUB_007920	463
AFUB_007930	931
AFUB_007940	1254
AFUB_007950	1299
AFUB_007960	4560
AFUB_007970	3182
AFUB_007980	719
AFUB_007990	1233
AFUB_008000	1970
AFUB_008010	1806
AFUB_008020	8946
AFUB_008030	5187
AFUB_008040	1032
AFUB_008050	12926
AFUB_008060	864
AFUB_008070	4157
AFUB_008080	1400
AFUB_008090	829
AFUB_008100	2186
AFUB_008110	935
AFUB_008120	1073
AFUB_008130	13793
AFUB_008140	663
AFUB_008150	2032
AFUB_008160	508
AFUB_008170	6544
AFUB_008180	6
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	776
AFUB_008240	1424
AFUB_008250	1804
AFUB_008260	11806
AFUB_008270	1193
AFUB_008280	565
AFUB_008290	2632
AFUB_008300	1811
AFUB_008310	1841
AFUB_008320	3286
AFUB_008330	1611
AFUB_008340	3260
AFUB_008350	1424
AFUB_008360	4187
AFUB_008370	435
AFUB_008380	3327
AFUB_008390	8811
AFUB_008400	1302
AFUB_008410	660
AFUB_008420	718
AFUB_008430	11831
AFUB_008440	3157
AFUB_008450	2827
AFUB_008460	2905
AFUB_008470	661
AFUB_008480	1222
AFUB_008490	4573
AFUB_008500	1106
AFUB_008510	955
AFUB_008520	24864
AFUB_008530	419
AFUB_008540	224
AFUB_008550	2781
AFUB_008560	1473
AFUB_008570	2610
AFUB_008580	196
AFUB_008590	2091
AFUB_008600	2152
AFUB_008610	716
AFUB_008620	7277
AFUB_008630	4667
AFUB_008640	312
AFUB_008650	222
AFUB_008660	1335
AFUB_008670	2038
AFUB_008680	89
AFUB_008690	972
AFUB_008700	8450
AFUB_008710	3341
AFUB_008720	17
AFUB_008730	514
AFUB_008740	2816
AFUB_008750	11418
AFUB_008760	67
AFUB_008770	3
AFUB_008780	3
AFUB_008790	0
AFUB_008800	1260
AFUB_008810	348
AFUB_008820	3410
AFUB_008830	655
AFUB_008840	750
AFUB_008850	3795
AFUB_008860	1192
AFUB_008870	213
AFUB_008880	165
AFUB_008890	18928
AFUB_008900	1817
AFUB_008910	1343
AFUB_008920	2252
AFUB_008930	784
AFUB_008940	2858
AFUB_008950	13595
AFUB_008960	2304
AFUB_008970	174
AFUB_008980	2154
AFUB_008990	1663
AFUB_009000	741
AFUB_009010	599
AFUB_009020	918
AFUB_009030	7347
AFUB_009040	13322
AFUB_009050	1305
AFUB_009060	3050
AFUB_009070	1760
AFUB_009080	11564
AFUB_009090	4242
AFUB_009100	618
AFUB_009110	2601
AFUB_009120	3216
AFUB_009130	3903
AFUB_009140	2303
AFUB_009150	752
AFUB_009160	112
AFUB_009170	533
AFUB_009180	2564
AFUB_009190	867
AFUB_009199	265
AFUB_009200	237
AFUB_009210	1047
AFUB_009220	25819
AFUB_009230	3196
AFUB_009240	2711
AFUB_009250	11289
AFUB_009260	923
AFUB_009270	3046
AFUB_009280	4293
AFUB_009290	7848
AFUB_009300	2109
AFUB_009310	3279
AFUB_009320	245
AFUB_009330	944
AFUB_009340	1263
AFUB_009350	759
AFUB_009360	392
AFUB_009370	1364
AFUB_009380	12834
AFUB_009390	1596
AFUB_009400	416
AFUB_009410	5117
AFUB_009420	112
AFUB_009430	4689
AFUB_009440	61
AFUB_009450	403
AFUB_009460	3626
AFUB_009470	8112
AFUB_009480	111
AFUB_009490	2850
AFUB_009500	268
AFUB_009510	107
AFUB_009520	81
AFUB_009530	80
AFUB_009540	21473
AFUB_009550	54
AFUB_009560	9
AFUB_009570	2
AFUB_009580	24
AFUB_009590	37
AFUB_009600	2041
AFUB_009610	3053
AFUB_009620	3532
AFUB_009630	3268
AFUB_009640	1182
AFUB_009650	285
AFUB_009660	2
AFUB_009670	10
AFUB_009680	560
AFUB_009690	790
AFUB_009705	9331
AFUB_009720	7371
AFUB_009730	4685
AFUB_009740	1609
AFUB_009750	1960
AFUB_009760	35270
AFUB_009770	1294
AFUB_009780	3093
AFUB_009790	543
AFUB_009800	12260
AFUB_009810	1095
AFUB_009820	5047
AFUB_009830	951
AFUB_009840	177
AFUB_009850	1380
AFUB_009860	6465
AFUB_009870	2281
AFUB_009880	104
AFUB_009890	0
AFUB_009900	2226
AFUB_009910	287
AFUB_009920	624
AFUB_009930	941
AFUB_009940	8491
AFUB_009950	2368
AFUB_009960	2479
AFUB_009970	428
AFUB_009980	6671
AFUB_009990	696
AFUB_010000	9532
AFUB_010010	106
AFUB_010020	2669
AFUB_010030	1576
AFUB_010040	1673
AFUB_010050	15652
AFUB_010060	739
AFUB_010070	401
AFUB_010080	3842
AFUB_010090	1146
AFUB_010100	3256
AFUB_010110	5971
AFUB_010120	417
AFUB_010130	2088
AFUB_010140	1529
AFUB_010150	238
AFUB_010160	454
AFUB_010170	1847
AFUB_010180	10013
AFUB_010190	1920
AFUB_010200	1421
AFUB_010210	208
AFUB_010220	917
AFUB_010230	2682
AFUB_010240	697
AFUB_010250	217
AFUB_010260	327
AFUB_010270	677
AFUB_010280	5062
AFUB_010290	102
AFUB_010300	16064
AFUB_010310	299
AFUB_010320	1403
AFUB_010330	33578
AFUB_010340	1228
AFUB_010350	4866
AFUB_010360	3088
AFUB_010370	2539
AFUB_010380	789
AFUB_010390	13943
AFUB_010400	1071
AFUB_010410	1331
AFUB_010420	767
AFUB_010430	14
AFUB_010440	0
AFUB_010450	6
AFUB_010460	8
AFUB_010470	54
AFUB_010480	0
AFUB_010490	974
AFUB_010500	2241
AFUB_010510	5329
AFUB_010520	706
AFUB_010530	53
AFUB_010540	9274
AFUB_010550	2897
AFUB_010560	30233
AFUB_010570	357
AFUB_010580	1233
AFUB_010590	7106
AFUB_010600	19
AFUB_010610	2164
AFUB_010620	17602
AFUB_010630	237
AFUB_010640	57
AFUB_010650	5114
AFUB_010660	53
AFUB_010670	2
AFUB_010680	1410
AFUB_010690	0
AFUB_010700	90
AFUB_010710	89
AFUB_010720	212
AFUB_010730	51
AFUB_010740	3
AFUB_010750	2
AFUB_010760	2
AFUB_010770	6
AFUB_010780	14
AFUB_010790	19
AFUB_010800	83
AFUB_010810	1116
AFUB_010820	4828
AFUB_010830	339
AFUB_010840	438
AFUB_010850	24795
AFUB_010860	610
AFUB_010870	2118
AFUB_010880	9039
AFUB_010890	11206
AFUB_010900	2307
AFUB_010910	908
AFUB_010920	4974
AFUB_010930	788
AFUB_010940	1882
AFUB_010950	682
AFUB_010960	379
AFUB_010970	163
AFUB_010980	1188
AFUB_010990	2063
AFUB_011000	107
AFUB_011010	10
AFUB_011020	26
AFUB_011030	4
AFUB_011040	4
AFUB_011050	116
AFUB_011060	795
AFUB_011070	636
AFUB_011080	82
AFUB_011090	164
AFUB_011100	4686
AFUB_011110	564
AFUB_011120	1398
AFUB_011130	905
AFUB_011140	18972
AFUB_011150	3
AFUB_011160	30
AFUB_011170	14033
AFUB_011180	131
AFUB_011190	58
AFUB_011200	3183
AFUB_011210	2803
AFUB_011220	14677
AFUB_011230	1746
AFUB_011240	1290
AFUB_011250	78
AFUB_011260	483
AFUB_011270	19
AFUB_011280	131
AFUB_011290	2
AFUB_011300	320
AFUB_011310	1560
AFUB_011320	4575
AFUB_011330	498
AFUB_011340	10104
AFUB_011350	1535
AFUB_011360	58
AFUB_011370	3520
AFUB_011380	1881
AFUB_011390	1960
AFUB_011400	9567
AFUB_011410	23140
AFUB_011420	7776
AFUB_011430	639
AFUB_011440	383
AFUB_011450	9750
AFUB_011460	584
AFUB_011470	4017
AFUB_011480	168
AFUB_011490	1568
AFUB_011500	4039
AFUB_011510	426
AFUB_011520	233
AFUB_011530	845
AFUB_011540	1575
AFUB_011550	1675
AFUB_011560	797
AFUB_011570	26
AFUB_011580	1330
AFUB_011590	1707
AFUB_011600	592
AFUB_011610	582
AFUB_011620	6790
AFUB_011630	175
AFUB_011640	12841
AFUB_011650	6605
AFUB_011660	164
AFUB_011670	708
AFUB_011680	51
AFUB_011690	95
AFUB_011700	179
AFUB_011710	9
AFUB_011720	5170
AFUB_011730	2942
AFUB_011740	155
AFUB_011750	2408
AFUB_011760	1030
AFUB_011770	391
AFUB_011780	423
AFUB_011790	102
AFUB_011800	9048
AFUB_011810	5981
AFUB_011820	19039
AFUB_011830	10
AFUB_011840	3662
AFUB_011850	1023
AFUB_011860	5098
AFUB_011870	102
AFUB_011880	26
AFUB_011890	0
AFUB_011900	2
AFUB_011910	121
AFUB_011920	218
AFUB_011930	132
AFUB_011940	4
AFUB_011950	1217
AFUB_011960	7116
AFUB_011970	7
AFUB_011980	106
AFUB_011990	887
AFUB_012000	23361
AFUB_012010	3116
AFUB_012020	16450
AFUB_012030	329
AFUB_012040	1380
AFUB_012050	153
AFUB_012060	4553
AFUB_012070	204
AFUB_012080	22669
AFUB_012090	1674
AFUB_012100	2522
AFUB_012110	121
AFUB_012120	561
AFUB_012130	3090
AFUB_012140	441
AFUB_012150	6904
AFUB_012160	37951
AFUB_012170	3751
AFUB_012180	48
AFUB_012190	442
AFUB_012200	5136
AFUB_012210	1221
AFUB_012220	1191
AFUB_012230	3191
AFUB_012240	1852
AFUB_012250	644
AFUB_012260	2460
AFUB_012270	12395
AFUB_012280	1055
AFUB_012290	615
AFUB_012300	2187
AFUB_012310	2049
AFUB_012320	240
AFUB_012330	9
AFUB_012340	1577
AFUB_012350	392
AFUB_012360	140
AFUB_012370	28610
AFUB_012380	4737
AFUB_012390	2078
AFUB_012400	7391
AFUB_012410	2601
AFUB_012420	6191
AFUB_012430	2504
AFUB_012440	5652
AFUB_012450	596
AFUB_012460	1440
AFUB_012470	661
AFUB_012480	153
AFUB_012490	2869
AFUB_012500	1500
AFUB_012510	290
AFUB_012520	290
AFUB_012530	2538
AFUB_012540	10984
AFUB_012550	1692
AFUB_012560	41
AFUB_012570	6862
AFUB_012580	7629
AFUB_012590	108
AFUB_012600	66
AFUB_012610	472
AFUB_012620	18407
AFUB_012630	754
AFUB_012640	1530
AFUB_012650	1459
AFUB_012660	295
AFUB_012670	1744
AFUB_012680	558
AFUB_012690	3917
AFUB_012700	1415
AFUB_012710	929
AFUB_012720	1233
AFUB_012730	1242
AFUB_012740	10030
AFUB_012750	1823
AFUB_012760	75
AFUB_012770	6308
AFUB_012780	739
AFUB_012790	2697
AFUB_012800	6258
AFUB_012810	585
AFUB_012820	3593
AFUB_012830	8000
AFUB_012840	1118
AFUB_012850	350
AFUB_012860	318
AFUB_012870	758
AFUB_012880	1265
AFUB_012890	609
AFUB_012900	44
AFUB_012910	1012
AFUB_012920	1271
AFUB_012930	110
AFUB_012940	23731
AFUB_012950	962
AFUB_012960	2535
AFUB_012970	1060
AFUB_012980	8204
AFUB_012990	38918
AFUB_013000	1921
AFUB_013010	536
AFUB_013020	96
AFUB_013030	1036
AFUB_013040	249
AFUB_013050	110
AFUB_013060	5500
AFUB_013070	2960
AFUB_013080	4596
AFUB_013090	713
AFUB_013100	10247
AFUB_013110	1621
AFUB_013120	449
AFUB_013130	0
AFUB_013140	3
AFUB_013150	454
AFUB_013160	155
AFUB_013170	24
AFUB_013180	2843
AFUB_013190	3342
AFUB_013200	22929
AFUB_013210	6132
