Geneid	HISAT2 on data 39 and data 1: aligned reads (BAM)
AFUB_004300	64
AFUB_004310	1228
AFUB_004320	4019
AFUB_004330	5305
AFUB_004340	5873
AFUB_004350	22391
AFUB_004360	812
AFUB_004370	29783
AFUB_004380	2024
AFUB_004390	1517
AFUB_004400	1570
AFUB_004410	22637
AFUB_004420	2933
AFUB_004430	44116
AFUB_004440	4839
AFUB_004450	548
AFUB_004460	290
AFUB_004470	1236
AFUB_004480	565
AFUB_004489	138
AFUB_004490	77
AFUB_004500	65
AFUB_004510	434
AFUB_004520	827
AFUB_004530	42328
AFUB_004540	3733
AFUB_004550	429
AFUB_004560	1070
AFUB_004570	10592
AFUB_004580	150
AFUB_004590	3131
AFUB_004600	9451
AFUB_004610	2000
AFUB_004620	7299
AFUB_004630	2289
AFUB_004640	526
AFUB_004650	354
AFUB_004660	36426
AFUB_004670	491
AFUB_004680	3058
AFUB_004690	87
AFUB_004700	7227
AFUB_004710	9071
AFUB_004720	1708
AFUB_004730	457
AFUB_004740	1756
AFUB_004750	1860
AFUB_004760	341
AFUB_004770	659
AFUB_004780	1675
AFUB_004790	1944
AFUB_004800	135
AFUB_004810	2145
AFUB_004820	1465
AFUB_004830	3062
AFUB_004840	1228
AFUB_004850	40
AFUB_004860	1779
AFUB_004870	31158
AFUB_004880	7818
AFUB_004890	3511
AFUB_004900	2462
AFUB_004910	598
AFUB_004920	493
AFUB_004930	979
AFUB_004940	1819
AFUB_004950	314
AFUB_004960	769
AFUB_004970	9126
AFUB_004980	567
AFUB_004990	6912
AFUB_005000	46711
AFUB_005010	6901
AFUB_005020	4711
AFUB_005030	2370
AFUB_005040	5369
AFUB_005050	2232
AFUB_005060	1986
AFUB_005070	743
AFUB_005080	46
AFUB_005090	379
AFUB_005100	1239
AFUB_005110	1576
AFUB_005120	1741
AFUB_005130	6422
AFUB_005140	929
AFUB_005150	523
AFUB_005160	1853
AFUB_005170	353
AFUB_005180	12480
AFUB_005190	2211
AFUB_005200	520
AFUB_005210	272
AFUB_005220	0
AFUB_005230	0
AFUB_005240	5069
AFUB_005250	3725
AFUB_005260	0
AFUB_005270	3702
AFUB_005280	1522
AFUB_005290	1979
AFUB_005300	20859
AFUB_005310	2316
AFUB_005320	10588
AFUB_005330	11486
AFUB_005340	3169
AFUB_005350	2544
AFUB_005360	9353
AFUB_005370	657
AFUB_005380	541
AFUB_005390	44850
AFUB_005400	12124
AFUB_005410	781
AFUB_005420	2534
AFUB_005430	3062
AFUB_005440	29627
AFUB_005450	2987
AFUB_005460	3522
AFUB_005470	0
AFUB_005480	2812
AFUB_005490	20117
AFUB_005500	135
AFUB_005510	1920
AFUB_005520	2904
AFUB_005530	796
AFUB_005540	422
AFUB_005550	3019
AFUB_005560	33325
AFUB_005570	13648
AFUB_005580	280
AFUB_005590	6005
AFUB_005600	8287
AFUB_005610	4253
AFUB_005620	616
AFUB_005630	3667
AFUB_005640	20
AFUB_005650	2850
AFUB_005660	12298
AFUB_005670	1236
AFUB_005680	893
AFUB_005690	20409
AFUB_005700	91
AFUB_005710	262
AFUB_005720	561
AFUB_005730	388
AFUB_005740	170416
AFUB_005750	3704
AFUB_005760	9910
AFUB_005770	3665
AFUB_005780	371
AFUB_005790	997
AFUB_005800	512
AFUB_005810	424
AFUB_005820	674
AFUB_005830	11512
AFUB_005840	21618
AFUB_005850	1131
AFUB_005860	1060
AFUB_005870	343
AFUB_005880	787
AFUB_005890	1776
AFUB_005900	5237
AFUB_005910	405
AFUB_005920	1271
AFUB_005930	1299
AFUB_005940	4780
AFUB_005950	94
AFUB_005960	0
AFUB_005970	2
AFUB_005980	13632
AFUB_005990	9682
AFUB_006000	36303
AFUB_006010	3133
AFUB_006020	3022
AFUB_006029	870
AFUB_006030	463
AFUB_006040	299
AFUB_006050	3936
AFUB_006060	1994
AFUB_006070	254
AFUB_006080	444
AFUB_006090	9172
AFUB_006100	1484
AFUB_006110	2
AFUB_006120	2031
AFUB_006130	300
AFUB_006140	802
AFUB_006150	1295
AFUB_006160	532
AFUB_006170	106
AFUB_006180	14750
AFUB_006190	10517
AFUB_006200	2598
AFUB_006210	1270
AFUB_006220	7066
AFUB_006230	2524
AFUB_006240	49
AFUB_006250	158
AFUB_006260	1665
AFUB_006270	4
AFUB_006280	28
AFUB_006290	6138
AFUB_006300	971
AFUB_006310	5283
AFUB_006320	3839
AFUB_006330	778
AFUB_006340	5227
AFUB_006350	1243
AFUB_006360	1573
AFUB_006370	460
AFUB_006380	86741
AFUB_006390	367
AFUB_006400	4922
AFUB_006410	5134
AFUB_006420	2746
AFUB_006430	2317
AFUB_006440	8336
AFUB_006450	1980
AFUB_006460	2739
AFUB_006470	5292
AFUB_006480	392
AFUB_006490	1845
AFUB_006500	65
AFUB_006510	67
AFUB_006520	26
AFUB_006530	3230
AFUB_006540	3797
AFUB_006550	10677
AFUB_006560	7208
AFUB_006570	9459
AFUB_006580	1630
AFUB_006590	5525
AFUB_006600	3360
AFUB_006610	6587
AFUB_006620	1879
AFUB_006630	1168
AFUB_006640	1271
AFUB_006650	765
AFUB_006660	2917
AFUB_006670	4542
AFUB_006680	3947
AFUB_006690	3030
AFUB_006700	3027
AFUB_006710	19176
AFUB_006720	41915
AFUB_006730	1466
AFUB_006740	203
AFUB_006750	1321
AFUB_006760	597
AFUB_006770	380611
AFUB_006780	12058
AFUB_006790	2110
AFUB_006800	1029
AFUB_006810	342
AFUB_006820	1058
AFUB_006830	1123
AFUB_006840	718
AFUB_006850	343
AFUB_006860	109
AFUB_006870	2997
AFUB_006880	968
AFUB_006890	391
AFUB_006900	7368
AFUB_006910	3344
AFUB_006920	741
AFUB_006930	395
AFUB_006940	103
AFUB_006950	3198
AFUB_006960	24273
AFUB_006970	1128
AFUB_006980	8853
AFUB_006990	11574
AFUB_007000	5161
AFUB_007010	2521
AFUB_007020	101
AFUB_007030	201
AFUB_007040	97
AFUB_007050	2499
AFUB_007060	1644
AFUB_007070	6272
AFUB_007080	2039
AFUB_007090	4436
AFUB_007100	11238
AFUB_007110	1447
AFUB_007120	345
AFUB_007130	391
AFUB_007140	2179
AFUB_007150	26358
AFUB_007160	15355
AFUB_007170	17979
AFUB_007180	196
AFUB_007190	44386
AFUB_007200	1467
AFUB_007210	44697
AFUB_007220	5949
AFUB_007230	2727
AFUB_007240	4968
AFUB_007250	1031
AFUB_007260	1323
AFUB_007270	3003
AFUB_007280	3600
AFUB_007290	327
AFUB_007300	7075
AFUB_007310	1283
AFUB_007320	3640
AFUB_007330	2346
AFUB_007340	22275
AFUB_007350	755
AFUB_007360	8629
AFUB_007370	2005
AFUB_007380	5296
AFUB_007390	1410
AFUB_007400	38
AFUB_007410	407
AFUB_007420	1407
AFUB_007430	3326
AFUB_007440	975
AFUB_007450	16926
AFUB_007460	548
AFUB_007470	3969
AFUB_007480	599
AFUB_007490	4222
AFUB_007500	2734
AFUB_007510	6334
AFUB_007520	6047
AFUB_007530	1323
AFUB_007540	29
AFUB_007550	959
AFUB_007560	2051
AFUB_007570	618
AFUB_007580	3928
AFUB_007590	181
AFUB_007600	1231
AFUB_007610	6290
AFUB_007620	1989
AFUB_007630	401
AFUB_007640	5431
AFUB_007650	3087
AFUB_007660	1434
AFUB_007670	2801
AFUB_007680	68
AFUB_007690	1559
AFUB_007700	2192
AFUB_007710	637
AFUB_007720	28
AFUB_007730	47491
AFUB_007740	1277
AFUB_007750	983
AFUB_007760	1651
AFUB_007770	53869
AFUB_007780	6694
AFUB_007790	5134
AFUB_007800	27888
AFUB_007810	3957
AFUB_007820	214
AFUB_007830	2718
AFUB_007840	1849
AFUB_007850	6896
AFUB_007860	5250
AFUB_007865	198
AFUB_007870	34
AFUB_007880	461
AFUB_007890	1148
AFUB_007900	1027
AFUB_007910	2675
AFUB_007920	565
AFUB_007930	1138
AFUB_007940	1563
AFUB_007950	1586
AFUB_007960	9924
AFUB_007970	6406
AFUB_007980	1109
AFUB_007990	1554
AFUB_008000	3529
AFUB_008010	2933
AFUB_008020	7938
AFUB_008030	6356
AFUB_008040	1962
AFUB_008050	13376
AFUB_008060	1186
AFUB_008070	4950
AFUB_008080	2631
AFUB_008090	2142
AFUB_008100	3296
AFUB_008110	1226
AFUB_008120	1578
AFUB_008130	14236
AFUB_008140	1436
AFUB_008150	3747
AFUB_008160	4354
AFUB_008170	20944
AFUB_008180	3
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	1073
AFUB_008240	1902
AFUB_008250	2877
AFUB_008260	11754
AFUB_008270	1490
AFUB_008280	1014
AFUB_008290	4583
AFUB_008300	2956
AFUB_008310	2856
AFUB_008320	4021
AFUB_008330	1566
AFUB_008340	3307
AFUB_008350	1649
AFUB_008360	4382
AFUB_008370	994
AFUB_008380	3671
AFUB_008390	7083
AFUB_008400	2366
AFUB_008410	1058
AFUB_008420	884
AFUB_008430	12082
AFUB_008440	4109
AFUB_008450	454
AFUB_008460	3438
AFUB_008470	984
AFUB_008480	1690
AFUB_008490	4100
AFUB_008500	1109
AFUB_008510	1182
AFUB_008520	46444
AFUB_008530	419
AFUB_008540	291
AFUB_008550	4680
AFUB_008560	2519
AFUB_008570	2156
AFUB_008580	233
AFUB_008590	2162
AFUB_008600	2750
AFUB_008610	763
AFUB_008620	10430
AFUB_008630	6987
AFUB_008640	581
AFUB_008650	298
AFUB_008660	2003
AFUB_008670	2795
AFUB_008680	159
AFUB_008690	1439
AFUB_008700	9097
AFUB_008710	5635
AFUB_008720	481
AFUB_008730	1818
AFUB_008740	4097
AFUB_008750	17049
AFUB_008760	87
AFUB_008770	4
AFUB_008780	0
AFUB_008790	0
AFUB_008800	2160
AFUB_008810	409
AFUB_008820	3741
AFUB_008830	816
AFUB_008840	1290
AFUB_008850	6189
AFUB_008860	1881
AFUB_008870	329
AFUB_008880	256
AFUB_008890	29206
AFUB_008900	2508
AFUB_008910	1981
AFUB_008920	1683
AFUB_008930	746
AFUB_008940	4336
AFUB_008950	9705
AFUB_008960	2664
AFUB_008970	236
AFUB_008980	1636
AFUB_008990	1719
AFUB_009000	816
AFUB_009010	781
AFUB_009020	1339
AFUB_009030	8262
AFUB_009040	14095
AFUB_009050	2255
AFUB_009060	3710
AFUB_009070	1707
AFUB_009080	11221
AFUB_009090	4239
AFUB_009100	830
AFUB_009110	3291
AFUB_009120	3782
AFUB_009130	6828
AFUB_009140	4578
AFUB_009150	1692
AFUB_009160	280
AFUB_009170	763
AFUB_009180	5215
AFUB_009190	1396
AFUB_009199	407
AFUB_009200	388
AFUB_009210	833
AFUB_009220	27417
AFUB_009230	3221
AFUB_009240	2247
AFUB_009250	16267
AFUB_009260	1281
AFUB_009270	2578
AFUB_009280	5889
AFUB_009290	7750
AFUB_009300	2498
AFUB_009310	3073
AFUB_009320	314
AFUB_009330	1505
AFUB_009340	1203
AFUB_009350	967
AFUB_009360	584
AFUB_009370	1237
AFUB_009380	10737
AFUB_009390	1469
AFUB_009400	439
AFUB_009410	9017
AFUB_009420	87
AFUB_009430	4921
AFUB_009440	114
AFUB_009450	519
AFUB_009460	4483
AFUB_009470	9374
AFUB_009480	208
AFUB_009490	11519
AFUB_009500	364
AFUB_009510	192
AFUB_009520	98
AFUB_009530	62
AFUB_009540	15174
AFUB_009550	83
AFUB_009560	7
AFUB_009570	2
AFUB_009580	31
AFUB_009590	26
AFUB_009600	2324
AFUB_009610	3764
AFUB_009620	3581
AFUB_009630	4604
AFUB_009640	1028
AFUB_009650	238
AFUB_009660	20
AFUB_009670	8
AFUB_009680	639
AFUB_009690	871
AFUB_009705	10944
AFUB_009720	40256
AFUB_009730	5661
AFUB_009740	2398
AFUB_009750	2342
AFUB_009760	29164
AFUB_009770	1969
AFUB_009780	3586
AFUB_009790	885
AFUB_009800	10740
AFUB_009810	634
AFUB_009820	5586
AFUB_009830	876
AFUB_009840	169
AFUB_009850	1055
AFUB_009860	9156
AFUB_009870	2128
AFUB_009880	167
AFUB_009890	0
AFUB_009900	2472
AFUB_009910	233
AFUB_009920	738
AFUB_009930	1768
AFUB_009940	13436
AFUB_009950	2361
AFUB_009960	3145
AFUB_009970	557
AFUB_009980	11008
AFUB_009990	804
AFUB_010000	11141
AFUB_010010	308
AFUB_010020	2498
AFUB_010030	1629
AFUB_010040	1537
AFUB_010050	15963
AFUB_010060	1185
AFUB_010070	425
AFUB_010080	2486
AFUB_010090	955
AFUB_010100	2744
AFUB_010110	5057
AFUB_010120	550
AFUB_010130	2412
AFUB_010140	1644
AFUB_010150	342
AFUB_010160	745
AFUB_010170	1776
AFUB_010180	13163
AFUB_010190	2395
AFUB_010200	1021
AFUB_010210	466
AFUB_010220	1948
AFUB_010230	2545
AFUB_010240	1343
AFUB_010250	219
AFUB_010260	382
AFUB_010270	811
AFUB_010280	4933
AFUB_010290	112
AFUB_010300	15381
AFUB_010310	570
AFUB_010320	2314
AFUB_010330	37945
AFUB_010340	1457
AFUB_010350	2959
AFUB_010360	2817
AFUB_010370	2053
AFUB_010380	1240
AFUB_010390	11442
AFUB_010400	1140
AFUB_010410	2621
AFUB_010420	766
AFUB_010430	28
AFUB_010440	4
AFUB_010450	8
AFUB_010460	25
AFUB_010470	101
AFUB_010480	0
AFUB_010490	840
AFUB_010500	2811
AFUB_010510	3402
AFUB_010520	753
AFUB_010530	75
AFUB_010540	7963
AFUB_010550	4035
AFUB_010560	45788
AFUB_010570	388
AFUB_010580	1312
AFUB_010590	11139
AFUB_010600	31
AFUB_010610	2405
AFUB_010620	31272
AFUB_010630	404
AFUB_010640	71
AFUB_010650	3025
AFUB_010660	39
AFUB_010670	2
AFUB_010680	1419
AFUB_010690	0
AFUB_010700	68
AFUB_010710	74
AFUB_010720	145
AFUB_010730	64
AFUB_010740	7
AFUB_010750	4
AFUB_010760	0
AFUB_010770	4
AFUB_010780	4
AFUB_010790	13
AFUB_010800	55
AFUB_010810	1127
AFUB_010820	6403
AFUB_010830	488
AFUB_010840	582
AFUB_010850	18675
AFUB_010860	651
AFUB_010870	2912
AFUB_010880	9737
AFUB_010890	11164
AFUB_010900	3438
AFUB_010910	1541
AFUB_010920	4799
AFUB_010930	956
AFUB_010940	1607
AFUB_010950	767
AFUB_010960	560
AFUB_010970	218
AFUB_010980	1522
AFUB_010990	2672
AFUB_011000	109
AFUB_011010	4
AFUB_011020	169
AFUB_011030	22
AFUB_011040	12
AFUB_011050	119
AFUB_011060	746
AFUB_011070	613
AFUB_011080	86
AFUB_011090	219
AFUB_011100	4932
AFUB_011110	858
AFUB_011120	2056
AFUB_011130	1338
AFUB_011140	37244
AFUB_011150	4
AFUB_011160	59
AFUB_011170	17554
AFUB_011180	140
AFUB_011190	73
AFUB_011200	2721
AFUB_011210	3439
AFUB_011220	11031
AFUB_011230	1656
AFUB_011240	1169
AFUB_011250	39
AFUB_011260	383
AFUB_011270	19
AFUB_011280	173
AFUB_011290	6
AFUB_011300	276
AFUB_011310	2263
AFUB_011320	5443
AFUB_011330	584
AFUB_011340	7598
AFUB_011350	5194
AFUB_011360	122
AFUB_011370	4892
AFUB_011380	3578
AFUB_011390	2287
AFUB_011400	9927
AFUB_011410	25154
AFUB_011420	6377
AFUB_011430	1073
AFUB_011440	493
AFUB_011450	9000
AFUB_011460	1266
AFUB_011470	4744
AFUB_011480	257
AFUB_011490	1630
AFUB_011500	3662
AFUB_011510	436
AFUB_011520	258
AFUB_011530	1031
AFUB_011540	2294
AFUB_011550	1843
AFUB_011560	826
AFUB_011570	106
AFUB_011580	4275
AFUB_011590	3144
AFUB_011600	614
AFUB_011610	874
AFUB_011620	7205
AFUB_011630	383
AFUB_011640	27580
AFUB_011650	5891
AFUB_011660	129
AFUB_011670	435
AFUB_011680	95
AFUB_011690	112
AFUB_011700	291
AFUB_011710	4
AFUB_011720	5292
AFUB_011730	3869
AFUB_011740	192
AFUB_011750	5242
AFUB_011760	4372
AFUB_011770	321
AFUB_011780	400
AFUB_011790	111
AFUB_011800	7674
AFUB_011810	4726
AFUB_011820	18856
AFUB_011830	8
AFUB_011840	2329
AFUB_011850	1605
AFUB_011860	7768
AFUB_011870	138
AFUB_011880	31
AFUB_011890	4
AFUB_011900	1
AFUB_011910	256
AFUB_011920	616
AFUB_011930	214
AFUB_011940	5
AFUB_011950	1444
AFUB_011960	6512
AFUB_011970	11
AFUB_011980	209
AFUB_011990	988
AFUB_012000	9882
AFUB_012010	2236
AFUB_012020	12555
AFUB_012030	411
AFUB_012040	927
AFUB_012050	297
AFUB_012060	10320
AFUB_012070	238
AFUB_012080	28992
AFUB_012090	3486
AFUB_012100	3290
AFUB_012110	221
AFUB_012120	553
AFUB_012130	2595
AFUB_012140	930
AFUB_012150	4210
AFUB_012160	13908
AFUB_012170	3485
AFUB_012180	56
AFUB_012190	646
AFUB_012200	5816
AFUB_012210	2063
AFUB_012220	2236
AFUB_012230	3013
AFUB_012240	2226
AFUB_012250	1167
AFUB_012260	2404
AFUB_012270	15274
AFUB_012280	1361
AFUB_012290	616
AFUB_012300	3028
AFUB_012310	5836
AFUB_012320	475
AFUB_012330	14
AFUB_012340	1255
AFUB_012350	790
AFUB_012360	195
AFUB_012370	45907
AFUB_012380	5008
AFUB_012390	2094
AFUB_012400	3089
AFUB_012410	3793
AFUB_012420	8255
AFUB_012430	2534
AFUB_012440	5546
AFUB_012450	756
AFUB_012460	1831
AFUB_012470	1166
AFUB_012480	273
AFUB_012490	2272
AFUB_012500	1391
AFUB_012510	382
AFUB_012520	605
AFUB_012530	3656
AFUB_012540	9703
AFUB_012550	2348
AFUB_012560	96
AFUB_012570	7511
AFUB_012580	7972
AFUB_012590	96
AFUB_012600	65
AFUB_012610	767
AFUB_012620	16065
AFUB_012630	1336
AFUB_012640	2560
AFUB_012650	1884
AFUB_012660	618
AFUB_012670	2611
AFUB_012680	1114
AFUB_012690	4882
AFUB_012700	1311
AFUB_012710	677
AFUB_012720	2014
AFUB_012730	1090
AFUB_012740	6377
AFUB_012750	2357
AFUB_012760	107
AFUB_012770	6882
AFUB_012780	1105
AFUB_012790	3177
AFUB_012800	6162
AFUB_012810	579
AFUB_012820	4140
AFUB_012830	6969
AFUB_012840	1244
AFUB_012850	533
AFUB_012860	583
AFUB_012870	1581
AFUB_012880	1245
AFUB_012890	752
AFUB_012900	84
AFUB_012910	1534
AFUB_012920	1794
AFUB_012930	116
AFUB_012940	19171
AFUB_012950	1480
AFUB_012960	3545
AFUB_012970	1825
AFUB_012980	13397
AFUB_012990	31031
AFUB_013000	7330
AFUB_013010	514
AFUB_013020	96
AFUB_013030	1228
AFUB_013040	262
AFUB_013050	144
AFUB_013060	9398
AFUB_013070	3505
AFUB_013080	5076
AFUB_013090	1176
AFUB_013100	9963
AFUB_013110	2655
AFUB_013120	1202
AFUB_013130	3
AFUB_013140	11
AFUB_013150	731
AFUB_013160	192
