Geneid	HISAT2 on data 53 and data 1: aligned reads (BAM)
AFUB_007440	871
AFUB_007450	18506
AFUB_007460	485
AFUB_007470	3668
AFUB_007480	233
AFUB_007490	4351
AFUB_007500	2426
AFUB_007510	8836
AFUB_007520	4964
AFUB_007530	635
AFUB_007540	23
AFUB_007550	658
AFUB_007560	1191
AFUB_007570	312
AFUB_007580	3539
AFUB_007590	69
AFUB_007600	1366
AFUB_007610	4410
AFUB_007620	1425
AFUB_007630	238
AFUB_007640	3715
AFUB_007650	2248
AFUB_007660	924
AFUB_007670	2037
AFUB_007680	48
AFUB_007690	1040
AFUB_007700	1156
AFUB_007710	464
AFUB_007720	25
AFUB_007730	78221
AFUB_007740	754
AFUB_007750	881
AFUB_007760	1004
AFUB_007770	39277
AFUB_007780	6410
AFUB_007790	4043
AFUB_007800	20434
AFUB_007810	2899
AFUB_007820	192
AFUB_007830	1982
AFUB_007840	862
AFUB_007850	4236
AFUB_007860	3114
AFUB_007865	185
AFUB_007870	29
AFUB_007880	383
AFUB_007890	629
AFUB_007900	652
AFUB_007910	1968
AFUB_007920	341
AFUB_007930	851
AFUB_007940	1051
AFUB_007950	1088
AFUB_007960	7492
AFUB_007970	4323
AFUB_007980	594
AFUB_007990	1252
AFUB_008000	3447
AFUB_008010	1893
AFUB_008020	7707
AFUB_008030	5983
AFUB_008040	1749
AFUB_008050	10596
AFUB_008060	1014
AFUB_008070	5303
AFUB_008080	2347
AFUB_008090	1596
AFUB_008100	2329
AFUB_008110	948
AFUB_008120	1509
AFUB_008130	11801
AFUB_008140	767
AFUB_008150	2927
AFUB_008160	3373
AFUB_008170	15457
AFUB_008180	0
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	710
AFUB_008240	1322
AFUB_008250	1156
AFUB_008260	8162
AFUB_008270	1418
AFUB_008280	523
AFUB_008290	3919
AFUB_008300	1281
AFUB_008310	2884
AFUB_008320	3212
AFUB_008330	1306
AFUB_008340	2339
AFUB_008350	777
AFUB_008360	2983
AFUB_008370	502
AFUB_008380	2355
AFUB_008390	8743
AFUB_008400	1693
AFUB_008410	708
AFUB_008420	863
AFUB_008430	6583
AFUB_008440	2753
AFUB_008450	218
AFUB_008460	3395
AFUB_008470	831
AFUB_008480	1446
AFUB_008490	3558
AFUB_008500	1079
AFUB_008510	511
AFUB_008520	23451
AFUB_008530	348
AFUB_008540	280
AFUB_008550	4912
AFUB_008560	1790
AFUB_008570	1803
AFUB_008580	116
AFUB_008590	1675
AFUB_008600	1651
AFUB_008610	612
AFUB_008620	9166
AFUB_008630	6165
AFUB_008640	291
AFUB_008650	152
AFUB_008660	1357
AFUB_008670	1275
AFUB_008680	234
AFUB_008690	1490
AFUB_008700	6245
AFUB_008710	3559
AFUB_008720	348
AFUB_008730	1526
AFUB_008740	4120
AFUB_008750	9584
AFUB_008760	82
AFUB_008770	1
AFUB_008780	0
AFUB_008790	0
AFUB_008800	1129
AFUB_008810	324
AFUB_008820	3380
AFUB_008830	598
AFUB_008840	826
AFUB_008850	6067
AFUB_008860	1498
AFUB_008870	229
AFUB_008880	149
AFUB_008890	16328
AFUB_008900	2238
AFUB_008910	1664
AFUB_008920	819
AFUB_008930	443
AFUB_008940	2387
AFUB_008950	10162
AFUB_008960	1312
AFUB_008970	94
AFUB_008980	1379
AFUB_008990	1177
AFUB_009000	577
AFUB_009010	666
AFUB_009020	1210
AFUB_009030	6152
AFUB_009040	9103
AFUB_009050	1233
AFUB_009060	3094
AFUB_009070	1088
AFUB_009080	11053
AFUB_009090	3819
AFUB_009100	497
AFUB_009110	1748
AFUB_009120	3269
AFUB_009130	5549
AFUB_009140	3932
AFUB_009150	1162
AFUB_009160	121
AFUB_009170	490
AFUB_009180	4623
AFUB_009190	1036
AFUB_009199	253
AFUB_009200	243
AFUB_009210	492
AFUB_009220	33036
AFUB_009230	1998
AFUB_009240	1903
AFUB_009250	9693
AFUB_009260	837
AFUB_009270	2187
AFUB_009280	2249
AFUB_009290	6864
AFUB_009300	1809
AFUB_009310	3163
AFUB_009320	166
AFUB_009330	916
AFUB_009340	666
AFUB_009350	761
AFUB_009360	355
AFUB_009370	517
AFUB_009380	7219
AFUB_009390	933
AFUB_009400	221
AFUB_009410	6915
AFUB_009420	58
AFUB_009430	4072
AFUB_009440	57
AFUB_009450	319
AFUB_009460	2717
AFUB_009470	7996
AFUB_009480	60
AFUB_009490	10275
AFUB_009500	190
AFUB_009510	55
AFUB_009520	54
AFUB_009530	32
AFUB_009540	13489
AFUB_009550	63
AFUB_009560	3
AFUB_009570	3
AFUB_009580	15
AFUB_009590	29
AFUB_009600	1252
AFUB_009610	2540
AFUB_009620	3618
AFUB_009630	2246
AFUB_009640	927
AFUB_009650	317
AFUB_009660	30
AFUB_009670	5
AFUB_009680	272
AFUB_009690	719
AFUB_009705	11334
AFUB_009720	39835
AFUB_009730	3972
AFUB_009740	1714
AFUB_009750	1339
AFUB_009760	13624
AFUB_009770	935
AFUB_009780	2394
AFUB_009790	766
AFUB_009800	17801
AFUB_009810	857
AFUB_009820	5951
AFUB_009830	660
AFUB_009840	158
AFUB_009850	615
AFUB_009860	7518
AFUB_009870	1658
AFUB_009880	107
AFUB_009890	0
AFUB_009900	2096
AFUB_009910	177
AFUB_009920	608
AFUB_009930	1364
AFUB_009940	9192
AFUB_009950	2240
AFUB_009960	2547
AFUB_009970	296
AFUB_009980	8096
AFUB_009990	460
AFUB_010000	10708
AFUB_010010	339
AFUB_010020	2589
AFUB_010030	1804
AFUB_010040	1244
AFUB_010050	14031
AFUB_010060	837
AFUB_010070	336
AFUB_010080	2579
AFUB_010090	721
AFUB_010100	1595
AFUB_010110	3284
AFUB_010120	307
AFUB_010130	1587
AFUB_010140	1392
AFUB_010150	176
AFUB_010160	466
AFUB_010170	1131
AFUB_010180	11696
AFUB_010190	2382
AFUB_010200	536
AFUB_010210	347
AFUB_010220	1445
AFUB_010230	1210
AFUB_010240	807
AFUB_010250	110
AFUB_010260	146
AFUB_010270	358
AFUB_010280	4699
AFUB_010290	79
AFUB_010300	15733
AFUB_010310	649
AFUB_010320	1354
AFUB_010330	24438
AFUB_010340	942
AFUB_010350	1266
AFUB_010360	3185
AFUB_010370	1503
AFUB_010380	552
AFUB_010390	9266
AFUB_010400	876
AFUB_010410	1923
AFUB_010420	612
AFUB_010430	19
AFUB_010440	0
AFUB_010450	18
AFUB_010460	23
AFUB_010470	84
AFUB_010480	0
AFUB_010490	683
AFUB_010500	2160
AFUB_010510	3267
AFUB_010520	779
AFUB_010530	38
AFUB_010540	8734
AFUB_010550	2228
AFUB_010560	28495
AFUB_010570	318
AFUB_010580	1128
AFUB_010590	7078
AFUB_010600	28
AFUB_010610	2303
AFUB_010620	14800
AFUB_010630	228
AFUB_010640	50
AFUB_010650	2601
AFUB_010660	48
AFUB_010670	0
AFUB_010680	605
AFUB_010690	2
AFUB_010700	38
AFUB_010710	43
AFUB_010720	86
AFUB_010730	25
AFUB_010740	8
AFUB_010750	0
AFUB_010760	5
AFUB_010770	6
AFUB_010780	4
AFUB_010790	9
AFUB_010800	51
AFUB_010810	561
AFUB_010820	2744
AFUB_010830	303
AFUB_010840	595
AFUB_010850	18967
AFUB_010860	855
AFUB_010870	2921
AFUB_010880	12264
AFUB_010890	8290
AFUB_010900	1835
AFUB_010910	557
AFUB_010920	3409
AFUB_010930	703
AFUB_010940	967
AFUB_010950	688
AFUB_010960	212
AFUB_010970	185
AFUB_010980	869
AFUB_010990	1482
AFUB_011000	43
AFUB_011010	6
AFUB_011020	134
AFUB_011030	35
AFUB_011040	7
AFUB_011050	62
AFUB_011060	597
AFUB_011070	464
AFUB_011080	47
AFUB_011090	122
AFUB_011100	4332
AFUB_011110	489
AFUB_011120	1174
AFUB_011130	924
AFUB_011140	22103
AFUB_011150	7
AFUB_011160	46
AFUB_011170	11150
AFUB_011180	75
AFUB_011190	66
AFUB_011200	1959
AFUB_011210	1932
AFUB_011220	6314
AFUB_011230	829
AFUB_011240	1317
AFUB_011250	22
AFUB_011260	175
AFUB_011270	8
AFUB_011280	181
AFUB_011290	6
AFUB_011300	218
AFUB_011310	1955
AFUB_011320	3975
AFUB_011330	462
AFUB_011340	7866
AFUB_011350	4611
AFUB_011360	108
AFUB_011370	5174
AFUB_011380	3230
AFUB_011390	1504
AFUB_011400	11034
AFUB_011410	20150
AFUB_011420	5524
AFUB_011430	585
AFUB_011440	329
AFUB_011450	9848
AFUB_011460	599
AFUB_011470	3195
AFUB_011480	140
AFUB_011490	922
AFUB_011500	2624
AFUB_011510	275
AFUB_011520	202
AFUB_011530	801
AFUB_011540	1171
AFUB_011550	1382
AFUB_011560	464
AFUB_011570	42
AFUB_011580	2679
AFUB_011590	2213
AFUB_011600	357
AFUB_011610	519
AFUB_011620	5237
AFUB_011630	287
AFUB_011640	22983
AFUB_011650	3821
AFUB_011660	73
AFUB_011670	317
AFUB_011680	68
AFUB_011690	99
AFUB_011700	276
AFUB_011710	8
AFUB_011720	4071
AFUB_011730	2764
AFUB_011740	180
AFUB_011750	3282
AFUB_011760	2822
AFUB_011770	232
AFUB_011780	199
AFUB_011790	60
AFUB_011800	9965
AFUB_011810	3030
AFUB_011820	14784
AFUB_011830	12
AFUB_011840	1576
AFUB_011850	1512
AFUB_011860	6682
AFUB_011870	67
AFUB_011880	14
AFUB_011890	1
AFUB_011900	6
AFUB_011910	148
AFUB_011920	515
AFUB_011930	160
AFUB_011940	9
AFUB_011950	792
AFUB_011960	6869
AFUB_011970	14
AFUB_011980	128
AFUB_011990	731
AFUB_012000	8022
AFUB_012010	1865
AFUB_012020	14498
AFUB_012030	395
AFUB_012040	466
AFUB_012050	130
AFUB_012060	6602
AFUB_012070	181
AFUB_012080	18550
AFUB_012090	2956
AFUB_012100	2177
AFUB_012110	80
AFUB_012120	167
AFUB_012130	1466
AFUB_012140	746
AFUB_012150	3684
AFUB_012160	5917
AFUB_012170	3389
AFUB_012180	48
AFUB_012190	351
AFUB_012200	4933
AFUB_012210	1116
AFUB_012220	845
AFUB_012230	2005
AFUB_012240	2712
AFUB_012250	822
AFUB_012260	1671
AFUB_012270	8167
AFUB_012280	695
AFUB_012290	675
AFUB_012300	2081
AFUB_012310	4478
AFUB_012320	408
AFUB_012330	4
AFUB_012340	818
AFUB_012350	402
AFUB_012360	125
AFUB_012370	22398
AFUB_012380	5285
AFUB_012390	1556
AFUB_012400	1847
AFUB_012410	3382
AFUB_012420	4065
AFUB_012430	1575
AFUB_012440	3911
AFUB_012450	391
AFUB_012460	1453
AFUB_012470	724
AFUB_012480	156
AFUB_012490	1770
AFUB_012500	844
AFUB_012510	315
AFUB_012520	526
AFUB_012530	3295
AFUB_012540	10133
AFUB_012550	2313
AFUB_012560	42
AFUB_012570	5819
AFUB_012580	9324
AFUB_012590	33
AFUB_012600	30
AFUB_012610	602
AFUB_012620	19458
AFUB_012630	822
AFUB_012640	1911
AFUB_012650	937
AFUB_012660	435
AFUB_012670	1958
AFUB_012680	689
AFUB_012690	4977
AFUB_012700	627
AFUB_012710	468
AFUB_012720	1758
AFUB_012730	612
AFUB_012740	7582
AFUB_012750	1360
AFUB_012760	53
AFUB_012770	3836
AFUB_012780	742
AFUB_012790	2265
AFUB_012800	6257
AFUB_012810	275
AFUB_012820	1681
AFUB_012830	4639
AFUB_012840	768
AFUB_012850	500
AFUB_012860	300
AFUB_012870	920
AFUB_012880	822
AFUB_012890	445
AFUB_012900	32
AFUB_012910	1034
AFUB_012920	1106
AFUB_012930	100
AFUB_012940	25829
AFUB_012950	817
AFUB_012960	2936
AFUB_012970	1536
AFUB_012980	8625
AFUB_012990	17709
AFUB_013000	8834
AFUB_013010	310
AFUB_013020	53
AFUB_013030	1029
AFUB_013040	141
AFUB_013050	98
AFUB_013060	8281
AFUB_013070	2431
AFUB_013080	3264
AFUB_013090	845
AFUB_013100	11456
AFUB_013110	2105
AFUB_013120	713
AFUB_013130	10
AFUB_013140	5
AFUB_013150	852
AFUB_013160	169
AFUB_013170	10
AFUB_013180	2112
AFUB_013190	2822
AFUB_013200	20537
AFUB_013210	5122
AFUB_013220	9743
AFUB_013230	13320
AFUB_013240	12512
AFUB_013250	1319
AFUB_013260	23565
AFUB_013270	28568
