Geneid	HISAT2 on data 102 and data 1: aligned reads (BAM)
AFUB_001820	1029
AFUB_001830	1916
AFUB_001840	1070
AFUB_001850	2830
AFUB_001860	301
AFUB_001870	3512
AFUB_001880	3037
AFUB_001890	3234
AFUB_001900	12536
AFUB_001910	44
AFUB_001920	837
AFUB_001930	607
AFUB_001940	4259
AFUB_001950	1037
AFUB_001960	1339
AFUB_001970	195
AFUB_001980	29
AFUB_001990	1145
AFUB_002000	2654
AFUB_002010	362
AFUB_002020	427
AFUB_002030	354
AFUB_002040	3141
AFUB_002050	215
AFUB_002060	665
AFUB_002070	385
AFUB_002080	2147
AFUB_002090	4906
AFUB_002100	537
AFUB_002110	11
AFUB_002120	10196
AFUB_002130	118
AFUB_002140	6367
AFUB_002150	1596
AFUB_002160	3422
AFUB_002170	560
AFUB_002180	750
AFUB_002190	900
AFUB_002200	15
AFUB_002210	13
AFUB_002220	1
AFUB_002230	370
AFUB_002240	1240
AFUB_002250	610
AFUB_002260	1733
AFUB_002270	55
AFUB_002280	20
AFUB_002290	1110
AFUB_002300	52
AFUB_002310	17
AFUB_002320	985
AFUB_002330	810
AFUB_002340	3221
AFUB_002350	4014
AFUB_002360	44
AFUB_002370	1238
AFUB_002380	90
AFUB_002390	4916
AFUB_002400	1398
AFUB_002410	25282
AFUB_002420	252
AFUB_002430	2646
AFUB_002440	32
AFUB_002450	18716
AFUB_002460	1540
AFUB_002470	392
AFUB_002480	244
AFUB_002490	13082
AFUB_002500	970
AFUB_002510	4341
AFUB_002520	3183
AFUB_002530	5204
AFUB_002540	855
AFUB_002550	1863
AFUB_002560	859
AFUB_002570	4511
AFUB_002580	1677
AFUB_002590	2259
AFUB_002600	372
AFUB_002610	7
AFUB_002620	0
AFUB_002630	0
AFUB_002640	0
AFUB_002650	16
AFUB_002660	4399
AFUB_002670	532
AFUB_002680	7696
AFUB_002690	3
AFUB_002700	2
AFUB_002710	30
AFUB_002720	979
AFUB_002730	4236
AFUB_002740	487
AFUB_002750	127
AFUB_002760	119
AFUB_002770	63
AFUB_002780	732
AFUB_002790	1991
AFUB_002800	4299
AFUB_002810	1573
AFUB_002820	2089
AFUB_002830	344
AFUB_002840	814
AFUB_002850	3617
AFUB_002860	70
AFUB_002870	1231
AFUB_002880	1474
AFUB_002890	7426
AFUB_002900	1
AFUB_002910	1448
AFUB_002920	10921
AFUB_002930	42594
AFUB_002940	459
AFUB_002950	6596
AFUB_002960	1552
AFUB_002970	3454
AFUB_002980	5316
AFUB_002990	1256
AFUB_003000	521
AFUB_003010	3901
AFUB_003020	0
AFUB_003030	0
AFUB_003040	1349
AFUB_003050	206
AFUB_003060	16
AFUB_003070	5634
AFUB_003080	1469
AFUB_003090	345
AFUB_003100	1269
AFUB_003110	686
AFUB_003120	1660
AFUB_003130	3
AFUB_003140	5
AFUB_003150	12677
AFUB_003160	63
AFUB_003170	6585
AFUB_003180	113
AFUB_003190	350
AFUB_003200	849
AFUB_003210	3573
AFUB_003220	4087
AFUB_003230	345
AFUB_003240	27
AFUB_003250	2811
AFUB_003260	525
AFUB_003270	780
AFUB_003280	804
AFUB_003290	6182
AFUB_003300	3819
AFUB_003310	1384
AFUB_003320	1264
AFUB_003330	144
AFUB_003340	16
AFUB_003350	453
AFUB_003360	4173
AFUB_003370	1542
AFUB_003380	5021
AFUB_003390	973
AFUB_003400	3279
AFUB_003410	491
AFUB_003420	7377
AFUB_003430	347
AFUB_003440	10547
AFUB_003450	2425
AFUB_003460	3868
AFUB_003470	542
AFUB_003480	3975
AFUB_003490	859
AFUB_003500	1338
AFUB_003510	4841
AFUB_003520	2930
AFUB_003530	1328
AFUB_003540	2470
AFUB_003550	560
AFUB_003560	5484
AFUB_003570	108
AFUB_003580	443
AFUB_003590	1
AFUB_003600	596
AFUB_003610	205
AFUB_003620	25
AFUB_003629	0
AFUB_003630	120
AFUB_003640	0
AFUB_003650	2
AFUB_003660	0
AFUB_003670	2
AFUB_003680	0
AFUB_003690	0
AFUB_003700	2
AFUB_003710	1
AFUB_003720	6
AFUB_003730	0
AFUB_003740	0
AFUB_003750	0
AFUB_003760	119
AFUB_003770	17
AFUB_003780	1124
AFUB_003790	9335
AFUB_003800	11369
AFUB_003810	9304
AFUB_003820	1363
AFUB_003830	823
AFUB_003840	686
AFUB_003850	1139
AFUB_003860	2136
AFUB_003870	1867
AFUB_003880	10
AFUB_003890	2
AFUB_003900	2919
AFUB_003910	9399
AFUB_003920	16035
AFUB_003930	45
AFUB_003940	447
AFUB_003950	4096
AFUB_003960	2257
AFUB_003970	1083
AFUB_003980	3
AFUB_003990	38
AFUB_004000	2594
AFUB_004010	333
AFUB_004020	24794
AFUB_004030	2270
AFUB_004040	13297
AFUB_004050	148
AFUB_004060	4520
AFUB_004070	2678
AFUB_004080	3
AFUB_004090	4492
AFUB_004100	831
AFUB_004110	490
AFUB_004120	2468
AFUB_004130	2220
AFUB_004140	1518
AFUB_004150	3545
AFUB_004160	1181
AFUB_004170	7552
AFUB_004185	885
AFUB_004200	2603
AFUB_004210	5862
AFUB_004220	680
AFUB_004230	1708
AFUB_004240	1482
AFUB_004250	4839
AFUB_004260	89
AFUB_004270	314
AFUB_004280	449
AFUB_004290	3118
AFUB_004300	83
AFUB_004310	1177
AFUB_004320	3379
AFUB_004330	3930
AFUB_004340	6147
AFUB_004350	16178
AFUB_004360	1498
AFUB_004370	22059
AFUB_004380	1832
AFUB_004390	1086
AFUB_004400	1950
AFUB_004410	19670
AFUB_004420	1779
AFUB_004430	22489
AFUB_004440	5268
AFUB_004450	643
AFUB_004460	234
AFUB_004470	1159
AFUB_004480	398
AFUB_004489	177
AFUB_004490	158
AFUB_004500	142
AFUB_004510	1873
AFUB_004520	1023
AFUB_004530	22900
AFUB_004540	4383
AFUB_004550	369
AFUB_004560	1084
AFUB_004570	4566
AFUB_004580	294
AFUB_004590	3259
AFUB_004600	6132
AFUB_004610	2596
AFUB_004620	7040
AFUB_004630	1498
AFUB_004640	248
AFUB_004650	949
AFUB_004660	32804
AFUB_004670	541
AFUB_004680	2828
AFUB_004690	90
AFUB_004700	5921
AFUB_004710	3167
AFUB_004720	2080
AFUB_004730	1867
AFUB_004740	1850
AFUB_004750	2193
AFUB_004760	249
AFUB_004770	708
AFUB_004780	1830
AFUB_004790	2495
AFUB_004800	145
AFUB_004810	1725
AFUB_004820	1254
AFUB_004830	2395
AFUB_004840	2535
AFUB_004850	104
AFUB_004860	1893
AFUB_004870	24984
AFUB_004880	6890
AFUB_004890	4302
AFUB_004900	10409
AFUB_004910	587
AFUB_004920	590
AFUB_004930	2018
AFUB_004940	2629
AFUB_004950	288
AFUB_004960	886
AFUB_004970	5410
AFUB_004980	504
AFUB_004990	6658
AFUB_005000	38043
AFUB_005010	8319
AFUB_005020	2512
AFUB_005030	970
AFUB_005040	5721
AFUB_005050	1343
AFUB_005060	2009
AFUB_005070	631
AFUB_005080	46
AFUB_005090	502
AFUB_005100	1526
AFUB_005110	1404
AFUB_005120	1489
AFUB_005130	9573
AFUB_005140	1059
AFUB_005150	552
AFUB_005160	1654
AFUB_005170	204
AFUB_005180	4724
AFUB_005190	1736
AFUB_005200	476
AFUB_005210	6470
AFUB_005220	2
AFUB_005230	0
AFUB_005240	6058
AFUB_005250	3571
AFUB_005260	0
AFUB_005270	3124
AFUB_005280	2985
AFUB_005290	1161
AFUB_005300	18480
AFUB_005310	2903
AFUB_005320	12993
AFUB_005330	10333
AFUB_005340	3041
AFUB_005350	1653
AFUB_005360	7348
AFUB_005370	612
AFUB_005380	334
AFUB_005390	32469
AFUB_005400	10021
AFUB_005410	450
AFUB_005420	3583
AFUB_005430	1832
AFUB_005440	19323
AFUB_005450	3987
AFUB_005460	3373
AFUB_005470	0
AFUB_005480	3278
AFUB_005490	24454
AFUB_005500	179
AFUB_005510	1146
AFUB_005520	1495
AFUB_005530	640
AFUB_005540	364
AFUB_005550	3891
AFUB_005560	24216
AFUB_005570	14982
AFUB_005580	595
AFUB_005590	4882
AFUB_005600	6378
AFUB_005610	2096
AFUB_005620	452
AFUB_005630	4351
AFUB_005640	48
AFUB_005650	2701
AFUB_005660	3799
AFUB_005670	1859
AFUB_005680	727
AFUB_005690	15573
AFUB_005700	84
AFUB_005710	273
AFUB_005720	1094
AFUB_005730	527
AFUB_005740	113620
AFUB_005750	2537
AFUB_005760	4239
AFUB_005770	2920
AFUB_005780	257
AFUB_005790	925
AFUB_005800	684
AFUB_005810	641
AFUB_005820	1138
AFUB_005830	11510
AFUB_005840	14027
AFUB_005850	1587
AFUB_005860	920
AFUB_005870	560
AFUB_005880	1085
AFUB_005890	1176
AFUB_005900	4146
AFUB_005910	347
AFUB_005920	3391
AFUB_005930	2142
AFUB_005940	4352
AFUB_005950	63
AFUB_005960	0
AFUB_005970	0
AFUB_005980	12457
AFUB_005990	13790
AFUB_006000	31509
AFUB_006010	4012
AFUB_006020	2073
AFUB_006029	1021
AFUB_006030	535
AFUB_006040	189
AFUB_006050	3405
AFUB_006060	1862
AFUB_006070	260
AFUB_006080	461
AFUB_006090	8773
AFUB_006100	1555
AFUB_006110	0
AFUB_006120	1474
AFUB_006130	750
AFUB_006140	1006
AFUB_006150	1047
AFUB_006160	472
AFUB_006170	114
AFUB_006180	22675
AFUB_006190	17593
AFUB_006200	3033
AFUB_006210	1634
AFUB_006220	7112
AFUB_006230	2861
AFUB_006240	69
AFUB_006250	107
AFUB_006260	1216
AFUB_006270	4
AFUB_006280	14
AFUB_006290	6175
AFUB_006300	1172
AFUB_006310	5454
AFUB_006320	7767
AFUB_006330	473
AFUB_006340	2821
AFUB_006350	2118
AFUB_006360	2564
AFUB_006370	333
AFUB_006380	62804
AFUB_006390	458
AFUB_006400	5180
AFUB_006410	6310
AFUB_006420	1280
AFUB_006430	2364
AFUB_006440	8533
AFUB_006450	1868
AFUB_006460	2785
AFUB_006470	6967
AFUB_006480	229
AFUB_006490	4922
AFUB_006500	26
AFUB_006510	138
AFUB_006520	64
AFUB_006530	987
AFUB_006540	4909
AFUB_006550	12284
AFUB_006560	6827
AFUB_006570	5518
AFUB_006580	1276
AFUB_006590	6849
AFUB_006600	1392
AFUB_006610	2447
AFUB_006620	2030
AFUB_006630	1530
AFUB_006640	1555
AFUB_006650	489
AFUB_006660	2167
AFUB_006670	2403
AFUB_006680	4881
AFUB_006690	3109
AFUB_006700	5266
AFUB_006710	14329
AFUB_006720	25070
AFUB_006730	2570
AFUB_006740	293
AFUB_006750	1025
AFUB_006760	530
AFUB_006770	215012
AFUB_006780	9090
AFUB_006790	3329
AFUB_006800	1450
AFUB_006810	441
AFUB_006820	1056
AFUB_006830	451
AFUB_006840	635
AFUB_006850	400
AFUB_006860	161
AFUB_006870	3304
AFUB_006880	843
AFUB_006890	490
AFUB_006900	6387
AFUB_006910	2947
AFUB_006920	727
AFUB_006930	465
AFUB_006940	480
AFUB_006950	2758
AFUB_006960	19786
AFUB_006970	1232
AFUB_006980	5751
AFUB_006990	5801
AFUB_007000	4447
AFUB_007010	2424
AFUB_007020	112
AFUB_007030	373
AFUB_007040	102
AFUB_007050	4860
AFUB_007060	10557
AFUB_007070	10158
AFUB_007080	2287
AFUB_007090	7071
AFUB_007100	8943
AFUB_007110	1801
AFUB_007120	171
AFUB_007130	250
AFUB_007140	1671
AFUB_007150	21566
AFUB_007160	25106
AFUB_007170	10322
AFUB_007180	172
AFUB_007190	7750
AFUB_007200	2810
AFUB_007210	36727
AFUB_007220	2672
AFUB_007230	3949
AFUB_007240	4877
AFUB_007250	525
AFUB_007260	910
AFUB_007270	2636
AFUB_007280	4936
AFUB_007290	196
AFUB_007300	7751
AFUB_007310	966
AFUB_007320	10419
AFUB_007330	2125
AFUB_007340	21815
AFUB_007350	558
AFUB_007360	6635
AFUB_007370	1449
AFUB_007380	4260
AFUB_007390	1462
AFUB_007400	32
AFUB_007410	714
AFUB_007420	2634
AFUB_007430	3297
AFUB_007440	911
AFUB_007450	11874
AFUB_007460	480
AFUB_007470	5303
AFUB_007480	918
AFUB_007490	3440
AFUB_007500	4710
AFUB_007510	5385
AFUB_007520	3531
AFUB_007530	2106
AFUB_007540	14
AFUB_007550	826
AFUB_007560	1791
AFUB_007570	602
AFUB_007580	9129
AFUB_007590	206
AFUB_007600	1626
AFUB_007610	6976
AFUB_007620	1773
AFUB_007630	252
AFUB_007640	5761
AFUB_007650	2116
AFUB_007660	1552
AFUB_007670	2572
AFUB_007680	66
AFUB_007690	626
AFUB_007700	2280
AFUB_007710	829
AFUB_007720	32
AFUB_007730	40218
AFUB_007740	1390
AFUB_007750	1085
AFUB_007760	1128
AFUB_007770	66817
AFUB_007780	7186
AFUB_007790	5472
AFUB_007800	47458
AFUB_007810	3623
AFUB_007820	516
AFUB_007830	1997
AFUB_007840	1275
AFUB_007850	4485
AFUB_007860	5196
AFUB_007865	270
AFUB_007870	30
AFUB_007880	368
AFUB_007890	634
AFUB_007900	1175
AFUB_007910	3220
AFUB_007920	532
AFUB_007930	1322
AFUB_007940	1204
AFUB_007950	1546
AFUB_007960	3757
AFUB_007970	4289
AFUB_007980	752
AFUB_007990	1556
AFUB_008000	4316
AFUB_008010	2688
AFUB_008020	5505
AFUB_008030	5919
AFUB_008040	1247
AFUB_008050	13303
AFUB_008060	617
AFUB_008070	3480
AFUB_008080	3080
AFUB_008090	1547
AFUB_008100	2603
AFUB_008110	1288
AFUB_008120	1880
AFUB_008130	13954
AFUB_008140	833
AFUB_008150	3354
AFUB_008160	1136
AFUB_008170	9482
AFUB_008180	1
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	918
AFUB_008240	1799
AFUB_008250	2389
AFUB_008260	13732
AFUB_008270	1147
AFUB_008280	525
AFUB_008290	2184
AFUB_008300	1443
AFUB_008310	3062
AFUB_008320	4418
AFUB_008330	1756
AFUB_008340	2674
AFUB_008350	2977
AFUB_008360	3608
AFUB_008370	366
AFUB_008380	4277
AFUB_008390	4681
AFUB_008400	1810
AFUB_008410	1255
AFUB_008420	1380
AFUB_008430	14020
AFUB_008440	4695
AFUB_008450	14704
AFUB_008460	3558
AFUB_008470	890
AFUB_008480	1643
AFUB_008490	4617
AFUB_008500	1426
AFUB_008510	972
AFUB_008520	32445
AFUB_008530	654
AFUB_008540	165
AFUB_008550	3855
AFUB_008560	1972
AFUB_008570	3508
AFUB_008580	363
AFUB_008590	2315
AFUB_008600	3193
AFUB_008610	1179
AFUB_008620	4549
AFUB_008630	3174
AFUB_008640	398
AFUB_008650	376
AFUB_008660	1761
AFUB_008670	3764
AFUB_008680	114
AFUB_008690	629
AFUB_008700	8994
AFUB_008710	4941
AFUB_008720	13
AFUB_008730	390
AFUB_008740	1875
AFUB_008750	10684
AFUB_008760	59
AFUB_008770	1
AFUB_008780	0
AFUB_008790	0
AFUB_008800	1466
AFUB_008810	485
AFUB_008820	3010
AFUB_008830	594
AFUB_008840	1048
AFUB_008850	4427
AFUB_008860	2259
AFUB_008870	509
AFUB_008880	149
AFUB_008890	18827
AFUB_008900	3326
AFUB_008910	2595
AFUB_008920	2698
AFUB_008930	1359
AFUB_008940	3849
AFUB_008950	12292
AFUB_008960	3349
AFUB_008970	293
AFUB_008980	2063
AFUB_008990	1558
AFUB_009000	784
AFUB_009010	868
AFUB_009020	865
AFUB_009030	5255
AFUB_009040	10072
AFUB_009050	2746
AFUB_009060	4165
AFUB_009070	2739
AFUB_009080	13647
AFUB_009090	4256
AFUB_009100	709
AFUB_009110	2683
AFUB_009120	6773
AFUB_009130	7485
AFUB_009140	8786
AFUB_009150	1950
AFUB_009160	307
AFUB_009170	1143
AFUB_009180	4020
AFUB_009190	908
AFUB_009199	456
AFUB_009200	343
AFUB_009210	1396
AFUB_009220	15154
AFUB_009230	4987
AFUB_009240	2127
AFUB_009250	8921
AFUB_009260	1341
AFUB_009270	4961
AFUB_009280	5620
AFUB_009290	5746
AFUB_009300	2582
AFUB_009310	2748
AFUB_009320	209
AFUB_009330	768
AFUB_009340	847
AFUB_009350	441
AFUB_009360	500
AFUB_009370	1004
AFUB_009380	15840
AFUB_009390	1734
AFUB_009400	715
AFUB_009410	7098
AFUB_009420	200
AFUB_009430	5140
AFUB_009440	362
AFUB_009450	701
AFUB_009460	5672
AFUB_009470	8259
AFUB_009480	210
AFUB_009490	6946
AFUB_009500	786
AFUB_009510	310
AFUB_009520	161
AFUB_009530	118
AFUB_009540	20055
AFUB_009550	84
AFUB_009560	12
AFUB_009570	4
AFUB_009580	34
AFUB_009590	42
AFUB_009600	2273
AFUB_009610	3413
AFUB_009620	3430
AFUB_009630	4620
AFUB_009640	1063
AFUB_009650	283
AFUB_009660	31
AFUB_009670	12
AFUB_009680	702
AFUB_009690	1295
AFUB_009705	7029
AFUB_009720	11310
AFUB_009730	4572
AFUB_009740	1990
AFUB_009750	1817
AFUB_009760	38199
AFUB_009770	2049
AFUB_009780	2706
AFUB_009790	842
AFUB_009800	12581
AFUB_009810	1495
AFUB_009820	3692
AFUB_009830	1035
AFUB_009840	155
AFUB_009850	1333
AFUB_009860	3566
AFUB_009870	2306
AFUB_009880	201
AFUB_009890	0
AFUB_009900	2688
AFUB_009910	290
AFUB_009920	824
AFUB_009930	2120
AFUB_009940	13095
AFUB_009950	3136
AFUB_009960	3741
AFUB_009970	526
AFUB_009980	3867
AFUB_009990	888
AFUB_010000	10258
AFUB_010010	154
AFUB_010020	3958
AFUB_010030	2030
AFUB_010040	2020
AFUB_010050	17037
AFUB_010060	827
AFUB_010070	433
AFUB_010080	4900
AFUB_010090	1591
AFUB_010100	5309
AFUB_010110	6242
AFUB_010120	798
AFUB_010130	2768
AFUB_010140	1894
AFUB_010150	259
AFUB_010160	751
AFUB_010170	3239
AFUB_010180	5039
AFUB_010190	1681
AFUB_010200	2741
AFUB_010210	381
AFUB_010220	1590
AFUB_010230	4022
AFUB_010240	958
AFUB_010250	291
AFUB_010260	667
AFUB_010270	1131
AFUB_010280	4834
AFUB_010290	99
AFUB_010300	13639
AFUB_010310	532
AFUB_010320	2648
AFUB_010330	38112
AFUB_010340	2699
AFUB_010350	37615
AFUB_010360	5021
AFUB_010370	3865
AFUB_010380	1177
AFUB_010390	12588
AFUB_010400	1134
AFUB_010410	1046
AFUB_010420	824
AFUB_010430	64
AFUB_010440	2
AFUB_010450	9
AFUB_010460	23
AFUB_010470	104
AFUB_010480	0
AFUB_010490	1401
AFUB_010500	3599
AFUB_010510	6458
AFUB_010520	963
AFUB_010530	45
AFUB_010540	6237
AFUB_010550	4622
AFUB_010560	38166
AFUB_010570	430
AFUB_010580	1288
AFUB_010590	4468
AFUB_010600	28
AFUB_010610	3396
AFUB_010620	15103
AFUB_010630	374
AFUB_010640	75
AFUB_010650	8177
AFUB_010660	34
AFUB_010670	3
AFUB_010680	1778
AFUB_010690	0
AFUB_010700	16
AFUB_010710	42
AFUB_010720	229
AFUB_010730	58
AFUB_010740	8
AFUB_010750	0
AFUB_010760	4
AFUB_010770	3
AFUB_010780	6
AFUB_010790	9
AFUB_010800	48
AFUB_010810	762
AFUB_010820	3800
AFUB_010830	426
AFUB_010840	718
AFUB_010850	20063
AFUB_010860	864
AFUB_010870	2689
AFUB_010880	9625
AFUB_010890	8733
AFUB_010900	2765
AFUB_010910	1558
AFUB_010920	5585
AFUB_010930	1179
AFUB_010940	1586
AFUB_010950	843
AFUB_010960	314
AFUB_010970	270
AFUB_010980	1809
AFUB_010990	3191
AFUB_011000	191
AFUB_011010	11
AFUB_011020	72
AFUB_011030	22
AFUB_011040	15
AFUB_011050	61
AFUB_011060	743
AFUB_011070	785
AFUB_011080	60
AFUB_011090	102
AFUB_011100	4819
AFUB_011110	812
AFUB_011120	2966
AFUB_011130	1638
AFUB_011140	26807
AFUB_011150	10
AFUB_011160	56
AFUB_011170	15538
AFUB_011180	236
AFUB_011190	119
AFUB_011200	4309
AFUB_011210	3127
AFUB_011220	11084
AFUB_011230	1074
AFUB_011240	1724
AFUB_011250	71
AFUB_011260	445
AFUB_011270	26
AFUB_011280	240
AFUB_011290	9
AFUB_011300	376
AFUB_011310	1954
AFUB_011320	7051
AFUB_011330	584
AFUB_011340	8350
AFUB_011350	5841
AFUB_011360	275
AFUB_011370	4309
AFUB_011380	3213
AFUB_011390	2198
AFUB_011400	10628
AFUB_011410	14448
AFUB_011420	10411
AFUB_011430	2030
AFUB_011440	430
AFUB_011450	7298
AFUB_011460	1015
AFUB_011470	3977
AFUB_011480	218
AFUB_011490	1364
AFUB_011500	4147
AFUB_011510	327
AFUB_011520	457
AFUB_011530	1065
AFUB_011540	2395
AFUB_011550	2036
AFUB_011560	1277
AFUB_011570	57
AFUB_011580	2788
AFUB_011590	1788
AFUB_011600	671
AFUB_011610	720
AFUB_011620	5195
AFUB_011630	371
AFUB_011640	20245
AFUB_011650	8882
AFUB_011660	130
AFUB_011670	1510
AFUB_011680	55
AFUB_011690	67
AFUB_011700	294
AFUB_011710	68
AFUB_011720	7020
AFUB_011730	3451
AFUB_011740	193
AFUB_011750	3260
AFUB_011760	3497
AFUB_011770	659
AFUB_011780	751
AFUB_011790	60
AFUB_011800	10105
AFUB_011810	6142
AFUB_011820	12587
AFUB_011830	19
AFUB_011840	3831
AFUB_011850	1647
AFUB_011860	4978
AFUB_011870	124
AFUB_011880	43
AFUB_011890	0
AFUB_011900	1
AFUB_011910	179
AFUB_011920	480
AFUB_011930	221
AFUB_011940	5
AFUB_011950	1450
AFUB_011960	6421
AFUB_011970	10
AFUB_011980	91
AFUB_011990	1440
AFUB_012000	25022
AFUB_012010	3308
AFUB_012020	16118
AFUB_012030	405
AFUB_012040	1774
AFUB_012050	208
AFUB_012060	4540
AFUB_012070	248
AFUB_012080	19752
AFUB_012090	2118
AFUB_012100	2635
AFUB_012110	211
AFUB_012120	772
AFUB_012130	4461
AFUB_012140	1182
AFUB_012150	5879
AFUB_012160	1409
AFUB_012170	2761
AFUB_012180	45
AFUB_012190	679
AFUB_012200	5077
AFUB_012210	1440
AFUB_012220	1469
AFUB_012230	3847
AFUB_012240	3120
AFUB_012250	878
AFUB_012260	3272
AFUB_012270	10657
AFUB_012280	1492
AFUB_012290	769
AFUB_012300	26627
AFUB_012310	47159
AFUB_012320	2366
AFUB_012330	17
AFUB_012340	1869
AFUB_012350	592
AFUB_012360	183
AFUB_012370	32331
AFUB_012380	5103
AFUB_012390	2666
AFUB_012400	6663
AFUB_012410	3273
AFUB_012420	4780
AFUB_012430	3093
AFUB_012440	6392
AFUB_012450	398
AFUB_012460	1273
AFUB_012470	673
AFUB_012480	112
AFUB_012490	2365
AFUB_012500	2306
AFUB_012510	353
AFUB_012520	604
AFUB_012530	3529
AFUB_012540	6690
AFUB_012550	1316
AFUB_012560	96
AFUB_012570	11105
AFUB_012580	4750
AFUB_012590	105
AFUB_012600	82
AFUB_012610	1333
AFUB_012620	18154
AFUB_012630	819
AFUB_012640	1766
AFUB_012650	1029
AFUB_012660	638
AFUB_012670	2275
AFUB_012680	720
AFUB_012690	1767
AFUB_012700	8644
AFUB_012710	1291
AFUB_012720	6131
AFUB_012730	1839
AFUB_012740	5444
AFUB_012750	2578
AFUB_012760	73
AFUB_012770	5346
AFUB_012780	1103
AFUB_012790	4685
AFUB_012800	6114
AFUB_012810	587
AFUB_012820	7381
AFUB_012830	4747
AFUB_012840	1117
AFUB_012850	259
AFUB_012860	530
AFUB_012870	841
AFUB_012880	1553
AFUB_012890	649
AFUB_012900	89
AFUB_012910	1853
AFUB_012920	1673
AFUB_012930	156
AFUB_012940	18502
AFUB_012950	1255
AFUB_012960	4958
AFUB_012970	1734
AFUB_012980	8882
AFUB_012990	29238
AFUB_013000	3362
AFUB_013010	943
AFUB_013020	97
AFUB_013030	1297
AFUB_013040	268
AFUB_013050	152
AFUB_013060	3848
AFUB_013070	3082
AFUB_013080	5387
AFUB_013090	1336
AFUB_013100	13009
AFUB_013110	4687
AFUB_013120	396
AFUB_013130	3
AFUB_013140	7
