Geneid	HISAT2 on data 165 and data 1: aligned reads (BAM)
AFUB_002200	16
AFUB_002210	14
AFUB_002220	2
AFUB_002230	373
AFUB_002240	1252
AFUB_002250	551
AFUB_002260	1627
AFUB_002270	28
AFUB_002280	49
AFUB_002290	875
AFUB_002300	15
AFUB_002310	46
AFUB_002320	1350
AFUB_002330	1371
AFUB_002340	1366
AFUB_002350	3796
AFUB_002360	25
AFUB_002370	2272
AFUB_002380	117
AFUB_002390	3693
AFUB_002400	1380
AFUB_002410	20306
AFUB_002420	484
AFUB_002430	1717
AFUB_002440	14
AFUB_002450	7202
AFUB_002460	1172
AFUB_002470	829
AFUB_002480	148
AFUB_002490	3897
AFUB_002500	446
AFUB_002510	2967
AFUB_002520	3690
AFUB_002530	6564
AFUB_002540	1146
AFUB_002550	1658
AFUB_002560	930
AFUB_002570	6053
AFUB_002580	784
AFUB_002590	3350
AFUB_002600	274
AFUB_002610	4
AFUB_002620	0
AFUB_002630	0
AFUB_002640	1
AFUB_002650	9
AFUB_002660	4483
AFUB_002670	700
AFUB_002680	14774
AFUB_002690	7
AFUB_002700	0
AFUB_002710	27
AFUB_002720	1062
AFUB_002730	4357
AFUB_002740	381
AFUB_002750	67
AFUB_002760	179
AFUB_002770	86
AFUB_002780	662
AFUB_002790	1680
AFUB_002800	3928
AFUB_002810	1259
AFUB_002820	1638
AFUB_002830	321
AFUB_002840	984
AFUB_002850	3464
AFUB_002860	42
AFUB_002870	1014
AFUB_002880	1110
AFUB_002890	5711
AFUB_002900	2
AFUB_002910	323
AFUB_002920	8728
AFUB_002930	44514
AFUB_002940	391
AFUB_002950	13201
AFUB_002960	2786
AFUB_002970	5025
AFUB_002980	4623
AFUB_002990	2376
AFUB_003000	794
AFUB_003010	5624
AFUB_003020	0
AFUB_003030	0
AFUB_003040	1312
AFUB_003050	218
AFUB_003060	17
AFUB_003070	5089
AFUB_003080	1666
AFUB_003090	361
AFUB_003100	1307
AFUB_003110	898
AFUB_003120	2869
AFUB_003130	4
AFUB_003140	2
AFUB_003150	9884
AFUB_003160	38
AFUB_003170	530
AFUB_003180	130
AFUB_003190	453
AFUB_003200	394
AFUB_003210	2615
AFUB_003220	3287
AFUB_003230	319
AFUB_003240	41
AFUB_003250	2560
AFUB_003260	504
AFUB_003270	1089
AFUB_003280	652
AFUB_003290	5018
AFUB_003300	2957
AFUB_003310	1493
AFUB_003320	979
AFUB_003330	134
AFUB_003340	13
AFUB_003350	170
AFUB_003360	4942
AFUB_003370	1463
AFUB_003380	2980
AFUB_003390	1262
AFUB_003400	2795
AFUB_003410	466
AFUB_003420	3066
AFUB_003430	317
AFUB_003440	14081
AFUB_003450	2102
AFUB_003460	3538
AFUB_003470	467
AFUB_003480	3922
AFUB_003490	789
AFUB_003500	1573
AFUB_003510	5169
AFUB_003520	3018
AFUB_003530	1230
AFUB_003540	1986
AFUB_003550	516
AFUB_003560	13939
AFUB_003570	122
AFUB_003580	647
AFUB_003590	1
AFUB_003600	467
AFUB_003610	497
AFUB_003620	32
AFUB_003629	4
AFUB_003630	112
AFUB_003640	0
AFUB_003650	2
AFUB_003660	3
AFUB_003670	1
AFUB_003680	0
AFUB_003690	5
AFUB_003700	2
AFUB_003710	2
AFUB_003720	4
AFUB_003730	0
AFUB_003740	0
AFUB_003750	0
AFUB_003760	54
AFUB_003770	24
AFUB_003780	1388
AFUB_003790	6987
AFUB_003800	12686
AFUB_003810	8875
AFUB_003820	1506
AFUB_003830	1148
AFUB_003840	823
AFUB_003850	1219
AFUB_003860	1799
AFUB_003870	1410
AFUB_003880	4
AFUB_003890	17
AFUB_003900	3620
AFUB_003910	8857
AFUB_003920	18361
AFUB_003930	26
AFUB_003940	423
AFUB_003950	3073
AFUB_003960	964
AFUB_003970	771
AFUB_003980	0
AFUB_003990	28
AFUB_004000	1697
AFUB_004010	176
AFUB_004020	12263
AFUB_004030	2270
AFUB_004040	17092
AFUB_004050	220
AFUB_004060	4258
AFUB_004070	2745
AFUB_004080	4
AFUB_004090	2948
AFUB_004100	458
AFUB_004110	826
AFUB_004120	1922
AFUB_004130	2727
AFUB_004140	727
AFUB_004150	2936
AFUB_004160	1197
AFUB_004170	7008
AFUB_004185	597
AFUB_004200	5535
AFUB_004210	11133
AFUB_004220	891
AFUB_004230	1661
AFUB_004240	1448
AFUB_004250	4523
AFUB_004260	35
AFUB_004270	276
AFUB_004280	300
AFUB_004290	2978
AFUB_004300	72
AFUB_004310	1287
AFUB_004320	3254
AFUB_004330	5129
AFUB_004340	5555
AFUB_004350	14749
AFUB_004360	1150
AFUB_004370	18391
AFUB_004380	1142
AFUB_004390	1107
AFUB_004400	2248
AFUB_004410	18081
AFUB_004420	2156
AFUB_004430	23829
AFUB_004440	3471
AFUB_004450	560
AFUB_004460	225
AFUB_004470	1001
AFUB_004480	397
AFUB_004489	201
AFUB_004490	144
AFUB_004500	65
AFUB_004510	814
AFUB_004520	778
AFUB_004530	25448
AFUB_004540	3730
AFUB_004550	430
AFUB_004560	1527
AFUB_004570	6857
AFUB_004580	299
AFUB_004590	3712
AFUB_004600	14193
AFUB_004610	2343
AFUB_004620	5585
AFUB_004630	4511
AFUB_004640	836
AFUB_004650	541
AFUB_004660	24911
AFUB_004670	510
AFUB_004680	2016
AFUB_004690	113
AFUB_004700	4360
AFUB_004710	4885
AFUB_004720	1042
AFUB_004730	746
AFUB_004740	1925
AFUB_004750	1531
AFUB_004760	236
AFUB_004770	1803
AFUB_004780	2758
AFUB_004790	2065
AFUB_004800	133
AFUB_004810	2067
AFUB_004820	1739
AFUB_004830	2268
AFUB_004840	2267
AFUB_004850	104
AFUB_004860	1649
AFUB_004870	20654
AFUB_004880	9878
AFUB_004890	3954
AFUB_004900	4385
AFUB_004910	412
AFUB_004920	780
AFUB_004930	1116
AFUB_004940	2212
AFUB_004950	349
AFUB_004960	735
AFUB_004970	15979
AFUB_004980	476
AFUB_004990	7241
AFUB_005000	30499
AFUB_005010	7774
AFUB_005020	1858
AFUB_005030	902
AFUB_005040	4201
AFUB_005050	1557
AFUB_005060	2431
AFUB_005070	973
AFUB_005080	39
AFUB_005090	623
AFUB_005100	1631
AFUB_005110	1359
AFUB_005120	1414
AFUB_005130	8027
AFUB_005140	1221
AFUB_005150	499
AFUB_005160	2129
AFUB_005170	255
AFUB_005180	5731
AFUB_005190	2350
AFUB_005200	490
AFUB_005210	485
AFUB_005220	0
AFUB_005230	0
AFUB_005240	7407
AFUB_005250	4151
AFUB_005260	0
AFUB_005270	3942
AFUB_005280	2630
AFUB_005290	1396
AFUB_005300	11159
AFUB_005310	2663
AFUB_005320	13154
AFUB_005330	12300
AFUB_005340	2796
AFUB_005350	1734
AFUB_005360	8537
AFUB_005370	591
AFUB_005380	502
AFUB_005390	49213
AFUB_005400	14605
AFUB_005410	823
AFUB_005420	4265
AFUB_005430	1499
AFUB_005440	13752
AFUB_005450	3432
AFUB_005460	3294
AFUB_005470	0
AFUB_005480	3369
AFUB_005490	22237
AFUB_005500	227
AFUB_005510	1529
AFUB_005520	2836
AFUB_005530	432
AFUB_005540	338
AFUB_005550	2651
AFUB_005560	20056
AFUB_005570	10440
AFUB_005580	484
AFUB_005590	7623
AFUB_005600	5410
AFUB_005610	1469
AFUB_005620	305
AFUB_005630	3255
AFUB_005640	38
AFUB_005650	2007
AFUB_005660	5328
AFUB_005670	1847
AFUB_005680	871
AFUB_005690	13107
AFUB_005700	122
AFUB_005710	255
AFUB_005720	642
AFUB_005730	586
AFUB_005740	145009
AFUB_005750	3298
AFUB_005760	7580
AFUB_005770	2628
AFUB_005780	488
AFUB_005790	1503
AFUB_005800	581
AFUB_005810	602
AFUB_005820	905
AFUB_005830	10265
AFUB_005840	12729
AFUB_005850	1421
AFUB_005860	1391
AFUB_005870	593
AFUB_005880	1038
AFUB_005890	2001
AFUB_005900	4343
AFUB_005910	314
AFUB_005920	3986
AFUB_005930	1495
AFUB_005940	6754
AFUB_005950	102
AFUB_005960	2
AFUB_005970	0
AFUB_005980	12594
AFUB_005990	7975
AFUB_006000	27774
AFUB_006010	2944
AFUB_006020	2368
AFUB_006029	926
AFUB_006030	509
AFUB_006040	207
AFUB_006050	5384
AFUB_006060	1859
AFUB_006070	272
AFUB_006080	369
AFUB_006090	30565
AFUB_006100	2842
AFUB_006110	0
AFUB_006120	827
AFUB_006130	424
AFUB_006140	625
AFUB_006150	772
AFUB_006160	549
AFUB_006170	132
AFUB_006180	24262
AFUB_006190	19173
AFUB_006200	2476
AFUB_006210	1460
AFUB_006220	6028
AFUB_006230	2418
AFUB_006240	50
AFUB_006250	177
AFUB_006260	1741
AFUB_006270	12
AFUB_006280	24
AFUB_006290	6200
AFUB_006300	884
AFUB_006310	4580
AFUB_006320	5639
AFUB_006330	967
AFUB_006340	3250
AFUB_006350	1983
AFUB_006360	2335
AFUB_006370	649
AFUB_006380	44693
AFUB_006390	73
AFUB_006400	4170
AFUB_006410	4660
AFUB_006420	1308
AFUB_006430	2044
AFUB_006440	6042
AFUB_006450	2133
AFUB_006460	2709
AFUB_006470	5867
AFUB_006480	400
AFUB_006490	2987
AFUB_006500	44
AFUB_006510	99
AFUB_006520	67
AFUB_006530	1337
AFUB_006540	5780
AFUB_006550	10583
AFUB_006560	6645
AFUB_006570	8690
AFUB_006580	1363
AFUB_006590	8114
AFUB_006600	2175
AFUB_006610	4035
AFUB_006620	1950
AFUB_006630	1349
AFUB_006640	1120
AFUB_006650	454
AFUB_006660	2189
AFUB_006670	3235
AFUB_006680	3604
AFUB_006690	3405
AFUB_006700	5157
AFUB_006710	12291
AFUB_006720	22971
AFUB_006730	3001
AFUB_006740	265
AFUB_006750	1342
AFUB_006760	750
AFUB_006770	252507
AFUB_006780	7777
AFUB_006790	3285
AFUB_006800	1326
AFUB_006810	383
AFUB_006820	626
AFUB_006830	287
AFUB_006840	674
AFUB_006850	254
AFUB_006860	243
AFUB_006870	3775
AFUB_006880	950
AFUB_006890	519
AFUB_006900	6463
AFUB_006910	3496
AFUB_006920	836
AFUB_006930	386
AFUB_006940	68
AFUB_006950	3240
AFUB_006960	26735
AFUB_006970	1275
AFUB_006980	8916
AFUB_006990	1479
AFUB_007000	3087
AFUB_007010	2225
AFUB_007020	57
AFUB_007030	200
AFUB_007040	89
AFUB_007050	4228
AFUB_007060	4162
AFUB_007070	8724
AFUB_007080	2527
AFUB_007090	7498
AFUB_007100	8152
AFUB_007110	1571
AFUB_007120	442
AFUB_007130	406
AFUB_007140	2100
AFUB_007150	18137
AFUB_007160	10870
AFUB_007170	11812
AFUB_007180	303
AFUB_007190	1286
AFUB_007200	2303
AFUB_007210	29665
AFUB_007220	1896
AFUB_007230	1760
AFUB_007240	3983
AFUB_007250	725
AFUB_007260	1006
AFUB_007270	2058
AFUB_007280	3788
AFUB_007290	298
AFUB_007300	6403
AFUB_007310	1256
AFUB_007320	4398
AFUB_007330	2004
AFUB_007340	20059
AFUB_007350	762
AFUB_007360	7230
AFUB_007370	1423
AFUB_007380	4556
AFUB_007390	1162
AFUB_007400	28
AFUB_007410	560
AFUB_007420	1950
AFUB_007430	4491
AFUB_007440	470
AFUB_007450	10650
AFUB_007460	435
AFUB_007470	4810
AFUB_007480	684
AFUB_007490	3782
AFUB_007500	2954
AFUB_007510	4605
AFUB_007520	1673
AFUB_007530	1576
AFUB_007540	24
AFUB_007550	1027
AFUB_007560	1847
AFUB_007570	692
AFUB_007580	3729
AFUB_007590	235
AFUB_007600	1424
AFUB_007610	5817
AFUB_007620	1773
AFUB_007630	383
AFUB_007640	5314
AFUB_007650	1855
AFUB_007660	1609
AFUB_007670	2817
AFUB_007680	38
AFUB_007690	627
AFUB_007700	2262
AFUB_007710	772
AFUB_007720	28
AFUB_007730	3425
AFUB_007740	596
AFUB_007750	1222
AFUB_007760	1293
AFUB_007770	55484
AFUB_007780	9483
AFUB_007790	4615
AFUB_007800	18383
AFUB_007810	4182
AFUB_007820	451
AFUB_007830	2010
AFUB_007840	2563
AFUB_007850	6137
AFUB_007860	4378
AFUB_007865	248
AFUB_007870	31
AFUB_007880	473
AFUB_007890	844
AFUB_007900	992
AFUB_007910	3498
AFUB_007920	563
AFUB_007930	1341
AFUB_007940	1039
AFUB_007950	1306
AFUB_007960	5526
AFUB_007970	3003
AFUB_007980	1169
AFUB_007990	1431
AFUB_008000	2399
AFUB_008010	2023
AFUB_008020	7911
AFUB_008030	5068
AFUB_008040	1303
AFUB_008050	11298
AFUB_008060	679
AFUB_008070	3419
AFUB_008080	2109
AFUB_008090	1379
AFUB_008100	2864
AFUB_008110	1124
AFUB_008120	1204
AFUB_008130	11133
AFUB_008140	864
AFUB_008150	2692
AFUB_008160	714
AFUB_008170	8289
AFUB_008180	3
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	1076
AFUB_008240	1736
AFUB_008250	2453
AFUB_008260	12900
AFUB_008270	1822
AFUB_008280	646
AFUB_008290	2512
AFUB_008300	3274
AFUB_008310	2373
AFUB_008320	3298
AFUB_008330	1920
AFUB_008340	2721
AFUB_008350	2177
AFUB_008360	3923
AFUB_008370	611
AFUB_008380	4599
AFUB_008390	5577
AFUB_008400	1690
AFUB_008410	831
AFUB_008420	868
AFUB_008430	9877
AFUB_008440	4071
AFUB_008450	2757
AFUB_008460	2367
AFUB_008470	938
AFUB_008480	1511
AFUB_008490	3828
AFUB_008500	1119
AFUB_008510	1147
AFUB_008520	28081
AFUB_008530	491
AFUB_008540	211
AFUB_008550	2054
AFUB_008560	1319
AFUB_008570	2901
AFUB_008580	311
AFUB_008590	2612
AFUB_008600	2413
AFUB_008610	995
AFUB_008620	6514
AFUB_008630	4128
AFUB_008640	571
AFUB_008650	328
AFUB_008660	1405
AFUB_008670	2921
AFUB_008680	94
AFUB_008690	787
AFUB_008700	9303
AFUB_008710	3909
AFUB_008720	15
AFUB_008730	539
AFUB_008740	2912
AFUB_008750	8850
AFUB_008760	63
AFUB_008770	4
AFUB_008780	0
AFUB_008790	0
AFUB_008800	1797
AFUB_008810	542
AFUB_008820	3286
AFUB_008830	847
AFUB_008840	966
AFUB_008850	3427
AFUB_008860	2019
AFUB_008870	486
AFUB_008880	240
AFUB_008890	19001
AFUB_008900	2232
AFUB_008910	1971
AFUB_008920	2857
AFUB_008930	950
AFUB_008940	4148
AFUB_008950	12876
AFUB_008960	4210
AFUB_008970	279
AFUB_008980	1796
AFUB_008990	2706
AFUB_009000	1026
AFUB_009010	874
AFUB_009020	1011
AFUB_009030	8477
AFUB_009040	15378
AFUB_009050	2028
AFUB_009060	3679
AFUB_009070	2325
AFUB_009080	10585
AFUB_009090	3660
AFUB_009100	892
AFUB_009110	3089
AFUB_009120	3868
AFUB_009130	4418
AFUB_009140	1961
AFUB_009150	1170
AFUB_009160	149
AFUB_009170	847
AFUB_009180	4058
AFUB_009190	1453
AFUB_009199	375
AFUB_009200	447
AFUB_009210	1037
AFUB_009220	16559
AFUB_009230	3464
AFUB_009240	2021
AFUB_009250	13110
AFUB_009260	1350
AFUB_009270	2759
AFUB_009280	5840
AFUB_009290	8194
AFUB_009300	3266
AFUB_009310	2601
AFUB_009320	290
AFUB_009330	1505
AFUB_009340	1331
AFUB_009350	821
AFUB_009360	607
AFUB_009370	1788
AFUB_009380	15177
AFUB_009390	1917
AFUB_009400	680
AFUB_009410	6345
AFUB_009420	145
AFUB_009430	3749
AFUB_009440	82
AFUB_009450	590
AFUB_009460	4725
AFUB_009470	6820
AFUB_009480	178
AFUB_009490	3633
AFUB_009500	446
AFUB_009510	201
AFUB_009520	166
AFUB_009530	121
AFUB_009540	23482
AFUB_009550	103
AFUB_009560	12
AFUB_009570	2
AFUB_009580	33
AFUB_009590	90
AFUB_009600	2307
AFUB_009610	3389
AFUB_009620	2906
AFUB_009630	4531
AFUB_009640	1359
AFUB_009650	305
AFUB_009660	3
AFUB_009670	7
AFUB_009680	791
AFUB_009690	1075
AFUB_009705	6393
AFUB_009720	5466
AFUB_009730	4795
AFUB_009740	1790
AFUB_009750	2652
AFUB_009760	40592
AFUB_009770	2385
AFUB_009780	3066
AFUB_009790	495
AFUB_009800	8562
AFUB_009810	850
AFUB_009820	3388
AFUB_009830	1400
AFUB_009840	340
AFUB_009850	2111
AFUB_009860	5420
AFUB_009870	2387
AFUB_009880	197
AFUB_009890	0
AFUB_009900	2413
AFUB_009910	353
AFUB_009920	955
AFUB_009930	1491
AFUB_009940	12529
AFUB_009950	2356
AFUB_009960	3470
AFUB_009970	431
AFUB_009980	6932
AFUB_009990	1171
AFUB_010000	9647
AFUB_010010	159
AFUB_010020	3197
AFUB_010030	2538
AFUB_010040	1806
AFUB_010050	17305
AFUB_010060	926
AFUB_010070	514
AFUB_010080	5831
AFUB_010090	1644
AFUB_010100	4133
AFUB_010110	6141
AFUB_010120	658
AFUB_010130	2327
AFUB_010140	1580
AFUB_010150	161
AFUB_010160	673
AFUB_010170	2416
AFUB_010180	6965
AFUB_010190	2246
AFUB_010200	1649
AFUB_010210	282
AFUB_010220	1278
AFUB_010230	3052
AFUB_010240	1196
AFUB_010250	223
AFUB_010260	583
AFUB_010270	1284
AFUB_010280	5062
AFUB_010290	151
AFUB_010300	13621
AFUB_010310	391
AFUB_010320	2016
AFUB_010330	36738
AFUB_010340	2175
AFUB_010350	6246
AFUB_010360	2976
AFUB_010370	3395
AFUB_010380	1143
AFUB_010390	9881
AFUB_010400	1239
AFUB_010410	2086
AFUB_010420	770
AFUB_010430	49
AFUB_010440	0
AFUB_010450	8
AFUB_010460	24
AFUB_010470	93
AFUB_010480	0
AFUB_010490	1036
AFUB_010500	2847
AFUB_010510	5514
AFUB_010520	775
AFUB_010530	93
AFUB_010540	8025
AFUB_010550	3775
AFUB_010560	33276
AFUB_010570	570
AFUB_010580	1290
AFUB_010590	6443
AFUB_010600	32
AFUB_010610	2353
AFUB_010620	20682
AFUB_010630	409
AFUB_010640	57
AFUB_010650	9107
AFUB_010660	47
AFUB_010670	0
AFUB_010680	1615
AFUB_010690	1
AFUB_010700	58
AFUB_010710	117
AFUB_010720	439
AFUB_010730	86
AFUB_010740	8
AFUB_010750	2
AFUB_010760	3
AFUB_010770	8
AFUB_010780	10
AFUB_010790	20
AFUB_010800	84
AFUB_010810	1299
AFUB_010820	4923
AFUB_010830	399
AFUB_010840	596
AFUB_010850	17657
AFUB_010860	421
AFUB_010870	2016
AFUB_010880	6038
AFUB_010890	10182
AFUB_010900	3242
AFUB_010910	1687
AFUB_010920	4952
AFUB_010930	864
AFUB_010940	2039
AFUB_010950	811
AFUB_010960	497
AFUB_010970	303
AFUB_010980	1518
AFUB_010990	2719
AFUB_011000	173
AFUB_011010	5
AFUB_011020	12
AFUB_011030	4
AFUB_011040	15
AFUB_011050	88
AFUB_011060	792
AFUB_011070	663
AFUB_011080	57
AFUB_011090	104
AFUB_011100	4294
AFUB_011110	687
AFUB_011120	2142
AFUB_011130	1332
AFUB_011140	22324
AFUB_011150	6
AFUB_011160	98
AFUB_011170	19683
AFUB_011180	89
AFUB_011190	56
AFUB_011200	3812
AFUB_011210	3082
AFUB_011220	17587
AFUB_011230	2418
AFUB_011240	2590
AFUB_011250	119
AFUB_011260	405
AFUB_011270	18
AFUB_011280	148
AFUB_011290	5
AFUB_011300	351
AFUB_011310	2038
AFUB_011320	6191
AFUB_011330	528
AFUB_011340	8216
AFUB_011350	1811
AFUB_011360	132
AFUB_011370	2854
AFUB_011380	2467
AFUB_011390	2957
AFUB_011400	11488
AFUB_011410	18172
AFUB_011420	6057
AFUB_011430	696
AFUB_011440	524
AFUB_011450	8969
AFUB_011460	861
AFUB_011470	4723
AFUB_011480	279
AFUB_011490	1686
AFUB_011500	4317
AFUB_011510	563
AFUB_011520	372
AFUB_011530	1570
AFUB_011540	2272
AFUB_011550	1340
AFUB_011560	962
AFUB_011570	29
AFUB_011580	2229
AFUB_011590	1309
AFUB_011600	716
AFUB_011610	811
AFUB_011620	5762
AFUB_011630	256
AFUB_011640	16630
AFUB_011650	6191
AFUB_011660	248
AFUB_011670	974
AFUB_011680	58
AFUB_011690	89
AFUB_011700	226
AFUB_011710	19
AFUB_011720	7905
AFUB_011730	3666
AFUB_011740	262
AFUB_011750	3039
AFUB_011760	1583
AFUB_011770	575
AFUB_011780	701
AFUB_011790	63
AFUB_011800	7439
AFUB_011810	5754
AFUB_011820	21564
AFUB_011830	12
AFUB_011840	4193
AFUB_011850	1588
AFUB_011860	7086
AFUB_011870	178
AFUB_011880	48
AFUB_011890	0
AFUB_011900	2
AFUB_011910	175
AFUB_011920	371
AFUB_011930	250
AFUB_011940	7
AFUB_011950	1443
AFUB_011960	7961
AFUB_011970	7
AFUB_011980	169
AFUB_011990	1112
AFUB_012000	26735
AFUB_012010	2198
AFUB_012020	13588
AFUB_012030	308
AFUB_012040	1402
AFUB_012050	316
AFUB_012060	4738
AFUB_012070	191
AFUB_012080	20422
AFUB_012090	2015
AFUB_012100	4053
AFUB_012110	265
AFUB_012120	954
AFUB_012130	5671
AFUB_012140	592
AFUB_012150	6013
AFUB_012160	24927
AFUB_012170	3129
AFUB_012180	61
AFUB_012190	656
AFUB_012200	6110
AFUB_012210	2219
AFUB_012220	1520
AFUB_012230	3234
AFUB_012240	2127
AFUB_012250	1017
AFUB_012260	2619
AFUB_012270	15354
AFUB_012280	1499
AFUB_012290	658
AFUB_012300	1599
AFUB_012310	994
AFUB_012320	202
AFUB_012330	5
AFUB_012340	1977
AFUB_012350	722
AFUB_012360	186
AFUB_012370	26181
AFUB_012380	2936
AFUB_012390	2687
AFUB_012400	6354
AFUB_012410	3063
AFUB_012420	7401
AFUB_012430	2549
AFUB_012440	5695
AFUB_012450	656
AFUB_012460	1761
AFUB_012470	911
AFUB_012480	259
AFUB_012490	2582
AFUB_012500	1903
AFUB_012510	305
AFUB_012520	377
AFUB_012530	3328
AFUB_012540	6485
AFUB_012550	2593
AFUB_012560	46
AFUB_012570	5329
AFUB_012580	4532
AFUB_012590	72
AFUB_012600	62
AFUB_012610	938
AFUB_012620	19766
AFUB_012630	1118
AFUB_012640	2488
AFUB_012650	1418
AFUB_012660	519
AFUB_012670	2028
AFUB_012680	915
AFUB_012690	2229
AFUB_012700	1579
AFUB_012710	1323
AFUB_012720	965
AFUB_012730	2306
AFUB_012740	6952
AFUB_012750	2691
AFUB_012760	113
AFUB_012770	5286
AFUB_012780	1034
AFUB_012790	4431
AFUB_012800	7666
AFUB_012810	543
AFUB_012820	5811
AFUB_012830	12539
AFUB_012840	2007
AFUB_012850	434
AFUB_012860	589
AFUB_012870	1222
AFUB_012880	1435
AFUB_012890	658
AFUB_012900	82
AFUB_012910	1327
AFUB_012920	1678
AFUB_012930	170
AFUB_012940	17032
AFUB_012950	1079
AFUB_012960	4021
AFUB_012970	1743
AFUB_012980	11707
AFUB_012990	36061
AFUB_013000	1190
AFUB_013010	712
AFUB_013020	83
AFUB_013030	1573
AFUB_013040	353
AFUB_013050	150
AFUB_013060	6007
AFUB_013070	2726
AFUB_013080	4089
AFUB_013090	998
AFUB_013100	9396
AFUB_013110	1890
AFUB_013120	389
AFUB_013130	1
AFUB_013140	6
AFUB_013150	429
AFUB_013160	178
