Geneid	HISAT2 on data 179 and data 1: aligned reads (BAM)
AFUB_001310	1940
AFUB_001320	3811
AFUB_001330	5465
AFUB_001340	10308
AFUB_001350	722
AFUB_001360	182
AFUB_001370	3598
AFUB_001380	0
AFUB_001390	0
AFUB_001400	4342
AFUB_001410	1772
AFUB_001420	2166
AFUB_001430	1470
AFUB_001440	3265
AFUB_001450	55
AFUB_001460	3233
AFUB_001470	25002
AFUB_001480	1835
AFUB_001490	735
AFUB_001500	133
AFUB_001510	2232
AFUB_001520	15431
AFUB_001530	1038
AFUB_001540	2053
AFUB_001550	5384
AFUB_001560	4635
AFUB_001570	5859
AFUB_001580	3307
AFUB_001590	1776
AFUB_001600	1435
AFUB_001610	1896
AFUB_001620	4960
AFUB_001630	1234
AFUB_001640	4635
AFUB_001650	429
AFUB_001660	836
AFUB_001670	406
AFUB_001680	97
AFUB_001690	2819
AFUB_001700	5674
AFUB_001710	2173
AFUB_001720	3652
AFUB_001730	394
AFUB_001740	315
AFUB_001750	46355
AFUB_001760	5953
AFUB_001770	1932
AFUB_001780	3009
AFUB_001790	14237
AFUB_001800	492
AFUB_001810	28234
AFUB_001820	1679
AFUB_001830	3560
AFUB_001840	1403
AFUB_001850	2656
AFUB_001860	913
AFUB_001870	4713
AFUB_001880	2815
AFUB_001890	2449
AFUB_001900	8823
AFUB_001910	85
AFUB_001920	537
AFUB_001930	593
AFUB_001940	3864
AFUB_001950	1365
AFUB_001960	1899
AFUB_001970	232
AFUB_001980	38
AFUB_001990	830
AFUB_002000	7074
AFUB_002010	609
AFUB_002020	473
AFUB_002030	678
AFUB_002040	5426
AFUB_002050	246
AFUB_002060	307
AFUB_002070	162
AFUB_002080	1365
AFUB_002090	2899
AFUB_002100	668
AFUB_002110	14
AFUB_002120	9616
AFUB_002130	99
AFUB_002140	8426
AFUB_002150	1170
AFUB_002160	4539
AFUB_002170	458
AFUB_002180	347
AFUB_002190	983
AFUB_002200	15
AFUB_002210	8
AFUB_002220	0
AFUB_002230	432
AFUB_002240	920
AFUB_002250	567
AFUB_002260	1743
AFUB_002270	62
AFUB_002280	44
AFUB_002290	896
AFUB_002300	35
AFUB_002310	45
AFUB_002320	1684
AFUB_002330	1702
AFUB_002340	1856
AFUB_002350	3896
AFUB_002360	43
AFUB_002370	1621
AFUB_002380	76
AFUB_002390	3999
AFUB_002400	1416
AFUB_002410	21536
AFUB_002420	708
AFUB_002430	1491
AFUB_002440	52
AFUB_002450	9870
AFUB_002460	1096
AFUB_002470	955
AFUB_002480	152
AFUB_002490	4552
AFUB_002500	522
AFUB_002510	2395
AFUB_002520	3223
AFUB_002530	6292
AFUB_002540	761
AFUB_002550	1584
AFUB_002560	906
AFUB_002570	8585
AFUB_002580	997
AFUB_002590	3099
AFUB_002600	319
AFUB_002610	8
AFUB_002620	0
AFUB_002630	0
AFUB_002640	2
AFUB_002650	7
AFUB_002660	3483
AFUB_002670	418
AFUB_002680	28828
AFUB_002690	8
AFUB_002700	5
AFUB_002710	21
AFUB_002720	1319
AFUB_002730	6267
AFUB_002740	379
AFUB_002750	78
AFUB_002760	238
AFUB_002770	168
AFUB_002780	760
AFUB_002790	1377
AFUB_002800	3902
AFUB_002810	1503
AFUB_002820	1825
AFUB_002830	152
AFUB_002840	1086
AFUB_002850	2342
AFUB_002860	23
AFUB_002870	1152
AFUB_002880	1262
AFUB_002890	4913
AFUB_002900	2
AFUB_002910	439
AFUB_002920	7166
AFUB_002930	61467
AFUB_002940	437
AFUB_002950	8351
AFUB_002960	2824
AFUB_002970	3060
AFUB_002980	4619
AFUB_002990	1980
AFUB_003000	825
AFUB_003010	4588
AFUB_003020	0
AFUB_003030	0
AFUB_003040	1311
AFUB_003050	265
AFUB_003060	16
AFUB_003070	6216
AFUB_003080	948
AFUB_003090	344
AFUB_003100	1154
AFUB_003110	1176
AFUB_003120	3823
AFUB_003130	13
AFUB_003140	4
AFUB_003150	7393
AFUB_003160	55
AFUB_003170	899
AFUB_003180	101
AFUB_003190	518
AFUB_003200	606
AFUB_003210	3051
AFUB_003220	3025
AFUB_003230	435
AFUB_003240	41
AFUB_003250	2099
AFUB_003260	643
AFUB_003270	1585
AFUB_003280	868
AFUB_003290	6526
AFUB_003300	2615
AFUB_003310	1589
AFUB_003320	1152
AFUB_003330	155
AFUB_003340	6
AFUB_003350	327
AFUB_003360	8316
AFUB_003370	2114
AFUB_003380	2954
AFUB_003390	1530
AFUB_003400	1934
AFUB_003410	830
AFUB_003420	3593
AFUB_003430	452
AFUB_003440	21614
AFUB_003450	1895
AFUB_003460	5614
AFUB_003470	643
AFUB_003480	3880
AFUB_003490	1352
AFUB_003500	1884
AFUB_003510	8043
AFUB_003520	3992
AFUB_003530	1859
AFUB_003540	1968
AFUB_003550	622
AFUB_003560	15725
AFUB_003570	213
AFUB_003580	420
AFUB_003590	0
AFUB_003600	988
AFUB_003610	749
AFUB_003620	55
AFUB_003629	7
AFUB_003630	93
AFUB_003640	0
AFUB_003650	1
AFUB_003660	0
AFUB_003670	0
AFUB_003680	0
AFUB_003690	8
AFUB_003700	7
AFUB_003710	0
AFUB_003720	4
AFUB_003730	0
AFUB_003740	0
AFUB_003750	0
AFUB_003760	135
AFUB_003770	36
AFUB_003780	1382
AFUB_003790	6367
AFUB_003800	19262
AFUB_003810	11277
AFUB_003820	1682
AFUB_003830	1310
AFUB_003840	954
AFUB_003850	1409
AFUB_003860	1938
AFUB_003870	1840
AFUB_003880	3
AFUB_003890	8
AFUB_003900	3603
AFUB_003910	7061
AFUB_003920	22829
AFUB_003930	10
AFUB_003940	434
AFUB_003950	2103
AFUB_003960	1460
AFUB_003970	1057
AFUB_003980	0
AFUB_003990	44
AFUB_004000	1542
AFUB_004010	329
AFUB_004020	21754
AFUB_004030	3551
AFUB_004040	26350
AFUB_004050	294
AFUB_004060	4346
AFUB_004070	3561
AFUB_004080	2
AFUB_004090	4132
AFUB_004100	725
AFUB_004110	726
AFUB_004120	1726
AFUB_004130	4768
AFUB_004140	908
AFUB_004150	3356
AFUB_004160	1469
AFUB_004170	6782
AFUB_004185	598
AFUB_004200	4394
AFUB_004210	5166
AFUB_004220	1227
AFUB_004230	1310
AFUB_004240	1953
AFUB_004250	5057
AFUB_004260	30
AFUB_004270	312
AFUB_004280	402
AFUB_004290	3527
AFUB_004300	78
AFUB_004310	1589
AFUB_004320	3044
AFUB_004330	3240
AFUB_004340	6598
AFUB_004350	15091
AFUB_004360	1768
AFUB_004370	14949
AFUB_004380	1399
AFUB_004390	1226
AFUB_004400	3064
AFUB_004410	24677
AFUB_004420	2573
AFUB_004430	36964
AFUB_004440	3666
AFUB_004450	865
AFUB_004460	405
AFUB_004470	592
AFUB_004480	584
AFUB_004489	306
AFUB_004490	145
AFUB_004500	86
AFUB_004510	805
AFUB_004520	852
AFUB_004530	25064
AFUB_004540	3050
AFUB_004550	440
AFUB_004560	1475
AFUB_004570	4159
AFUB_004580	206
AFUB_004590	3398
AFUB_004600	16754
AFUB_004610	2759
AFUB_004620	5378
AFUB_004630	3508
AFUB_004640	817
AFUB_004650	1071
AFUB_004660	38941
AFUB_004670	706
AFUB_004680	1874
AFUB_004690	153
AFUB_004700	3893
AFUB_004710	3572
AFUB_004720	1017
AFUB_004730	1084
AFUB_004740	2142
AFUB_004750	1443
AFUB_004760	238
AFUB_004770	1950
AFUB_004780	3438
AFUB_004790	2794
AFUB_004800	102
AFUB_004810	1535
AFUB_004820	1821
AFUB_004830	2410
AFUB_004840	2659
AFUB_004850	139
AFUB_004860	1430
AFUB_004870	31644
AFUB_004880	14131
AFUB_004890	5559
AFUB_004900	4474
AFUB_004910	405
AFUB_004920	643
AFUB_004930	1199
AFUB_004940	2539
AFUB_004950	353
AFUB_004960	1203
AFUB_004970	26828
AFUB_004980	489
AFUB_004990	6207
AFUB_005000	42639
AFUB_005010	7444
AFUB_005020	2097
AFUB_005030	1148
AFUB_005040	3831
AFUB_005050	2167
AFUB_005060	2812
AFUB_005070	856
AFUB_005080	16
AFUB_005090	550
AFUB_005100	2756
AFUB_005110	1511
AFUB_005120	1739
AFUB_005130	6275
AFUB_005140	1410
AFUB_005150	587
AFUB_005160	3603
AFUB_005170	154
AFUB_005180	3966
AFUB_005190	3074
AFUB_005200	772
AFUB_005210	827
AFUB_005220	0
AFUB_005230	0
AFUB_005240	5476
AFUB_005250	6304
AFUB_005260	0
AFUB_005270	5607
AFUB_005280	2691
AFUB_005290	1014
AFUB_005300	12254
AFUB_005310	4930
AFUB_005320	9251
AFUB_005330	11852
AFUB_005340	2864
AFUB_005350	1201
AFUB_005360	8827
AFUB_005370	1002
AFUB_005380	559
AFUB_005390	43656
AFUB_005400	16901
AFUB_005410	1527
AFUB_005420	6340
AFUB_005430	1586
AFUB_005440	19672
AFUB_005450	3080
AFUB_005460	2414
AFUB_005470	0
AFUB_005480	3897
AFUB_005490	11784
AFUB_005500	167
AFUB_005510	1180
AFUB_005520	2775
AFUB_005530	445
AFUB_005540	504
AFUB_005550	4333
AFUB_005560	21329
AFUB_005570	12480
AFUB_005580	775
AFUB_005590	4619
AFUB_005600	3862
AFUB_005610	1325
AFUB_005620	441
AFUB_005630	3367
AFUB_005640	47
AFUB_005650	1556
AFUB_005660	3766
AFUB_005670	3120
AFUB_005680	887
AFUB_005690	20309
AFUB_005700	167
AFUB_005710	242
AFUB_005720	741
AFUB_005730	759
AFUB_005740	194085
AFUB_005750	3145
AFUB_005760	5049
AFUB_005770	2125
AFUB_005780	366
AFUB_005790	1510
AFUB_005800	1116
AFUB_005810	844
AFUB_005820	1031
AFUB_005830	9160
AFUB_005840	21840
AFUB_005850	1442
AFUB_005860	2441
AFUB_005870	747
AFUB_005880	799
AFUB_005890	1175
AFUB_005900	4314
AFUB_005910	287
AFUB_005920	3891
AFUB_005930	1865
AFUB_005940	6872
AFUB_005950	92
AFUB_005960	3
AFUB_005970	2
AFUB_005980	14076
AFUB_005990	7750
AFUB_006000	41685
AFUB_006010	2938
AFUB_006020	1859
AFUB_006029	1219
AFUB_006030	491
AFUB_006040	153
AFUB_006050	5462
AFUB_006060	1762
AFUB_006070	324
AFUB_006080	464
AFUB_006090	37769
AFUB_006100	3770
AFUB_006110	0
AFUB_006120	815
AFUB_006130	573
AFUB_006140	370
AFUB_006150	1015
AFUB_006160	569
AFUB_006170	116
AFUB_006180	36452
AFUB_006190	15937
AFUB_006200	2312
AFUB_006210	2086
AFUB_006220	4640
AFUB_006230	2333
AFUB_006240	73
AFUB_006250	140
AFUB_006260	2261
AFUB_006270	19
AFUB_006280	16
AFUB_006290	5390
AFUB_006300	1028
AFUB_006310	4915
AFUB_006320	5462
AFUB_006330	1146
AFUB_006340	1820
AFUB_006350	2783
AFUB_006360	3036
AFUB_006370	579
AFUB_006380	61806
AFUB_006390	85
AFUB_006400	4249
AFUB_006410	4675
AFUB_006420	1206
AFUB_006430	3197
AFUB_006440	4836
AFUB_006450	2103
AFUB_006460	3618
AFUB_006470	5201
AFUB_006480	443
AFUB_006490	5019
AFUB_006500	32
AFUB_006510	104
AFUB_006520	91
AFUB_006530	1778
AFUB_006540	4111
AFUB_006550	14220
AFUB_006560	5940
AFUB_006570	6311
AFUB_006580	1478
AFUB_006590	8956
AFUB_006600	1478
AFUB_006610	3059
AFUB_006620	3499
AFUB_006630	1739
AFUB_006640	852
AFUB_006650	630
AFUB_006660	2356
AFUB_006670	1957
AFUB_006680	4419
AFUB_006690	3364
AFUB_006700	6645
AFUB_006710	9301
AFUB_006720	30629
AFUB_006730	4981
AFUB_006740	574
AFUB_006750	1998
AFUB_006760	866
AFUB_006770	359016
AFUB_006780	6364
AFUB_006790	3787
AFUB_006800	2106
AFUB_006810	528
AFUB_006820	746
AFUB_006830	355
AFUB_006840	832
AFUB_006850	282
AFUB_006860	191
AFUB_006870	3958
AFUB_006880	1258
AFUB_006890	779
AFUB_006900	5226
AFUB_006910	4593
AFUB_006920	914
AFUB_006930	412
AFUB_006940	57
AFUB_006950	3478
AFUB_006960	48976
AFUB_006970	1173
AFUB_006980	8136
AFUB_006990	1669
AFUB_007000	4356
AFUB_007010	3213
AFUB_007020	76
AFUB_007030	176
AFUB_007040	132
AFUB_007050	5699
AFUB_007060	6344
AFUB_007070	10659
AFUB_007080	3242
AFUB_007090	9801
AFUB_007100	9937
AFUB_007110	1667
AFUB_007120	428
AFUB_007130	460
AFUB_007140	2241
AFUB_007150	28576
AFUB_007160	13847
AFUB_007170	10087
AFUB_007180	519
AFUB_007190	1717
AFUB_007200	3440
AFUB_007210	42173
AFUB_007220	2725
AFUB_007230	2232
AFUB_007240	4693
AFUB_007250	587
AFUB_007260	496
AFUB_007270	2325
AFUB_007280	3324
AFUB_007290	423
AFUB_007300	4520
AFUB_007310	1353
AFUB_007320	6453
AFUB_007330	2440
AFUB_007340	26697
AFUB_007350	969
AFUB_007360	7731
AFUB_007370	1214
AFUB_007380	3635
AFUB_007390	1245
AFUB_007400	46
AFUB_007410	935
AFUB_007420	1729
AFUB_007430	4017
AFUB_007440	569
AFUB_007450	9581
AFUB_007460	534
AFUB_007470	4763
AFUB_007480	1278
AFUB_007490	2263
AFUB_007500	3567
AFUB_007510	2668
AFUB_007520	1742
AFUB_007530	2220
AFUB_007540	22
AFUB_007550	1287
AFUB_007560	2428
AFUB_007570	1090
AFUB_007580	4670
AFUB_007590	436
AFUB_007600	1141
AFUB_007610	5424
AFUB_007620	1819
AFUB_007630	494
AFUB_007640	6677
AFUB_007650	2430
AFUB_007660	1885
AFUB_007670	2840
AFUB_007680	49
AFUB_007690	594
AFUB_007700	1965
AFUB_007710	977
AFUB_007720	15
AFUB_007730	5505
AFUB_007740	976
AFUB_007750	1397
AFUB_007760	1687
AFUB_007770	71457
AFUB_007780	11552
AFUB_007790	6536
AFUB_007800	29826
AFUB_007810	3209
AFUB_007820	633
AFUB_007830	1276
AFUB_007840	3591
AFUB_007850	7531
AFUB_007860	5706
AFUB_007865	305
AFUB_007870	40
AFUB_007880	486
AFUB_007890	1054
AFUB_007900	1394
AFUB_007910	2802
AFUB_007920	791
AFUB_007930	1448
AFUB_007940	927
AFUB_007950	1504
AFUB_007960	5709
AFUB_007970	3266
AFUB_007980	1364
AFUB_007990	1283
AFUB_008000	2169
AFUB_008010	2804
AFUB_008020	8571
AFUB_008030	4127
AFUB_008040	1017
AFUB_008050	11293
AFUB_008060	856
AFUB_008070	3204
AFUB_008080	2301
AFUB_008090	1228
AFUB_008100	3259
AFUB_008110	1067
AFUB_008120	738
AFUB_008130	10237
AFUB_008140	1089
AFUB_008150	2278
AFUB_008160	629
AFUB_008170	7503
AFUB_008180	4
AFUB_008190	0
AFUB_008200	0
AFUB_008210	0
AFUB_008220	0
AFUB_008230	1661
AFUB_008240	2003
AFUB_008250	4203
AFUB_008260	13704
AFUB_008270	1809
AFUB_008280	952
AFUB_008290	1929
AFUB_008300	4860
AFUB_008310	1444
AFUB_008320	3340
AFUB_008330	2037
AFUB_008340	2969
AFUB_008350	3328
AFUB_008360	4311
AFUB_008370	834
AFUB_008380	5369
AFUB_008390	5270
AFUB_008400	1889
AFUB_008410	769
AFUB_008420	687
AFUB_008430	13347
AFUB_008440	4451
AFUB_008450	9558
AFUB_008460	2606
AFUB_008470	1307
AFUB_008480	1822
AFUB_008490	3008
AFUB_008500	922
AFUB_008510	1544
AFUB_008520	39360
AFUB_008530	575
AFUB_008540	223
AFUB_008550	2254
AFUB_008560	1534
AFUB_008570	3180
AFUB_008580	516
AFUB_008590	2971
AFUB_008600	3311
AFUB_008610	1281
AFUB_008620	4315
AFUB_008630	3164
AFUB_008640	630
AFUB_008650	673
AFUB_008660	1202
AFUB_008670	3924
AFUB_008680	11
AFUB_008690	437
AFUB_008700	10298
AFUB_008710	4327
AFUB_008720	16
AFUB_008730	585
AFUB_008740	1861
AFUB_008750	10731
AFUB_008760	79
AFUB_008770	4
AFUB_008780	0
AFUB_008790	0
AFUB_008800	2487
AFUB_008810	692
AFUB_008820	2058
AFUB_008830	1037
AFUB_008840	1035
AFUB_008850	2348
AFUB_008860	2378
AFUB_008870	556
AFUB_008880	287
AFUB_008890	26960
AFUB_008900	2717
AFUB_008910	1932
AFUB_008920	3986
AFUB_008930	1761
AFUB_008940	5325
AFUB_008950	11892
AFUB_008960	6543
AFUB_008970	364
AFUB_008980	2301
AFUB_008990	3064
AFUB_009000	1377
AFUB_009010	976
AFUB_009020	865
AFUB_009030	6157
AFUB_009040	14273
AFUB_009050	2912
AFUB_009060	3227
AFUB_009070	2461
AFUB_009080	7447
AFUB_009090	3080
AFUB_009100	1043
AFUB_009110	3938
AFUB_009120	3835
AFUB_009130	4648
AFUB_009140	2070
AFUB_009150	1194
AFUB_009160	184
AFUB_009170	893
AFUB_009180	4086
AFUB_009190	1451
AFUB_009199	610
AFUB_009200	543
AFUB_009210	1171
AFUB_009220	11522
AFUB_009230	4323
AFUB_009240	2149
AFUB_009250	16302
AFUB_009260	2172
AFUB_009270	2666
AFUB_009280	9262
AFUB_009290	6279
AFUB_009300	3042
AFUB_009310	2659
AFUB_009320	309
AFUB_009330	1758
AFUB_009340	1390
AFUB_009350	717
AFUB_009360	698
AFUB_009370	2659
AFUB_009380	21362
AFUB_009390	2963
AFUB_009400	1104
AFUB_009410	6683
AFUB_009420	220
AFUB_009430	3599
AFUB_009440	119
AFUB_009450	707
AFUB_009460	4752
AFUB_009470	7006
AFUB_009480	327
AFUB_009490	3417
AFUB_009500	781
AFUB_009510	345
AFUB_009520	299
AFUB_009530	156
AFUB_009540	31054
AFUB_009550	126
AFUB_009560	7
AFUB_009570	4
AFUB_009580	42
AFUB_009590	92
AFUB_009600	2639
AFUB_009610	4061
AFUB_009620	3562
AFUB_009630	5953
AFUB_009640	1424
AFUB_009650	221
AFUB_009660	5
AFUB_009670	12
AFUB_009680	1183
AFUB_009690	1487
AFUB_009705	4174
AFUB_009720	4887
AFUB_009730	4403
AFUB_009740	1716
AFUB_009750	3136
AFUB_009760	74971
AFUB_009770	3258
AFUB_009780	3075
AFUB_009790	508
AFUB_009800	9356
AFUB_009810	937
AFUB_009820	2375
AFUB_009830	1670
AFUB_009840	308
AFUB_009850	2946
AFUB_009860	4039
AFUB_009870	2532
AFUB_009880	336
AFUB_009890	0
AFUB_009900	2519
AFUB_009910	397
AFUB_009920	1242
AFUB_009930	2249
AFUB_009940	18170
AFUB_009950	2276
AFUB_009960	3468
AFUB_009970	843
AFUB_009980	6427
AFUB_009990	1553
AFUB_010000	9761
AFUB_010010	229
AFUB_010020	2836
AFUB_010030	2542
AFUB_010040	2183
AFUB_010050	22134
AFUB_010060	994
AFUB_010070	798
AFUB_010080	4388
AFUB_010090	1891
AFUB_010100	5256
AFUB_010110	6066
AFUB_010120	1070
AFUB_010130	2819
AFUB_010140	1362
AFUB_010150	174
AFUB_010160	961
AFUB_010170	2517
AFUB_010180	5066
AFUB_010190	2065
AFUB_010200	2377
AFUB_010210	224
AFUB_010220	1323
AFUB_010230	4700
AFUB_010240	1788
AFUB_010250	214
AFUB_010260	971
AFUB_010270	1873
AFUB_010280	4277
AFUB_010290	207
AFUB_010300	10585
AFUB_010310	349
AFUB_010320	2720
AFUB_010330	48202
AFUB_010340	2573
AFUB_010350	11620
AFUB_010360	2080
AFUB_010370	3660
AFUB_010380	1751
AFUB_010390	10996
AFUB_010400	1391
AFUB_010410	1828
AFUB_010420	854
AFUB_010430	59
AFUB_010440	0
AFUB_010450	12
AFUB_010460	34
AFUB_010470	111
AFUB_010480	0
AFUB_010490	1261
AFUB_010500	3348
AFUB_010510	4584
AFUB_010520	837
AFUB_010530	118
AFUB_010540	6430
AFUB_010550	4949
AFUB_010560	45515
AFUB_010570	868
AFUB_010580	1675
AFUB_010590	4469
AFUB_010600	37
AFUB_010610	2611
AFUB_010620	33208
AFUB_010630	539
AFUB_010640	77
AFUB_010650	13986
AFUB_010660	23
AFUB_010670	0
AFUB_010680	2818
AFUB_010690	0
AFUB_010700	95
AFUB_010710	106
AFUB_010720	586
AFUB_010730	96
AFUB_010740	6
AFUB_010750	1
AFUB_010760	19
AFUB_010770	7
AFUB_010780	10
AFUB_010790	40
AFUB_010800	73
AFUB_010810	1652
AFUB_010820	7354
AFUB_010830	506
AFUB_010840	684
AFUB_010850	15901
AFUB_010860	98
AFUB_010870	1667
AFUB_010880	4415
AFUB_010890	14648
AFUB_010900	4189
AFUB_010910	3164
AFUB_010920	5016
AFUB_010930	812
AFUB_010940	1907
AFUB_010950	782
AFUB_010960	937
AFUB_010970	369
AFUB_010980	2491
AFUB_010990	3305
AFUB_011000	299
AFUB_011010	17
AFUB_011020	21
AFUB_011030	8
AFUB_011040	14
AFUB_011050	140
AFUB_011060	582
AFUB_011070	631
AFUB_011080	92
AFUB_011090	160
AFUB_011100	4382
AFUB_011110	887
AFUB_011120	2892
AFUB_011130	1397
AFUB_011140	30968
AFUB_011150	4
AFUB_011160	112
AFUB_011170	29051
AFUB_011180	203
AFUB_011190	52
AFUB_011200	3969
AFUB_011210	4197
AFUB_011220	19846
AFUB_011230	3158
AFUB_011240	2185
AFUB_011250	205
AFUB_011260	580
AFUB_011270	20
AFUB_011280	142
AFUB_011290	20
AFUB_011300	452
AFUB_011310	2211
AFUB_011320	5415
AFUB_011330	510
AFUB_011340	6688
AFUB_011350	2291
AFUB_011360	243
AFUB_011370	2609
AFUB_011380	2538
AFUB_011390	3383
AFUB_011400	7170
AFUB_011410	16075
AFUB_011420	6207
AFUB_011430	883
AFUB_011440	727
AFUB_011450	7848
AFUB_011460	909
AFUB_011470	3881
AFUB_011480	349
AFUB_011490	1444
AFUB_011500	4537
AFUB_011510	694
AFUB_011520	541
AFUB_011530	1736
AFUB_011540	3419
AFUB_011550	1461
AFUB_011560	1063
AFUB_011570	26
AFUB_011580	2893
AFUB_011590	1349
AFUB_011600	965
AFUB_011610	1052
AFUB_011620	5937
AFUB_011630	306
AFUB_011640	16654
AFUB_011650	7282
AFUB_011660	403
AFUB_011670	1687
AFUB_011680	93
AFUB_011690	91
AFUB_011700	161
AFUB_011710	45
AFUB_011720	13012
AFUB_011730	3934
AFUB_011740	299
AFUB_011750	2931
AFUB_011760	2388
AFUB_011770	798
AFUB_011780	864
AFUB_011790	106
AFUB_011800	5336
AFUB_011810	7081
AFUB_011820	25288
AFUB_011830	4
AFUB_011840	4277
AFUB_011850	1914
AFUB_011860	6499
AFUB_011870	296
AFUB_011880	106
AFUB_011890	0
AFUB_011900	4
AFUB_011910	198
AFUB_011920	350
AFUB_011930	268
AFUB_011940	12
AFUB_011950	1600
AFUB_011960	6713
AFUB_011970	1
AFUB_011980	233
AFUB_011990	1491
AFUB_012000	26423
AFUB_012010	2316
AFUB_012020	10582
AFUB_012030	392
AFUB_012040	1947
AFUB_012050	468
AFUB_012060	5158
AFUB_012070	247
AFUB_012080	26428
AFUB_012090	1693
AFUB_012100	3939
AFUB_012110	436
AFUB_012120	1273
AFUB_012130	6839
AFUB_012140	800
AFUB_012150	4683
AFUB_012160	22381
AFUB_012170	2196
AFUB_012180	49
AFUB_012190	858
AFUB_012200	5052
AFUB_012210	3072
AFUB_012220	2210
AFUB_012230	3556
AFUB_012240	1405
AFUB_012250	953
AFUB_012260	2407
AFUB_012270	19435
AFUB_012280	2100
AFUB_012290	439
AFUB_012300	2547
AFUB_012310	1975
AFUB_012320	287
AFUB_012330	19
AFUB_012340	2382
AFUB_012350	870
AFUB_012360	230
AFUB_012370	40990
AFUB_012380	2736
AFUB_012390	2601
AFUB_012400	7003
AFUB_012410	2563
AFUB_012420	7980
AFUB_012430	2156
AFUB_012440	4609
AFUB_012450	852
AFUB_012460	1290
AFUB_012470	1319
AFUB_012480	397
AFUB_012490	2315
AFUB_012500	2805
AFUB_012510	343
AFUB_012520	475
AFUB_012530	3583
AFUB_012540	5582
AFUB_012550	2126
AFUB_012560	65
AFUB_012570	6306
AFUB_012580	4156
AFUB_012590	131
AFUB_012600	150
AFUB_012610	1233
AFUB_012620	14137
AFUB_012630	1385
AFUB_012640	2227
AFUB_012650	1292
AFUB_012660	555
AFUB_012670	1917
AFUB_012680	1189
AFUB_012690	1628
AFUB_012700	1702
AFUB_012710	1680
AFUB_012720	1283
AFUB_012730	2839
AFUB_012740	4077
AFUB_012750	3962
AFUB_012760	169
AFUB_012770	7119
AFUB_012780	1255
AFUB_012790	5560
AFUB_012800	8554
AFUB_012810	1074
AFUB_012820	7693
AFUB_012830	12456
AFUB_012840	2141
AFUB_012850	388
AFUB_012860	578
AFUB_012870	1289
AFUB_012880	1740
AFUB_012890	909
AFUB_012900	69
AFUB_012910	2157
AFUB_012920	2326
AFUB_012930	249
AFUB_012940	15206
AFUB_012950	1213
AFUB_012960	5063
AFUB_012970	2655
AFUB_012980	17163
AFUB_012990	46902
AFUB_013000	1290
AFUB_013010	985
AFUB_013020	108
AFUB_013030	1547
AFUB_013040	371
AFUB_013050	144
AFUB_013060	6286
AFUB_013070	3026
AFUB_013080	4151
AFUB_013090	1017
AFUB_013100	8456
AFUB_013110	1943
AFUB_013120	757
