baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance	Color	Gene
55.6234166784637	2.0935206070924	0.66195767368667	3.16262004401711	0.00156356256301054	0.0221055396839421	Significant	red	269356
214.574007790081	0.965296180482917	0.445454820751208	2.16699008634603	0.0302356100470398	0.17923708050534	Not Significant	grey	228602
231.801603956613	0.450345414193424	0.419923024631938	1.07244753866057	0.283519065349976	0.63004236744439	Not Significant	grey	11990
16.9876890198084	1.79342229967013	1.14224689028292	1.57008289094656	0.116395828362997	0.400668593901159	Not Significant	grey	110751
213.811235069828	-0.0343435101892358	0.601945010314432	-0.0570542318662898	0.954501994677044	0.989627032636441	Not Significant	grey	20612
6.07911388764031	0.0756588111615414	1.6183037488032	0.0467519223245292	0.962710947526827	0.991100194754381	Not Significant	grey	72630
137.936841423367	-0.103202678312093	0.524720569439402	-0.196681213435851	0.844077012438611	0.956411642041159	Not Significant	grey	67326
14.7081039313975	-0.263856756079141	1.05918077051786	-0.249113997745761	0.803272602079973	0.941649083210262	Not Significant	grey	70997
1772.67376347592	-0.717188998160863	0.413896799086477	-1.73277251658817	0.0831361095688223	0.333867694381068	Not Significant	grey	12616
113.53209846437	-1.62413611625417	0.477321074858689	-3.40260717952794	0.000667461699395989	0.0116605825513653	Significant	blue	12531
180.651274120033	0.0788713475370487	0.415590578242952	0.189781365762679	0.849480458486919	0.957161079985261	Not Significant	grey	69596
293.333852211286	0.294279808839853	0.373423785116307	0.788058555906384	0.430662455576548	0.75455878374296	Not Significant	grey	228607
409.007065266737	-0.18384125420432	0.358353798834686	-0.513016060670054	0.607940086146973	0.858761189733881	Not Significant	grey	74450
65.7762029196397	0.0351437321016128	0.598645604470673	0.0587054040640408	0.953186754943312	0.989627032636441	Not Significant	grey	51902
801.942428686666	-0.150353832611888	0.344524043841707	-0.4364102746947	0.66253908558206	0.884734127515179	Not Significant	grey	228608
364.776076483527	-0.195763326418842	0.468219228874645	-0.41810185132583	0.675872651458306	0.890634484257133	Not Significant	grey	19122
2895.63148160391	-0.279427011659812	0.303647533719895	-0.920234747954761	0.357450099625978	0.697359896965476	Not Significant	grey	215653
474.437586581292	0.254888596388634	0.398498149887898	0.639623035791601	0.522417702623299	0.814846391282371	Not Significant	grey	54338
86.0612005074365	0.337590227628032	0.547410961984728	0.616703447815593	0.537430346665137	0.823051960808521	Not Significant	grey	70612
449.714082615253	0.181651282646526	0.361330422518671	0.502729001838031	0.615154816385535	0.864334468954608	Not Significant	grey	18538
2244.06291711891	-0.43722334019744	0.307666940536352	-1.42109301517815	0.155289720323699	0.464523741597569	Not Significant	grey	110911
1618.7096099045	-0.504114569464952	0.37326073896913	-1.35056949964042	0.176833376595262	0.498373767402087	Not Significant	grey	74182
128.777382767139	-0.315394204917467	0.458563252828649	-0.687787787119784	0.491586428043213	0.793994082965279	Not Significant	grey	73747
273.346237380339	0.058459112742696	0.380205880235081	0.153756466645258	0.877801760149434	0.967794881778199	Not Significant	grey	66926
23.03553656588	-0.613945726728824	0.88218195366091	-0.695940020288389	0.486466393062198	0.791355942264313	Not Significant	grey	66634
151.942655101567	-0.324588649010943	0.435957287769843	-0.744542316682878	0.456548450382192	0.771752218809326	Not Significant	grey	66586
62.3879005652941	3.49845642509853	2.19987533091579	1.59029758456455	0.111767742842262	0.391787266413452	Not Significant	grey	12156
153.112017343965	0.211528431110973	0.437207870952319	0.483816612565151	0.628516024123792	0.868670980212691	Not Significant	grey	52837
46.6737236120154	-0.143892681272528	0.694566636599292	-0.207169008256789	0.835877870074898	0.953883811538392	Not Significant	grey	18795
109.51485014073	-0.38729559279904	0.484676361475151	-0.799080837407203	0.424243540216275	0.750036181322488	Not Significant	grey	59030
53.888737667752	-0.797248175428278	0.610002299772291	-1.30695929462214	0.191226536379597	0.51739618442166	Not Significant	grey	74243
244.173381364207	-1.25312652980577	0.512428812149963	-2.44546461887673	0.0144665642047151	0.109206744744455	Significant	blue	16449
59.2764082918085	0.130643409621228	0.61581290455527	0.212147892086764	0.831991657460425	0.953422180616716	Not Significant	grey	228662
29.4921058256195	0.323892052639029	0.797696653558242	0.406034112333631	0.684717536158335	0.894627140626622	Not Significant	grey	75812
119.449117323224	0.336145994668942	0.470183983795399	0.714924383335049	0.474655769238543	0.783721462129781	Not Significant	grey	66580
35.0343570070539	0.972570167322303	0.747290811548203	1.3014614287942	0.193100558864389	0.51904923833247	Not Significant	grey	69487
4.4556086279615	0.715848949816416	1.91125650228761	0.374543630831134	0.707999902087423	0.905397531563317	Not Significant	grey	72899
597.4517756131	-1.78753724536838	0.337325193142186	-5.29915132847762	1.16342179901014e-07	8.43320110663707e-06	Significant	blue	71436
270.333393020715	-0.21581267316769	0.401124971490086	-0.538018544111069	0.590564246175572	0.84989426323486	Not Significant	grey	16558
193.693999136935	0.0808702964761592	0.440997727605771	0.183380302014738	0.854499630502365	0.959378446778449	Not Significant	grey	20639
4.38145548658366	-0.460573942633373	2.08763853570976	-0.220619582727135	0.825388651934022	0.950754970445511	Not Significant	grey	18549
2069.15931104234	-0.746636588622578	0.383319934172211	-1.94781570709323	0.0514370186632453	0.24984658325359	Not Significant	grey	56431
2428.17233829874	0.112608038881869	0.397965333323608	0.282959417448306	0.777207946343217	0.933181015177346	Not Significant	grey	81910
4040.84960758389	0.51225615585276	0.347851664780218	1.47262815653453	0.140851328284611	0.442072883435803	Not Significant	grey	69178
62.7641544014031	-0.107016509880776	0.593380685319234	-0.180350511111096	0.85687740359169	0.959838239221071	Not Significant	grey	74528
271.87615064004	0.740579817326189	0.411898349854613	1.79796742955535	0.0721821693439143	0.305592146431802	Not Significant	grey	228714
137.67607300066	0.194243878912601	0.448994760538219	0.432619477963968	0.665291236585392	0.886322697582382	Not Significant	grey	70408
67.4701896727027	0.105440808467493	0.587214733714172	0.179560904067535	0.857497299765468	0.959838239221071	Not Significant	grey	26450
241.51476383917	0.582464547237496	0.438684794684189	1.32775184892564	0.184260098706823	0.508517563111803	Not Significant	grey	27054
13.9103125082789	1.4080690449749	1.16476183084045	1.20889009898177	0.226705070472614	0.565073527711001	Not Significant	grey	228715
27.1453989747627	0.378120320612023	0.869655165128138	0.434793393719808	0.663712400551058	0.885219751471982	Not Significant	grey	66044
19.9547643730573	4.50303864991511	1.55481447359961	2.89619033420106	0.00377723227165769	0.0428167423336954	Significant	red	94249
623.514006589835	0.314286058319474	0.340929685279877	0.92185008196476	0.356606779950871	0.696750700365663	Not Significant	grey	74030
144.144520549541	0.011850219738989	0.467718606217665	0.0253362162237227	0.97978678682634	0.99385021270499	Not Significant	grey	67877
