"","V1"
"AFUB_022250",0.118646786324069
"AFUB_022260",0.0184845498685149
"AFUB_022270",0.000139302117857565
"AFUB_022280",0.395638934082504
"AFUB_022300",0.0908883486400708
"AFUB_022310",0.361366176996411
"AFUB_022340",0.0676013377103788
"AFUB_022350",0.495028448152311
"AFUB_022360",0.00824708120605731
"AFUB_022370",0.930181174021057
"AFUB_022380",0.0573397096605405
"AFUB_022390",0.00288519623318299
"AFUB_022400",0.0618812372837593
"AFUB_022410",0.0933021695377655
"AFUB_022420",0.119902831023021
"AFUB_022430",0.608198035058869
"AFUB_022440",0.0369784955873979
"AFUB_022450",0.00862937767818294
"AFUB_022460",0.00140361591015739
"AFUB_022470",0.764691175515941
"AFUB_022480",0.611127173606275
"AFUB_022490",0.0285358356085509
"AFUB_022500",0.499114503960184
"AFUB_022510",0.0351097206677895
"AFUB_022520",0.417430480899328
"AFUB_022530",0.0433474711157416
"AFUB_022540",0.00205032682141705
"AFUB_022550",0.128677771935407
"AFUB_022560",0.0117687940009444
"AFUB_022570",0.0902557499848907
"AFUB_022580",0.602550124928516
"AFUB_022590",0.0348883401813002
"AFUB_022600",0.587752433118619
"AFUB_022610",0.002584294887603
"AFUB_022620",0.298925639532862
"AFUB_022630",0.0130675254939597
"AFUB_022640",0.00194699335056538
"AFUB_022650",0.0233759814938196
"AFUB_022660",0.0141313555818545
"AFUB_022670",0.544082950392073
"AFUB_022680",0.0909101089399981
"AFUB_022700",0.0188180916925451
"AFUB_022710",0.0094105549830089
"AFUB_022720",0.766544087248583
"AFUB_022730",0.000878206290408908
"AFUB_022740",0.000912185321300532
"AFUB_022750",7.37683685698312e-05
"AFUB_022760",0.0213218855075334
"AFUB_022770",0.00042674345241368
"AFUB_022780",0.0249841849759298
"AFUB_022790",0.0820336419682066
"AFUB_022800",0.102970287003519
"AFUB_022810",0.767138397120533
"AFUB_022820",0.415146181967211
"AFUB_022830",0.495336386195667
"AFUB_022840",0.079873771707855
"AFUB_022850",0.0130282423618098
"AFUB_022860",0.00411160861233515
"AFUB_022870",0.00176339813844331
"AFUB_022880",0.295080345709955
"AFUB_022890",0.00164789367524408
"AFUB_022910",0.291002708260079
"AFUB_022920",0.00451320553377389
"AFUB_022930",0.00113821059334575
"AFUB_022940",0.00322245070715442
"AFUB_022950",0.01900392882217
"AFUB_022960",0.0312232231896663
"AFUB_022970",0.0428326322255359
"AFUB_022980",0.854640869900712
"AFUB_022990",0.448103257695299
"AFUB_023000",0.05008295405384
"AFUB_023010",0.734933913713673
"AFUB_023020",0.568915155939727
"AFUB_023030",0.00773511875539624
"AFUB_023040",0.197521824946085
"AFUB_023080",0.45805548410735
"AFUB_023090",0.296171189310091
"AFUB_023100",0.0163737102798024
"AFUB_023110",0.564358505021249
"AFUB_023120",0.0162427613417933
"AFUB_023130",0.0347508540427809
"AFUB_023140",6.65644056456581e-05
"AFUB_023150",0.0110944891297017
"AFUB_023160",0.168829799972853
"AFUB_023170",0.00746841837857184
"AFUB_023180",0.288493956408502
"AFUB_023190",0.628587700101245
"AFUB_023200",0.11999427716647
"AFUB_023210",0.193030902689813
"AFUB_023220",0.0252770461551734
"AFUB_023230",0.960433219376878
"AFUB_023250",0.000113550051042797
"AFUB_023260",0.00207583121304393
"AFUB_023270",7.74175008938794e-05
"AFUB_023280",0.00279743721329925
"AFUB_023290",0.78148835546278
"AFUB_023300",0.00318645857511568
"AFUB_023310",0.000211980382683796
"AFUB_023320",0.367924128482106
"AFUB_023330",0.0281088147819303
"AFUB_023340",0.406764349917034
"AFUB_023350",0.567521260865117
"AFUB_023360",0.145120437176547
"AFUB_023370",0.012536394722469
"AFUB_023380",0.117981365422356
"AFUB_023390",0.00272194694337353
"AFUB_023400",0.693039745322768
"AFUB_023410",0.0762067290826292
"AFUB_023420",0.000122479415022233
"AFUB_023430",0.00544749793399049
"AFUB_023440",0.675026991453089
"AFUB_023450",0.00247466705363371
"AFUB_023460",0.435656098673462
"AFUB_023470",0.527490097693858
"AFUB_023480",0.0079301361190229
"AFUB_023490",0.582156957884602
"AFUB_023500",0.0015460701929984
"AFUB_023510",0.0168016593637579
"AFUB_023520",0.0661103861196064
"AFUB_023530",0.00541717134601602
"AFUB_023540",0.308737674214824
"AFUB_023550",0.0276643923783838
"AFUB_023560",0.0160486725628485
"AFUB_023570",0.960396119302219
"AFUB_023580",3.55478982603238e-06
"AFUB_023590",0.000609907443193846
"AFUB_023600",0.281973365651054
"AFUB_023610",0.0386285979383387
"AFUB_023620",7.309694051632e-06
"AFUB_023630",0.000185148797388151
"AFUB_023640",0.625868377420025
"AFUB_023650",0.0999321581743675
"AFUB_023660",0.491654897463206
"AFUB_023670",0.0756685060683119
"AFUB_023680",0.0411747020706328
"AFUB_023690",0.315683622722646
"AFUB_023700",0.0837959415854262
"AFUB_023710",0.000783913633427064
"AFUB_023720",0.00032041858579423
"AFUB_023730",0.165805248400388
"AFUB_023740",0.028111241989573
"AFUB_023750",3.15809053200483e-05
"AFUB_023760",4.78702146776884e-05
"AFUB_023770",0.0712282845414393
"AFUB_023780",0.0200267751018948
"AFUB_023790",0.111536832861695
"AFUB_023800",0.277742273717879
"AFUB_023810",0.0460176968788908
"AFUB_023820",0.76970267157033
"AFUB_023830",0.0331299606343812
"AFUB_023840",0.94607249328317
"AFUB_023850",0.00132052008761824
"AFUB_023860",0.000217282445588403
"AFUB_023870",0.0022223500850897
"AFUB_023880",0.872854165725046
"AFUB_023890",0.792804738251086
"AFUB_023900",0.397887572550615
"AFUB_023910",0.97088278876368
"AFUB_023920",0.237627603454475
"AFUB_023930",0.226994187064249
"AFUB_023940",0.913630091158753
"AFUB_023950",0.00490064622624743
"AFUB_023960",0.10332936984222
"AFUB_023970",0.00297027909564244
"AFUB_023980",0.00691546569774989
"AFUB_023990",0.263196367662047
"AFUB_024000",0.309024340758086
"AFUB_024010",0.000393241695862697
"AFUB_024020",0.0112070287782984
"AFUB_024050",0.0291573714989479
"AFUB_024060",0.288479710679459
"AFUB_024070",0.104126758742349
"AFUB_024080",0.0219881851754516
"AFUB_024090",0.0293051147092734
"AFUB_024100",0.0468114830182642
"AFUB_024119",0.306817365725464
"AFUB_024120",0.119478212600834
"AFUB_024130",0.697446905395575
"AFUB_024140",0.603411474283581
"AFUB_024150",0.00574416090504124
"AFUB_024160",0.00781999869343362
"AFUB_024170",0.186093637807316
"AFUB_024180",0.00279655508967339
"AFUB_024190",0.0176896132933348
"AFUB_024200",1.56514747498106e-05
"AFUB_024210",0.0135890175338558
"AFUB_024220",0.000606361415915445
"AFUB_024230",0.978128829220694
"AFUB_024240",0.00428249035363624
"AFUB_024247",0.0015640113340287
"AFUB_024260",0.000210187776636451
"AFUB_024270",0.0878687646491834
"AFUB_024280",0.272140966894678
"AFUB_024290",0.00172477669220964
"AFUB_024300",0.0886236981480118
"AFUB_024310",0.237005414239157
"AFUB_024320",0.0137904558974692
"AFUB_024330",0.000942724479203643
"AFUB_024340",0.0745010068955661
"AFUB_024350",0.678428650402923
"AFUB_024360",0.689755414167304
"AFUB_024370",0.0141281178789996
"AFUB_024380",0.00380127469284583
"AFUB_024390",0.999914748908901
"AFUB_024400",0.55022293401752
"AFUB_024410",0.000799946697390262
"AFUB_024420",0.0367669675395433
"AFUB_024430",0.0209355109867944
"AFUB_024440",0.891130858568047
"AFUB_024450",0.0635549114900239
"AFUB_024460",0.952555466938086
"AFUB_024470",0.140028415356866
"AFUB_024480",0.016878181776623
"AFUB_024490",0.000194201134088129
"AFUB_024500",0.903950732343419
"AFUB_024510",0.514344198689502
"AFUB_024520",0.0744920853212051
"AFUB_024530",0.00147416602002926
"AFUB_024540",0.0638383671884417
"AFUB_024550",0.849913811575584
"AFUB_024560",0.0372029689905885
"AFUB_024570",0.00530096347067326
"AFUB_024580",0.0250818094325412
"AFUB_024590",0.615101100351793
"AFUB_024600",0.118413172315632
"AFUB_024610",0.220980570005182
"AFUB_024620",0.696089255899038
"AFUB_024630",0.137855072769821
"AFUB_024640",0.115672959595351
"AFUB_024650",0.00358385386089748
"AFUB_024660",0.649440118024173
"AFUB_024670",0.458886967580347
"AFUB_024680",0.359884024793766
"AFUB_024690",0.0348597190702046
"AFUB_024700",0.485046989664217
"AFUB_024710",2.78848649615228e-05
"AFUB_024720",0.000553581869784646
"AFUB_024730",0.0105954234466324
"AFUB_024740",0.0327472806979396
"AFUB_024750",0.1602771337655
"AFUB_024760",0.14395864087036
"AFUB_024770",0.62886785915086
"AFUB_024780",0.176528136482938
"AFUB_024790",0.0519234934284535
"AFUB_024800",0.317741633353756
"AFUB_024810",0.058490822421871
"AFUB_024820",0.91048661891099
"AFUB_024830",0.275573919602054
"AFUB_024840",0.515379117405519
"AFUB_024850",0.000502751362267047
"AFUB_024860",0.137804496315166
"AFUB_024870",0.0235145374317318
"AFUB_024880",0.36030435989888
"AFUB_024890",0.00385644766613057
"AFUB_024900",0.874406657595063
"AFUB_024920",0.00143824572775962
"AFUB_024930",0.706398784986715
"AFUB_024940",0.00467740864090364
"AFUB_024950",0.699882843957933
"AFUB_024960",0.847654833305339
"AFUB_024970",0.906221550860133
"AFUB_024980",0.249384198491728
"AFUB_024990",0.0020957981434027
"AFUB_025000",0.00555641651716846
"AFUB_025010",3.01143339217853e-05
"AFUB_025020",0.15314985008003
"AFUB_025030",0.111860924321868
"AFUB_025040",0.111196530271187
"AFUB_025050",0.0166606039524577
"AFUB_025060",0.00755924634049852
"AFUB_025070",0.0388464424987394
"AFUB_025080",0.789331650278224
"AFUB_025090",0.946973847465739
"AFUB_025100",0.418944698468277
"AFUB_025110",0.0176404026619992
"AFUB_025120",0.0873807183331938
"AFUB_025130",0.0626370918070977
"AFUB_025140",0.158730532985145
"AFUB_025150",0.00278824006455807
"AFUB_025170",0.0804974775407467
"AFUB_025180",0.221562152308902
"AFUB_025190",0.231041872380052
"AFUB_025200",0.255313586918978
"AFUB_025210",0.757852318911485
"AFUB_025220",0.0535760133170924
"AFUB_025230",0.00580540655307667
"AFUB_025240",0.163324142272614
"AFUB_025270",0.0249366986083329
"AFUB_025320",0.18476030391456
"AFUB_025330",0.0311967883322568
"AFUB_025340",0.000576418948612842
"AFUB_025350",0.0698471232008779
"AFUB_025360",0.00142203339922232
"AFUB_025370",0.000415632983667818
"AFUB_025380",0.0134574409564121
"AFUB_025390",0.946743982372413
"AFUB_025400",0.115044607556293
"AFUB_025410",0.296678894267128
"AFUB_025420",0.457804167275322
"AFUB_025430",0.280294145853712
"AFUB_025440",0.265491775245341
"AFUB_025450",2.57824045628277e-05
"AFUB_025480",0.0103989758579229
"AFUB_025490",0.0970084189995836
"AFUB_025500",0.632364440016987
"AFUB_025510",0.304621396474753
"AFUB_025520",0.35889127233022
"AFUB_025530",7.83995222905646e-05
"AFUB_025540",0.424410612732707
"AFUB_025550",0.00360637559161815
"AFUB_025560",0.00220053476446061
"AFUB_025570",0.357774545641904
"AFUB_025580",0.0161206414522716
"AFUB_025590",7.83011193625853e-05
"AFUB_025600",0.486055128958154
"AFUB_025610",0.00542631510823016
"AFUB_025620",0.209495898387896
"AFUB_025630",0.00188383732701993
"AFUB_025640",0.00126644254341002
"AFUB_025650",0.00472410109305278
"AFUB_025660",0.865601247719333
"AFUB_025670",0.0125035827196879
"AFUB_025680",0.00349999503679162
"AFUB_025690",0.00522957783356283
"AFUB_025700",6.34114480555926e-05
"AFUB_025710",0.92182246865879
"AFUB_025730",0.0932020634652307
"AFUB_025740",0.00436557578140641
"AFUB_025750",0.00935894902836356
"AFUB_025760",0.0431097181503625
"AFUB_025770",0.000909644510788339
"AFUB_025780",0.000786305392796317
"AFUB_025800",0.022535062128442
"AFUB_025810",0.0759571566954133
"AFUB_025820",0.000998416367951584
"AFUB_025830",0.00700532418721947
"AFUB_025840",0.000110962414058088
"AFUB_025850",2.19806483184971e-05
"AFUB_025860",0.00263365162188928
"AFUB_025870",0.987049412506546
"AFUB_025880",4.24054242306155e-05
"AFUB_025890",0.866783606478013
"AFUB_025900",0.981891564928602
"AFUB_025910",0.668046487604289
"AFUB_025920",0.0386691914050543
"AFUB_025930",0.00212651868724685
"AFUB_025950",0.0309698226615078
"AFUB_025960",0.1701353355191
"AFUB_025970",0.717415192115735
"AFUB_025980",0.00160530201183305
"AFUB_025990",0.00873986560952688
"AFUB_026000",0.0259232384175515
"AFUB_026010",0.0414155914404631
"AFUB_026020",0.00501574316178267
"AFUB_026030",0.0863438154788014
"AFUB_026040",0.349171309329981
"AFUB_026060",0.0992817942985852
"AFUB_026070",0.000774444940030633
"AFUB_026080",0.226782854016926
"AFUB_026090",0.0879344844873613
"AFUB_026100",0.00119865640528871
"AFUB_026110",0.818665318721109
"AFUB_026120",0.248871201274041
"AFUB_026130",0.118840184229104
"AFUB_026140",0.137773038963178
"AFUB_026150",0.148421760470778
"AFUB_026160",0.454246431273497
"AFUB_026170",0.0584588045290994
"AFUB_026180",0.0925452829739356
"AFUB_026190",0.00211151024271695
"AFUB_026200",0.0126240998473583
"AFUB_026210",0.0672560088681732
"AFUB_026220",0.0386618369587838
"AFUB_026230",0.0636167933739077
"AFUB_026240",0.691173573184414
"AFUB_026250",0.866758887575608
"AFUB_026260",0.0119006716412918
"AFUB_026270",0.391657059969891
"AFUB_026280",0.141188629158363
"AFUB_026290",0.915701468566709
"AFUB_026300",0.517578931145536
"AFUB_026310",0.335367819985555
"AFUB_026320",0.198384967292614
"AFUB_026330",0.173436695805422
"AFUB_026340",0.231484187577383
"AFUB_026350",0.0707793356724416
"AFUB_026360",0.111505470151701
"AFUB_026370",0.280574796650867
"AFUB_026380",0.342438136786837
"AFUB_026390",0.0130358528553182
"AFUB_026400",0.133722769654798
"AFUB_026410",0.00808845709227466
"AFUB_026420",0.0260774547808383
"AFUB_026430",0.000316523373141365
"AFUB_026440",0.00126752655694417
"AFUB_026450",0.428836873066243
"AFUB_026470",0.00100373859484556
"AFUB_026480",0.068764672058344
"AFUB_026490",0.00189617721268876
"AFUB_026500",0.493492020592181
"AFUB_026510",0.0717490474736639
"AFUB_026520",0.131998867625372
"AFUB_026530",0.15324025273987
"AFUB_026540",0.00441326667923136
"AFUB_026550",0.736314761395181
"AFUB_026560",0.00355620039217629
"AFUB_026570",0.00084275868018919
"AFUB_026580",0.00421358183114172
"AFUB_026590",0.659834366214941
"AFUB_026600",0.839377411588204
"AFUB_026610",0.0503969330727347
"AFUB_026620",0.888284525938028
"AFUB_026630",0.0025138467390955
"AFUB_026640",0.083584304504591
"AFUB_026650",0.612309404236601
"AFUB_026660",0.0870166739264662
"AFUB_026670",0.0691992361748095
"AFUB_026680",0.00304755285190182
"AFUB_026690",0.206140045258377
"AFUB_026700",0.0104337449288412
"AFUB_026710",0.0029221091210939
"AFUB_026720",0.817943149013867
"AFUB_026730",0.00169379412799767
"AFUB_026740",0.542833367692903
"AFUB_026750",0.186581582944231
"AFUB_026760",0.000353966364629401
"AFUB_026770",7.30745388045249e-05
"AFUB_026780",0.572837052283765
"AFUB_026790",0.00431925731404072
"AFUB_026800",2.20772755889078e-07
"AFUB_026810",0.358622221800159
"AFUB_026820",0.00161558969449955
"AFUB_026830",0.199939711452269
"AFUB_026840",0.00268776725119437
"AFUB_026850",0.00648306029951491
"AFUB_026860",0.000677963801721298
"AFUB_026870",0.0174104712925837
"AFUB_026880",2.78777257501112e-05
"AFUB_026890",0.0046373159479822
"AFUB_026900",0.813536382408533
"AFUB_026910",0.0671373030367483
"AFUB_026929",0.00747672394319295
"AFUB_026930",0.000508517135103868
"AFUB_026940",0.841440906319935
"AFUB_026950",0.00744332653318137
"AFUB_026970",0.239923588887101
"AFUB_026980",0.00140374158292369
"AFUB_026990",0.817056311117343
"AFUB_027000",0.976977919539099
"AFUB_027010",0.422842039954627
"AFUB_027020",0.000108498709070038
"AFUB_027030",0.0400333814343334
"AFUB_027050",0.0370145582963674
"AFUB_027060",0.33770189111955
"AFUB_027070",0.00428201916686815
"AFUB_027080",0.00489169187527886
"AFUB_027090",0.0200723324693946
"AFUB_027100",0.00106087907028835
"AFUB_027110",0.024349831156408
"AFUB_027120",0.0265596717808134
"AFUB_027130",0.00153330665030339
"AFUB_027140",0.877745745806052
"AFUB_027150",0.1299642779786
"AFUB_027170",0.0112065667739988
"AFUB_027180",0.205063838087155
"AFUB_027190",0.000301581294635142
"AFUB_027200",0.00615287553371488
"AFUB_027210",0.000953786076795655
"AFUB_027220",0.0480129896677958
"AFUB_027230",0.0378400206470018
"AFUB_027240",0.089466701565934
"AFUB_027250",0.00808987047823302
"AFUB_027260",0.156656015617699
"AFUB_027270",0.282719363796258
"AFUB_027280",0.0128623418922021
"AFUB_027290",0.0202209618562544
"AFUB_027300",0.019833710316934
"AFUB_027310",0.00132180225511985
"AFUB_027320",6.46865846956217e-06
"AFUB_027340",0.00935285635856816
"AFUB_027350",0.000362026049154446
"AFUB_027400",0.00648078484180789
"AFUB_027410",0.0441520966320507
"AFUB_027420",0.00945435339954151
"AFUB_027430",3.05103958183044e-05
"AFUB_027440",0.038615110921998
"AFUB_027450",0.00345608575145057
"AFUB_027460",0.00811953215226866
"AFUB_027470",0.139164297518558
"AFUB_027480",0.00588327816080394
"AFUB_027490",0.0135291759211192
"AFUB_027500",0.394165384339059
"AFUB_027510",0.266283171182027
"AFUB_027520",0.0811700826239843
"AFUB_027530",0.321870418298669
"AFUB_027540",0.77535830759621
"AFUB_027550",0.543073374946107
"AFUB_027560",0.00103434503702111
"AFUB_027570",1.55400793860355e-05
"AFUB_027580",0.871625938919441
"AFUB_027590",0.0749352026105309
"AFUB_027600",0.491468808861748
"AFUB_027610",0.000150399283431853
"AFUB_027620",0.0186733488850324
"AFUB_027630",0.0270165293080636
"AFUB_027640",0.109046835572725
"AFUB_027650",0.035521429174542
"AFUB_027660",0.426542396022403
"AFUB_027670",0.925284855826205
"AFUB_027680",0.0053182906099816
"AFUB_027690",0.0165490139421297
"AFUB_027700",0.560577806546287
"AFUB_027710",0.302530700109985
"AFUB_027720",4.10854299914209e-05
"AFUB_027730",0.0203222527531554
"AFUB_027740",0.648934588827474
"AFUB_027749",0.476693049137569
"AFUB_027750",0.00775805188848764
"AFUB_027760",0.391783742460163
"AFUB_027770",0.00250235067682042
"AFUB_027780",0.00142181212338028
"AFUB_027790",0.188074369892248
"AFUB_027800",0.0384358604639938
"AFUB_027810",0.0243891761852451
"AFUB_027820",0.00204945585606097
"AFUB_027830",0.0158997365830424
"AFUB_027840",0.00864137460955243
"AFUB_027850",0.0921531841699175
"AFUB_027860",4.37023940176312e-06
"AFUB_027870",0.920001594274784
"AFUB_027880",0.701877605701109
"AFUB_027890",0.287598576402043
"AFUB_027900",0.0046047111804565
"AFUB_027910",0.00894368040820376
"AFUB_027920",0.876412289417241
"AFUB_027930",0.567560664533453
"AFUB_027940",0.339996688832091
"AFUB_027950",0.258576469695314
"AFUB_027960",0.603782812611655
"AFUB_027970",0.332748347258243
"AFUB_027980",0.544572789517556
"AFUB_027990",0.155037046930527
"AFUB_028020",0.000111857419253018
"AFUB_028030",0.0332278737330935
"AFUB_028040",0.0177517891176682
"AFUB_028050",0.000373114255670237
"AFUB_028060",0.33936348027912
"AFUB_028070",0.136290222857035
"AFUB_028080",0.782288889357786
"AFUB_028090",0.00172574593883516
"AFUB_028100",0.0867518805354876
"AFUB_028110",0.00151354665010798
"AFUB_028120",0.103558345714464
"AFUB_028130",0.0147281930532435
"AFUB_028140",0.801678857830536
"AFUB_028150",0.107810528735312
"AFUB_028160",0.167470296260739
"AFUB_028170",0.0134129095792981
"AFUB_028180",0.0416025765628425
"AFUB_028190",0.0372502467040073
"AFUB_028200",0.761457742987349
"AFUB_028210",0.00122654006330767
"AFUB_028220",0.741484583914697
"AFUB_028230",0.168977224813707
"AFUB_028240",0.00537490937419171
"AFUB_028250",0.331224067253482
"AFUB_028260",0.259266019816107
"AFUB_028270",0.189803321229503
"AFUB_028280",0.158795892487378
"AFUB_028290",0.6505035010642
"AFUB_028300",0.0030760087679657
"AFUB_028320",0.385063196754994
"AFUB_028340",0.0865816160557077
"AFUB_028350",0.858009594806639
"AFUB_028410",0.0214655876033326
"AFUB_028420",0.90374648427031
"AFUB_028430",0.525954149481055
"AFUB_028440",0.057752006600291
"AFUB_028460",0.180129724380256
"AFUB_028470",0.155296498775086
"AFUB_028480",0.0100685804192588
"AFUB_028490",0.00586930030121055
"AFUB_028500",0.00768261902068903
"AFUB_028510",0.705922986196589
"AFUB_028520",0.0105683652582176
"AFUB_028530",0.213528606199324
"AFUB_028540",0.0117028052526673
"AFUB_028550",0.281349166870583
"AFUB_028560",0.0482580972984519
"AFUB_028570",0.0516517835351008
"AFUB_028580",0.717575733271958
"AFUB_028590",0.0209678843686804
"AFUB_028600",0.0615868845357843
"AFUB_028610",0.00653304764893153
"AFUB_028620",0.185577834598241
"AFUB_028630",0.126907095462149
"AFUB_028640",0.112320963188634
"AFUB_028660",0.197669412126029
"AFUB_028670",0.559283600524088
"AFUB_028680",0.00105859602141752
"AFUB_028690",0.619771794215513
"AFUB_028700",0.640744445561056
"AFUB_028710",0.505762482849685
"AFUB_028720",0.635423104843622
"AFUB_028730",0.362241118005918
"AFUB_028740",0.00153499110403313
"AFUB_028750",0.0076682114732824
"AFUB_028760",0.114342803274379
"AFUB_028770",0.0088364396447512
"AFUB_028780",0.123086835081549
"AFUB_028790",0.0618114072754668
"AFUB_028800",0.0716818560919005
"AFUB_028810",0.0660209192755783
"AFUB_028820",0.416236471626968
"AFUB_028830",0.133955983992207
"AFUB_028840",0.130594903915538
"AFUB_028850",0.00263126181493676
"AFUB_028860",0.506504118307761
"AFUB_028870",0.665125044557047
"AFUB_028880",0.2169826580118
"AFUB_028890",0.386228452514395
"AFUB_028900",0.0213494861446303
"AFUB_028910",0.000294673520986422
"AFUB_028930",0.00365963662172439
"AFUB_028939",0.358329986432425
"AFUB_028940",0.122392302769623
"AFUB_028950",0.202320722222301
"AFUB_028960",0.133376560309421
"AFUB_028970",0.059102202152749
"AFUB_028980",0.043955035620381
"AFUB_028990",0.145251020603168
"AFUB_029000",0.225362629247058
"AFUB_029010",0.000881992098039603
"AFUB_029020",0.512985653653905
"AFUB_029030",0.360329906205428
"AFUB_029040",0.325940620086028
"AFUB_029050",0.0256938758141988
"AFUB_029060",0.0111299238866946
"AFUB_029070",0.00943234589860964
"AFUB_029080",0.0144612689680253
"AFUB_029090",0.000614324633822245
"AFUB_029100",0.082512519846645
"AFUB_029110",0.983887449815255
"AFUB_029120",0.0460590608445572
"AFUB_029130",0.0803499706003054
"AFUB_029140",0.0122811914262609
"AFUB_029150",0.5869149374209
"AFUB_029160",0.012982014001617
"AFUB_029170",0.0235811708558467
"AFUB_029180",0.172434869027905
"AFUB_029190",0.00355698248587025
"AFUB_029200",0.315632463914757
"AFUB_029210",0.0124830105607276
"AFUB_029220",0.0161340196664532
"AFUB_029230",0.00019354414667041
"AFUB_029240",0.0400451511290147
"AFUB_029250",0.322125051157981
"AFUB_029260",0.00576563051832713
"AFUB_029270",1.17485445791674e-07
"AFUB_029280",0.215408469747269
"AFUB_029290",0.00400561661255552
"AFUB_029300",0.0106960659766723
"AFUB_029310",0.000467680186653798
"AFUB_029320",0.000155215886449729
"AFUB_029330",0.0237304615640485
"AFUB_029340",2.46325479404562e-05
"AFUB_029350",0.010124062789384
"AFUB_029360",0.0259961005400424
"AFUB_029370",0.0312798697395703
"AFUB_029380",0.10478134869508
"AFUB_029390",0.48335585747838
"AFUB_029400",0.00964659468823376
"AFUB_029410",0.00179650793677036
"AFUB_029440",0.810403912879059
"AFUB_029450",0.0240371479786836
"AFUB_029460",0.431074669109865
"AFUB_029480",0.268082928857738
"AFUB_029490",0.0372312833399571
"AFUB_029500",0.000467782318083842
"AFUB_029510",0.953801651147065
"AFUB_029520",0.0299482936530696
"AFUB_029540",0.818519584686704
"AFUB_029560",0.229583614293196
"AFUB_029570",0.285655405463253
"AFUB_029580",0.209418675150616
"AFUB_029590",0.270379533927856
"AFUB_029600",0.051422442325049
"AFUB_029610",0.017892839637783
"AFUB_029620",0.0912193948438852
"AFUB_029630",0.764340363043631
"AFUB_029640",0.104432417392476
"AFUB_029650",0.980747536772379
"AFUB_029660",0.0116367229266713
"AFUB_029670",0.0196651476856532
"AFUB_029680",0.284563873043916
"AFUB_029690",0.00452877380347116
"AFUB_029700",0.0370351957579011
"AFUB_029710",0.100590546278727
"AFUB_029720",0.0149607122977635
"AFUB_029730",0.0179088975783151
"AFUB_029740",0.00103115561484973
"AFUB_029750",0.00230716582001975
"AFUB_029760",0.370144989737112
"AFUB_029770",0.270097432508401
"AFUB_029780",0.00592803330816426
"AFUB_029800",0.00165453833376627
"AFUB_029810",0.831747842169217
"AFUB_029820",0.00553995739448345
"AFUB_029830",2.62586619030913e-05
"AFUB_029840",0.527761688044503
"AFUB_029850",0.0848726043585866
"AFUB_029860",0.603153423225232
"AFUB_029870",9.29165235874604e-06
"AFUB_029880",0.0571548471942208
"AFUB_029890",0.0344051583816351
"AFUB_029900",0.0654450600860344
"AFUB_029910",3.4092511479904e-06
"AFUB_029920",0.000518014858698121
"AFUB_029930",0.00127992978793964
"AFUB_029950",0.0591711285508275
"AFUB_029960",0.147154403209371
"AFUB_029970",0.0262837159289223
"AFUB_029980",0.978258480630625
"AFUB_029990",0.00394886009828456
"AFUB_030000",0.000938587758087887
"AFUB_030010",0.000154870719204967
"AFUB_030020",0.274911168608216
"AFUB_030030",0.0568287095399039
"AFUB_030040",0.0309497926125385
"AFUB_030050",3.72525529142878e-05
"AFUB_030060",3.79285092724933e-05
"AFUB_030080",0.000728372347041963
"AFUB_030110",0.914438933553838
"AFUB_030120",0.572293187966015
"AFUB_030130",0.00424544975127732
"AFUB_030150",0.0113213282805831
"AFUB_030160",0.222045285912091
"AFUB_030200",0.00113890247244622
"AFUB_030210",0.200528478590058
"AFUB_030220",0.000938352115532285
"AFUB_030230",0.00048808715229736
"AFUB_030240",0.000367190769692838
"AFUB_030250",0.061548379207258
"AFUB_030270",0.0101907870581618
"AFUB_030290",0.00369558044903442
"AFUB_030310",0.196018115886685
"AFUB_030320",0.342078174853667
"AFUB_030330",0.542757605164873
"AFUB_030340",0.00884794846976572
"AFUB_030350",0.0104427260653164
"AFUB_030360",0.0423679108081289
"AFUB_030370",0.0242848150330848
"AFUB_030380",0.0135399922671201
"AFUB_030400",0.171089494806583
"AFUB_030410",4.98416565615633e-05
"AFUB_030420",0.395393574170714
"AFUB_030430",0.000150179353633468
"AFUB_030440",0.71325206620993
"AFUB_030450",0.916916143733672
"AFUB_030460",0.998944501731403
"AFUB_030470",8.4660542731644e-05
"AFUB_030480",0.0189619322626798
"AFUB_030490",0.379780521253905
"AFUB_030500",0.0466077797301233
"AFUB_030510",0.0942688733784193
"AFUB_030520",0.00540458746676526
"AFUB_030530",0.41250952950415
"AFUB_030540",0.0159507347524795
"AFUB_030550",0.368370622237341
"AFUB_030560",0.160103514129736
"AFUB_030570",0.0461559979975103
"AFUB_030580",0.00853540656856015
"AFUB_030590",0.00406533055272421
"AFUB_030600",1.5601333919966e-05
"AFUB_030610",5.88501375366035e-05
"AFUB_030620",0.699419405452532
"AFUB_030630",0.00194153186332037
"AFUB_030640",7.55853871492941e-05
"AFUB_030650",0.589800014742442
"AFUB_030660",0.500256155147009
"AFUB_030670",0.608641678307028
"AFUB_030680",0.44694062220749
"AFUB_030690",0.0750254740361028
"AFUB_030700",0.0964915015603919
"AFUB_030710",0.00390622708128103
"AFUB_030720",0.0778577200979423
"AFUB_030730",0.0957268389276023
"AFUB_030750",0.454700024714951
"AFUB_030760",0.00146437954244479
"AFUB_030770",0.298101888547024
"AFUB_030780",0.143918427494957
"AFUB_030790",0.22796503154166
"AFUB_030800",0.839607951516135
