246256	2226.33488565592	-9.56590231871648	0.974116839688988	-9.82007694453844	9.22730889629474e-23	5.61498723168965e-19
20210	2093.58480360253	-8.6203907542124	0.879352245158159	-9.80311451034273	1.09166661450173e-22	5.61498723168965e-19
14130	956.105191707625	-9.83325002616128	1.09462823221313	-8.98318692756565	2.63035122405129e-19	9.01947434727188e-16
20288	1098.1476831277	-9.4082009966827	1.08589978144346	-8.66396803596057	4.55621181796645e-18	1.17174377428552e-14
74748	995.538566369405	-9.0623741354376	1.06022021934736	-8.54763375576455	1.25637651526259e-17	2.58486904250125e-14
433470	1334.49291909964	-8.29517911341381	0.986493631253782	-8.40875080244672	4.14400500605126e-17	7.10489658287489e-14
215113	857.275226952433	-7.73663530346029	0.949386094340777	-8.14909271325735	3.6666476518597e-16	5.38840062781153e-13
11846	3481.52340126655	-8.95609100195309	1.10178100148898	-8.12873973126201	4.33776549523193e-16	5.57782420618136e-13
60361	432.842897046467	-9.38562428713895	1.18310974747368	-7.9330123914373	2.13893080417885e-15	2.44479790917642e-12
17472	1408.77739918469	-9.06505434433729	1.15682332725441	-7.83616143517109	4.64528572329168e-15	4.77860542355015e-12
246746	737.829247159723	-9.23035347195234	1.18217085372639	-7.80796907896756	5.81168384332931e-15	5.16538557482066e-12
14058	658.733924786397	-10.669291707771	1.36725977599548	-7.80341226670172	6.02552997937668e-15	5.16538557482066e-12
17381	460.502120922293	-9.28873796129269	1.1968501147569	-7.76098681594676	8.42710782286999e-15	6.66843524414335e-12
60440	4561.29696446401	-8.61094917834231	1.11939729676017	-7.69248702249388	1.44302121973463e-14	1.06031137767215e-11
17970	536.246251893855	-8.85019252192493	1.15796645393172	-7.64287470666816	2.12424682390767e-14	1.45680847183588e-11
16145	1294.8026225194	-9.47970211320926	1.24353274720759	-7.62320263338168	2.47457959233284e-14	1.59100001664549e-11
14129	635.882658330545	-8.1487910090618	1.07870745224133	-7.55421777436531	4.21384615550817e-14	2.54987267068898e-11
100043636	793.465380938017	-8.7405575500084	1.1594578083037	-7.53848694399317	4.75455571616583e-14	2.71722859178877e-11
55932	1485.52655730738	-9.50879185317381	1.2629078294552	-7.52928411036595	5.10192643999679e-14	2.76229038359194e-11
58185	1745.94406666709	-8.48763709206028	1.13266959348569	-7.49348012948803	6.70709915647619e-14	3.13937631998164e-11
17972	376.520664236768	-8.11547370565652	1.08302395720665	-7.49334643213993	6.71393788661379e-14	3.13937631998164e-11
12774	1371.32108419773	-9.00154259436373	1.19970426419866	-7.50313461657677	6.23095032526758e-14	3.13937631998164e-11
18126	586.816731084658	-9.20119618182431	1.25184487447864	-7.35010892276595	1.98045401267636e-13	8.85779583843552e-11
16068	383.372740044959	-8.7248307694	1.20076036246691	-7.2660882571733	3.7004686371959e-13	1.58611336961809e-10
17329	9141.43849649103	-8.17466783241417	1.12733319630989	-7.25133248907457	4.1269120423744e-13	1.69814176719622e-10
238393	317.583073458935	-9.2215885218387	1.27530380238722	-7.23089549688233	4.79819480123319e-13	1.70203551449261e-10
83433	614.274434148716	-8.6208220250855	1.19184502694279	-7.23317363432627	4.71835499782352e-13	1.70203551449261e-10
71310	334.672172443706	-10.0948361735377	1.39605349954323	-7.23098088779592	4.79517839625111e-13	1.70203551449261e-10
382062	625.250981871675	-8.81543301535614	1.2180512655723	-7.23732511473089	4.5762025626118e-13	1.70203551449261e-10
434484	302.793358881048	-10.397155929317	1.44621578026813	-7.18921482615089	6.5164973798796e-13	2.18857971713035e-10
12475	1084.13150082384	-7.07172056358366	0.983881556770276	-7.18757305177824	6.595311677947e-13	2.18857971713035e-10
12494	397.633372630338	-9.40260941783104	1.31256046684252	-7.16356286461215	7.86067899811666e-13	2.52696265167581e-10
107350	5149.3801287102	-8.57716680273396	1.20814954124336	-7.09942478967198	1.25277198372056e-12	3.90523193834347e-10
109032	283.942076627411	-9.87451421171276	1.39768681739309	-7.06489757850782	1.60734502906656e-12	4.72421666114507e-10
12655	282.43477369804	-8.10650101760948	1.14686260335968	-7.06841516486967	1.56713108039314e-12	4.72421666114507e-10
27052	501.526960175539	-10.8303896476195	1.56038880839336	-6.94082756128641	3.8980959774442e-12	1.05525561368338e-09
57248	314.562694495265	-9.7409027707	1.40307198661847	-6.94255381306305	3.85074188341825e-12	1.05525561368338e-09
12768	270.221313056297	-9.79470768192554	1.40967647263423	-6.94819547042762	3.6998813435598e-12	1.05525561368338e-09
69638	155.461686128254	9.74693596991089	1.42238040413192	6.85255220164499	7.25439006652228e-12	1.91348488754653e-09
72925	791.922445586807	-6.88128182676096	1.00770791230613	-6.82864721287465	8.57190795200275e-12	2.20448042755631e-09
14469	7154.05273878535	-7.02075946197755	1.02950616592784	-6.81954095500742	9.13318746671247e-12	2.29153901146515e-09
23962	437.0417793504	-8.23710498548613	1.21382045432608	-6.78609835262615	1.15206627664846e-11	2.82173947330541e-09
80901	271.136203750725	-8.67285479870442	1.27870087950988	-6.78255168013076	1.18071603889322e-11	2.82465718420804e-09
11565	243.241601928575	-8.73513546815418	1.32086688225665	-6.61318380034671	3.76140945845849e-11	8.59858202203611e-09
12504	188.216499750212	-9.73827445512415	1.47223067783503	-6.61463899763632	3.72459546865919e-11	8.59858202203611e-09
225745	113.834073377584	9.86117683878685	1.50088104411295	6.57025876731954	5.02278961853166e-11	1.12324862621381e-08
58205	183.356124672987	-9.67831386231481	1.48715443195213	-6.50794137742001	7.61876363141492e-11	1.66753662715671e-08
212555	145.524788508813	-9.42740731214323	1.45833800249253	-6.46448717377609	1.01642917777931e-10	2.17833478162828e-08
100504230	258.468260486448	-9.39415180387206	1.45540300259903	-6.45467391993569	1.08452163651131e-10	2.27683144383508e-08
384009	305.03798970092	-7.10629181900397	1.10565724872462	-6.42721044627627	1.29966838127153e-10	2.67393772762804e-08
76893	307.082920966663	-7.40364302550914	1.15304099373639	-6.4209712106747	1.35407637472327e-10	2.73125169936829e-08
60504	129.299940097823	-8.85356278999962	1.3815059343511	-6.40863174732449	1.46831366787993e-10	2.90471975028478e-08
236312	340.548191446512	-8.12679482308513	1.27944708872435	-6.35180219229529	2.1280686328697e-10	4.13046075968502e-08
100504491	149.094728033869	-9.40481596123392	1.49208125345031	-6.30315268654845	2.91651318847949e-10	5.55595762405342e-08
67689	289.411688673405	-9.45066724938409	1.50459592903688	-6.28119953470405	3.35970604017164e-10	6.28387200640831e-08
230279	199.923884097021	-9.68423966140279	1.54756077885671	-6.2577443120245	3.90585489855247e-10	7.17491595382308e-08
14289	1163.98752316304	-8.6719600798841	1.39759282293708	-6.20492602534961	5.47226371010753e-10	9.87599592734669e-08
218454	280.100480110349	-8.11837662851611	1.323395120136	-6.13450700020856	8.54236827969988e-10	1.51509211195298e-07
236451	397.295467034744	-7.27823761777108	1.18836645444499	-6.12457343485874	9.09268708544117e-10	1.58536393301582e-07
69709	352.61169318746	-8.42270353031309	1.37588569779577	-6.1216593382769	9.26058484146698e-10	1.58772727106951e-07
67138	241.261114470162	-8.00582434707433	1.30932859211847	-6.1144501046304	9.68904781971766e-10	1.63395467084321e-07
209387	244.493838004614	-8.12020128414406	1.33501420845128	-6.0824830423072	1.18335416008989e-09	1.96341358787817e-07
240327	478.844703266023	-8.11346948643642	1.34087124245702	-6.05089379914603	1.44044387927036e-09	2.31528846657097e-07
246727	153.938750778339	-8.96193778637479	1.48093120934677	-6.05155575749386	1.43453614827121e-09	2.31528846657097e-07
14468	343.678170598255	-10.1084448742052	1.67907805206396	-6.02023524861136	1.74163758212833e-09	2.75634243190063e-07
24108	376.677265138217	-7.43981155000631	1.23727715478884	-6.01305174124547	1.82062893975527e-09	2.83769847019129e-07
72054	235.637801673809	-9.74569750520341	1.6256231054789	-5.99505351047062	2.03418449084105e-09	3.12323221750476e-07
100038882	534.099244120497	-7.35714837725103	1.23087743171365	-5.97715758506372	2.27064530524673e-09	3.43501886104016e-07
15957	252.988634654329	-8.10527379056173	1.35793044406908	-5.96884312150334	2.38941714640556e-09	3.56230930218464e-07
74734	172.712265701541	-9.42596566032826	1.58790869142611	-5.93608795721292	2.91903240429564e-09	4.28972662042704e-07
15978	209.094090868579	-9.00511707980007	1.52118087864037	-5.91982005969523	3.22294046992106e-09	4.60477619639971e-07
100041546	1265.70697881096	-8.03504965900966	1.35705336746913	-5.92095333287802	3.20080686458055e-09	4.60477619639971e-07
19260	180.365643525026	-8.8586952590517	1.49719521654526	-5.9168605143509	3.2814474861527e-09	4.62414387534971e-07
20668	305.631414056903	10.409372807805	1.76411513371294	5.90061986821481	3.62138402588134e-09	4.99532510791483e-07
14744	444.53374469511	-9.10608683306394	1.54405911704118	-5.89749882796817	3.69052890251314e-09	4.99532510791483e-07
226139	276.143361298524	-8.04269759635382	1.36374110096923	-5.89752526387728	3.68993786848152e-09	4.99532510791483e-07
12477	153.946241350074	-9.29805450029433	1.57874186505654	-5.88953438563646	3.87285221793053e-09	5.17402996959109e-07
58203	862.912132872046	-8.29224029302907	1.41164869851255	-5.87415289779008	4.25010973812046e-09	5.60524088154426e-07
13040	28089.8439277292	-4.88826293942608	0.833883564970591	-5.86204494820386	4.57201215610266e-09	5.95345431010482e-07
108101	117.98173067929	-8.41388644862988	1.43681918306173	-5.85591182788961	4.74399874223515e-09	6.10018938267162e-07
140497	628.265058291882	-8.40717488749923	1.44055428258662	-5.83606948320167	5.34466145112232e-09	6.78772004292535e-07
107684	172.993977834975	-8.78018076788156	1.5112355009783	-5.80993548801474	6.24969203383409e-09	7.84031487220138e-07
20454	103.005907911779	-7.16477892005047	1.23548279734407	-5.79917335591612	6.66426123855378e-09	8.25966932060274e-07
16797	120.374569810536	-8.40975598757523	1.45424024609364	-5.78292067639124	7.34146863513934e-09	8.99067712496171e-07
15951	860.21391123728	-6.70932101502203	1.16297793171967	-5.76908712713156	7.97020920546498e-09	9.64582848195509e-07
27387	150.952989961604	-9.22765582395659	1.60316796883775	-5.75588834315744	8.6187341701373e-09	1.03094091172328e-06
13057	3014.25458212303	-6.79754953496946	1.18588726166397	-5.73203689314573	9.92316807921781e-09	1.1733290808151e-06
74190	227.558730219562	-9.58233135673047	1.6851434512602	-5.68635943104104	1.29776111651159e-08	1.51705325063121e-06
16912	476.090156502386	-6.86681982834033	1.20914686753952	-5.67906183498909	1.35435516023031e-08	1.5654215205943e-06
12703	362.027492766171	-7.73393493817155	1.36390529216819	-5.67043399756661	1.42436236050172e-08	1.62804617805346e-06
16633	201.928203686377	-8.1960136536685	1.44706075083961	-5.66390433083961	1.47966924570791e-08	1.67267665171398e-06
217303	120.70444161648	-8.37506306877236	1.47932549663012	-5.66140655849616	1.50137252560394e-08	1.67876295335736e-06
239122	269.647354576635	-9.71286115680862	1.72266344668722	-5.63828133434131	1.71755739769309e-08	1.89984010215794e-06
52708	235.214951543528	7.05415973431515	1.25810933926467	5.60695284118796	2.05919738395633e-08	2.25350675412327e-06
16168	93.7870996730149	-8.097503904474	1.44861289025231	-5.58983283868447	2.27288307990425e-08	2.46117349926053e-06
16421	211.603433780324	-7.57489656529233	1.36308547731333	-5.55716915143327	2.7418502456627e-08	2.93806390386794e-06
73656	2673.81610344856	-6.58007914999043	1.18596030732212	-5.54831313439838	2.88438942408198e-08	3.05893958819911e-06
52855	583.95811720349	-7.61953014240373	1.37862366941924	-5.52691086873153	3.25918432411544e-08	3.42114583083424e-06
100101484	220.474069956099	-9.16854594053636	1.66090487583982	-5.52021134617982	3.3859217187882e-08	3.51828047688628e-06
11306	170.487522963328	-9.24216544592454	1.67675548450272	-5.51193392915338	3.54912159644722e-08	3.65098138626525e-06
12182	594.027066549104	-8.22297185246145	1.50940121211098	-5.44783705384811	5.09860343962146e-08	5.19300332508772e-06
216799	154.895863574105	-7.0214958006272	1.28952491956041	-5.4450252911908	5.17980253788221e-08	5.22398320658767e-06
69189	153.769741498883	-7.92078949636721	1.45742790551335	-5.43477277085432	5.48663057277019e-08	5.47970569923174e-06
231507	1373.24475477474	-7.55661513030209	1.39867138803645	-5.40270945336958	6.5641738329173e-08	6.49285155954041e-06
171285	107.437938671613	-8.75987554409058	1.62631971014551	-5.38631825553341	7.19155768390344e-08	7.04567179945854e-06
13860	201.815489819557	-7.97244601677852	1.48105032909947	-5.382967654871	7.32677080936596e-08	7.11042370905166e-06
