baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
497097	0.239780464986257	-1.96303889670619	3.10621963678017	-0.631970409774701	0.527406212864818	NA
19888	0.437647051555859	-2.55310925294773	3.08564971510001	-0.827413831341182	0.408002543677405	NA
20671	75.1754651391377	-9.98881991932034	0.916499674844976	-10.8988799379661	1.16684775161892e-27	1.58892145062665e-25
27395	1636.28662716717	0.699009013460604	0.191438922798236	3.65134217871312	0.000260873389776615	0.00142985470945526
18777	3278.66831290363	-0.20438642800131	0.104562012967782	-1.95469102210462	0.0506195504071027	0.11469484327785
100503730	1.51769008043817	2.64810839538021	1.74981519636433	1.51336461180718	0.13018706881791	0.238044813851758
21399	1427.19836250466	0.650328367627236	0.117854680321534	5.51805296024726	3.42776143079481e-08	4.76530549370663e-07
58175	0.916092502645402	-3.63388618342366	2.96605844508043	-1.22515663487714	0.220516209870844	0.353102245261141
108664	6736.801987721	0.446986841327959	0.163567142738157	2.73274224789454	0.00628094637844842	0.0210926545755334
12421	1669.39418817528	0.208852680792204	0.182344454535874	1.14537445804865	0.252054074209208	0.388908176357163
620393	0.120445443541909	-1.08492912412174	3.11653965008542	-0.348119788590529	0.727750223573674	NA
319263	1412.2933136749	-0.27564676857375	0.156484721605154	-1.76149317164182	0.0781549677252761	0.160691643418318
71096	0.169769350055828	0.756908305324932	3.11239608410087	0.243191510615075	0.807857043035699	NA
59014	1114.85090809774	0.583644864349954	0.120239576609748	4.85401629651642	1.20985787382657e-06	1.23536378966692e-05
76187	199.567767328501	0.431647277633239	0.288956288626122	1.49381513614242	0.135223944245809	0.244843032003812
72481	75.8626093860683	0.296509558745332	0.229583708384607	1.29150957980263	0.196527035412772	0.323802800685548
76982	0.335935297664319	0.724912387475248	2.6516345505169	0.273383218412936	0.784558651393519	NA
17864	10.9426029266501	-0.0509561803485809	0.577532181654833	-0.0882308933894793	0.929693163683849	0.956740998907955
70675	1288.69295583568	0.0257745353477452	0.114963103351524	0.224198326213707	0.822602985814335	0.886101865182773
73331	3.86868911065811	1.2018316688179	1.20502358442185	0.997351159226087	0.318594089456421	0.458926871424567
170755	3877.32905767095	0.201523104887788	0.105452795724423	1.91102666841022	0.0560011538366318	0.124162858397845
620986	37.9912284192358	1.26844966290258	0.364128163357001	3.48352528189082	0.000494856380193457	0.00246065520627174
240697	21.2188741295797	-3.48218924681252	0.712763030581048	-4.88547960178831	1.03177388136106e-06	1.07533622904964e-05
73824	74.7502247741626	1.20359085882318	0.271838352451132	4.42759768064568	9.52884235836943e-06	8.0153244607388e-05
266793	2.2174352148447	0.99413576404423	1.53177745137446	0.649007963364517	0.516333228978881	0.648511587148291
100038398	41.8958821511458	0.0827704396588244	0.508527448016869	0.162764940184858	0.870703513772552	0.918407007840886
100039596	10.5168027336528	-0.048088489869621	0.560756975855149	-0.0857563827829097	0.931660080186395	0.958080774470829
69312	0.665338457862123	0.952070887015191	2.75069067164742	0.346120665921692	0.729252033042354	0.81947132203278
26754	2816.34473014409	0.301005571921446	0.15631781929654	1.92559986619585	0.0541543554471239	0.121020487899256
211660	328.583651604162	0.145997218100766	0.164255763296954	0.888840763759509	0.374088664614102	0.514927180142824
211673	1412.24045855738	-0.077005260712664	0.276346071747834	-0.278655166782799	0.780509471828486	0.857444653971946
329093	0.590054250024899	-3.0343931755872	3.06259581812868	-0.990791261982876	0.321787516916728	NA
109294	20.7346471880362	-7.15165779054474	0.96879749931573	-7.38199447830534	1.55935661888608e-13	4.62737796525922e-12
240725	16.8299964318022	-7.84521541864577	0.947747001607183	-8.27775282363533	1.25521432854103e-16	5.17441082879704e-15
240726	0.0565897833519425	-0.12314410752884	3.11653965008542	-0.0395130886672546	0.968481318419226	NA
383491	1.17381995175375	-3.43549428665872	1.70429396248492	-2.01578739482809	0.0438222122159909	0.102307252887051
17978	714.185085301706	-0.80647450889067	0.316672926506104	-2.54671126385389	0.0108743366670322	0.0332024932737905
72265	13537.2173460272	0.862685898662685	0.0950339189277302	9.07766309541255	1.10930922019552e-19	6.35481175003729e-18
212442	579.577911023132	0.615893939578815	0.180865120549471	3.4052665196458	0.000660995089334519	0.0031645854233759
433273	7.81837264973332	0.583633214176508	0.483770310064499	1.20642627717004	0.227653169180491	0.361533514921662
14048	7.63665589804301	0.490737135418432	0.85250502365572	0.57564134145984	0.564857631402053	0.690201517393521
277328	0.885639343403378	-2.96049955864298	3.04815412172605	-0.97124339531971	0.331427088897608	0.472658445176063
21749	563.519970900897	0.33189710990583	0.174650024951684	1.90035535349994	0.0573865017534282	0.126529260311856
226866	0.459954743732163	-1.14238879922454	2.94778234451079	-0.387541774022711	0.698355165114799	NA
75799	0.218315729944822	-1.56582046468715	3.11653965008542	-0.502422763863835	0.615370169673326	NA
19989	2848.24993952667	0.409266865916645	0.166284230028561	2.46124882585888	0.013845430536953	0.0404832627617946
98711	136.718063821103	-0.74627067720737	0.172747725013138	-4.32000292420995	1.5602713320642e-05	0.000122731002081356
29819	210.028544694107	0.805354383661777	0.167826303120378	4.79873755596055	1.59668850366125e-06	1.58457503651878e-05
66799	1582.56248876079	0.193431437146871	0.194372409831313	0.995158918463487	0.31965897869738	0.460229841148071
67923	2013.80622920577	1.18072249292563	0.283178022525496	4.16954141566308	3.0521315076129e-05	0.000222784596041548
329101	0.135975703259602	-1.08492912412174	3.11653965008542	-0.348119788590529	0.727750223573674	NA
70397	2167.70024026694	0.610700326469435	0.212027783924889	2.88028443803278	0.00397316543324448	0.0145132360031861
