Geneid	Mouse_Uninf_1_SRR17015118
666918	0
100504413	0
100504218	0
100042100	1
100038847	0
100042129	0
100042149	0
626456	0
100042182	0
100042217	0
100042235	0
545013	0
68308	0
100041874	0
100042304	0
218695	0
286940	2504
13421	52
66082	9
67053	176
218699	1090
68263	408
71393	47
93732	0
100861833	0
268709	0
100504681	0
18300	0
74430	0
74859	0
100041948	185
14198	3
100042415	2
19270	2
218734	109
54713	0
27062	0
328354	0
72003	0
218739	0
238939	0
66231	199
246103	820
66413	901
258387	0
18330	0
16188	75
218756	949
674895	0
218763	0
71147	195
59007	815
21974	2415
218772	54
21834	10
353187	122
66480	272
69721	62
22194	225
100861885	0
218793	3
100039452	0
432825	0
18074	13
68045	155
14702	436
67509	49
16529	37
74571	0
67725	35
70601	383
105428	106
100504266	7
108671	96
66242	85
76670	0
11750	1697
74843	61
19056	917
75602	7
78787	128
100504278	20
59011	8
68760	2
218811	2683
73068	156
76133	20
66121	217
268721	2059
17423	953
12325	675
18792	451
22330	2250
55946	728
11534	66
54169	235
435391	0
27389	5
67630	1236
22334	1217
69156	55
319486	7
100861834	0
218820	47
76633	11
74896	6
791307	0
268723	2
16531	2
620499	6
71228	7
105418	0
218832	440
20088	1867
70955	0
75862	0
432830	5
328365	1564
100526533	3
77592	453
105675	161
68173	19
74272	0
71918	155
11744	2688
211623	0
66039	0
105594	0
278672	0
100039484	0
100039175	0
100039192	0
100039213	0
100039227	0
100039503	0
100039246	0
100039257	0
100039280	0
100039293	0
71106	17
83997	1173
100039353	4
211922	662
11843	1712
211948	678
110083	141
142687	22
72993	1570
15209	0
171463	8
665333	4
71704	4152
218850	1414
320234	86
238988	2
100502956	0
100504469	0
22418	0
12294	0
319476	0
80795	827
56249	183
50905	14
218865	54
12289	935
75901	843
21881	2856
100526475	0
18753	14838
328370	144
54650	478
69179	177
66175	16
16427	0
16426	0
16424	3
23955	65
69019	469
76485	179
30877	1213
100217431	19
100217423	14
66923	2579
66487	41
70021	226
192187	1300
100861939	5
64652	1980
21924	0
218877	0
71838	38
104416	669
110084	13
12339	1144
24056	1910
67011	376
74427	810
382864	2
56794	17
26363	61
105522	412
320621	0
78754	0
105638	264
218885	22
17695	0
27057	450
53600	217
26430	1133
239017	0
67085	0
12647	0
20508	0
319955	760
320321	0
107751	0
100504518	0
69069	176
105511	3
320736	0
545030	2542
67580	97
622657	0
239027	10
100862308	3
26419	413
268729	0
19256	0
14560	0
12165	0
19661	0
382867	0
432838	0
105518	0
239029	0
11752	2
19065	0
432839	0
319508	0
75698	43
14661	2305
100041231	12
69134	0
20618	0
105450	51
12166	338
78243	0
24131	0
30044	0
218914	4038
14803	0
723847	0
239036	0
218921	0
72972	730
57811	0
239037	0
239038	0
170677	2
70045	0
66092	1625
18183	0
75170	0
100503038	0
73591	0
328381	29
52588	1450
100503457	91
70564	15
71200	0
69496	0
11720	0
20387	0
17194	0
20390	0
666186	0
100041722	0
100042114	0
666376	0
666207	0
666214	0
100503856	0
73553	0
666233	0
100040771	0
666253	0
666298	0
100504358	0
100042055	0
100504444	0
100042130	0
666420	0
100041106	31
666485	0
71826	0
666502	0
100861719	0
100042342	0
666561	0
13586	11
53877	0
93725	5
503844	0
630952	0
13587	388
74954	0
666647	0
666660	0
666675	0
666678	0
385138	0
666723	0
666744	0
19214	0
100124437	2
73895	54
19217	534
70561	89
70713	26
50527	2288
100503256	1
67089	852
100504523	5
56291	79
54342	97
218952	6
67651	0
114874	1344
100628600	0
320367	2
666834	0
218963	0
100041724	0
12159	0
100502795	0
72391	39
12793	182
63985	2041
328388	21
68755	155
74480	12
14528	445
218973	108
67296	596
218975	1109
16854	11546
218977	66
78938	198
100504663	73
16709	379
73961	0
93834	238
624367	7
218989	141
18424	0
606497	0
100041864	0
66770	0
218993	0
105504	1892
74385	280
70646	559
67082	0
75288	2
67419	0
258487	0
259147	0
258485	0
100041975	2
258314	0
258313	0
258316	0
258039	0
258275	0
258486	0
258360	0
258659	0
258657	0
258658	0
257909	0
239081	7
258660	0
258662	0
258663	0
258661	0
258233	0
73889	0
258422	0
219019	0
257884	0
258296	0
258295	0
258264	0
258113	0
56858	0
219022	144
239083	1
85029	13510
11546	275
21745	783
546611	0
328399	5
66246	156
11792	86
219024	539
18950	678
667034	11
75019	0
328401	0
497113	0
497106	9
404319	0
11727	7
58809	64
219026	0
78416	191
19752	3
54159	6
11731	0
503847	2
93726	42
75377	0
638695	0
669149	0
22301	2
434459	0
545047	0
219033	2
278676	0
93719	772
52535	40
214922	1
29811	21
219038	0
497071	0
268739	35
100502764	1
69890	124
619301	2
258420	0
15381	2787
77945	21
114741	2029
67772	2463
100217445	4
100861840	41
76338	93
268741	1456
56335	265
50524	15
258008	0
258424	0
258268	0
258423	0
627171	0
57271	0
57270	0
57269	0
100042372	0
667441	0
633740	2
667449	0
671652	0
436539	0
100042410	0
627394	0
100042419	0
277146	0
382180	0
667476	0
671927	0
667481	0
100101486	0
100042444	0
640196	0
627273	0
100043177	0
640931	0
630415	0
436468	0
100042470	0
328482	0
100042479	0
100043197	0
100038850	0
667542	0
667547	0
100043214	0
100101491	0
100043202	0
667574	0
195296	0
667583	0
385047	0
320734	0
667596	0
667604	0
547329	0
639655	0
634322	0
636127	0
279872	0
100126451	0
667626	0
620297	0
100042560	0
667635	0
100043218	0
100042568	0
100043204	0
100126452	0
100042574	0
667660	0
100042579	0
100126454	0
100043270	0
100043274	0
667681	0
100042593	0
193574	0
547424	0
100043282	0
279882	0
100042607	0
100042614	0
100126456	0
100126457	0
547328	0
100126458	0
100126459	0
100126460	2
100043308	2
634132	0
100126462	0
328483	0
547420	0
100126463	0
386450	0
674098	0
627324	0
100126464	0
667765	0
100126465	0
100126466	0
630061	0
630086	0
100126469	0
436467	0
386446	1
436479	0
100126471	2
100043322	0
654836	0
638566	0
667567	0
436545	0
320898	0
630461	0
100113414	0
21507	0
100113413	0
213480	0
432910	0
193587	0
195297	0
100113412	0
547330	0
211027	0
219060	1
627777	0
547427	0
547428	2
100101940	0
627813	1
100101942	0
320913	1
100114901	11
100114902	0
100114904	0
100115376	1
100118398	2
100123473	39
626545	0
100124293	0
100124294	0
100124295	0
100124296	0
100124335	0
100124336	0
100124338	0
100124339	0
100124340	0
100124341	1
100124342	0
100124343	0
100124344	0
100124345	0
100124346	0
100124347	0
100124348	0
100124349	1
100124351	0
100124352	0
100124354	0
100124355	0
100124356	0
100124357	0
100124358	0
100124359	1
100124360	1
100124361	1
100124362	0
100124363	0
100124364	1
100124365	0
100124366	0
100124367	0
100124368	0
100124369	0
100124370	0
100124371	1
100124372	0
100124387	1
100124388	1
100124390	1
100124391	1
100124392	0
100124393	0
100124396	0
100124397	1
654839	1
100124398	0
100124399	0
654838	0
100101484	26
13135	364
105501	292
18348	2
69089	221
20540	379
68836	479
17387	1790
65107	3051
140743	2
27374	357
219072	16
16475	8
74359	25
19173	263
751525	0
73902	0
239096	14
56215	2153
75913	121
58248	319
110794	461
50934	985
239099	48
105651	42
12050	154
54196	863
59049	1
13644	0
140806	0
67272	0
17888	0
387204	0
791403	0
140781	0
100124433	0
68966	373
239102	23
432855	2
105663	59
11766	274
319984	2
71412	2
667952	1
28200	84
268747	1
12891	0
18185	0
100038376	0
74551	52
28199	616
68680	0
19186	905
85308	24
19188	700
268749	665
16391	2541
56739	4
75751	443
74140	394
100861981	5
71099	10
67881	86
18002	166
105446	321
28113	356
21816	948
56187	178
52585	369
67842	465
12684	16
57260	57
16995	672
104110	258
56532	446
73181	0
277154	10
56410	21
219094	1497
654795	396
17228	378
17223	1
545055	0
545056	25
17224	0
17232	0
17225	0
17227	168
17231	0
13035	4
14942	0
14941	0
14944	0
245839	0
14943	1
14940	6
14939	310
192113	0
100038506	0
30054	7
219103	162
328417	1778
75339	242
100503823	95
66645	688
219105	622
100503842	11
76007	1791
432860	0
14611	0
14619	2
14623	0
68631	33
668090	0
21821	42
239114	2
68043	63
67518	0
57258	346
100862055	0
50523	869
20220	106
100526476	1
219114	37
67840	103
75965	1264
68514	728
14180	2
67932	0
380907	0
71330	188
628693	11
219131	58
236451	237
219132	185
628705	33
239122	275
69008	203
71891	157
219134	4
50769	48
71844	685
751526	0
219135	4638
72125	246
100862065	94
219140	4791
239126	3
100504019	0
70478	98
29820	2
50720	99
24053	0
100046950	0
67355	0
219144	305
68177	10
16648	806
75349	0
66674	103
66597	202
668253	476
328424	233
100504051	248
387134	12
387174	30
100316771	0
239133	0
67153	69
239134	1
545062	0
629059	6
319433	32
18130	1078
71000	1
268752	1077
432867	0
654465	0
654458	0
73670	0
619548	0
72609	0
13030	34424
14137	402
382913	8
14463	0
12143	112
219148	295
58865	0
210376	322
219149	0
100124452	0
72400	135
20680	0
67750	0
271209	0
71037	0
100504162	2
78176	0
73382	25
110265	1671
78271	193
268755	0
387233	0
100526520	0
16554	550
219150	310
210925	241
54616	355
14365	4
50759	0
380912	72
18155	1
74195	210
100503545	0
71145	0
52033	2
71988	7
67179	340
68584	0
219151	4
100504279	0
12759	12
268756	0
11495	0
13850	71
110902	50
19229	2921
100043676	458
69303	2
66854	342
56471	0
100504326	0
11549	0
791407	0
12934	463
432870	2
239157	0
12177	803
71978	579
13592	0
628416	2
73977	0
100038671	0
108912	11
105440	635
14714	37
68813	2877
18039	0
18040	0
100043072	0
11500	0
58860	88
13522	1
20855	2
73554	0
18092	0
18095	0
67712	631
239167	0
100504477	0
67464	0
100504489	0
100862072	0
100862085	0
100504453	0
100862375	0
94352	4
791405	0
71843	51
105513	320
21933	50
246710	159
73523	0
13655	87
57784	809
219158	465
268759	5
213019	455
20410	25
19057	150
213053	1491
57746	630
67065	349
723838	0
105653	0
12153	5
20389	0
213469	0
72549	88
15460	139
213484	124
239170	280
13829	0
14171	0
100861616	0
328440	1
65246	729
13449	2387
73648	0
14586	55
100043132	0
74667	0
675947	0
319448	4594
668489	8
70086	37
105670	257
19645	987
751541	3
67168	151
16432	4548
100504566	392
67381	240
214254	7
20916	451
100503116	0
74425	0
15558	13
13885	2687
380916	357
100038618	58
100043169	0
271221	331
70859	14
18826	43690
100043176	50
56373	3
67302	605
380918	0
67926	0
75272	0
338337	1079
67554	295
100043189	54
22070	2418
100038852	0
100303751	41
68705	370
668504	14
67516	87
67467	769
27275	285
21807	164
100503222	44
75789	0
72661	0
73272	0
210808	591
108811	24
239188	0
100043755	0
629678	1
380920	0
66148	155
108670	507
100502638	0
219170	0
100316715	0
21943	9
219181	713
380921	530
219189	145
105590	0
100861718	0
66214	265
66897	303
211253	25
211255	746
432879	0
22380	653
13709	1953
67955	815
16840	1
73989	0
791080	0
18530	0
100038734	0
380924	2168
219228	1
319903	0
75155	0
56419	37
219249	175
219257	0
328451	24
74967	0
211712	4
100502750	0
66732	0
93688	0
13134	1967
76789	209
77744	41
72662	360
52023	247
12224	56
546623	0
16597	6
76627	0
210789	323
100502869	12
66200	143
50933	121
380928	425
239217	10494
100628599	0
71264	161
16365	24178
211286	4031
50789	3283
105689	3273
64929	12
105439	47
70898	7
13618	3354
73877	24
320671	0
18996	0
72486	119
320249	0
100502987	375
74213	1148
76273	618
71362	0
74864	0
380930	1
24064	185
621364	2
212085	0
73631	0
100043809	0
668736	0
668738	0
668739	0
621487	0
668743	0
100043811	0
621499	0
100043814	0
668742	0
76965	0
239250	0
622052	0
75409	0
192885	0
75822	0
723905	0
387135	4
723891	9
387139	11
751527	1
75957	230
751549	0
103978	0
75088	0
23888	0
100503703	0
13190	0
76355	118
58245	38
223227	1
668814	0
73306	0
239273	613
58187	4
66573	4
100037258	2201
66435	8
50787	0
75432	0
239283	0
105559	6454
100503814	0
76108	756
100862014	0
70572	1606
223254	118
320268	33
223255	2082
56643	0
105445	64
68889	240
110168	75
321019	829
223262	0
319727	27
68059	1883
69634	20
68245	0
328479	1
65100	0
69248	0
22772	0
100038380	0
110821	92
223267	9
654799	5
70551	8
380934	0
338370	0
223272	0
14169	0
69393	0
20363	1030
100039139	2
14600	7
106052	241
106064	2049
328489	0
414066	14
67041	518
100862317	0
239318	0
12274	0
223825	0
109828	0
239319	505
67281	848
100302529	14
105787	1914
67515	191
19219	576
71432	16
13132	6339
12279	0
23880	3637
78757	2826
18414	16
16880	1669
268780	0
14573	0
545085	167
665556	5
170762	499
73692	378
71175	6378
20512	2
223332	0
68646	188
27401	80
320506	284
100505224	0
105887	0
223337	0
75568	2
16197	896
320277	7
19116	21
268782	0
78244	403
67832	489
19355	32
100862295	0
75777	0
75646	1130
100038608	94
75259	4
100502601	0
81799	0
17117	19
22293	0
239336	0
239337	0
110960	935
18162	2
381002	0
73339	2
20024	1341
22763	2592
100316684	11
100040052	8
268783	978
66629	2501
68070	202
100862396	12
669751	0
77877	222
14000	222
12563	4
12565	0
70886	0
320873	0
64833	15
215654	0
545091	2
320865	0
100040529	0
223413	7
100862086	2
70350	6218
432939	8
17909	114
66270	3058
52521	460
211147	0
448987	0
622531	0
100038662	0
11732	310
223431	20
791293	47
432940	701
223433	1266
223435	2743
328516	36
110082	0
100628607	0
18163	38
73784	0
223453	246
67434	10456
252967	0
223455	1983
69574	16
12465	2367
68073	37
57254	0
100616095	2
66835	0
20356	17
15529	6
54381	30
73486	3
75880	0
239364	0
67154	2515
100503407	109
114128	17
17181	20
77358	0
19946	679
239368	4
15473	3
67724	343
223473	0
71637	0
16539	0
56274	266
107587	0
100126269	0
666173	3078
100316736	7
100124469	2
12864	511
626596	0
78803	0
17749	64
26942	120
30945	2367
68839	544
66696	0
18458	2914
22631	2438
100505062	4
100038735	105
100862212	0
68036	430
100503499	0
252973	1
52589	8
100503538	2
74892	0
382985	239
100041478	8
70790	5099
100503601	28
18285	0
21847	2446
54375	4117
69679	0
66335	2315
118452	0
14368	39
68588	0
69906	155
223499	390
116838	0
75766	131
64705	4
100503072	0
239393	749
105976	3
328531	0
432945	0
22762	0
170719	772
100503540	2
223513	2
11600	2
100503767	0
239405	0
16341	1143
100038728	0
66736	446
239408	0
22045	0
67429	177
223527	138
192190	10
55960	59
319613	0
69659	0
239410	0
432950	0
67498	0
71120	0
74726	0
75281	0
239420	0
83925	4033
100316685	13
100502643	0
68135	853
78581	202
19357	1793
239435	0
239436	0
100039748	1
69790	99
14042	777
100503094	164
320679	0
100628567	0
665097	0
18383	3
383032	0
239447	0
105853	0
18133	0
18606	4
100862169	0
319944	609
72107	4
100503794	3
97998	50
12818	12
73334	0
68537	79
105837	71
20649	10
15117	0
594843	0
210463	0
387609	860
319829	156
67819	342
100504341	3
210544	58
239463	0
75758	89
22770	932
70472	194
76773	60
67731	45
268807	0
69787	0
210998	1721
631797	0
74868	494
546638	0
68260	73
75841	837
69694	120
100502741	10
66218	342
211401	537
100416830	0
20775	1163
223593	1988
68501	203
211770	6332
100503021	440
71088	0
399603	224
320469	12
117586	0
432956	0
17869	908
19296	73
67552	21
432958	0
73994	0
83492	0
78462	0
331063	0
74236	0
270328	0
665769	0
74548	3
74460	41
223601	3127
100861767	0
13196	2402
71603	284
11514	0
76740	1272
18256	1
654498	0
110862	0
54562	0
213068	830
239510	3243
21819	120
20491	4127
22402	4
17988	784
100040667	12
20442	3540
69334	0
380993	252
387226	10
387228	3
13992	2
100504454	0
100503580	0
70363	0
69700	0
100503602	0
223604	0
76510	245
353342	247
100041120	0
93696	126
239528	4035
100861801	0
14083	64
387169	0
100040929	1
105841	1431
106068	131
100503661	0
239530	0
19245	230
268816	0
100041273	0
100503729	0
107831	20
69439	0
11838	45
16469	32
66769	0
72373	0
223626	14
57277	0
68311	0
69462	0
23936	17
17068	112
78725	0
76486	4
625599	0
15202	0
110115	0
13072	0
67038	2
17069	4749
57248	73
110454	575
17067	6
100041546	1990
546643	572
546644	180
223631	0
17071	0
100041107	0
105892	0
23934	2
68453	0
22701	6
100503873	0
72665	4
72960	35
14787	1
378435	10
223642	54
100861886	0
69146	961
223645	0
223646	17
66656	606
105734	27
66194	46
22122	189
78834	86
69020	35
223648	12
332110	0
105732	24
432964	0
105782	411
67959	945
223649	12
223650	2
271278	0
100503893	1
18810	11078
100316774	4
671535	984
66168	11037
100038659	637
74281	68
100526548	1
100503915	99
75475	24
109075	100
14731	182
66445	318
106025	389
68877	680
59053	57
73542	6
223658	1105
12181	669
20289	17
15499	222
13350	1542
170729	4
666504	0
30840	116
52710	127
268822	46
94230	577
72027	151
66914	574
72749	82
54151	229
16581	8
100861904	0
14106	0
73062	82
76282	9
69572	2
79456	5
223664	67
378937	11
223665	24
223666	122
71591	75
223669	93
66398	36
26961	3900
239546	4
117171	104
17189	0
71939	2
93686	23
100042318	0
75761	0
223672	0
278679	1
245282	0
626615	1
108956	25
76409	0
328561	0
666661	15
328563	2
666348	4
71898	0
239552	0
17886	25586
56551	538
239554	108
55944	743
100504021	116
12300	0
100861922	0
67042	13
19293	0
17972	3424
12984	4732
12983	16780
100504034	6
73376	30
22117	213
246221	81
72844	38
71753	9
16185	497
72709	12
20607	0
19354	6676
72318	5581
207393	0
17305	90
105844	153
104445	0
107753	0
106039	426
100504071	7
100038696	4
20401	272
57028	36
16852	1010
97961	154
110253	1108
100038602	33
654469	0
14958	354
26912	20
14429	0
223690	124
223691	931
27008	493
27660	0
69833	143
20665	4
100041655	12
100038573	0
18693	37
57274	0
207495	0
53357	75
17133	581
223693	609
100316695	4
27373	1026
100503109	130
16520	0
105785	39
67040	9286
13404	2
75729	12
73739	15
223696	592
74158	273
14904	335
223697	2265
100504191	63
54152	32
504193	0
73340	0
494448	28
100038357	0
109361	476
80287	1877
52609	177
18591	149
27367	1393
100302601	14
100302600	13
20972	25
66513	114
17309	12
239555	608
11911	1475
100861991	0
66538	116
239556	111
383075	24
17444	80
213956	9
106059	2
213988	2914
100628612	0
11564	298
105835	112
223701	415
67638	0
207911	0
78102	0
20524	284
70356	1336
321003	157
57755	13
56438	418
383080	0
328572	6682
214669	165
214685	3
19387	550
20286	237
100504312	0
21685	267
57259	866
68479	135
11429	649
78929	72
105859	2
29858	27
66346	0
28075	303
14375	105
20826	155
328573	0
74369	0
76457	283
20788	2608
723897	0
435145	15
72049	108
66570	4
76505	2
24050	47
74716	0
17939	615
338368	104
69029	438
67130	44
100862061	13
56448	6
545123	0
13101	0
13105	0
545124	3
380997	0
223706	0
68444	0
627860	0
71754	0
76279	3
21411	3106
21378	766
100504637	12
100526477	0
106026	56
74039	4042
68607	38
74778	328
73826	2216
104307	110
109754	421
100504676	5
239559	6
66251	594
69291	97
23970	1234
319953	6
12124	0
223722	39
12257	955
223723	91
64706	2
223726	0
77627	0
29859	6
75772	0
116939	1
68653	571
170736	317
64099	744
72301	1
223732	10
109270	31
328576	0
73167	0
271305	8
18141	1012
223739	1961
100526461	7
22270	0
73225	85
140557	2
100502582	0
67747	0
100502602	0
14114	2
100861793	15
54138	880
328577	0
223745	0
22422	0
105975	0
723966	0
387245	0
19013	0
72355	25
18766	0
239570	28
29870	4
72026	50
12614	33
223752	1042
223753	2268
223754	449
106014	0
328579	0
70073	0
223770	1280
223773	97
223774	153
76737	710
223775	671
100502684	3
239591	1
170790	0
667558	0
83456	0
406218	0
69120	5
67976	564
223776	87
328580	193
170787	75
29857	5
19094	26
140570	1497
69440	41
71474	262
77980	973
223780	1
56727	0
105847	169
52683	394
100126824	0
72962	1
70113	0
546648	0
75459	0
100134861	0
12895	5
12651	25
60597	0
11883	270
100532730	8
58234	0
11434	0
68708	8
100502796	23
54526	0
380959	219
100038621	0
66871	18
20738	0
16564	2
635871	0
26874	587
545126	0
239606	0
66725	1370
239611	0
223809	2
12805	4
239618	0
67740	0
223827	652
67057	140
67197	341
223828	703
106042	15
100502901	0
77248	0
328594	0
223838	0
78895	124
266632	785
19230	815
320709	2
100043315	0
54003	0
223843	0
791370	29
105722	1608
100502979	27
402773	0
100043335	0
70040	1
319722	443
77044	1494
72193	2110
105727	2246
67760	3960
69354	2
105827	11
239647	126
71919	81
19011	2
223864	0
100503050	0
67739	390
56233	184
22337	412
380967	8
12824	0
223870	681
18642	11
78541	167
239650	4
545140	0
634104	0
629524	0
70069	0
239652	0
257943	0
258278	0
259038	0
73302	0
258449	0
258277	0
16770	0
258502	0
69612	139
100217417	5
100503377	59
100217416	8
12455	669
100048895	46
73863	0
11512	100
12297	133
74351	744
223881	588
105833	1
66120	4
11842	2285
22410	0
22408	1
13199	12
100049164	58
19082	254
381022	3087
69159	4
13363	0
74775	445
100861967	7
100503512	0
22143	34
22142	15
75951	2
22146	183
100503555	1
19132	0
78733	5
239659	0
72778	0
72572	14
16512	0
51812	133
73600	2
545136	0
54614	26
22379	611
110213	7687
380969	12
75284	52
72393	0
11827	0
11830	0
11831	0
26934	68
11419	13
83797	188
14555	2
66379	170
71949	354
65970	823
100042918	6
72277	0
207214	1656
70281	7
239667	1962
11908	1045
75002	0
100503618	0
70152	48
668178	1
393082	0
554292	0
380975	0
18174	356
432982	0
68614	108
207785	38
21422	46
19009	17
78445	13
23994	5309
207818	33
109901	16
207839	1780
619313	3
59033	11
20273	0
668225	18
208258	0
11482	440
11479	649
380977	6
105968	0
56149	25
15370	2049
68118	141
77717	1
74127	387
100316694	0
110310	9
406219	0
66322	0
64818	0
16679	17
100126226	11
574415	0
16680	0
114566	0
239673	0
109052	0
432985	0
432986	0
406223	0
432987	0
16688	0
16687	0
110308	0
56735	0
406222	0
105866	0
223915	0
16681	0
16678	0
406220	0
77055	0
16682	0
223917	2
332131	0
16691	5
16668	24
100862030	0
75705	3660
209039	33
223918	636
16012	134
223920	290
246277	39
68744	651
16421	901
19411	1221
106073	516
105988	53
56612	399
60315	105
223921	87
170574	0
20683	4284
110542	4
66151	4363
18521	1011
26404	206
21357	56
54615	24
223922	330
100043600	9
67942	56
751542	0
67488	175
15422	0
15421	0
100503872	0
109663	0
209448	0
723958	0
15427	0
15426	2
15425	2
15424	0
751557	0
15423	0
432989	0
71726	71
12419	537
15382	820
18022	3426
56447	747
724064	4
100862049	0
80910	168
29813	94
16402	3473
74174	4
223927	0
105855	6336
100503932	378
18574	607
58200	11
14663	0
20771	0
20770	0
258859	0
54483	9410
74120	3400
18312	0
385674	86
71063	1237
74763	551
73261	36
76779	103
268857	45
52864	335
13419	13
68015	449
12914	4081
76397	0
436332	0
11515	90
106393	3
83383	39
83396	34
66449	39
78885	331
246154	209
83945	217
67824	22
15369	957
66626	496
78809	17
100169865	27
207740	78
17237	735
100503704	29
66911	156
72615	231
74684	4
71089	0
432995	1
66049	104
74022	2403
170644	2612
19041	32
665119	1
27426	250
239691	2
208211	95
70511	70
268859	0
68238	0
74720	0
239706	44
268860	2
100861674	1
66690	113
54128	535
52502	1018
436336	2
252870	2798
69053	3587
14811	0
68172	2
75329	0
13731	6
70426	0
26425	232
383103	51
12265	413
58239	80
74374	382
100503866	12
12703	419
21959	2
19120	0
19119	0
19118	0
100503881	1
223970	41
56722	15490
100503907	1093
100043147	33
20621	345
106200	564
106205	3008
66409	999
69918	49
14852	1779
100316833	0
21935	0
74478	183
223978	63
791359	1
72555	0
622509	0
75493	0
50505	252
239719	412
100124432	0
723899	0
70100	0
74108	126
67118	545
66598	142
26565	0
76684	0
432999	17
106298	544
18203	172
94184	754
93734	0
74482	0
67254	0
223989	2377
723916	0
67203	311
17880	20
66086	425
17250	3504
545280	0
20583	0
66793	0
442816	0
632352	0
70620	162
17217	372
19090	361
72083	16
12609	616
224008	617
67451	2
433003	0
70120	99
74006	965
224014	1518
18316	0
74066	0
50525	0
665562	0
16136	0
22362	0
21976	305
68606	113
26413	1828
106369	62
66053	681
70458	15
723816	0
791069	2
64136	477
76872	39
69101	50
22195	1136
239731	4
58180	86
224019	0
224020	1345
15160	48
67474	1436
12929	1083
72168	1
66863	288
69009	88
74685	0
18440	0
224022	0
77626	239
72315	37
94112	714
665892	0
224023	34
224024	8
433004	0
80733	12
13356	575
22114	0
22115	1
27886	192
195333	0
13358	299
22363	0
53960	0
13353	16
19125	27
65079	0
66779	0
27801	124
19385	541
15547	449
94223	272
100316814	0
27883	79
387180	3
11877	13
12846	350
26462	83
13972	2
21380	0
619305	0
14724	2
18951	100
12741	0
12544	17
22230	513
72307	36
18100	99
15260	288
100505355	4
100504250	0
110785	82
404737	2
110787	114
404740	2
16142	58
110786	158
404739	8
404743	27
110612	50
258443	12
258458	1
259071	0
258937	4
258354	0
258158	0
258959	0
258960	0
239739	3
108105	215
68162	0
239743	460
75785	4725
208146	255
208158	10
381038	399
224044	22
27416	953
224045	546
100504291	19
13544	222
11773	738
100042948	90
27406	759
328643	1
100316739	0
208624	86
107522	96
73047	16
21762	1762
208643	6465
100217430	5
78408	14
12724	6
245841	151
21832	0
12667	0
625060	2
625123	0
66561	0
13845	0
328646	0
209018	676
100504359	0
72190	292
74147	21
100043489	46
71751	5
66664	18
239759	2
75826	1105
239760	1
319765	432
20462	948
100043507	0
100862159	0
104156	167
110197	641
671242	5
12970	0
70573	122
67838	2081
11625	0
59083	0
94175	0
385643	0
16644	0
13682	2761
100216532	43
100217420	61
106344	50
11450	6
100043541	54
320099	10
20440	632
100504504	18
239766	0
17174	4
67775	2225
20604	0
224055	0
100862208	10
12053	1484
68841	20
210126	2161
624582	86
723830	3
319487	22
71338	2
22061	2
100043571	8
210530	6
12737	2367
114141	0
100043057	0
16180	9811
100504628	36
239789	0
239790	0
224065	0
67501	1916
100038623	0
14167	0
100504645	0
751543	0
239796	2
27281	0
268878	0
224079	0
74143	757
328657	0
100043102	10
71528	8
15205	63
75531	0
71756	0
74488	0
14729	3
224088	3310
224090	1
224092	438
224093	165
268880	104
78618	5703
66849	758
100862313	1
11815	9
114672	1
71911	19
224098	0
13383	1236
30060	1
239827	13
106264	87
68092	336
320213	1046
224105	6016
72084	214
66994	116
224109	7456
328660	52
268882	320
68980	111
100316697	0
69576	0
70238	275
224111	2348
277203	52
100504089	72
100502673	60
66061	127
13026	5098
106407	29
245308	0
22042	1224
51789	113
675921	4
140474	0
224116	0
381043	0
100502698	185
69823	702
70144	1188
69707	37
57808	730
239833	4
100316698	0
106326	1194
69150	1175
100502742	8
22661	1458
171286	0
77446	472
17063	14
16419	341
22247	296
545156	11
100043670	0
76378	0
239839	33
107589	59
76649	1
278725	3
100862381	0
70757	133
224129	5
317717	68
72599	37
69768	0
20357	0
546663	78
224132	911
66667	482
547253	9653
100043217	2
209200	2640
80285	2544
16646	1067
69544	73
70186	176
381045	96
209294	0
268885	1355
433016	1440
100503125	0
408196	41
76770	52
20861	75
209324	0
100038854	3
100034684	36
20862	116
20863	64
12374	2
12524	1362
106347	3
57738	478
106389	15
320299	46
68306	189
224139	2205
15163	6286
207215	35
77782	12
207227	0
74197	260
67657	92
15233	0
68194	90
14314	8
320184	3219
239845	2
75175	0
414072	22
56637	1342
18171	0
320214	2
12856	554
64082	16
85031	203
11544	766
12519	1136
76916	134
224143	303
67846	371
12549	2808
56375	14
22268	4
74663	0
207683	5
100502943	0
268890	0
14432	0
75722	0
100503040	76
170658	1
56490	100
791329	30
626693	4
100124467	1
100043314	36
13490	1
106248	147
212153	23
332175	12
207798	16
100499519	0
11964	8417
72117	1588
207806	986
320007	22
212514	31
212517	0
117606	0
100526478	0
212547	310
66067	135
57781	989
239849	117
271375	2
74603	100
67896	241
100038470	27
74102	1039
67841	1801
547267	47
208154	212
17470	85
208166	0
100047671	0
208169	0
14525	17
212998	1
208171	1
56370	4
213012	153
208177	17
100503378	16
433022	413
84544	18
58998	4
639644	0
73693	0
73703	3
433023	0
17450	0
77647	1
57263	2
57262	2063
245195	16288
224170	147
224171	22
667772	0
73255	0
216818	0
73916	275
100503470	0
16423	5091
100503490	11
628951	1
224180	1
100043404	0
70508	748
619312	0
69339	0
75211	0
68190	559
208650	979
100862397	0
11658	4788
73820	0
239852	0
100628589	0
80859	4023
385658	98
74201	34
629242	0
68193	869
66391	26
