Geneid	Mouse_Uninf_3_SRR17015120
100124359	3
100124360	0
100124361	8
100124362	5
100124363	4
100124364	5
100124365	3
100124366	12
100124367	10
100124368	7
100124369	5
100124370	6
100124371	6
100124372	9
100124387	5
100124388	11
100124390	5
100124391	7
100124392	5
100124393	9
100124396	6
100124397	15
654839	1
100124398	3
100124399	3
654838	3
100101484	301
13135	1291
105501	1157
18348	0
69089	1128
20540	1722
68836	1147
17387	178
65107	5092
140743	0
27374	1743
219072	167
16475	65
74359	202
19173	765
751525	0
73902	2
239096	23
56215	6044
75913	284
58248	671
110794	305
50934	4607
239099	206
105651	177
12050	826
54196	2094
59049	367
13644	57
140806	0
67272	0
17888	0
387204	0
791403	0
140781	29
100124433	0
68966	905
239102	311
432855	5
105663	512
11766	1465
319984	0
71412	0
667952	5
28200	394
268747	36
12891	0
18185	0
100038376	2
74551	682
28199	1395
68680	4
19186	2723
85308	156
19188	1812
268749	1309
16391	3112
56739	35
75751	2592
74140	1716
100861981	1
71099	36
67881	996
18002	461
105446	1126
28113	780
21816	279
56187	787
52585	860
67842	1230
12684	10
57260	1
16995	362
104110	222
56532	1245
73181	4
277154	493
56410	8
219094	2117
654795	712
17228	11090
17223	44
545055	17
545056	50
17224	0
17232	4
17225	2
17227	4087
17231	8
13035	67
14942	2
14941	0
14944	0
245839	1
14943	0
14940	2
14939	67
192113	0
100038506	0
30054	122
219103	511
328417	2429
75339	906
100503823	246
66645	1720
219105	1422
100503842	64
76007	4194
432860	0
14611	0
14619	0
14623	0
68631	1228
668090	20
21821	219
239114	2
68043	281
67518	3
57258	1298
100862055	0
50523	2064
20220	288
100526476	1
219114	85
67840	498
75965	4702
68514	2472
14180	213
67932	0
380907	0
71330	1765
628693	121
219131	361
236451	1126
219132	912
628705	183
239122	1411
69008	1637
71891	926
219134	32
50769	93
71844	1906
751526	0
219135	5697
72125	43
100862065	36
219140	2616
239126	5
100504019	0
70478	494
29820	36
50720	295
24053	1
100046950	0
67355	0
219144	608
68177	182
16648	2105
75349	0
66674	492
66597	282
668253	919
328424	319
100504051	462
387134	7
387174	38
100316771	0
239133	4
67153	381
239134	0
545062	2
629059	10
319433	38
18130	1660
71000	1
268752	1305
432867	0
654465	0
654458	0
73670	2
619548	0
72609	2
13030	72515
14137	404
382913	40
14463	0
12143	3355
219148	256
58865	0
210376	1840
219149	4
100124452	0
72400	352
20680	72
67750	0
271209	0
71037	0
100504162	0
78176	0
73382	1
110265	764
78271	36
268755	0
387233	0
100526520	0
16554	2049
219150	1319
210925	1250
54616	1675
14365	5
50759	1
380912	847
18155	11
74195	2132
100503545	5
71145	0
52033	49
71988	101
67179	844
68584	0
219151	2
100504279	0
12759	19
268756	0
11495	0
13850	24
110902	83
19229	6569
100043676	704
69303	22
66854	2465
56471	0
100504326	0
11549	0
791407	0
12934	3930
432870	19
239157	4
12177	4989
71978	1583
13592	0
628416	0
73977	0
100038671	0
108912	211
105440	2170
14714	74
68813	6215
18039	0
18040	0
100043072	0
11500	2
58860	70
13522	2
20855	6
73554	0
18092	0
18095	0
67712	9447
239167	0
100504477	0
67464	0
100504489	0
100862072	0
100862085	1
100504453	0
100862375	0
94352	78
791405	0
71843	371
105513	1377
21933	36
246710	1117
73523	4
13655	91
57784	2035
219158	2255
268759	50
213019	1928
20410	1922
19057	1639
213053	1472
57746	320
67065	866
723838	2
105653	2
12153	204
20389	2
213469	3
72549	526
15460	485
213484	528
239170	471
13829	44
14171	0
100861616	0
328440	8
65246	2819
13449	4200
73648	0
14586	177
100043132	0
74667	0
675947	0
319448	7070
668489	54
70086	100
105670	685
19645	3866
751541	16
67168	662
16432	15982
100504566	635
67381	670
214254	50
20916	1635
100503116	2
74425	0
15558	145
13885	3493
380916	1238
100038618	182
100043169	0
271221	1299
70859	15
18826	34034
100043176	65
56373	0
67302	1333
380918	2
67926	0
75272	0
338337	2750
67554	1259
100043189	76
22070	9828
100038852	0
100303751	62
68705	887
668504	29
67516	126
67467	2542
27275	753
21807	619
100503222	123
75789	0
72661	17
73272	0
210808	1016
108811	102
239188	0
100043755	2
629678	0
380920	0
66148	553
108670	1834
100502638	0
219170	0
100316715	0
21943	4
219181	3273
380921	591
219189	1394
105590	2
100861718	0
66214	119
66897	1095
211253	196
211255	884
432879	9
22380	1248
13709	7046
67955	1429
16840	6
73989	0
791080	0
18530	0
100038734	2
380924	29
219228	3
319903	0
75155	0
56419	303
219249	1102
219257	0
328451	140
74967	0
211712	12
100502750	0
66732	0
93688	0
13134	102
76789	719
77744	210
72662	1559
52023	944
12224	19
546623	0
16597	151
76627	0
210789	661
100502869	51
66200	640
50933	516
380928	1355
239217	17869
100628599	0
71264	34
16365	417
211286	3090
50789	3120
105689	13531
64929	103
105439	323
70898	40
13618	36298
73877	260
320671	2
18996	2
72486	672
320249	0
100502987	1010
74213	3439
76273	1025
71362	0
74864	0
380930	0
24064	229
621364	0
212085	0
73631	0
100043809	0
668736	0
668738	0
668739	0
621487	0
668743	0
100043811	0
621499	0
100043814	0
668742	0
76965	0
239250	2
622052	0
75409	0
192885	0
75822	0
723905	12
387135	14
723891	7
387139	7
751527	0
75957	517
751549	0
103978	2
75088	0
23888	8
100503703	0
13190	0
76355	512
58245	337
223227	1
668814	0
73306	0
239273	1309
58187	126
66573	146
100037258	7739
66435	61
50787	0
75432	1
239283	0
105559	5266
100503814	0
76108	824
100862014	0
70572	5989
223254	171
320268	24
223255	8746
56643	2
105445	621
68889	1055
110168	677
321019	2292
223262	0
319727	45
68059	6289
69634	169
68245	4
328479	1
65100	1
69248	0
22772	0
100038380	0
110821	661
223267	125
654799	49
70551	145
380934	0
338370	0
223272	0
14169	0
69393	0
20363	10550
100039139	46
14600	28
106052	545
106064	3552
328489	4
414066	24
67041	1399
100862317	0
239318	0
12274	0
223825	0
109828	0
239319	1496
67281	3856
100302529	26
105787	3322
67515	1139
19219	2242
71432	49
13132	13900
12279	0
23880	7475
78757	3647
18414	32
16880	6409
268780	4
14573	0
545085	713
665556	13
170762	2240
73692	1326
71175	12010
20512	0
223332	15
68646	577
27401	375
320506	977
100505224	1
105887	0
223337	0
75568	1
16197	1532
320277	28
19116	6
268782	0
78244	824
67832	1039
19355	289
100862295	0
75777	0
75646	4243
100038608	197
75259	140
100502601	6
81799	3
17117	144
22293	0
239336	0
239337	8
110960	3269
18162	8
381002	0
73339	1
20024	3439
22763	4962
100316684	19
100040052	17
268783	1655
66629	3554
68070	548
100862396	38
669751	0
77877	1218
14000	1271
12563	0
12565	9
70886	0
320873	0
64833	35
215654	0
545091	3
320865	0
100040529	0
223413	0
100862086	0
70350	1373
432939	0
17909	978
66270	1588
52521	1304
211147	2
448987	2
622531	0
100038662	0
11732	4297
223431	277
791293	336
432940	2005
223433	1852
223435	5446
328516	89
110082	7
100628607	0
18163	90
73784	0
223453	428
67434	5031
252967	10
223455	4339
69574	41
12465	9227
68073	288
57254	0
100616095	35
66835	1
20356	167
15529	0
54381	1093
73486	9
75880	0
239364	0
67154	7477
100503407	258
114128	203
17181	54
77358	0
19946	3931
239368	2
15473	106
67724	581
223473	0
71637	0
16539	0
56274	1221
107587	0
100126269	0
666173	11428
100316736	4
100124469	11
12864	1674
626596	0
78803	2
17749	213
26942	249
30945	1650
68839	1141
66696	3
18458	7864
22631	6340
100505062	15
100038735	260
100862212	0
68036	2730
100503499	0
252973	1
52589	33
100503538	2
74892	3
382985	1016
100041478	28
70790	11066
100503601	43
18285	0
21847	4132
54375	4719
69679	0
66335	2388
118452	2
14368	425
68588	0
69906	678
223499	1180
116838	0
75766	6
64705	0
100503072	0
239393	756
105976	3
328531	0
432945	0
22762	2
170719	2970
100503540	20
223513	10
11600	53
100503767	0
239405	0
16341	4144
100038728	0
66736	1464
239408	2
22045	0
67429	808
223527	776
192190	73
55960	371
319613	4
69659	0
239410	0
432950	0
67498	0
71120	0
74726	0
75281	0
239420	0
83925	7129
100316685	23
100502643	0
68135	3723
78581	519
19357	4191
239435	0
239436	0
100039748	24
69790	345
14042	2773
100503094	383
320679	0
100628567	0
665097	0
18383	2
383032	3
239447	0
105853	2
18133	0
18606	22
100862169	0
319944	2138
72107	33
100503794	29
97998	374
12818	129
73334	0
68537	562
105837	421
20649	115
15117	1
594843	0
210463	0
387609	1547
319829	247
67819	1260
100504341	7
210544	590
239463	2
75758	664
22770	4252
70472	1498
76773	342
67731	543
268807	4
69787	2
210998	10734
631797	0
74868	1362
546638	2
68260	522
75841	2463
69694	358
100502741	24
66218	1378
211401	8163
100416830	0
20775	825
223593	4076
68501	388
211770	2191
100503021	19
71088	0
399603	930
320469	63
117586	0
432956	0
17869	3297
19296	857
67552	148
432958	0
73994	0
83492	0
78462	0
331063	0
74236	0
270328	0
665769	0
74548	6
74460	91
223601	6677
100861767	3
13196	5116
71603	440
11514	0
76740	5183
18256	5
654498	0
110862	2
54562	1
213068	2752
239510	6274
21819	295
20491	9415
22402	4
17988	655
100040667	6
20442	8055
69334	0
380993	476
387226	11
387228	1
13992	2
100504454	0
100503580	0
70363	0
69700	0
100503602	0
223604	0
76510	1008
353342	2088
100041120	0
93696	590
239528	4405
100861801	0
14083	2209
387169	1
100040929	5
105841	923
106068	1000
100503661	1
239530	3
19245	3947
268816	0
100041273	7
100503729	0
107831	1
69439	0
11838	55
16469	343
66769	4
72373	0
223626	248
57277	1
68311	0
69462	0
23936	665
17068	2582
78725	0
76486	15
625599	0
15202	0
110115	0
13072	0
67038	14
17069	15279
57248	32
110454	4363
17067	17
100041546	912
546643	125
546644	16
223631	0
17071	0
100041107	0
105892	3
23934	0
68453	0
22701	203
100503873	6
72665	31
72960	333
14787	1
378435	91
223642	151
100861886	0
69146	2278
223645	6
223646	170
66656	3661
105734	98
66194	453
22122	604
78834	445
69020	211
223648	235
332110	5
105732	202
432964	6
105782	1923
67959	3253
223649	42
223650	40
271278	0
100503893	0
18810	16366
100316774	1
671535	1601
66168	6200
100038659	163
74281	32
100526548	1
100503915	114
75475	111
109075	421
14731	758
66445	1464
106025	1417
68877	2148
59053	429
73542	18
223658	2495
12181	2240
20289	43
15499	714
13350	684
170729	2
666504	0
30840	809
52710	748
268822	314
94230	2701
72027	124
66914	1317
72749	221
54151	800
16581	61
100861904	0
14106	0
73062	422
76282	90
69572	91
79456	36
223664	548
378937	37
223665	235
223666	1377
71591	588
223669	304
66398	306
26961	20994
239546	62
117171	446
17189	0
71939	0
93686	600
100042318	0
75761	2
223672	1
278679	5
245282	0
626615	0
108956	21
76409	0
328561	18
666661	0
328563	747
666348	26
71898	3
239552	2
17886	54671
56551	2679
239554	401
55944	2291
100504021	260
12300	0
100861922	0
67042	115
19293	0
17972	3065
12984	2633
12983	8913
100504034	1
73376	2
22117	44
246221	273
72844	136
71753	11
16185	1021
72709	35
20607	0
19354	12783
72318	10439
207393	0
17305	771
105844	482
104445	4
107753	1
106039	1396
100504071	5
100038696	56
20401	1582
57028	92
16852	2717
97961	528
110253	1416
100038602	46
654469	2
14958	1301
26912	118
14429	0
223690	330
223691	3330
27008	1184
27660	0
69833	978
20665	1
100041655	11
100038573	0
18693	276
57274	11
207495	0
53357	349
17133	75
223693	1738
100316695	11
27373	1230
100503109	104
16520	0
105785	82
67040	23080
13404	2
75729	20
73739	124
223696	1743
74158	839
14904	1576
223697	3750
100504191	178
54152	316
504193	0
73340	0
494448	644
100038357	0
109361	767
80287	6504
52609	1586
18591	262
27367	8483
100302601	73
100302600	52
20972	159
66513	571
17309	0
239555	1720
11911	2579
100861991	0
66538	260
239556	1617
383075	16
17444	809
213956	15
106059	16
213988	8826
100628612	0
11564	1361
105835	459
223701	2461
67638	0
207911	0
78102	0
20524	1239
70356	5279
321003	527
57755	37
56438	1271
383080	0
328572	9355
214669	908
214685	9
19387	2377
20286	1771
100504312	8
21685	1717
57259	2329
68479	407
11429	3208
78929	405
105859	4
29858	173
66346	0
28075	898
14375	954
20826	505
328573	0
74369	5
76457	467
20788	4445
723897	0
435145	57
72049	1078
66570	14
76505	0
24050	116
74716	0
17939	1251
338368	144
69029	1179
67130	157
100862061	20
56448	75
545123	0
13101	0
13105	0
545124	2
380997	0
223706	0
68444	0
627860	0
71754	0
76279	2
21411	9494
21378	1211
100504637	49
100526477	0
106026	70
74039	11106
68607	178
74778	1382
73826	4545
104307	294
109754	2834
100504676	19
239559	84
66251	670
69291	130
23970	3575
319953	126
12124	3
223722	304
12257	2922
223723	720
64706	26
223726	0
77627	2
29859	33
75772	0
116939	1
68653	2835
170736	2228
64099	1550
72301	1
223732	410
109270	498
328576	0
73167	0
271305	69
18141	2347
223739	6483
100526461	12
22270	0
73225	459
140557	10
100502582	0
67747	0
100502602	0
14114	15
100861793	20
54138	1321
328577	0
223745	0
22422	2
105975	0
723966	1
387245	2
19013	12
72355	260
18766	0
239570	512
29870	83
72026	258
12614	274
223752	3113
223753	7072
223754	1990
106014	0
328579	0
70073	0
223770	3130
223773	260
223774	622
76737	1543
223775	380
100502684	0
239591	0
170790	0
667558	2
83456	0
406218	0
69120	15
67976	1364
223776	374
328580	1450
170787	985
29857	322
19094	562
140570	13961
69440	319
71474	1102
77980	3309
223780	10
56727	0
105847	909
52683	2096
100126824	0
72962	21
70113	6
546648	0
75459	0
100134861	0
12895	4
12651	62
60597	2
11883	2219
100532730	59
58234	1183
11434	17
68708	96
100502796	72
54526	0
380959	1666
100038621	0
66871	1631
20738	0
16564	83
635871	0
26874	3248
545126	0
239606	6
66725	10003
239611	1
223809	0
12805	0
239618	0
67740	0
223827	3079
67057	907
67197	950
223828	1904
106042	647
100502901	0
77248	0
328594	0
223838	2
78895	577
266632	1997
19230	2909
320709	1
100043315	0
54003	0
223843	0
791370	128
105722	7598
100502979	48
402773	3
100043335	10
70040	40
319722	1475
77044	4329
72193	8877
105727	6949
67760	6960
69354	0
105827	364
239647	1243
71919	519
19011	14
223864	61
100503050	4
67739	2748
56233	1102
22337	62
380967	428
12824	0
223870	1921
18642	222
78541	453
239650	0
545140	0
634104	0
629524	0
70069	0
239652	4
257943	0
258278	0
259038	0
73302	0
258449	0
258277	0
16770	0
258502	0
69612	584
100217417	29
100503377	308
100217416	16
12455	1453
100048895	54
73863	3
11512	287
12297	205
74351	2636
223881	143
105833	6
66120	187
11842	6120
22410	0
22408	0
13199	2
100049164	127
19082	843
381022	5838
69159	78
13363	2
74775	671
100861967	11
100503512	0
22143	224
22142	41
75951	13
22146	520
100503555	0
19132	4
78733	32
239659	0
72778	2
72572	227
16512	5
51812	801
73600	6
545136	4
54614	323
22379	1147
110213	14766
380969	251
75284	232
72393	2
11827	0
11830	0
11831	0
26934	768
11419	111
83797	1013
14555	78
66379	617
71949	1908
65970	2195
100042918	12
72277	0
207214	5223
70281	15
239667	6578
11908	1600
75002	0
100503618	3
70152	328
668178	0
393082	1
554292	0
380975	0
18174	656
432982	2
68614	926
207785	202
21422	380
19009	385
78445	23
23994	10151
207818	560
109901	22
207839	1260
619313	26
59033	116
20273	4
668225	102
208258	0
11482	512
11479	1062
380977	1
105968	0
56149	52
15370	810
68118	662
77717	6
74127	3436
100316694	5
110310	91
406219	5
66322	4
64818	2
16679	15
100126226	2
574415	0
16680	0
114566	0
239673	0
109052	0
432985	0
432986	0
406223	0
432987	0
16688	0
16687	0
110308	0
56735	0
406222	2
105866	0
223915	0
16681	0
16678	4
406220	2
77055	0
16682	4
223917	2
332131	0
16691	45
16668	25
100862030	0
75705	15077
209039	170
223918	1875
16012	79
223920	413
246277	247
68744	3103
16421	5241
19411	3837
106073	3172
105988	1661
56612	1312
60315	552
223921	406
170574	0
20683	9494
110542	18
66151	7423
18521	1687
26404	390
21357	262
54615	76
223922	1181
100043600	26
67942	397
751542	0
67488	941
15422	0
15421	0
100503872	0
109663	0
209448	0
723958	0
15427	2
15426	0
15425	2
15424	4
751557	0
15423	0
432989	0
71726	561
12419	3451
15382	3072
18022	2929
56447	2079
724064	0
100862049	0
80910	58
29813	525
16402	1743
74174	0
223927	0
105855	17740
100503932	951
18574	736
58200	22
14663	0
20771	17
20770	1
258859	0
54483	885
74120	2888
18312	0
385674	220
71063	1738
74763	2381
73261	152
76779	579
268857	648
52864	1392
13419	153
68015	2723
12914	6517
76397	2
436332	1
11515	530
106393	58
83383	597
83396	186
66449	167
78885	1569
246154	952
83945	1192
67824	219
15369	1868
66626	1332
78809	23
100169865	145
207740	563
17237	2671
100503704	134
66911	604
72615	875
74684	43
71089	1
432995	2
66049	313
74022	5622
170644	4057
19041	634
665119	0
27426	898
239691	9
208211	663
70511	695
268859	17
68238	0
74720	0
239706	256
268860	20
100861674	4
66690	825
54128	1564
52502	2176
436336	13
252870	6959
69053	3038
14811	0
68172	8
75329	2
13731	41
70426	0
26425	1135
383103	209
12265	4800
58239	394
74374	1532
100503866	39
12703	94
21959	0
19120	1
19119	0
19118	4
100503881	2
223970	110
56722	7393
100503907	298
100043147	5
20621	6267
106200	1830
106205	4813
66409	3248
69918	155
14852	7231
100316833	8
21935	2
74478	759
223978	709
791359	21
72555	0
622509	0
75493	0
50505	1227
239719	1408
100124432	0
723899	0
70100	0
74108	1202
67118	1667
66598	364
26565	5
76684	0
432999	130
106298	2083
18203	770
94184	3215
93734	68
74482	0
67254	0
223989	6789
723916	1
67203	1341
17880	13
66086	920
17250	3622
545280	0
20583	0
66793	0
442816	0
632352	2
70620	472
17217	1451
19090	3220
72083	122
12609	1057
224008	1021
67451	6
433003	0
70120	529
74006	3156
224014	4322
18316	0
74066	0
50525	2
665562	0
16136	0
22362	1
21976	1533
68606	1068
26413	3864
106369	172
66053	2294
70458	53
723816	0
791069	1
64136	1761
76872	46
69101	122
22195	2574
239731	0
58180	276
224019	22
224020	4781
15160	130
67474	4190
12929	2097
72168	0
66863	1397
69009	447
74685	1
18440	5
224022	23
77626	1021
72315	36
94112	1438
665892	1
224023	505
224024	109
433004	7
80733	65
13356	1982
22114	0
22115	38
27886	745
195333	0
13358	1080
22363	0
53960	0
13353	194
19125	352
65079	4
66779	1
27801	858
19385	2265
15547	2205
94223	1497
100316814	0
27883	440
387180	2
11877	145
12846	3480
26462	555
13972	104
21380	1
619305	0
14724	2
18951	61
12741	0
12544	87
22230	1533
72307	310
18100	591
15260	1335
100505355	10
100504250	1
110785	1612
404737	44
110787	1711
404740	88
16142	740
110786	2598
404739	195
404743	482
110612	570
258443	115
258458	29
259071	6
258937	4
258354	1
258158	0
258959	0
258960	0
239739	33
108105	2527
68162	0
239743	4342
75785	7434
208146	1805
208158	30
381038	1678
224044	632
27416	3479
224045	1680
100504291	77
13544	686
11773	3202
100042948	206
27406	2240
328643	12
100316739	0
208624	422
107522	403
73047	31
21762	6412
208643	24076
100217430	22
78408	45
12724	29
245841	422
21832	0
12667	2
625060	1
625123	0
66561	0
13845	15
328646	0
209018	2237
100504359	0
72190	2375
74147	205
100043489	773
71751	27
66664	255
239759	26
75826	2077
239760	11
319765	217
20462	1910
100043507	1
100862159	0
104156	864
110197	669
671242	15
12970	0
70573	535
67838	5444
11625	0
59083	0
94175	0
385643	0
16644	0
13682	10179
100216532	155
100217420	129
106344	201
11450	0
100043541	54
320099	158
20440	8170
100504504	222
239766	0
17174	0
67775	2253
20604	0
224055	0
100862208	4
12053	1707
68841	43
210126	5089
624582	64
723830	0
319487	12
71338	0
22061	0
100043571	10
210530	17
12737	16
114141	0
100043057	0
16180	2021
100504628	2
239789	0
239790	4
224065	0
67501	10179
100038623	0
14167	1
100504645	0
751543	0
239796	4
27281	0
268878	0
224079	1
74143	3519
328657	0
100043102	109
71528	42
15205	334
75531	0
71756	0
74488	0
14729	6
224088	6427
224090	74
224092	1551
224093	3977
268880	980
78618	9353
66849	773
100862313	2
11815	2
114672	2
71911	121
224098	0
13383	3599
30060	6
239827	61
106264	429
68092	1377
320213	2901
224105	8182
72084	617
66994	273
224109	7793
328660	56
268882	888
68980	287
100316697	0
69576	0
70238	1351
224111	4174
277203	4
100504089	60
100502673	6
66061	180
13026	2784
106407	20
245308	0
22042	1650
51789	799
675921	40
140474	1
224116	2
381043	0
100502698	2787
69823	1996
70144	2538
69707	24
57808	3122
239833	42
100316698	0
106326	3149
69150	2757
100502742	48
22661	4086
171286	9
77446	1628
17063	141
16419	2329
22247	833
545156	144
100043670	0
76378	0
239839	143
107589	236
76649	0
278725	8
100862381	2
70757	380
224129	20
317717	471
72599	489
69768	0
20357	0
546663	508
224132	1117
66667	571
547253	9522
100043217	0
209200	3874
80285	3113
16646	2661
69544	473
70186	551
381045	283
209294	6
268885	150
433016	83
100503125	0
408196	0
76770	7
20861	3
209324	0
100038854	1
100034684	1
20862	1
20863	24
12374	0
12524	2649
106347	28
57738	3
106389	53
320299	204
68306	297
224139	5276
15163	8968
207215	53
77782	159
207227	0
74197	1001
67657	361
15233	17
68194	379
14314	52
320184	7319
239845	2
75175	0
414072	51
56637	2751
18171	2
320214	4
12856	699
64082	6
85031	207
11544	1434
12519	1140
76916	580
224143	1561
67846	715
12549	2065
56375	79
22268	10
74663	0
207683	0
100502943	0
268890	2
14432	0
75722	0
100503040	137
170658	10
56490	827
791329	99
626693	152
100124467	20
100043314	26
13490	38
106248	615
212153	267
332175	101
207798	118
100499519	0
11964	7780
72117	4109
207806	4143
320007	371
212514	623
212517	8
117606	8
100526478	0
212547	951
66067	430
57781	1963
239849	276
271375	8
74603	218
67896	209
100038470	20
74102	1545
67841	3349
547267	200
208154	4353
17470	241
208166	0
100047671	0
208169	0
14525	121
212998	11
208171	2
56370	9
213012	403
208177	11
100503378	10
433022	361
84544	156
58998	14
639644	0
73693	0
73703	1
433023	0
17450	2
77647	49
57263	0
57262	4225
245195	2726
224170	644
224171	190
667772	5
73255	0
216818	0
73916	301
100503470	4
16423	6815
100503490	19
628951	6
224180	13
100043404	0
70508	2912
619312	5
69339	0
75211	0
68190	532
208650	4385
100862397	0
11658	6826
73820	0
239852	0
100628589	0
80859	2372
385658	995
74201	644
629242	1
68193	3776
66391	108
271377	1759
76302	1047
52575	1025
66315	1357
224224	63
320712	64
21787	1723
239853	1
56277	0
100503609	0
69457	2
28185	4924
52633	493
100503632	156
67581	2140
71027	0
66497	109
100503647	2
78749	2325
12837	0
73379	243
54613	548
328695	0
224247	0
12892	620
71223	39
224250	1100
259003	10
259002	2
259004	2
258998	0
258999	0
258178	0
259001	0
258478	0
258318	0
258319	0
258392	0
258035	0
404309	0
257972	0
433031	0
259000	0
258775	0
258477	0
258036	0
404310	0
258996	0
258997	0
258479	0
258994	0
257881	0
258993	0
404311	0
328699	0
75636	0
67014	1231
224273	1899
56297	104
75145	0
13840	0
106338	425
68146	741
68159	21
19128	7172
13837	0
224291	0
67609	608
72020	802
100861916	211
106143	5184
15557	0
18736	2
68942	1922
73569	13
239857	0
75501	0
224318	0
74185	5496
52645	0
70972	0
78221	0
19876	230
268902	199
751561	1
320355	0
224344	14
110920	1833
67742	3384
78215	0
268903	2815
76610	1
76601	0
30940	5453
77994	663
387229	5
387246	12
723952	0
100862299	0
100503619	5
13052	136
12228	70
67102	1327
75818	124
78812	0
246048	0
19146	0
78654	0
100039724	0
17968	7
75247	0
402727	0
78023	0
387173	1
27393	706
67374	764
11957	696
14390	2623
11820	42887
100038614	237
224405	0
11504	6
75310	0
23794	2
67768	458
78913	4347
53858	299
74112	1947
12469	6742
414095	33
224419	5
12013	8189
100039901	0
14805	0
78924	0
239931	0
54420	0
239932	0
69699	0
69533	0
239933	0
69661	0
268905	0
16699	0
117172	0
69696	0
546672	0
433047	0
75351	0
23927	0
26560	0
170657	0
170651	0
77918	0
170654	0
16704	0
170939	0
71369	0
68740	0
100040201	0
16700	0
100040214	0
68484	0
100040249	0
622935	0
170656	0
16701	0
16703	0
71363	0
16693	0
21844	5290
100038709	6
20655	2579
224432	2023
26559	7
68500	0
66578	316
100503390	9
77037	0
207932	1689
70967	33
68001	355
104015	5049
67394	70
67367	2632
74387	24
791288	0
50913	1
50914	0
15976	3725
16155	5995
100503120	30
15975	7065
15980	3625
77975	1413
100503130	0
246738	244
14450	3012
20658	22805
60364	893
100038392	133
66609	1114
16443	11660
28080	1483
53881	797
121022	216
246133	0
68936	417
100503166	39
75328	4
16509	0
54720	744
76785	0
209195	0
12394	1824
69857	2
791074	0
72264	0
224440	166
12408	339
109857	106
70028	2166
338467	6121
110749	174
56173	0
20465	0
110948	932
170765	21
56176	194
22129	2506
13185	1563
13548	4023
16522	1
16516	0
13876	34
23872	1628
69776	4
100040997	0
56088	464
93871	3463
74296	6
15312	1275
71446	458
385668	15
50795	0
93961	19
72058	8
16415	30
18546	0
13508	17
100862217	0
56175	0
17857	863
52793	10
17858	232
50528	34
72388	2
114604	804
207781	636
114565	1074
320586	259
328734	39
624086	268
106583	3820
319358	37
24001	2403
224481	226
621628	34
68230	2
100502833	0
224480	0
75815	0
78043	0
75934	0
239985	4539
70544	807
106557	52
666919	1
224454	324
78512	34
66616	3129
20975	1051
321007	601
66467	832
68842	1809
77106	124
100310872	49
21648	195
547127	619
100040500	12
100040563	15
100040525	47
100040531	79
83672	111
22350	10716
100040654	12
73617	1
751529	0
100037282	59
380608	321
68195	293
381059	0
20112	256
21461	0
100216474	0
667055	0
68655	0
667102	0
72536	984
320936	3
66832	59
100040822	2
100037283	508
75296	661
12458	328
667114	25
55951	282
106489	506
320111	32
21331	2
100504601	3
20997	0
23984	199
66931	107
67791	0
433064	0
67543	0
71092	0
19317	8870
100526796	57
76634	16
69310	8
319750	0
50873	27
52027	0
68262	1194
26407	1540
224523	41
18815	0
20519	2
77414	0
20518	0
20517	0
100862021	0
16004	5523
100502594	98
104103	62
17171	5
80978	0
240023	17
67681	794
21454	4666
100303746	9
224530	40
110460	192
100502686	3
60532	3433
20656	3698
436440	0
21462	0
625850	0
381058	4
100038394	0
27263	0
236574	0
100041352	0
19862	0
72578	9
667384	1
272667	3
21646	10
17356	1863
635895	0
664821	0
664831	0
75011	0
240025	0
64074	6
74917	0
21826	2
71682	5
67912	1632
72057	1029
106740	148
100041586	0
100041574	17
100861785	0
100041639	0
100041621	40
100862074	0
21647	2
381062	316
328747	0
100038481	0
13388	4
67544	2068
19170	3060
21374	877
18567	516
213389	334
71008	0
12648	10258
68799	377
213781	3
213811	711
449000	29
22759	156
626854	646
100041965	375
67045	1271
66643	2
240028	13767
626942	2
387230	0
387248	0
387235	0
75202	62
15116	14
14293	739
14289	331
100503522	3
14294	0
14291	0
665210	0
627111	0
665227	0
627132	0
328759	0
433070	62
627367	12
224552	0
665376	0
627537	0
627576	0
224572	0
627636	0
22313	0
321021	0
321020	0
627743	0
224576	0
22312	0
665525	0
627805	0
171228	0
627814	0
224582	0
14290	0
171225	0
171229	0
171226	0
171224	0
171231	0
171230	0
171227	0
51792	4186
171236	0
224585	1238
627924	0
665654	0
665662	0
665669	0
171232	0
171233	0
171235	0
171234	0
210503	395
22712	200
22709	756
24132	1916
22710	2039
381066	483
73229	359
100310809	322
240034	593
381067	265
75424	86
70081	145
73233	1027
74670	1098
665820	68
665825	195
631010	0
210853	58
240038	737
631624	862
319615	779
224598	938
74149	333
210876	0
628185	0
100042679	33
240041	800
434701	0
665976	0
22700	620
666002	0
638102	0
619697	0
619788	0
320020	20
449521	269
22654	8
332221	3
240047	399
212733	22
386612	523
353502	356
27279	104
54419	0
56863	4
320309	0
268930	84
76498	104
73016	16
638247	213
224613	356
76917	2
433082	33
75956	20682
100628593	42
67673	860
353130	1
71003	0
69814	0
57256	0
13184	0
630537	0
620253	0
20234	0
638345	0
30943	35
70835	0
213171	17
69259	826
18607	4775
245847	562
11984	1172
224617	804
18209	34
72016	163
12449	126
100628603	0
381072	22
27410	3805
654822	63
19826	1030
13177	584
66705	89
13560	845
67078	229
56716	604
319259	0
268932	41
224619	2249
75614	92
328778	43
18763	3966
22084	2378
18207	112
65962	2396
381073	0
213753	1643
