Geneid	PCA2-infected_7h_SRR15896668
66808	0
100502672	5
21340	695
195733	22
100504284	11
629383	8
194655	192
12879	0
20135	6534
67216	549
77480	720
15902	134
432641	0
100502727	0
108089	416
58185	104
22169	583
100504347	0
636791	0
20666	0
328069	0
68511	0
94041	0
71693	0
20115	125646
19819	894
104923	1271
217449	750
380752	749
100504402	0
17933	0
69675	0
22018	0
268534	0
211986	272
100294583	3
11431	2568
24057	36
104943	29
629667	0
16777	8
13382	2817
13487	0
104836	939
23985	0
12033	3509
71916	384
238123	178
73010	66
73389	947
19088	3103
100504461	17
30955	717
100504475	13
72123	474
59027	1401
19027	3025
68764	1
320046	0
380753	375
100504517	55
75040	0
28071	4147
114712	0
22160	3
100504541	3
79221	27
70844	0
75456	21
217463	236
100169866	10
751520	0
11622	69
71581	0
403205	0
23795	0
66109	3486
432649	3
66912	6217
217473	540
71156	2
66042	0
100503107	27
75847	89
17286	0
319660	2
217480	1
14009	2
11861	2154
20259	150
380755	3
15982	1915
629820	18
246196	565
238130	1
16981	14
93757	425
27362	656
100039062	96
67452	567
319504	0
217517	36
664883	0
217536	19
15228	1
67293	0
620583	0
18760	0
100039525	5
217558	662
76983	1260
12810	5
94186	1904
11782	1229
207304	4277
544864	440
320487	1097
328092	768
14762	0
76826	500
11855	549
238161	6
27386	0
67335	0
112407	383
665239	0
665251	0
100038648	0
104725	8279
66266	1936
72183	1973
12632	716
217578	6730
72658	505
24067	10
100503726	1
73385	1
100039815	0
665155	9
100101807	16
100039830	0
100101806	59
100038434	89
100503926	4
100503822	53
59032	274
66132	519
26443	11061
18035	1868
79459	0
56856	14
56784	967
52592	320
100503961	1
217588	518
621837	1413
104798	0
21869	0
18094	0
18511	150
217593	1732
328099	2666
73490	110
100504018	0
100040044	0
15375	0
70846	0
100504027	0
100503562	0
20605	0
66864	1
100504043	48
20334	359
66603	858
78232	1382
18949	9464
544872	391
338320	0
217615	2684
70611	704
100504101	0
238205	0
73309	0
623046	0
217648	7
66689	138
328108	612
328110	936
30795	3292
104806	533
217653	1548
70948	0
238217	1
320772	0
100316870	0
20090	42842
69706	977
66483	8687
217664	3489
109065	1037
414085	122
18974	1385
271005	32
69554	2807
66244	2988
11845	3437
76062	8
207965	261
20663	740
217666	696
68055	434
71091	18
751538	0
74724	29
399510	302
70934	9
73991	46
64010	1037
18080	2111
100504285	0
110095	848
414124	7
94090	9
72736	2704
319710	119
100038476	1
56444	2495
19167	13351
73204	299
238247	2250
75266	4
30056	2850
76967	671
59036	7
67348	0
208846	1160
238252	0
67217	28
104771	448
73936	249
104001	2
78257	4
67708	367
66375	525
19042	1228
75801	38
20476	0
20471	1
20474	2
17420	1437
76357	357
625098	48
100504417	1
238257	0
18755	199
666385	0
15251	796
100504452	89
277089	0
75627	651
238266	0
100504476	0
74284	0
386753	0
238271	0
80837	66
217674	1
26932	1155
72338	12536
81535	975
319565	59
13983	1
80384	12
108156	4560
238276	88
109929	624
268564	1307
100504512	39
15512	313
210762	2
100041694	3
263406	45
100504549	1
20741	113
211151	2030
14776	0
104886	0
110606	375
17187	2405
53618	1931
626215	0
268566	554
70897	0
56217	428
73834	1699
13665	8109
27260	19
268567	525
211945	3
110417	55
11847	4
53612	1184
17252	267
77974	58
211978	125
19363	267
12192	1156
69548	83
109711	241
100504617	0
320808	279
100217447	0
97827	234
108760	0
13877	1649
328133	433
68354	0
217682	1
380768	3
217684	535
67340	0
100504661	39
20384	6434
20493	32
64075	9
110893	0
100042143	0
214321	21
11498	37
66272	2136
100504690	0
24071	1360
56622	4
69792	911
100504704	0
69480	0
338372	7
54604	190
217692	780
50779	0
791340	0
100502642	0
70127	33
100502620	0
73828	818
217695	63
67039	11323
19164	775
170721	0
18222	83
71952	1160
171210	350
26897	315
171282	1
171281	0
217698	0
217700	19
105000	26
70481	8
238317	520
100502697	222
77219	713
100502722	5
52708	558
217705	76
217707	696
12499	280
72873	58
66381	1004
104776	124
217708	173
12677	0
19300	114
432677	0
627191	2
67963	9082
74316	2136
16997	0
100303738	0
68497	390
73736	4426
56531	2096
100502763	12
73422	42
78920	1809
238323	43
18654	2
217715	2169
217716	440
66204	3011
72350	16
217718	430
100502783	13
68581	1214
14281	6891
81703	113
53314	476
217721	7
58520	3195
320244	250
21809	1
76411	23
70373	179
26380	0
238328	51
68737	44
627607	0
100042650	34
238330	66
217732	540
238331	0
217733	0
64242	0
217734	133
14874	663
382620	135
238333	29
71275	19
104799	482
217737	2192
217738	1
20773	1025
211064	767
654309	1993
380773	4191
66354	4657
666806	0
193322	0
100042776	0
100042786	0
544881	0
100038992	0
100038982	1
100039042	0
100039052	0
100039076	0
100039087	0
100039100	0
100039162	0
100039129	0
667350	0
546543	0
100039315	0
666862	0
435337	0
633093	1
266459	0
100503047	0
72113	437
18191	0
13371	293
75216	878
22095	1
83602	1483
108800	102
666955	3
20338	1011
399558	0
69423	0
14420	98
14744	380
72258	0
104871	183
24000	65
75553	537
319670	133
76260	92
67639	0
71375	985
100503855	171
100503840	185
100503812	2
73457	1
100503902	2
78767	182
104884	744
217826	7
19179	2879
217827	345
12313	19018
100038713	5
104718	6
73086	361
217830	99
238377	12
68339	240
100038467	5
68734	1892
100504016	129
74947	0
271036	0
74413	0
23876	0
109181	1622
100504056	19
110616	679
100040297	10020
51786	4013
238384	0
217835	833
19141	60
27277	604
12652	0
217837	426
100504113	4
100233175	627
64113	6
320351	1177
66622	1229
238386	358
75483	0
217843	2
170952	0
100504156	0
65256	1
68149	95
77225	6
27225	7340
52668	3456
76933	431
217845	0
74521	0
217847	1
12401	0
194604	0
68348	0
20701	0
20703	0
100504190	0
20700	0
20702	0
20704	0
380780	2
71907	0
68054	2
321018	0
268591	0
74069	0
271047	17
16625	0
238393	49
20715	1432
546546	0
628900	0
238395	0
20714	0
100504264	0
20717	0
20716	0
14836	0
791311	0
192119	1247
100504301	45
94040	6
212073	230
69434	168
100306943	5
73046	2345
100504315	0
27381	0
27379	0
27382	0
27378	0
27380	0
21432	0
69952	0
668081	0
268595	0
12062	0
12061	1
76559	621
66787	629
78801	2
18789	5245
100503099	0
22367	3574
100503537	0
71033	0
73160	0
58208	2
100503150	0
52690	1433
12454	1167
668158	1
214305	0
13116	0
68519	0
100504467	0
14026	2
723909	0
70059	9
100504481	15
22632	3856
214663	53
100503195	9
723946	0
104910	27
22375	961
212198	41
380785	7
13386	4
17263	11
791079	0
751547	0
100124466	0
723843	0
723880	0
751555	0
353326	1
723866	0
76880	0
723937	0
387146	0
723867	0
387154	0
75745	0
723846	1
723854	0
100303647	0
100303646	0
100124461	0
320085	0
723858	0
723936	0
723927	0
723859	0
723839	0
791071	0
723842	0
723878	0
751539	0
751521	0
723881	0
751522	0
751552	0
723856	0
100124453	0
723934	0
723855	0
723833	0
723935	0
723940	0
723917	0
100124450	0
723912	0
387152	0
751523	0
723875	0
100040724	0
100124484	0
387172	0
751524	0
723857	0
723941	0
723862	0
723913	0
723933	0
723863	0
353504	0
107585	0
629595	53
26931	2180
100503255	75
100503237	48
319786	21
13424	1591
66323	2
15519	61541
69641	278
26448	27
66709	13
72805	26
100041649	7
100503286	193
67236	1766
104859	212
100503302	526
74251	265
217864	857
22031	358
93835	1
100503323	2
217866	31
380787	0
74190	39
21928	2432
212539	0
217869	10706
100316932	2
100504687	5
17169	1092
12709	33
328162	1060
70369	1510
68020	1970
16593	533
74335	224
68520	31
21981	254
77675	536
70257	19618
74691	2
217874	0
104816	0
387199	0
668303	1
100504733	0
319942	0
104885	0
70435	267
11565	2135
30954	9295
11651	1207
382639	24
217882	17
104759	330
100041194	0
100503606	1
217887	36
71963	1588
56696	174
16450	9
66174	861
72308	656
399566	148
217893	291
75671	3
116870	1698
68337	1066
12925	5172
104732	282
69195	25
238447	0
380792	0
404711	0
16016	0
16017	0
380795	0
380797	0
16019	2362
777656	2
777655	1
777654	0
777648	0
777661	0
777662	0
777664	0
777667	0
777672	0
777675	0
777677	0
777679	0
777657	0
238405	0
777681	0
238406	0
777685	0
777686	0
777688	0
238412	0
777780	0
668389	0
544896	0
638605	0
668395	0
630486	0
641178	0
628098	0
791089	0
791090	0
629785	0
780793	0
780792	0
633568	0
780794	0
640046	0
780800	0
780801	0
780802	0
780803	0
780804	0
668421	0
780818	0
238418	0
629812	0
195180	0
629818	0
780825	0
629826	0
668438	0
632654	0
629833	0
633457	0
780828	0
780829	0
636260	0
780831	0
629842	0
435321	0
629845	3
628398	3
639510	0
238427	0
432701	0
629849	0
380808	2
432702	0
668469	0
380809	2
668474	0
780864	0
668478	0
629859	0
629860	0
629863	0
629865	0
629866	0
629871	0
668493	0
382692	0
668497	0
780883	0
780884	0
780885	0
629884	0
629893	0
628614	0
629897	0
668517	0
780891	0
629906	0
629908	0
629915	0
629919	0
629925	0
640506	0
780929	0
382696	0
780931	0
629930	1
211331	0
780932	0
382695	0
780938	0
780939	1
432708	0
674018	0
668544	0
100502704	5
238448	0
668549	0
432709	0
780956	0
380823	0
636462	0
380824	0
435328	0
619833	0
780960	1
638634	0
619886	0
619916	0
668577	0
668582	0
622728	0
619994	1
213570	1
435331	0
668589	1
668591	5
620140	0
434609	1
668597	0
668599	0
56220	573
22355	30
217935	1073
52635	949
100502747	604
319545	41
76044	1293
19276	1
627375	8
100502792	0
100038689	0
387171	0
217944	35
217946	359
13411	6
20688	462
320145	0
77706	0
320910	0
627557	11
100502890	62
238455	0
217951	0
73266	0
100504487	0
76937	21
14569	7710
105203	598
142688	191
70405	0
80796	0
494124	0
56349	1101
238463	0
83428	0
105387	0
105349	0
27384	402
432720	0
111002	1
622402	27
83702	0
116852	0
77337	1
56043	829
432723	0
23849	1809
69617	685
56421	1025
100039532	27
94191	0
100504600	4
207615	361
319554	131
100039655	0
320581	0
69237	6473
217980	1448
208440	74
66505	1304
12671	0
664793	0
20191	0
328186	284
238505	318
100039826	0
11472	0
432725	59
217995	1487
56048	400
171211	7
67475	63
100502964	0
664862	48
18812	0
18811	0
107849	0
100039786	7
630663	0
83924	7
18073	0
17101	449
14706	1
97884	1000
70430	116
14593	350
94246	2401
94253	1
100503892	22
75398	4492
19166	12648
105351	462
100504070	0
14634	1
16323	1
192136	6
66308	3275
69562	1382
56044	1285
67008	82
218030	0
218035	1088
218038	0
21641	0
21638	1
21640	1
21639	0
100126431	0
107573	8
21637	0
100126432	0
107575	0
107574	0
100126433	0
21636	0
21632	0
100126434	0
107576	0
76205	756
105298	1405
20379	51
73412	0
319293	4
353346	138
140580	832
27052	53
258528	0
18341	0
258527	0
19720	3443
100502832	11
14780	0
75512	0
258526	0
22758	327
72739	925
319207	34
432731	669
66707	41
544922	7
432732	3
100038371	0
93681	318
258280	0
404335	0
258533	0
258739	0
218066	0
258534	0
258536	1
258067	0
319185	337
319191	176
319152	159
319186	369
319159	67
319160	65
319169	504
319187	746
56702	5903
319153	878
319170	1183
319188	114
665596	35
665433	1222
319161	43
319171	855
665622	6
193452	82
195236	1
54373	165
193453	11
319168	146
319184	443
319158	2528
319167	431
319183	934
252912	0
252906	0
632534	0
252907	0
171259	0
626299	0
171257	0
100312484	0
171278	0
171254	0
171247	0
171246	0
171245	0
171255	0
171258	0
171270	0
632793	0
171251	0
171250	0
432735	0
171252	0
432736	0
171269	0
171277	0
171275	0
171249	0
171248	0
171253	0
171279	0
171273	0
171256	0
171272	0
171271	0
100312485	0
171274	0
100036518	0
218100	991
30946	1244
320842	55
100503351	22
12231	2
238555	0
100503366	0
69386	239
319173	0
97908	368
319182	276
260423	249
319157	57
14957	3056
319151	1048
319166	3311
319181	858
319180	126
319165	147
319149	378
319156	1020
319179	732
50709	4612
319164	2524
68024	1567
107970	0
319155	325
15216	179
50708	3711
319148	1229
319178	649
319172	623
319150	139
326620	65
326619	74
360198	1162
80838	2196
214158	2
97418	0
218103	0
105355	0
20504	0
319848	5
319177	1
319163	2
214189	0
68732	37
12763	36
100503456	3
76024	315
193385	475
320489	258
666145	1
57441	6142
79555	936
66834	1403
56196	1339
210108	0
214579	49
14756	47
380836	265
195208	0
22360	0
100503530	0
15192	0
19109	0
18775	0
215028	0
215029	0
27372	0
18776	0
67000	0
19111	0
13529	0
66392	0
19112	0
74188	0
67310	0
73244	0
75596	0
19113	0
19114	0
18814	0
67505	0
56635	0
666317	0
19110	0
100503544	0
28078	0
72518	65
20677	3407
77920	3
68916	630
13557	928
218121	152
11607	48
66694	8938
105352	46
16364	3
66482	660
210554	1
15220	1
71307	0
100503631	1
14238	0
100503646	4
17300	1
218138	118
100503660	0
238564	0
78903	649
66222	6256
380839	0
20708	335
20723	243
20706	0
282663	1
20707	1
20726	0
20710	0
20709	0
544923	0
93806	0
238568	0
435350	0
97848	0
20719	244
18105	714
19766	939
68021	1932
22151	527
73710	4
69666	4733
73102	243
66895	0
108161	0
19134	4462
71864	5
66761	0
69123	1
23986	2218
100503727	0
100503742	0
12593	605
208366	1143
76487	0
380840	2395
100042773	51
69955	920
68404	0
74145	3424
17084	1709
100042802	42
68750	1739
107513	7891
71213	18
71340	1847
109620	2
67797	2030
12161	1
105245	1681
17828	666
66143	4841
108652	284
218165	0
791406	0
21418	1
14538	453
68083	3346
66154	17504
17152	1
107889	0
637277	0
100502665	0
54326	2
108934	1069
18003	97
621976	679
328231	1
109254	0
100038577	0
110521	578
13614	0
218194	12
67046	414
328232	123
68346	286
70078	9106
56705	315
76137	389
328234	0
12522	0
328235	0
100503592	1
16468	974
94245	2561
218203	222
66355	568
100038539	82
20238	186
76000	25
791386	0
380842	0
666794	1
67252	26
97863	107
218210	892
16553	349
105283	0
105193	76
22017	134
218214	160
110052	13627
218215	38
319467	5
619327	0
70971	0
320614	0
15904	0
320315	0
67911	23
442803	22
387247	6
387252	0
387244	0
218232	77
12022	0
18676	404
218236	3845
68128	201
75607	0
18081	2147
68480	904
66329	130
30938	45
76895	582
75678	481
66336	1297
407800	170
66695	473
27047	285
18295	49
70930	1934
105148	2117
667488	0
218244	1
667503	0
667507	0
667552	0
380882	0
109082	87
328250	0
100124649	0
751559	0
380845	0
667693	0
667712	0
77428	6
20729	660
75124	3
667728	14
13610	106
20418	1
66197	5828
75420	883
20354	597
100502610	5
23882	310
74050	4
68203	25
20963	658
105404	0
11992	652
18030	102
26564	0
268656	588
100040421	0
17702	0
13488	0
14057	7493
15466	19
12890	62
73666	2032
319719	121
97820	438
100503805	110
56795	23
28126	3177
67044	3441
74325	630
76577	1332
105239	584
268663	0
26913	0
104069	0
218268	0
74257	59
107448	15
212032	1036
20184	780
100504437	0
622707	8
26919	212
14186	0
18193	3195
19336	1868
100504723	0
66494	1223
17121	146
66890	6382
51791	166
20505	3
75477	0
58992	0
26385	1118
432763	62
56320	19
67399	242
27261	424
72935	1812
212483	243
67511	138
100503445	2
218271	49
12328	1254
212880	7510
78521	2502
69672	1268
72562	2470
76856	3
18740	0
26914	42008
212937	1093
18014	0
57266	0
100040926	0
328258	2
16198	0
213311	1
16841	0
21810	176
17129	418
627415	0
26946	0
20745	2
100503085	14
100124491	0
77134	2797
75731	1571
100503668	29
56085	1520
100503697	0
56278	283
75050	2
70153	1942
100503714	2
15387	1273
723902	1
74386	631
114304	1
18212	0
67269	601
319469	2
78689	1360
105348	1011
70900	2
72219	0
238662	0
238663	0
69046	731
13996	123
214290	1102
100503743	0
14451	0
100503759	0
69635	339
218275	0
70202	0
214639	36
13025	252
116913	0
13024	3807
21984	0
26898	1
104002	2
56835	0
58518	1
56094	0
116911	0
56092	0
64139	0
117066	0
100503368	0
623505	4
432812	0
100041420	51
630579	330
630612	16
100041430	0
100503600	0
100041979	120
100041986	0
71508	149
100504033	19
77117	197
665503	3
211378	123
435366	39
751548	0
380850	112
14120	0
14121	98
72061	194
100504114	43
387217	0
387221	0
387142	1
14088	188
19206	73
76251	744
15487	0
70484	47
238673	840
100504134	4
56541	94
218294	39
66503	59
66129	256
13039	1050
105278	95
631470	4
238680	0
432767	61
78124	0
238683	0
218304	0
66631	1403
100042311	0
258816	0
97895	0
100038683	0
170936	70
665738	0
544944	0
100502847	0
628648	0
628794	0
628746	1
628709	0
100502993	0
76803	0
382769	0
432768	14
67530	19820
100038538	37
66410	661
19210	500
78251	57
432769	63
268670	55
380855	47
218311	40
238690	77
100038627	0
431706	1
218314	161
629016	189
408065	72
72807	129
328274	46
408067	174
238693	121
170763	308
212276	208
212281	228
408068	235
235907	303
68271	18
22746	105
72958	62
320163	13
212569	53
408058	7
666185	0
102402	0
666272	0
210009	346
69577	465
69315	2
210044	0
210106	282
210373	0
78925	151
28114	6546
76980	1
28077	1836
67550	0
620143	0
218333	881
271127	0
77166	0
16371	0
100503367	0
328287	0
16372	0
50916	0
407785	8211
94066	17
100504662	0
432777	0
210992	146
13162	0
218335	2634
21752	3
22598	0
74338	0
71390	0
20499	92
72293	0
69716	1510
105246	768
71164	0
100045766	0
72948	21
74470	184
105243	0
211446	1569
11624	0
18570	5107
66945	4757
67433	1014
432779	2
238722	26
100042547	11
235956	323
80898	1010
12380	714
18548	0
751556	10798
192657	680
93692	1813
73296	288
75571	6
218341	2418
238725	129
77041	310
218343	530
238726	2
78771	491
105377	950
72371	108
382823	179
68675	1276
75507	192
13865	0
666856	0
320174	2
105171	229
100043074	2
319983	0
110789	0
80289	298
67486	568
72852	193
100502757	117
12626	6845
17260	2582
100502774	283
320203	0
723967	0
553095	0
320919	2
72745	251
100042862	12
66671	3803
218397	1374
12867	19381
667230	13
13612	1
12950	0
13003	2
100042940	2
108138	313
66074	6853
435376	0
66475	85312
66795	411
100042959	10
320297	10
66970	1299
373852	5
74156	1
69085	1069
76722	0
19418	2
17686	528
13361	2524
218440	3
73942	30
218441	207
79401	0
218442	231
21828	1
382793	137
76469	3
100502942	0
100715	922
26556	192
100503062	240
57748	518
619883	38
12116	0
64918	0
74129	0
105364	0
11881	549
218454	272
107767	357
328309	66
11774	1931
21371	7326
18420	0
218460	320
218461	22
100504102	0
72114	521
66549	2210
12919	0
268686	0
14063	3
14062	575
544963	2862
14064	320
75209	10
100504125	198
67463	315
271144	40
27015	255
68018	593
15357	1243
218476	3
66479	0
320557	52
59050	5512
320806	285
15212	509
13803	71
100039691	0
403201	1
100039740	14
110596	42
105372	1324
68558	684
218490	5403
100504225	29
15229	0
68344	0
380863	16
218503	473
238799	947
432798	261
69382	0
238803	0
68927	2182
218506	866
320893	0
17755	2
27220	0
78038	397
544971	2368
20365	1648
20595	3042
17948	283
17951	118
17952	81
17940	2
100504277	32
100504302	348
23894	853
18260	3
218518	23
19356	1333
108143	7301
76041	195
12572	1503
66128	1486
100504316	0
26886	1806
268697	102
69048	1298
544973	6
619937	10
18708	1638
17079	45
328329	248
76624	2
621312	1
432800	0
100040045	0
218543	2951
59079	1179
75805	478
218544	9
66975	1547
81003	94
238831	893
60411	1853
108154	19
67285	1146
67288	1706
77803	4
52882	29
66763	0
71816	21
15550	0
620949	0
76582	865
100504500	111
66254	743
16563	1431
100040322	11
621156	6
105120	0
67263	105
75616	1538
75597	2134
71991	386
74559	146
100504543	0
218581	166
238871	188
668144	172
100504580	59
100124489	0
105178	306
67295	0
432803	2
238875	95
20620	39
238880	0
73274	3095
100504654	405
218613	917
26401	1682
100504675	30
77318	7
16195	160
218624	131
13206	83
268706	595
19012	160
72198	2195
218629	617
218630	5
622408	0
735309	0
100190765	0
723868	0
100038414	0
69590	7
238896	0
14938	0
14945	0
71690	1
408066	0
170625	575
56534	0
218639	243
319803	133
17993	4725
14313	1
17434	1134
16398	8
109700	34
105083	1293
670198	38
100038421	0
623174	86
16392	0
52552	939
100502739	1
13723	7139
623365	26
15165	0
59054	2427
14165	0
18115	1126
218693	1321
67392	992
791300	22
67304	36
633640	32
100040377	0
72465	0
245269	0
208715	0
100040573	0
100040601	0
100040592	0
56838	0
100040657	0
100040671	0
100040682	0
100040697	0
544990	0
320333	0
73549	0
100040755	0
100038846	0
666890	0
100040797	0
100040870	0
100040880	0
100040923	0
100040852	0
100040906	0
100040897	0
100041012	0
100041019	0
545007	0
100041054	0
623078	0
100041076	0
100041119	0
554327	0
100041139	0
100504488	0
100041177	0
100169868	0
100040900	0
100040928	0
666549	0
100041262	0
665981	0
673676	0
100041317	0
100041306	0
100041336	0
666800	0
100041374	0
108978	0
666765	0
666329	0
666750	0
666740	0
100036568	0
100041515	0
100041184	0
666706	0
100503728	0
100042054	0
100503806	0
100041545	0
100036572	0
622931	0
100041598	0
666684	0
100041651	0
622640	0
100503971	0
100041702	0
100041784	0
100041735	0
100041825	0
100041678	0
100036571	0
100504168	0
100041470	1
100041804	0
100041487	0
100041747	0
100041836	0
100041774	0
100041530	0
100041840	0
100041970	0
544998	0
100041964	0
666906	0
100041664	0
100504200	0
100041151	0
666918	0
100504413	0
100504218	0
100042100	0
100038847	0
100042129	0
100042149	1
626456	0
100042182	0
100042192	0
100036569	2
100042217	0
100042235	0
545013	0
68308	0
545015	0
100042304	0
218695	1
286940	263
13421	23
66082	29
67053	1940
218699	551
68263	2396
71393	69
93732	0
268709	0
100504681	0
18300	0
74430	1
14198	165
100042415	7
19270	0
218734	1043
54713	0
27062	0
328354	0
72003	0
218739	0
238939	0
66231	7924
246103	756
66413	6757
258387	0
18330	0
16188	601
218756	781
674895	0
218763	0
100038737	0
71147	305
59007	899
21974	4133
218772	4
21834	13
353187	132
66480	3185
69721	319
22194	26
218793	109
100039452	0
432825	0
18074	1
68045	10093
14702	1043
67509	620
16529	133
74571	0
67725	332
70601	1445
105428	317
100504266	11
108671	4792
66242	7120
76670	3
11750	1459
74843	72
19056	1300
75602	14
78787	111
100504278	333
59011	2
68760	1
218811	909
73068	372
76133	34
66121	8319
268721	243
17423	442
12325	413
18792	8
22330	975
55946	682
11534	2947
54169	314
435391	0
27389	0
67630	279
22334	14456
69156	2004
319486	14
218820	1
76633	485
791307	38
268723	0
16531	1
620499	0
71228	1
105418	0
218832	284
20088	177262
75163	0
70955	0
432830	1
328365	241
77592	71
100504459	42
105675	2759
68173	8
74272	1
71918	18
11744	33
211623	0
66039	0
105594	0
278672	0
100039484	1
100039175	0
100039192	0
100039213	0
100039227	0
100039503	0
100039246	0
100039257	3
100039280	0
100039293	0
71106	17
83997	1140
100039353	10
211922	576
11843	3706
211948	1177
110083	2
100503983	89
142687	4
72993	810
15209	16
171463	0
71704	116
218850	980
320234	265
238988	0
100502956	0
100504469	0
22418	1
12294	0
319476	0
80795	5193
56249	533
50905	40
218865	96
12289	27
75901	247
21881	20024
18753	1086
328370	256
54650	600
69179	354
66175	9
16427	0
16426	0
16424	0
23955	142
69019	8681
76485	628
30877	7060
100217431	2
100217423	26
66923	5623
66487	2566
70021	895
192187	25
64652	1222
21924	4
218877	0
71838	383
104416	602
110084	20
12339	682
24056	94
67011	1304
74427	444
382864	0
56794	277
26363	170
105522	450
100503880	0
78754	0
105638	4794
218885	615
17695	0
27057	157
53600	478
26430	782
100504152	19
239017	1
67085	0
12647	0
20508	0
319955	373
320321	0
107751	0
100504518	0
69069	201
105511	0
320736	0
545030	502
67580	23
622657	0
239027	7
26419	403
268729	0
19256	1
14560	0
12165	0
19661	0
382867	0
432838	0
105518	0
239029	0
11752	0
19065	0
432839	0
319508	10
75698	271
14661	2625
100041231	177
69134	0
20618	0
105450	0
12166	0
78243	0
24131	0
30044	0
218914	4697
14803	0
723847	0
239036	0
218921	0
72972	170
57811	0
239037	0
239038	0
170677	0
70045	10
66092	4107
18183	0
100041521	43
100503038	0
100040439	113
328381	2
52588	665
100503457	16
70564	945
71200	0
69496	0
11720	0
20387	0
17194	0
20390	0
100041729	0
666186	0
100041722	0
666207	0
666214	0
100503856	0
100041849	0
666228	0
73553	0
100041910	0
666233	0
100040771	0
666253	0
666298	0
100504358	0
100042055	0
100504444	0
100042114	0
666376	0
100042130	0
666420	0
666436	0
100504378	0
100041106	19
638262	0
666485	0
71826	1
666502	0
100042342	0
666561	0
13586	40
93725	0
11730	0
630952	0
503845	0
13587	4
74954	0
666647	0
666660	0
666675	0
666678	0
385138	0
666723	0
666744	0
19214	0
100124437	0
73895	1
19217	87
70561	74
70713	13
50527	826
100503256	3
67089	430
100504523	10
56291	139
54342	988
218952	0
114874	255
320367	0
218963	157
100041724	0
12159	0
100502795	0
72391	1068
12793	3338
63985	1652
328388	73
68755	473
74480	30
14528	246
218973	919
67296	336
218975	890
16854	127
218977	943
78938	626
100504663	233
625730	7
16709	2244
93834	109
624367	0
218989	235
18424	0
606497	0
100041864	26
66770	0
218993	0
105504	1173
74385	287
70646	489
67082	1
75288	0
67419	1
258487	0
259147	0
258485	0
100041975	238
258314	0
258313	1
258316	0
258039	0
258275	0
258486	0
258360	0
258659	0
258657	0
258658	0
257909	0
239081	0
258660	0
258662	0
258663	0
258661	0
258233	0
258422	0
219019	0
257884	0
258296	0
258295	0
258264	0
258113	0
56858	0
219022	598
239083	0
85029	167
11546	2142
21745	266
546611	0
66246	2763
11792	188
219024	962
18950	9817
667034	363
75019	16
328401	0
497113	0
497106	142
404319	0
11727	28
58809	38
219026	0
78416	232
19752	0
54159	0
11731	0
503847	0
93726	0
638695	0
669149	1
22301	0
434459	0
100043031	0
545047	0
219033	0
278676	1
93719	5
52535	270
214922	3
29811	113
219038	0
497071	0
268739	88
100502764	37
69890	81
619301	26
258420	0
15381	10118
77945	65
114741	6440
67772	1383
100217445	1
76338	172
268741	1351
56335	95
50524	37
258008	0
258424	0
258268	0
258423	0
627171	0
57271	1
57270	0
57269	0
100042372	1
667441	0
633740	0
667449	0
671652	0
436539	0
100042410	0
627394	1
100042419	0
277146	0
382180	0
667476	0
671927	0
667481	0
100101486	0
100042444	0
640196	0
627273	0
100043177	0
640931	0
630415	0
436468	0
100042470	0
328482	0
100042479	0
100043197	0
100038850	0
667542	0
667547	0
100043214	0
100101491	0
100043202	0
667574	0
195296	0
667583	0
385047	0
320734	0
667596	0
667604	0
547329	1
639655	0
634322	0
636127	0
279872	0
100126451	0
667626	0
620297	0
100042560	0
667635	0
100043218	0
100042568	0
100043204	0
100126452	0
100042574	0
667660	0
100042579	0
100126454	0
100043270	0
100043274	0
667681	0
100042593	0
193574	0
547424	0
100043282	0
279882	0
100042607	0
100042614	0
100126456	0
100126457	0
547328	0
100126458	0
100126459	1
100126460	4
100043308	0
634132	0
100126462	0
328483	0
547420	0
100126463	0
386450	0
674098	0
627324	0
100126464	0
667765	0
100126465	0
100126466	0
630061	0
630086	0
100126469	0
436467	0
386446	0
436479	0
100126471	0
100043322	0
654836	0
638566	0
667567	0
436545	0
320898	0
630461	0
100113414	0
21507	0
100113413	0
213480	0
432910	0
193587	0
195297	1
100113412	4
547330	0
211027	0
219060	12
627777	0
547427	0
547428	0
100101940	0
627813	0
100101942	0
100502784	26
320913	0
100114901	0
100114902	0
100114904	0
100115376	0
100118398	0
100123473	2
626545	0
100124293	0
100124294	0
100124295	0
100124296	0
100124335	0
100124336	0
100124338	0
100124339	0
100124340	0
100124341	0
100124342	0
100124343	0
100124344	0
100124345	0
100124346	0
100124347	0
100124348	0
100124349	0
100124351	0
100124352	0
100124354	0
100124355	0
100124356	0
100124357	0
100124358	0
100124359	0
100124360	0
100124361	0
100124362	0
100124363	0
100124364	0
100124365	0
100124366	0
100124367	0
100124368	0
100124369	0
100124370	0
100124371	0
100124372	0
100124387	0
100124388	0
100124390	0
100124391	0
100124392	0
100124393	0
100124396	0
100124397	0
654839	0
100124398	0
100124399	0
654838	0
100101484	4
13135	12389
105501	373
18348	0
69089	1335
20540	12
68836	9552
17387	515
65107	1250
140743	28
27374	1770
219072	2300
16475	13
74359	114
19173	4768
751525	0
73902	1
239096	11
56215	7765
75913	96
58248	2551
110794	1186
50934	123
239099	140
105651	65
12050	142
54196	13674
59049	26
13644	2
140806	0
67272	0
17888	0
387204	0
791403	0
140781	0
100124433	0
68966	2443
239102	113
