Geneid	PCA2-infected_24h_SRR15896665
74104	433
245860	303
52231	285
74577	65
20872	5215
22145	11455
56812	189
19275	4
19711	0
13437	1304
13346	0
100503248	0
11790	0
69080	631
241118	0
74241	49
319998	1
98733	5
16322	0
71728	206
20536	1
620079	0
13838	7
18505	0
100039210	0
433323	54
23874	3966
68393	0
74205	752
195434	275
57814	1
20254	0
252903	266
69368	1709
100038695	1
69163	3124
20720	668
241128	0
100503052	132
26554	1618
210293	2207
241134	3
16367	0
100503073	3
76867	187
100503095	23
12829	18
12828	7
75734	3489
66261	12
15463	1381
80721	0
71386	0
20297	0
71227	0
77629	0
98496	1
227325	0
14897	2175
66153	164
71781	1
100503433	1
665317	1
381287	14
621875	15
100039742	12
665378	0
620078	4
100040213	0
100039794	1
665338	0
109032	2177
434484	671
100503502	0
100503045	2
20684	593
319997	933
12283	3140
64294	1403
71141	0
227326	0
70060	0
72792	0
70247	8779
15559	31
78795	126
227327	38
383538	4
17975	103259
100303740	37
80828	4
319336	138
14767	0
71863	0
19231	52027
100502660	1
18582	1871
26895	605
18159	0
208718	384
620213	4131
11650	0
76768	0
11648	0
13599	0
69453	0
11447	0
11449	0
26987	5937
98363	2
227331	2147
100040591	46
73234	0
53972	2
319977	0
23956	0
16331	1185
77040	464
100217415	0
20215	15
100503175	11
227333	832
227334	549
394430	0
394434	0
394432	28
394435	0
94284	3
394433	1
22236	0
15504	169
394436	0
100040766	7
381280	2633
171382	0
75396	0
14659	148
100503197	0
320982	112
98402	9
347722	570
74403	179
14472	57
208372	0
74918	0
12778	2
108679	2439
433332	0
12835	1
171531	10
623503	0
19329	52
16978	3145
329207	39
51801	12164
67921	3194
50880	830
227357	8
100503326	0
70788	2
227358	52
67444	3889
67086	0
55927	2030
18627	148
74019	479
65247	191
13345	0
208727	277
67273	6386
259040	0
258228	0
259041	0
259039	0
258274	0
258483	0
258484	0
257890	0
66915	9318
260301	224
14733	247
100504295	0
387167	0
241158	1
67446	316
108657	716
100037260	65
23830	270
64095	8
208760	0
16560	2
11611	0
71874	1
381284	0
208777	0
69821	867
269224	191
66385	2824
404545	0
110611	6824
18000	6396
227377	24
59041	781
51800	32
67026	568
66615	1342
21915	14385
66262	1300
98314	210
381334	0
100041596	0
666009	1
619597	0
241159	0
18566	2
67698	2165
100041686	5385
20452	1056
100504401	0
227394	1
329217	1
67854	0
74441	0
634331	0
634346	2
52392	1227
227399	1401
252876	459
18484	566
78603	70
70866	0
100504494	42
241175	0
100504525	0
23836	0
320311	1
100504568	0
100504602	102
27392	409
227446	793
100042023	0
21934	2
635504	21
227449	602
98432	91
12043	2112
70750	1325
20479	2647
20724	0
71869	4
241196	0
20248	0
394252	0
383548	0
381286	0
66957	0
116872	0
18788	9
241197	129
20725	7
241201	0
227485	0
319901	69
636808	0
22099	10890
67949	6116
76707	1220
68204	183
81879	4
14633	0
16324	0
100502628	1
64143	170
226351	800
226352	71
19258	196
66343	340
226356	0
319229	0
170706	67
13167	18143
73103	846
68428	1442
226359	0
17167	1
13798	0
98452	0
72999	800
70829	422
15564	1
66942	3203
100502702	0
269109	0
74117	9138
74150	237
71111	2
72585	0
210356	3
107895	479
72160	18
266645	25
100502745	4
72949	493
22625	4
226407	1398
226409	231
226412	3165
387147	0
67812	7664
226413	4
17219	9090
226414	6260
12767	1696
210417	0
100042740	20
13137	2
13136	799
22789	0
12269	0
12270	0
18640	346
226418	281
212439	20
64435	0
100502856	0
18703	0
69169	0
93672	0
58181	0
329244	1
16153	0
17164	4941
226419	1148
16865	895
54354	939
56489	220
14270	612
108900	375
26361	1
13034	2649
226421	104
320718	0
212933	0
98396	238
226422	322
98415	21341
212980	395
13714	361
213006	93
100502885	647
18557	57
723818	0
213409	0
213417	0
74137	552
68875	114
213452	641
213464	749
74626	59
21367	0
269116	0
100038653	0
16980	0
17248	940
240752	55
108954	1640
240753	24
100502933	0
68338	0
280287	0
19701	0
214253	0
20668	51
20643	37096
70579	2772
667118	1027
240754	17
381290	443
269120	1
116847	0
100502984	0
14264	0
100502999	0
12227	603
667414	20
71884	1
12654	4
53311	0
11539	1
17928	0
68507	104
57439	2198
240755	1
72017	489
72674	2009
240756	598
98710	885
100503055	2
71001	0
75605	2244
20980	1
329251	126
320856	74
67196	1836
329252	49
13924	35
100038590	0
320139	4049
68724	679
171469	0
13710	0
215615	2755
21854	5798
93689	1
77552	0
226432	924
215690	543
13007	2156
27280	167
21952	3
16763	0
21956	1
18772	0
226438	1
66241	1110
226439	0
12292	0
16565	231
76422	0
67313	0
383563	4
67886	440
320054	56
67997	163
381293	540
71084	0
226442	858
100503460	5
100503474	0
26424	0
320138	210
735252	1
723890	0
19264	2221
338375	0
59125	707
545363	0
16876	0
69549	1849
75546	0
329260	655
170788	0
226470	465
12316	2315
14060	0
50702	0
624286	0
214403	0
545366	0
12628	0
240776	0
100503637	0
226472	0
214498	1638
26878	103
69367	4446
20822	287
56207	8327
19735	1430
246709	1
50778	421
624910	0
64214	4512
215378	0
100043240	0
791353	0
18783	1686
320019	0
19225	24
100502948	83
100043257	19
20028	0
226499	1524
108989	15820
96875	31
545370	1
73176	0
117198	5871
66875	1818
98685	728
19821	1112
63913	160
66967	640
69399	844
66637	2163
269132	0
19731	40
100048152	0
71281	0
67771	7444
100503084	1
17970	1716
226517	1090
226518	6
16782	0
226519	101
626058	29
71836	40
13211	4917
74091	1339
67792	0
19734	2
24014	983
240816	16
240817	3
433365	6
240819	0
14645	1712
100503355	0
12290	14
15939	842
15064	53
58244	522
207792	3
100503411	2
19775	714
433367	1
72482	4328
16872	0
104009	512
74081	3124
208263	1296
240832	1584
329274	0
214575	0
170484	0
77352	1
100038991	5230
20652	1440
11352	628
30935	1079
100503836	0
215015	163
433368	23
78255	822
72713	14
73435	0
226525	148
69953	1798
226527	57
89867	6
240843	1
11899	0
735253	0
23850	0
72025	0
26374	1125
100217414	9
21960	0
67647	648
75255	84
329278	0
64659	16825
12301	25971
29809	3902
620246	8
620750	6
381305	1564
11905	56
240869	83
14455	42299
100217446	51
226539	1041
70454	988
226541	435
73844	0
100502590	0
620839	33
11758	24130
22164	12
240873	0
14103	0
226551	1214
75368	4
67292	566
103967	6
474332	0
723821	0
387210	0
71449	571
53330	121
17926	0
100038657	0
226562	14568
226564	0
14261	0
55990	0
226565	0
14262	0
78258	0
18933	0
98376	301
240879	0
16579	694
240880	618
381306	70
69962	440
20339	139
20343	2116
20344	89
100503816	6
14067	59
116914	175
74895	408
66352	505
171567	637
11931	48
56429	0
16963	1
69476	2
83993	1
108735	567
226591	3243
240888	3
74106	256
70456	6695
271639	0
68481	102
100503268	1
226594	1163
100503283	45
433375	16412
12503	71
100503297	3
100503933	206
18986	376
240892	1
59290	0
98558	0
100039795	1
100503318	67
27878	1755
71592	299
226601	0
226604	0
240894	0
100503962	0
226610	0
80914	3113
68944	5648
735254	1
56752	3320
66447	1353
240899	0
100503977	0
20183	0
110648	0
18514	1344
100502613	0
383613	0
66977	821
19737	1
19736	0
78465	0
15490	174
18214	5
107652	3023
16589	328
545378	2
622708	13
26904	58
76925	7
100504035	199
70729	188
320078	3
226641	724
80915	1426
435653	3
98752	3
100504052	62
14130	1180
246256	31
14131	1445
75472	92
66052	5616
17528	2
66425	180
12355	4
641376	670
11807	60
14127	4406
226646	7280
240913	0
57370	869
19044	795
30941	286
66155	6420
100504072	147
21945	608
27045	54
18637	7938
68874	62
71740	5
226652	1653
22278	294
226654	22
16456	17
56009	559
16429	0
18106	104
17085	344
75345	5
12506	5866
100041098	23
27218	52
12523	356
100038548	22
30925	2
93840	41
18071	0
59287	549
12847	650
100504176	0
19298	866
98193	2370
18611	94
12372	0
27222	0
98660	0
140559	1216
16524	2
16513	2
67556	739
98365	2
93842	4
21346	29513
71870	2
100504192	6
240916	0
74748	1
677296	0
68440	575
100040320	8
12944	0
20219	0
18313	0
258759	0
258758	0
258880	0
258881	0
14125	118
258645	0
100504232	0
13349	14
94332	14
383619	753
240921	16
545384	1
623121	3
236312	630
100033459	3
100504251	0
226691	8
15951	31
100504287	20
666028	2
100040462	2834
381308	72
15950	2338
26388	0
226695	9
258712	1
258711	0
258713	0
258717	0
259162	0
404222	0
258716	0
258715	0
258302	1
20739	490
258710	1
66289	0
258238	5
258709	11
258756	9
546747	0
54418	2
23893	0
24012	1
14194	5699
98256	48
13603	66
12663	302
75820	0
26909	1419
226720	0
319455	0
545388	136
545389	780
723921	0
76816	570
23797	454
30928	716
75589	0
69428	2
11566	5277
631584	0
545391	0
78825	2258
791357	18
75164	0
320110	70
66359	4654
51810	36856
68226	277
269152	17
69726	1036
433941	3490
15278	702
226744	330
109232	462
226747	3407
100503705	0
226751	258
67426	140
19165	2327
277333	22
320404	78
791296	9
381310	2
329305	0
11545	7063
72568	849
27217	1
666431	49
170760	2516
100504581	1
15078	1183
208768	2575
100504598	5
320202	0
69051	3373
13590	339
208795	301
13849	2
619326	0
67459	1569
98417	7800
226757	3509
329307	11
72978	1
403180	0
98386	5518
433384	8
13800	14
27058	3031
100504677	1
625823	0
13244	1375
67330	2
67948	781
209456	223
12334	137
170725	1
433386	0
96935	0
53791	0
73363	44
63953	33
15284	488
66112	0
67247	6894
226777	1
226778	1
98732	904
381314	1584
387189	0
387211	0
23827	588
107508	11366
319562	8
100039138	0
226781	7
114668	0
226791	88
21808	11
67223	5088
110957	4
74717	0
67769	486
100504534	179
100504550	0
26381	0
320272	0
22283	2
226823	386
16526	0
100042424	3639
100039307	0
108000	7584
19250	361
226830	2866
19130	0
100504619	0
320119	166
52477	1360
226841	18
226844	483
100125339	8
75558	1
68972	261
381318	408
381319	2
619288	0
11910	8
100504360	280
66208	3267
66950	606
226849	742
100504379	10
76843	1640
77065	414
226856	921
18005	878
98736	1
22782	144
74023	6
22033	106
100042625	1127
214742	421
100038712	15
16510	0
226861	41
320952	0
214791	0
100503471	0
329324	3
215193	769
54139	11
319266	423
215243	268
15483	164
100503531	0
14373	0
16780	6
215303	0
387201	0
18845	21
12490	4532
320400	72
320977	25
723963	0
387224	0
17221	36
12946	2224
12902	62
215748	280
18390	1
320495	36
100041224	0
56533	0
108853	879
67141	3069
22353	1
68632	481
64009	728
13982	69
100504234	1
73419	858
66084	1028
381990	272
83397	23
270685	2212
213783	2
70337	0
76142	1
670558	0
215728	0
237253	52
18537	3263
320642	89
69912	2827
407824	80
16798	561
23924	1781
215751	614
100503695	9
67418	3051
237256	3
68652	2276
338362	10
70097	77
791352	0
320825	7
620417	0
78808	1205
215772	6
67844	1142
382450	3
100038484	1
14816	2
268281	832
71865	578
13853	3
100503020	0
22288	720
320273	87
74732	390
66125	16774
22634	0
75122	1
353258	3108
215789	530
66848	1765
56535	621
66757	884
66253	348
15273	88
100504211	19
215798	0
100039571	169
66201	2565
76743	0
18101	1
100503049	0
100504235	0
17684	4187
378431	5
380629	112
73112	15418
19707	638
100045792	2
215814	241
215819	23
56016	11
215821	30
237300	0
73968	7
64058	83
21929	90
100504265	0
94222	0
15979	6624
237310	30
237313	18
76157	139
18634	2653
26408	329
17761	853
621697	186
72567	12410
71804	630
29863	5
52906	547
100038717	8
100504283	3
17863	16273
56422	1973
237320	0
76924	0
67692	0
432436	0
20393	132
114671	0
319887	123
379043	6
667281	10
606736	92
56554	0
100038752	0
353169	0
237336	1469
100504411	0
100038582	0
21412	0
14051	3
20042	239532
76306	32
26464	0
22361	0
111174	0
209512	0
493809	0
209513	0
215854	0
215855	0
215856	0
209517	0
435206	0
276742	0
435207	0
215859	0
382348	0
494546	0
503558	1
53331	1597
59012	1
14219	1
18605	126
209558	24
70208	817
11846	16
432442	268
13822	208
100504485	0
100504474	0
77220	0
100040851	0
268288	4
237339	428
667572	2
73910	742
16773	0
100040961	4
19272	19
210757	0
100504516	0
114676	4
67719	0
67412	0
212448	0
52665	81
68031	340
72780	0
100504540	0
66311	5984
73681	1135
100504586	22
66847	878
211329	1140
15214	1
69692	2841
21987	6
100041294	5
268291	85
432450	2
76757	1
215890	0
215895	0
57430	1
212892	1
72580	457
414093	5
100504607	10
66521	5124
692132	0
270711	0
103511	0
215900	293
212898	15
22110	1371
72480	62
319638	832
12813	33
14302	1
100041585	100
319415	0
15182	5700
17118	244
100503712	0
100503757	0
215919	0
16775	2
66337	66
71924	361
327743	13
14360	612
100504626	0
103213	57
327744	64
19714	1385
213332	2
75299	4
72045	0
100041085	0
215928	11
215929	0
72472	1297
67239	4225
67371	3738
19850	144
11702	2969
78334	765
70840	0
70503	0
327747	3
71713	2736
83767	5
100504721	32
140741	0
103199	648
633979	1
268294	406
171580	238
20598	320
73075	4
53599	2798
75973	4
629461	0
103268	1143
140742	615
213402	2
624784	156
56484	106
215951	146
54198	11499
21907	0
14628	595
100502608	19
140740	2167
268297	11
109205	1
723945	0
74530	1
71365	94
331623	159
100042179	163
67851	1473
12484	9070
414125	0
76563	432
170728	297
11630	25
70365	0
11793	2082
12142	5
19072	1496
78977	0
23828	0
380669	2
209462	316
14806	0
77987	1773
20464	0
14727	27
14728	36
77296	0
210198	0
320995	0
71090	0
215031	0
19886	0
66686	5
94221	704
66650	0
52014	2084
22639	4
215085	0
100038725	315
100502820	2
18821	32
432460	0
100502868	0
71567	118
66403	5988
100042554	44
75906	84
17155	849
100502920	20
544696	112
73390	394
14609	477
791298	0
15500	490
56442	1981
18768	585
100504151	0
12140	8
100502970	3
57319	2187
100504180	0
100502899	0
74399	0
664783	0
245263	0
791309	16
70297	2228
110829	4013
19386	6719
100503037	358
100503579	366
76138	133
13608	1
103505	0
237353	0
103080	76
268301	88
18451	1085
69836	0
18302	2
100502977	466
215999	118
216001	754
56709	370
100503588	21
74747	391
52717	3158
69090	1348
94214	8
53374	0
19156	1206
22295	12
74048	384
100302688	0
71279	499
107449	2
100503834	0
100503931	0
73616	0
13180	254
20397	346
65971	13
237360	0
18646	2
27355	1
18119	1
13688	2138
100503821	238
216011	189
237362	1
67895	11959
20224	3061
71767	1694
71361	160
404634	44
12817	0
432466	109
69894	24
11925	0
70423	26
21337	0
15275	3540
70162	96
216019	1
338359	825
74706	60
30930	1804
19073	50602
72320	992
56200	6571
94213	2203
216021	49
67500	7825
100217463	3
52463	494
73132	644
327762	1286
70432	425
432467	282
67307	2
68371	2
53404	0
68802	0
641387	50
67345	1125
100502721	61
93759	425
30045	470
631906	0
216033	2
791346	2
216028	0
100502808	0
69433	0
28193	559
108829	2233
641340	939
13654	5
211488	1934
100038508	0
216049	0
170799	153
71371	390
100503521	0
73287	64
327766	7
320700	24
69288	52
12534	7475
11735	5
70557	1
76551	1512
69563	2
66859	7
71721	0
70911	0
319646	0
83675	0
319572	0
21780	3372
216080	1002
100504436	0
52637	269
69718	1084
108950	0
100040505	15
52696	1669
11994	0
71236	1
14687	67
76877	5
110279	489
74392	625
11540	27
544707	10
103149	2
68778	239
67332	18134
192734	0
14598	10
23887	35
71733	15
104248	1483
13202	3968
103140	105
14871	35
75886	0
14872	593
17319	50401
70377	73
20587	3816
17385	5
103172	5731
333670	16
22364	6
333669	9
64453	265
64454	2
64452	0
15468	19
751554	0
20203	5
64451	38
18541	2369
76964	0
216119	211
54387	1115
16987	131
76573	0
14317	0
12834	0
12833	0
59093	202
100038479	0
20509	1743
12822	18
100169878	2
80294	676
110532	39
100045653	2
108707	1259
16414	228
108705	1326
20610	7087
22213	1513
100502831	0
670895	0
16697	0
100009614	0
100502921	0
16694	0
100502953	0
77763	0
100041250	0
100041261	0
634517	0
100041281	0
634504	0
675294	0
100503388	0
670880	0
100040299	0
100191037	0
544710	0
622629	0
100041351	0
252974	6
75188	0
237387	3
28240	9
67884	350
18641	2202
11634	0
54427	43
50723	24
100503488	0
28295	34
110816	821
216131	1426
28169	421
100041500	607
18114	8752
13014	2745
216134	1230
791283	0
258224	0
216136	513
71709	17
257883	0
12365	0
70976	0
20513	1
258305	0
257734	0
18372	0
259044	0
259074	0
259042	0
18357	0
72128	167
624765	0
216144	0
624845	0
625029	0
50784	471
70427	163
21830	0
237397	0
216148	0
100503607	0
382384	0
17123	0
110012	1167
216150	3141
16904	12
12215	12548
15166	8
216151	400
67112	0
70294	3475
83554	9
73106	3034
100503626	13
18483	985
78906	1
414101	148
19205	5110
216152	1635
19152	144546
50701	62188
11537	8
216154	419
109284	3457
114229	12
13496	904
216156	6240
170483	6
216157	689
12798	1284
27403	567
70719	2584
66420	8846
625249	3002
216161	509
20869	204
100503659	725
66043	23207
59090	862
12696	1228
69770	1611
13637	5
68114	1283
75406	12456
14431	297
70248	7309
20054	115809
23805	15
66374	2137
18551	230
70335	166
100503741	5
66548	27
216166	1
100503758	2
237400	171
17192	6730
66594	0
21423	3971
246086	0
67331	0
66932	2249
118445	386
216169	3527
100113398	137
56214	1262
103236	2597
208198	741
17347	2486
208228	622
71564	197
11776	1127
208266	1201
78670	5436
20222	1649
11705	4
71912	12
18245	18378
237403	9
66094	832
73218	1227
432478	6
30055	17698
16907	1166
17873	956
14708	18
208666	0
106947	211
52551	2446
50492	1797
208677	23
26396	6551
16969	2484
59004	397
13629	3017
100217454	1
100503773	0
13144	1229
69678	0
69564	8
16467	0
103406	1
17179	815
66047	9210
57267	231
27375	85
18717	558
70312	1013
21390	107
209047	0
15353	2055
73822	29
432479	60
56371	1542
102115	2913
100503793	67
72273	23
18029	1715
319586	10
103425	2529
13611	702
14676	1825
14672	806
14797	7944
21886	23
114606	108
268319	18
50721	511
70615	347
100233208	2
666448	8
666458	0
73610	8
100040944	1
666738	2
666501	0
331188	0
666542	0
666548	0
100038681	161
666790	6
100503645	38
408062	201
327780	3
666584	3
216177	238
100038633	2
237411	293
100503696	0
237412	63
432480	0
544717	4391
21665	380
74782	35
67933	167
18045	2694
70003	2
50493	2621
66341	48
216185	253
58250	530
338365	1
28109	1510
216188	9
319277	1251
216190	155
69784	148
77976	0
216197	2352
216198	462
100503200	34
70428	882
71137	1
625690	12
237422	266
14202	9
103266	943
74238	221
12952	643
666974	40
74007	11
626858	2
103136	2336
72843	469
67341	3
28088	5443
270757	18
69754	1066
27204	70
78170	0
21859	274
100503291	1
627035	0
382395	0
66263	964
22027	44091
103220	42
103466	199
192188	2
83559	0
76640	1
100038674	0
17172	0
18478	0
16000	8
100503785	0
22172	24
110312	1
75317	344
626115	67
69736	3773
67282	1938
71712	282
432486	1316
20962	50
212862	374
109272	0
20728	7
237433	13
104303	744
70683	2025
216225	0
320091	2
237436	1563
20186	1
216227	1
213326	361
69002	9
67019	1461
75089	1089
77531	3
100043039	255
100503963	0
544719	0
11783	671
67454	889
18674	49598
21917	11274
100503982	17
723955	0
100041799	0
110333	0
17997	948
380653	0
380654	6
237459	1573
13713	641
432488	103
16993	4171
15109	4
71761	13
237465	53
69878	415
74454	11
57764	61
667338	16
100504069	3242
327799	7
56307	19090
74923	0
723908	0
215008	262
13998	121
22025	314
66414	13028
215472	0
319880	8
67723	207
77048	2514
100504100	30
54712	1158
12905	301
216233	52
67270	13708
93765	980
71207	2524
414105	3
216238	2070
100504142	140
100504157	2
12226	540
13179	0
17022	0
16545	0
13516	0
100038699	0
66716	0
791295	0
67972	2146
382406	723
14426	179
67603	347
667502	0
100504202	2
71832	8
17311	4
100043224	0
100043227	0
100043231	0
100043235	0
100043239	0
100043247	0
237500	282
216274	1444
68281	470
66605	0
100504217	0
67569	3
67405	0
237504	0
216285	0
74978	0
103098	12
100504227	0
100043292	0
278279	14
627573	22
327812	1
216292	286
52713	2937
639162	4
321001	0
327814	0
380660	0
108030	0
17877	0
17878	0
237523	0
628870	7
17931	2701
114774	4
100504290	9
20979	0
368203	1
260315	0
109335	0
52679	179
13008	1085
320150	704
432502	3181
237542	2029
71769	57
53605	27912
382421	23
21664	90
52705	2331
73690	233
639527	4
69286	0
67537	0
544736	1
353025	0
268345	0
382423	6452
237553	0
100504370	0
216343	0
66687	2383
216344	566
100038558	12
67226	694
66816	906
216345	1402
14160	6
77798	2
216350	1288
19279	11
619332	0
100504392	0
19263	0
58802	0
67342	0
100504412	0
72068	2325
100504423	84
237558	1
216363	511
71086	41
103175	3
382427	2
100038610	0
237560	0
12461	24827
327826	409
64050	5186
77397	0
17105	1061
17110	2
432508	3812
94118	0
70574	2
17246	1379
215436	142
103468	1733
100504499	559
215449	9700
17245	430
50929	0
116849	0
15978	0
69181	101
100038589	1
97640	0
71902	1896
74053	0
117599	961
73914	547
68212	5641
100504548	3
66225	1384
15364	177
321010	852
791076	20
100038546	0
70874	0
320183	5
100504616	15
380664	401
24117	1
100504636	0
74694	15
100043498	22
75612	249
192678	795
56480	1025
73192	2848
216393	3
270802	157
117600	11
216394	0
668272	18
216395	1820
100043513	0
54140	0
319468	750
387251	3
67074	764
14479	4310
100042958	29
268354	0
75030	177
20503	125
320398	7
68876	1568
52468	811
723962	0
723882	0
11567	4
66399	4657
100504608	1
17299	3327
13115	2
216438	2
12567	16508
67125	2183
100504703	104
216439	161
216440	3430
14421	3167
216441	32
52666	316
80904	750
100038591	169
117150	213
16572	15
69654	3592
110962	536
13198	454
216443	1573
216445	730
14632	3
16326	1
16325	0
71750	1310
237611	13
407790	24
108037	3351
104080	0
16971	43
20852	642
17937	49
72243	51
210035	473
432516	4
21334	34
320080	153
11536	3
107605	2
103142	4
19683	0
380674	0
216453	0
216454	0
54150	0
70061	0
27400	1
100043618	303
19075	3280
17938	79002
56351	14449
11947	42086
751518	3
116848	1417
56516	651
216456	73
66701	777
17339	18
100502681	161
21853	2176
28194	6
103161	2
20847	439
83430	2
103135	305
56530	6349
12974	3536
210582	378
237615	256
72002	75
69917	2549
67588	634
68094	1920
17904	16389
216459	42
100502705	367
23943	1440
103284	445
67945	208869
18813	20941
13867	8
668459	3
27370	133751
22781	1
211389	150
19344	430
12566	574
20431	8
13139	39
78428	646
58223	30
73827	13
74330	213
66844	38
66118	8570
14561	1
12512	5198
19682	24
14533	5193
16404	0
71664	0
18373	0
258861	0
622733	0
544748	0
546487	0
258315	0
258863	0
257667	0
100504697	0
258862	0
258540	0
257666	0
257664	0
258232	0
258538	0
404321	0
258537	0
544749	0
258281	0
258723	0
257985	0
258724	0
258542	0
258069	0
258544	0
258935	0
258932	0
258150	0
258375	0
258933	0
258549	0
258929	0
258541	0
258282	0
258934	0
258547	0
258068	0
258548	0
258546	0
258931	0
258930	0
258321	0
258543	0
258545	1
258791	0
258252	0
259165	0
258665	0
258667	0
258773	0
100043200	0
258266	0
258670	0
258772	0
258666	0
258668	0
258669	0
258672	0
258671	0
258297	0
11923	0
67596	417
625068	4
623734	0
625109	0
625131	0
236604	767
78887	437
74203	1961
13494	4572
56218	155
791413	77
216505	741
16886	340
193670	179
71523	43
100503029	192
237625	1
170835	2
114679	867
29856	119
544752	2356
74522	606
74309	3
67430	5
75219	40
103710	107
21452	427
75342	0
64934	3006
53897	56
103655	5
380683	0
100503079	0
67900	888
67815	96
71673	235
216516	19
67465	3625
103724	275
71962	51
18413	200
16878	0
75828	3
74302	939
327860	0
75452	470
66152	20478
67178	781
