Geneid	PCA2-infected_7h_SRR15896666
626299	0
171257	0
100312484	0
171278	0
171254	0
171247	0
171246	0
171245	0
171255	0
171258	0
171270	0
632793	0
171251	0
171250	0
432735	0
171252	0
432736	0
171269	0
171277	0
171275	0
171249	0
171248	0
171253	0
171279	0
171273	0
171256	0
171272	0
171271	0
100312485	0
171274	0
100036518	0
218100	1331
30946	1569
320842	76
100503351	25
12231	3
238555	0
100503366	0
69386	262
319173	0
97908	495
319182	352
260423	320
319157	75
14957	4057
319151	1244
319166	3439
319181	1053
319180	167
319165	100
319149	591
319156	1412
319179	910
50709	5853
319164	3165
68024	1995
107970	3
319155	395
15216	233
50708	4869
319148	1546
319178	803
319172	787
319150	200
326620	86
326619	108
360198	1497
80838	3081
214158	1
97418	0
218103	0
105355	0
20504	1
319848	5
319177	3
319163	3
214189	0
68732	36
12763	49
100503456	13
76024	459
193385	568
320489	391
666145	4
57441	7992
79555	1222
66834	1932
56196	1665
210108	0
214579	60
14756	66
380836	374
195208	0
22360	0
100503530	0
15192	0
19109	0
18775	0
215028	0
215029	0
27372	0
18776	0
67000	0
19111	0
13529	0
66392	0
19112	0
74188	0
67310	0
73244	0
75596	0
19113	0
19114	0
18814	0
67505	0
56635	0
666317	0
19110	0
100503544	0
28078	0
72518	43
20677	4368
77920	6
68916	771
13557	1176
218121	224
11607	76
66694	11317
105352	92
16364	2
66482	814
210554	4
15220	0
71307	0
100503631	0
14238	0
100503646	10
17300	6
218138	142
100503660	0
238564	0
78903	937
66222	8073
380839	2
20708	442
20723	299
20706	0
282663	0
20707	0
20726	0
20710	0
20709	0
544923	0
93806	0
238568	0
435350	0
97848	0
20719	269
18105	962
19766	1236
68021	2514
22151	729
73710	3
69666	6235
73102	349
66895	0
108161	0
19134	5750
71864	5
66761	0
69123	0
23986	2862
100503727	0
100503742	0
12593	853
208366	1490
76487	1
380840	3017
100042773	78
69955	1196
68404	0
74145	4454
17084	2199
100042802	56
68750	2219
107513	10275
71213	36
71340	2423
109620	3
67797	2446
12161	0
105245	2129
17828	858
66143	6225
108652	392
218165	0
791406	0
21418	2
14538	635
68083	4302
66154	22956
17152	2
107889	0
637277	1
100502665	0
54326	4
108934	1334
18003	111
621976	856
328231	0
109254	0
100038577	0
110521	772
13614	1
218194	11
67046	461
328232	151
68346	396
70078	11733
56705	412
76137	590
328234	1
12522	0
328235	0
100503592	0
16468	1336
94245	3250
218203	257
66355	868
100038539	85
20238	255
76000	48
791386	0
380842	0
666794	2
67252	30
97863	148
218210	1089
16553	430
105283	0
105193	84
22017	184
218214	222
110052	17416
218215	52
319467	3
619327	0
70971	0
320614	0
15904	0
320315	0
67911	40
442803	15
387247	16
387252	2
387244	1
218232	101
12022	0
18676	512
218236	4772
68128	233
75607	0
18081	2724
68480	1158
66329	176
30938	51
76895	734
75678	597
66336	1803
407800	231
66695	690
27047	341
18295	63
70930	2537
105148	2733
667488	0
218244	0
667503	0
667507	0
667552	0
380882	0
109082	118
328250	0
100124649	0
751559	0
380845	0
667693	0
667712	0
77428	11
20729	849
75124	1
667728	17
13610	132
20418	0
66197	7859
75420	1100
20354	724
100502610	10
23882	411
74050	3
68203	35
20963	819
105404	0
11992	858
18030	153
26564	0
268656	668
100040421	0
17702	0
13488	1
14057	9918
15466	25
12890	76
73666	2647
319719	156
97820	615
100503805	151
56795	32
28126	4144
67044	4405
74325	877
76577	1586
105239	771
268663	0
26913	0
104069	0
218268	0
74257	82
107448	20
212032	1373
20184	1039
100504437	0
622707	19
26919	306
14186	0
18193	4192
19336	2349
100504723	1
66494	1611
17121	223
66890	7974
51791	189
20505	7
75477	0
58992	1
26385	1347
432763	90
56320	25
67399	295
27261	581
72935	2356
212483	303
67511	166
100503445	6
218271	64
12328	1754
212880	9455
78521	3207
69672	1665
72562	3372
76856	6
18740	0
26914	53722
212937	1401
18014	0
57266	0
100040926	0
328258	3
16198	0
213311	4
16841	0
21810	195
17129	523
627415	0
26946	0
20745	0
100503085	5
100124491	0
77134	3593
75731	2043
100503668	34
56085	1875
100503697	0
56278	418
75050	3
70153	2493
100503714	4
15387	1749
723902	1
74386	840
114304	5
18212	1
67269	834
319469	6
78689	1708
105348	1481
70900	3
72219	0
238662	1
238663	0
69046	951
13996	165
214290	1337
100503743	0
14451	1
100503759	2
69635	477
218275	0
70202	0
214639	46
13025	360
116913	0
13024	4915
21984	0
26898	0
104002	1
56835	0
58518	0
56094	0
116911	0
56092	0
64139	0
117066	0
100503368	0
623505	5
432812	0
100041420	84
630579	447
630612	32
100041430	3
100503600	0
100041979	177
100041986	0
71508	226
100504033	21
77117	294
665503	6
211378	197
435366	54
751548	0
380850	150
14120	0
14121	142
72061	278
100504114	86
387217	0
387221	0
387142	2
14088	210
19206	102
76251	880
15487	0
70484	58
238673	949
100504134	9
56541	134
218294	53
66503	63
66129	314
13039	1451
105278	116
631470	4
238680	0
432767	74
78124	0
238683	0
218304	0
66631	1779
100042311	6
258816	0
97895	0
100038683	3
170936	100
665738	0
544944	0
100502847	0
628648	0
628794	0
628746	3
628709	0
100502993	0
76803	0
382769	0
432768	17
67530	25612
100038538	35
66410	860
19210	626
78251	69
432769	111
268670	75
380855	55
218311	48
238690	88
100038627	0
431706	2
218314	218
629016	269
408065	84
72807	175
328274	54
408067	190
238693	215
170763	387
212276	284
212281	296
408068	319
235907	389
68271	36
22746	134
72958	76
320163	17
212569	73
408058	5
666185	0
102402	0
666272	0
210009	452
69577	579
69315	0
210044	0
210106	324
210373	0
78925	175
28114	8417
76980	1
28077	2395
67550	0
620143	0
218333	1225
271127	0
77166	0
16371	0
100503367	0
328287	0
16372	0
50916	0
407785	10639
94066	12
100504662	0
432777	0
210992	188
13162	1
218335	3325
21752	2
22598	0
74338	4
71390	0
20499	85
72293	0
69716	1895
105246	1057
71164	0
100045766	6
72948	20
74470	239
105243	0
211446	2129
11624	3
18570	6572
66945	6111
67433	1379
432779	9
238722	27
100042547	15
235956	447
80898	1230
12380	972
18548	0
751556	17367
192657	838
93692	2348
73296	403
75571	12
218341	3061
238725	155
77041	456
218343	692
238726	2
78771	674
105377	1262
72371	148
382823	211
68675	1712
75507	243
13865	0
666856	0
320174	0
105171	285
100043074	1
319983	0
110789	2
80289	434
67486	767
72852	240
100502757	163
12626	8907
17260	3255
100502774	373
320203	0
723967	0
553095	0
320919	3
72745	350
100042862	13
66671	4848
218397	1729
12867	25654
667230	15
13612	1
12950	0
13003	8
100042940	4
108138	474
66074	8850
435376	8
66475	107821
66795	533
100042959	19
320297	14
66970	1738
373852	4
74156	2
69085	1330
76722	0
19418	4
17686	591
13361	3217
218440	1
73942	23
218441	245
79401	0
218442	294
21828	0
382793	184
76469	4
100502942	0
100715	1122
26556	268
100503062	317
57748	717
619883	42
12116	0
64918	0
74129	0
105364	0
11881	794
218454	353
107767	429
328309	93
11774	2482
21371	9657
18420	0
218460	357
218461	31
100504102	0
72114	692
66549	2738
12919	0
268686	2
14063	3
14062	699
544963	3678
14064	463
75209	17
100504125	255
67463	398
271144	55
27015	347
68018	763
15357	1587
218476	7
66479	0
320557	59
59050	7373
320806	328
15212	668
13803	111
100039691	3
403201	2
100039740	24
110596	44
105372	1564
68558	857
218490	7851
100504225	39
15229	0
68344	0
380863	20
218503	602
238799	1255
432798	412
69382	0
238803	0
68927	2956
218506	1112
320893	4
17755	9
27220	0
78038	526
544971	3086
20365	2018
20595	3794
17948	330
17951	166
17952	163
17940	1
100504277	36
100504302	436
23894	993
18260	1
218518	35
19356	1702
108143	9619
76041	324
12572	2033
66128	1927
100504316	0
26886	2358
268697	137
69048	1691
544973	10
619937	216
18708	2106
17079	66
328329	363
76624	3
621312	0
432800	0
100040045	0
218543	3892
59079	1637
75805	675
218544	16
66975	2001
81003	103
238831	1233
60411	2516
108154	24
67285	1441
67288	2305
77803	4
52882	35
66763	1
71816	24
15550	0
620949	0
76582	1166
100504500	149
66254	942
16563	1865
100040322	23
621156	2
105120	0
67263	131
75616	1939
75597	2823
71991	474
74559	195
100504543	0
218581	215
238871	196
668144	205
100504580	86
100124489	0
105178	391
67295	0
432803	0
238875	134
20620	44
238880	1
73274	4152
100504654	4812
218613	1141
26401	2022
100504675	34
77318	8
16195	174
218624	152
13206	102
268706	773
19012	201
72198	2821
218629	852
218630	17
622408	0
735309	0
100190765	0
723868	0
100038414	0
69590	7
238896	0
14938	0
14945	0
71690	2
408066	4
170625	769
56534	0
218639	336
319803	182
17993	6331
14313	0
17434	1573
16398	21
109700	26
105083	1790
670198	48
100038421	0
623174	14
16392	0
52552	1296
100502739	2
13723	9394
623365	17
15165	0
59054	3212
14165	0
18115	1362
218693	1763
67392	1246
791300	21
67304	44
633640	32
100040377	0
72465	0
245269	0
208715	0
100040573	0
100040601	0
100040592	0
56838	0
100040657	0
100040671	0
100040682	0
100040697	0
544990	0
320333	0
73549	0
100040755	0
100038846	0
666890	0
100040797	0
100040870	0
100040880	0
100040923	0
100040852	0
100040906	0
100040897	0
100041012	0
100041019	0
545007	0
100041054	0
623078	0
100041076	0
100041119	1
554327	0
100041139	0
100504488	0
100041177	0
100169868	1
100040900	0
100040928	0
666549	0
100041262	0
665981	0
673676	0
100041317	0
100041306	0
100041336	0
666800	0
100041374	0
108978	0
666765	0
666329	0
666750	0
666740	0
100036568	0
100041515	0
100041184	0
666706	0
100503728	1
100042054	0
100503806	0
100041545	0
100036572	0
622931	0
100041598	0
666684	0
100041651	0
622640	0
100503971	1
100041702	0
100041784	0
100041735	0
100041825	0
100041678	0
100036571	0
100504168	0
100041470	0
100041804	0
100041487	0
100041747	0
100041836	0
100041774	0
100041530	0
100041840	0
100041970	0
544998	0
100041964	0
666906	0
100041664	0
100504200	0
100041151	0
666918	0
100504413	0
100504218	0
100042100	0
100038847	0
100042129	0
100042149	4
626456	0
100042182	0
100042192	0
100036569	1
100042217	0
100042235	0
545013	0
68308	0
545015	0
100042304	0
218695	1
286940	352
13421	20
66082	35
67053	2552
218699	654
68263	3033
71393	111
93732	0
268709	0
100504681	0
18300	0
74430	1
14198	209
100042415	12
19270	2
218734	1342
54713	0
27062	0
328354	0
72003	0
218739	0
238939	0
66231	10265
246103	912
66413	8823
258387	1
18330	0
16188	787
218756	1005
674895	0
218763	0
100038737	0
71147	371
59007	1142
21974	5557
218772	16
21834	14
353187	185
66480	4108
69721	410
22194	42
218793	128
100039452	0
432825	0
18074	2
68045	12773
14702	1481
67509	786
16529	186
74571	0
67725	426
70601	1925
105428	383
100504266	22
108671	6141
66242	8857
76670	1
11750	1861
74843	66
19056	1752
75602	21
78787	132
100504278	418
59011	0
68760	2
218811	1033
73068	481
76133	22
66121	10812
268721	324
17423	526
12325	541
18792	13
22330	1330
55946	824
11534	3640
54169	395
435391	1
27389	0
67630	339
22334	18979
69156	2547
319486	15
218820	12
76633	682
791307	56
268723	0
16531	0
620499	0
71228	0
105418	0
218832	399
20088	232641
75163	0
70955	0
432830	7
328365	374
77592	65
100504459	76
105675	3574
68173	11
74272	2
71918	27
11744	27
211623	0
66039	2
105594	0
278672	0
100039484	0
100039175	0
100039192	2
100039213	0
100039227	0
100039503	0
100039246	0
100039257	3
100039280	0
100039293	0
71106	9
83997	1508
100039353	15
211922	714
11843	5055
211948	1512
110083	1
100503983	127
142687	2
72993	1063
15209	12
171463	1
71704	161
218850	1323
320234	327
238988	0
100502956	0
100504469	0
22418	0
12294	0
319476	2
80795	6646
56249	696
50905	51
218865	163
12289	28
75901	303
21881	26128
18753	1374
328370	301
54650	728
69179	422
66175	10
16427	0
16426	0
16424	0
23955	196
69019	11333
76485	846
30877	9110
100217431	0
100217423	53
66923	7022
66487	3491
70021	1052
192187	36
64652	1572
21924	5
218877	1
71838	434
104416	702
110084	17
12339	844
24056	138
67011	1638
74427	548
382864	3
56794	335
26363	275
105522	580
100503880	0
78754	0
105638	6215
218885	760
17695	2
27057	213
53600	609
26430	1120
100504152	22
239017	0
67085	0
12647	1
20508	0
319955	510
320321	0
107751	0
100504518	0
69069	263
105511	0
320736	0
545030	665
67580	14
622657	1
239027	6
26419	579
268729	1
19256	0
14560	0
12165	0
19661	0
382867	1
432838	0
105518	0
239029	0
11752	0
19065	0
432839	0
319508	1
75698	344
14661	3292
100041231	232
69134	0
20618	0
105450	0
12166	1
78243	0
24131	0
30044	0
218914	6101
14803	0
723847	0
239036	0
218921	0
72972	227
57811	0
239037	1
239038	0
170677	0
70045	23
66092	5408
18183	0
100041521	47
100503038	0
100040439	167
328381	0
52588	797
100503457	13
70564	1239
71200	0
69496	1
11720	0
20387	0
17194	0
20390	0
100041729	0
666186	0
100041722	0
666207	0
666214	0
100503856	0
100041849	0
666228	0
73553	0
100041910	0
666233	0
100040771	0
666253	0
666298	0
100504358	0
100042055	0
100504444	0
100042114	0
666376	0
100042130	0
666420	0
666436	0
100504378	0
100041106	20
638262	0
666485	0
71826	0
666502	0
100042342	0
666561	0
13586	33
93725	0
11730	0
630952	0
503845	0
13587	10
74954	0
666647	0
666660	0
666675	0
666678	0
385138	0
666723	0
666744	0
19214	0
100124437	0
73895	0
19217	113
70561	94
70713	14
50527	1049
100503256	3
67089	561
100504523	13
56291	205
54342	1242
218952	0
114874	314
320367	0
218963	236
100041724	0
12159	0
100502795	0
72391	1396
12793	4306
63985	2145
328388	92
68755	571
74480	52
14528	383
218973	1230
67296	435
218975	1199
16854	200
218977	1293
78938	741
100504663	289
625730	4
16709	2916
93834	156
624367	3
218989	307
18424	0
606497	0
100041864	39
66770	0
218993	0
105504	1490
74385	360
70646	646
67082	1
75288	0
67419	0
258487	0
259147	0
258485	0
100041975	149
258314	0
258313	0
258316	0
258039	1
258275	0
258486	0
258360	0
258659	0
258657	0
258658	0
257909	0
239081	1
258660	0
258662	0
258663	0
258661	0
258233	0
258422	0
219019	0
257884	0
258296	0
258295	0
258264	2
258113	0
56858	1
219022	713
239083	0
85029	171
11546	2925
21745	330
546611	0
66246	3739
11792	253
219024	1279
18950	12428
667034	987
75019	14
328401	0
497113	0
497106	156
404319	0
11727	49
58809	49
219026	0
78416	284
19752	0
54159	0
11731	0
503847	0
93726	1
638695	0
669149	0
22301	0
434459	0
100043031	0
545047	0
219033	0
278676	0
93719	3
52535	337
214922	7
29811	130
219038	0
497071	0
268739	102
100502764	56
69890	112
619301	30
258420	0
15381	13332
77945	92
114741	8214
67772	1746
100217445	0
76338	217
268741	1688
56335	127
50524	50
258008	0
258424	0
258268	0
258423	0
627171	0
57271	0
57270	0
57269	0
100042372	2
667441	0
633740	0
667449	0
671652	0
436539	0
100042410	0
627394	0
100042419	0
277146	0
382180	0
667476	0
671927	0
667481	0
100101486	0
100042444	0
640196	0
627273	0
100043177	0
640931	0
630415	0
436468	0
100042470	0
328482	0
100042479	0
100043197	0
100038850	0
667542	0
667547	0
100043214	0
100101491	0
100043202	0
667574	0
195296	0
667583	0
385047	0
320734	0
667596	0
667604	0
547329	1
639655	5
634322	0
636127	0
279872	0
100126451	0
667626	0
620297	0
100042560	0
667635	0
100043218	0
100042568	0
100043204	0
100126452	0
100042574	0
667660	0
100042579	0
100126454	0
100043270	0
100043274	0
667681	0
100042593	0
193574	0
547424	0
100043282	0
279882	0
100042607	0
100042614	0
100126456	0
100126457	0
547328	1
100126458	0
100126459	1
100126460	2
100043308	0
634132	0
100126462	0
328483	0
547420	0
100126463	0
386450	0
674098	0
627324	0
100126464	0
667765	0
100126465	0
100126466	0
630061	0
630086	0
100126469	0
436467	0
386446	0
436479	0
100126471	0
100043322	0
654836	0
638566	0
667567	0
436545	0
320898	0
630461	0
100113414	0
21507	0
100113413	0
213480	0
432910	0
193587	0
195297	2
100113412	8
547330	0
211027	0
219060	19
627777	4
547427	0
547428	0
100101940	0
627813	1
100101942	0
100502784	40
320913	0
100114901	0
100114902	0
100114904	0
100115376	1
100118398	0
100123473	2
626545	0
100124293	0
100124294	0
100124295	0
100124296	0
100124335	0
100124336	0
100124338	0
100124339	0
100124340	0
100124341	0
100124342	0
100124343	0
100124344	0
100124345	0
100124346	0
100124347	0
100124348	0
100124349	0
100124351	0
100124352	0
100124354	0
100124355	0
100124356	0
100124357	0
100124358	0
100124359	0
100124360	0
100124361	0
100124362	1
100124363	0
100124364	0
100124365	0
100124366	0
100124367	0
100124368	0
100124369	0
100124370	0
100124371	0
100124372	0
100124387	0
100124388	0
100124390	0
100124391	0
100124392	0
100124393	0
100124396	0
100124397	0
654839	0
100124398	0
100124399	0
654838	0
100101484	4
13135	16336
105501	454
18348	0
69089	1820
20540	9
68836	12113
17387	606
65107	1677
140743	21
27374	2455
219072	3028
16475	29
74359	142
19173	6034
751525	0
73902	4
239096	18
56215	9841
75913	137
58248	3234
110794	1520
50934	179
239099	182
105651	97
12050	208
54196	17977
59049	33
13644	0
140806	0
67272	1
17888	0
387204	0
791403	0
140781	0
100124433	0
68966	3208
239102	141
432855	2
105663	95
11766	294
319984	9
71412	0
100042720	2
667952	4
28200	3612
268747	9
12891	0
18185	1
100038376	2
74551	2373
28199	1090
68680	29
19186	13026
85308	915
19188	8287
268749	322
16391	1340
56739	361
75751	909
74140	1390
71099	16
67881	2642
18002	15752
105446	1534
28113	337
21816	59
56187	510
52585	775
67842	3003
12684	6
57260	7
16995	807
104110	7
56532	1259
73181	0
277154	90
56410	0
219094	123
654795	177
17228	6
17223	2
545055	0
545056	7
17224	1
17232	0
17225	0
17227	0
17231	1511
13035	82501
14942	0
14941	0
14944	0
245839	0
14943	0
14940	0
14939	146
192113	0
100038506	0
30054	80
219103	493
328417	340
75339	2630
100503823	167
66645	2481
219105	1198
100503842	195
76007	599
432860	0
14611	0
14619	10
14623	0
68631	811
21821	244
239114	0
68043	2417
67518	5
57258	435
50523	248
20220	3048
219114	568
67840	9683
75965	1163
68514	1538
14180	1
67932	0
380907	0
71330	325
628693	3
219131	5
236451	94
219132	21
628705	100
239122	413
69008	1211
71891	938
219134	25
50769	23
67659	0
71844	371
751526	0
219135	636
72125	1
219140	319
239126	0
100504019	0
70478	1001
29820	1
50720	197
24053	9
100046950	0
67355	0
219144	765
68177	1252
16648	2154
66674	495
66597	248
668253	635
328424	20
100504051	275
387134	2
387174	4
239133	66
67153	4146
239134	5
629059	1
319433	47
18130	750
268752	38
432867	0
654465	0
654458	0
73670	0
619548	0
13030	3997
14137	275
382913	6
14463	0
12143	0
219148	9
58865	0
210376	298
219149	1
100124452	0
100504135	1
72400	1962
20680	0
67750	0
271209	0
71037	0
100504162	0
73382	0
110265	1403
78271	94
387233	0
16554	254
100504226	347
219150	137
210925	765
54616	392
14365	42
50759	13
380912	199
18155	2
74195	1147
71145	0
52033	2779
71988	2154
67179	2082
68584	0
219151	0
100504279	0
12759	233
268756	0
11495	15
13850	496
110902	0
19229	512
100043676	110
69303	41
66854	804
56471	0
100504326	0
11549	0
791407	0
12934	936
432870	28
239157	0
75892	0
12177	1923
71978	2643
13592	0
628416	0
100038671	0
108912	1489
105440	255
14714	18
68813	348
18039	0
18040	0
100043072	0
11500	0
58860	0
13522	0
20855	0
18092	1
18095	0
67712	1780
100504453	68
239167	0
100504477	2
67464	24
100504489	4
94352	6
791405	0
71843	1007
105513	756
21933	54
246710	346
73523	0
13655	1
57784	1287
219158	464
268759	64
213019	201
20410	41
19057	70
213053	91
57746	10
67065	1560
723838	3
105653	40
12153	176
20389	0
213469	0
72549	1267
15460	0
213484	475
239170	380
13829	75
14171	0
328440	5
65246	781
13449	293
14586	1
319448	1244
668489	32
70086	22
105670	906
19645	766
751541	1
67168	478
100504588	2
16432	20569
100504566	244
67381	2141
214254	22
20916	2970
15558	42
13885	10809
380916	341
100038618	139
271221	22
70859	1
100503136	17
100043176	0
18826	3667
56373	2
67302	5073
380918	1
67926	0
75272	0
338337	451
67554	25
100043189	114
22070	1374
100038852	1
100303751	12
68705	2021
67516	183
67467	1265
27275	2115
21807	2032
100503222	102
72661	18
73272	1
210808	196
108811	262
239188	1
100043755	2775
629678	0
380920	0
66148	5245
108670	850
100502638	0
219170	0
21943	0
219181	1129
380921	9
219189	279
105590	1
66214	6048
66897	1790
211253	499
211255	224
432879	88
22380	3224
13709	5175
67955	4142
16840	6
73989	0
791080	0
18530	0
100038734	1
380924	0
100503776	0
219228	3
319903	0
56419	1327
219249	778
100043780	420
219257	0
328451	275
211712	0
100502750	0
66732	0
93688	0
13134	1005
76789	2029
77744	404
72662	1876
52023	626
12224	54
546623	0
16597	0
100038742	5
76627	2
210789	253
100502869	34
66200	2463
50933	6319
380928	2
239217	949
16365	22
211286	905
50789	669
105689	4887
64929	0
105439	177
13618	12
320671	0
18996	8
72486	1479
320249	0
100502987	508
74213	4674
76273	902
74864	1
380930	0
24064	406
621364	0
212085	0
100043809	0
668736	0
668738	1
668739	0
621487	0
668743	0
100043811	0
621499	0
100043814	0
668742	0
76965	0
239250	0
622052	0
75409	0
223186	0
723905	4
387135	1
723891	1
387139	1
751527	0
75957	312
751549	0
103978	1
23888	0
100503703	0
13190	1
76355	613
58245	714
223227	0
668814	0
239273	711
58187	127
66573	43
100037258	5311
100503775	48
66435	102
50787	0
239283	0
105559	1144
100503814	0
76108	261
70572	4604
223254	45
320268	6
223255	2172
56643	3
105445	259
68889	1382
110168	83
321019	147
223262	0
319727	78
68059	2775
69634	983
68245	1
328479	22
65100	0
69248	1
22772	0
100038380	19
110821	975
223267	498
654799	8
70551	264
380934	0
338370	0
223272	0
14169	1
20363	1145
100039139	8
14600	25
106052	316
106064	354
414066	73
67041	4643
239318	0
12274	0
223825	0
109828	0
239319	25
67281	117042
100302529	24
105787	797
67515	1198
19219	419
13132	17
12279	0
23880	2234
78757	706
18414	2
16880	18
268780	0
14573	0
545085	436
170762	1678
73692	131
71175	5216
20512	6
223332	9
68646	1826
27401	1068
320506	112
105887	0
100039661	0
223337	0
75568	14
16197	30
320277	20
19116	1
268782	0
78244	1942
67832	6203
19355	1374
75777	0
75646	109
100038608	25
75259	24
100502601	0
81799	1
17117	271
22293	0
239336	0
239337	1
110960	2553
18162	0
381002	0
20024	27620
22763	3489
100040052	7
100502683	7
268783	358
66629	1868
68070	65
100502711	5
669751	0
77877	1163
14000	1042
12563	0
12565	0
320873	0
64833	12
215654	0
545091	3
320865	0
100040529	0
223413	0
70350	173
432939	1
17909	160
66270	573
52521	2191
211147	1
448987	0
622531	0
100038662	2
11732	643
223431	23
791293	37
432940	1967
223433	1011
223435	314
328516	6
110082	0
18163	3
223453	3486
625796	0
67434	29
252967	152
223455	1346
69574	11
12465	21741
68073	1062
57254	0
66835	0
20356	0
15529	61
54381	1196
73486	6
239364	11
67154	9976
100503407	125
114128	173
17181	6
77358	47
100503446	0
19946	149982
239368	11
15473	1541
67724	1336
223473	1
16539	0
56274	479
107587	0
666173	1000
100124469	17
12864	32066
626596	1
78803	0
17749	2726
26942	47
30945	459
68839	555
66696	43
18458	41983
22631	8436
100038735	100
68036	14939
100503499	0
252973	0
52589	0
100503538	0
74892	0
382985	256
100041478	468
70790	1967
100503601	49
18285	1
21847	582
54375	3002
66335	1693
100046548	0
118452	0
14368	47
636952	2
68588	0
69906	628
223499	2697
116838	1
100504393	0
75766	0
64705	0
100503072	0
239393	72
22762	0
170719	1313
100503540	18
223513	2
11600	1754
100503767	0
239405	0
16341	21940
66736	3318
239408	12
22045	0
67429	1283
223527	9434
192190	103
55960	1216
319613	0
69659	0
239410	0
432950	7
67498	0
75281	0
239420	0
83925	570
100502643	0
68135	18511
78581	1329
100502758	0
19357	1832
239435	6
239436	0
100039748	18
69790	3365
14042	511
100503094	342
320679	11
665097	0
18383	1
383032	2
239447	0
105853	0
18133	0
18606	3
319944	1170
72107	1045
100503794	8
97998	175
12818	3
73334	0
68537	6404
105837	525
20649	19
15117	0
594843	0
210463	0
387609	28
319829	2
67819	2361
100504341	0
210544	973
239463	1
75758	2291
22770	1863
70472	5054
76773	1071
100504698	4
67731	51
268807	0
69787	0
210998	1233
631797	0
74868	301
546638	0
68260	416
75841	1356
69694	373
100502741	2
66218	20570
211401	919
268809	7
20775	1036
223593	814
68501	2204
211770	179
100503021	0
632248	1
71088	0
399603	128
320469	144
117586	0
432956	0
17869	6791
19296	851
100503389	245
67552	44
73994	4
83492	0
78462	0
331063	0
74236	0
270328	0
665769	0
74548	2
74460	5
223601	6866
13196	4138
71603	1413
100169872	2
11514	0
76740	1786
18256	0
654498	0
110862	14
54562	0
213068	141
239510	2468
21819	5
20491	1062
22402	4
17988	751
100040667	23
20442	667
100504424	0
380993	95
100503563	344
387226	0
387228	0
13992	104
100503580	0
70363	0
69700	0
100503602	0
223604	0
76510	528
353342	294
100041120	18
93696	3677
239528	1409
14083	116
387169	0
100040929	543
105841	63
106068	627
100503661	2
239530	0
19245	2184
268816	0
100041273	4
625276	5
666113	15
100503729	0
107831	0
69439	0
723943	0
11838	4
16469	95
66769	5
72373	0
223626	771
57277	1
68311	0
69462	0
23936	6
17068	44
78725	0
76486	46
625599	62
15202	209
110115	2
13072	0
67038	0
17069	24928
57248	1
110454	343
17067	23
100041546	17021
546643	437
546644	0
223631	0
17071	0
100041107	0
105892	234
23934	1
68453	0
22701	99
100503873	0
72665	29
72960	605
14787	0
378435	0
223642	249
69146	965
100503137	1
223646	135
66656	26635
105734	70
66194	2486
22122	1882
78834	168
69020	218
223648	248
332110	1
105732	0
432964	2
105782	770
67959	3852
223649	6
223650	0
271278	0
100503893	1
18810	1280
671535	357
66168	1000
74281	0
100503915	22
75475	22
100302626	26
109075	3113
14731	1580
66445	13999
106025	1104
68877	1800
59053	916
73542	4
223658	172
12181	1641
20289	4
15499	847
13350	427
170729	1
666504	0
30840	1582
52710	476
268822	577
94230	966
72027	22
66914	4980
72749	476
54151	413
16581	61
14106	0
73062	229
76282	313
69572	354
79456	92
223664	1150
378937	24
223665	873
223666	388
71591	345
223669	129
66398	1127
26961	174155
239546	131
117171	2278
17189	0
71939	0
93686	16
100042318	1
75761	0
223672	3
278679	0
245282	0
626615	0
108956	0
76409	0
328561	0
666661	2
328563	4
666348	2
71898	1
239552	8
17886	3081
56551	8348
239554	206
55944	9545
100504021	76
12300	0
67042	2002
19293	0
17972	1722
12984	96
12983	950
100504034	0
73376	1
22117	933
246221	1245
72844	127
71753	3
16185	0
72709	4
20607	0
19354	9463
72318	417
207393	1
17305	625
105844	1
104445	0
107753	0
106039	49
100504071	6
100038696	50
20401	829
57028	629
16852	18554
97961	2587
110253	793
100038602	1
654469	0
14958	1209
26912	444
14429	20
223690	1134
223691	8064
27008	113
27660	0
69833	14747
20665	1
100041655	36
100038573	0
18693	260
57274	0
207495	5
53357	213
17133	245
223693	175
27373	1271
100503109	55
16520	1
105785	9
67040	2736
13404	34
75729	23
73739	1228
223696	12679
74158	1177
14904	812
223697	953
100504191	68
54152	473
73340	0
504193	0
494448	877
100038357	3
109361	510
80287	7180
100504219	83
52609	111
18591	18
27367	114561
100302601	2
100302600	20
20972	776
66513	348
17309	0
239555	701
11911	6278
66538	3043
239556	0
383075	1
17444	15
213956	2
106059	3
213988	2857
11564	3527
105835	349
223701	323
67638	1
207911	4
78102	5
20524	1739
70356	5868
321003	198
57755	3
56438	20177
383080	1
328572	1411
214669	1168
214685	7
19387	5094
20286	588
100504312	5
21685	131
57259	1414
68479	11466
11429	2863
100504340	89
78929	2508
105859	3
29858	2245
66346	0
28075	1879
14375	2435
20826	12493
328573	0
74369	0
76457	314
20788	407
723897	0
72049	20
66570	3366
76505	0
24050	12
74716	0
17939	604
338368	538
69029	12374
67130	11493
56448	5
545123	0
13101	0
13105	0
545124	2
380997	0
223706	0
68444	0
627860	0
71754	0
76279	2
21411	1265
21378	1688
100504637	232
106026	22
74039	300
100504664	2
68607	18
74778	2093
73826	1374
104307	93
109754	2659
100504676	18
239559	0
66251	515
69291	205
23970	1592
319953	185
12124	36
223722	1333
12257	24173
223723	1791
