Geneid	PCA2-infected_24h_SRR15896664
245860	259
52231	259
74577	43
20872	4447
22145	9608
56812	179
19275	4
19711	0
13437	1178
13346	0
100503248	0
11790	1
69080	529
241118	0
74241	47
319998	2
98733	3
16322	0
71728	168
20536	2
620079	0
13838	6
18505	0
100039210	0
433323	51
23874	3340
68393	0
74205	629
195434	237
57814	0
20254	0
252903	236
69368	1491
100038695	2
69163	2643
20720	599
241128	1
100503052	105
26554	1463
210293	1842
241134	0
16367	2
100503073	2
76867	151
100503095	27
12829	18
12828	10
75734	2907
66261	7
15463	1199
80721	0
71386	0
20297	0
71227	0
77629	0
98496	1
227325	0
14897	1820
66153	121
71781	0
100503433	1
665317	0
381287	12
621875	11
100039742	7
665378	0
620078	4
100040213	0
100039794	0
665338	0
109032	1872
434484	583
100503502	0
100503045	0
20684	554
319997	749
12283	2602
64294	1240
71141	0
227326	3
70060	1
72792	0
70247	7337
15559	21
78795	111
227327	25
383538	3
17975	88054
100303740	19
80828	4
319336	125
14767	1
71863	0
19231	44087
100502660	0
18582	1713
26895	502
18159	0
208718	356
620213	3585
11650	0
76768	0
11648	0
13599	0
69453	0
11447	0
11449	0
26987	5069
98363	1
227331	1854
100040591	40
73234	0
53972	0
319977	1
23956	0
16331	1004
77040	394
100217415	0
20215	8
100503175	12
227333	634
227334	538
394430	0
394434	0
394432	20
394435	0
94284	3
394433	3
22236	0
15504	139
394436	1
100040766	2
381280	2235
171382	0
75396	0
14659	116
100503197	0
320982	81
98402	5
347722	476
74403	144
14472	37
208372	0
74918	0
12778	1
108679	2237
433332	0
12835	2
171531	8
623503	0
19329	46
16978	2676
329207	40
51801	10304
67921	2667
50880	701
227357	3
100503326	0
70788	2
227358	42
67444	3366
67086	1
55927	1748
18627	112
74019	373
65247	190
13345	0
208727	214
67273	5261
259040	0
258228	0
259041	1
259039	0
258274	0
258483	0
258484	0
257890	0
66915	7939
260301	171
14733	233
100504295	0
387167	0
241158	0
67446	275
108657	579
100037260	57
23830	228
64095	0
208760	0
16560	0
11611	0
71874	0
381284	0
208777	1
69821	665
269224	178
66385	2422
404545	2
110611	5731
18000	5260
227377	12
59041	677
51800	22
67026	503
66615	1155
21915	12245
66262	1079
98314	178
381334	0
100041596	1
666009	1
619597	0
241159	0
18566	2
67698	1768
100041686	4825
20452	886
100504401	0
227394	1
329217	0
67854	0
74441	0
634331	0
634346	2
52392	983
227399	1185
252876	378
18484	524
78603	52
70866	0
100504494	22
241175	0
100504525	0
23836	0
320311	0
100504568	0
100504602	91
27392	332
227446	702
100042023	2
21934	0
635504	19
227449	495
98432	60
12043	1864
70750	1119
20479	2290
20724	0
71869	2
241196	0
20248	0
394252	0
383548	0
381286	0
66957	0
116872	0
18788	8
241197	118
20725	1
241201	0
227485	0
319901	43
636808	0
22099	9537
67949	5245
76707	1058
68204	151
81879	4
14633	0
16324	0
100502628	0
64143	112
226351	705
226352	43
19258	168
66343	277
226356	0
319229	0
170706	67
13167	15529
73103	738
68428	1217
226359	0
17167	0
13798	0
98452	0
72999	633
70829	358
15564	1
66942	2730
100502702	0
269109	0
74117	7588
74150	180
71111	1
72585	0
210356	1
107895	408
72160	20
266645	22
100502745	5
72949	451
22625	0
226407	1138
226409	197
226412	2590
387147	1
67812	6380
226413	0
17219	7728
226414	5200
12767	1481
210417	2
100042740	29
13137	8
13136	687
22789	1
12269	0
12270	0
18640	315
226418	182
212439	16
64435	0
100502856	0
18703	0
69169	0
93672	0
58181	0
329244	4
16153	0
17164	4265
226419	894
16865	777
54354	762
56489	209
14270	485
108900	329
26361	0
13034	2203
226421	74
320718	2
212933	0
98396	202
226422	274
98415	18061
212980	349
13714	341
213006	83
100502885	498
18557	41
723818	0
213409	0
213417	0
74137	504
68875	107
213452	517
213464	639
74626	36
21367	0
269116	0
100038653	0
16980	0
17248	816
240752	30
108954	1360
240753	33
100502933	0
68338	0
280287	0
19701	0
214253	0
20668	51
20643	30907
70579	2283
667118	834
240754	11
381290	346
269120	1
116847	0
100502984	0
14264	0
100502999	1
12227	542
667414	11
71884	0
12654	1
53311	0
11539	0
17928	1
68507	94
57439	1858
240755	0
72017	411
72674	1616
240756	497
98710	756
100503055	4
71001	0
75605	1864
20980	1
329251	100
320856	41
67196	1494
329252	37
13924	19
100038590	0
320139	3473
68724	547
171469	0
13710	0
215615	2193
21854	4913
93689	1
77552	0
226432	709
215690	461
13007	1832
27280	152
21952	2
16763	0
21956	1
18772	0
226438	0
66241	954
226439	0
12292	0
16565	186
76422	2
67313	1
383563	1
67886	404
320054	44
67997	125
381293	452
71084	0
226442	725
100503460	5
100503474	0
26424	0
320138	200
735252	0
723890	0
19264	1957
338375	0
59125	614
545363	0
16876	1
69549	1618
75546	0
329260	511
170788	0
226470	405
12316	1977
14060	0
50702	0
624286	0
214403	1
545366	0
12628	0
240776	0
100503637	0
226472	0
214498	1427
26878	67
69367	3757
20822	278
56207	7150
19735	1197
246709	1
50778	353
624910	0
64214	3775
215378	0
100043240	1
791353	0
18783	1349
320019	1
19225	13
100502948	38
100043257	16
20028	0
226499	1310
108989	13621
96875	17
545370	0
73176	0
117198	5028
66875	1463
98685	597
19821	925
63913	151
66967	545
69399	696
66637	1888
269132	0
19731	55
100048152	1
71281	0
67771	6293
100503084	0
17970	1469
226517	938
226518	2
16782	0
226519	70
626058	15
71836	41
13211	4222
74091	1159
67792	3
19734	0
24014	838
240816	7
240817	0
433365	9
240819	1
14645	1406
100503355	0
12290	6
15939	684
15064	40
58244	393
207792	6
100503411	1
19775	634
433367	2
72482	3642
16872	0
104009	426
74081	2667
208263	1078
240832	1340
329274	2
214575	0
170484	1
77352	2
100038991	7116
20652	1183
11352	518
30935	871
100503836	0
215015	129
433368	17
78255	661
72713	8
73435	0
226525	131
69953	1599
226527	31
89867	8
240843	0
11899	0
735253	0
23850	0
72025	1
26374	894
100217414	4
21960	0
67647	555
75255	67
329278	0
64659	13940
12301	21863
29809	3391
620246	6
620750	4
381305	1288
11905	48
240869	57
14455	35465
100217446	37
226539	898
70454	780
226541	395
73844	0
100502590	0
620839	33
11758	20660
22164	9
240873	0
14103	0
226551	959
75368	1
67292	440
103967	4
474332	0
723821	0
387210	0
71449	485
53330	86
17926	0
100038657	0
226562	12659
226564	1
14261	0
55990	0
226565	0
14262	0
78258	0
18933	0
98376	280
240879	0
16579	561
240880	500
381306	50
69962	377
20339	122
20343	1639
20344	76
100503816	5
14067	53
116914	142
74895	353
66352	488
171567	510
11931	55
56429	0
16963	4
69476	0
83993	0
108735	485
226591	2706
240888	1
74106	202
70456	5848
271639	0
68481	70
100503268	0
226594	947
100503283	37
433375	13735
12503	66
100503297	3
100503933	141
18986	340
240892	0
59290	0
98558	1
100039795	0
100503318	54
27878	1495
71592	253
226601	0
226604	0
240894	0
100503962	0
226610	2
80914	2600
68944	4763
735254	0
56752	2656
66447	1023
240899	0
100503977	0
20183	0
110648	0
18514	1118
100502613	0
383613	0
66977	696
19737	3
19736	0
78465	0
15490	165
18214	11
107652	2445
16589	270
545378	2
622708	13
26904	48
76925	1
100504035	191
70729	174
320078	1
226641	610
80915	1083
435653	0
98752	1
100504052	62
14130	1043
246256	24
14131	1244
75472	83
66052	4744
17528	4
66425	127
12355	3
641376	539
11807	68
14127	3769
226646	6116
240913	0
57370	754
19044	696
30941	254
66155	5298
100504072	127
21945	439
27045	42
18637	6794
68874	48
71740	10
226652	1406
22278	268
226654	18
16456	6
56009	274
16429	0
18106	101
17085	232
75345	3
12506	4999
100041098	38
27218	51
12523	336
100038548	14
30925	1
93840	37
18071	0
59287	468
12847	618
100504176	3
19298	721
98193	2051
18611	67
12372	1
27222	0
98660	0
140559	1073
16524	0
16513	4
67556	513
98365	5
93842	3
21346	25110
71870	3
100504192	6
240916	0
74748	0
677296	0
68440	538
100040320	1
12944	0
20219	0
18313	0
258759	0
258758	0
258880	0
258881	0
14125	102
258645	0
100504232	0
13349	15
94332	19
383619	669
240921	13
545384	5
623121	6
236312	576
100033459	1
100504251	0
226691	12
15951	34
100504287	11
666028	1
100040462	2464
381308	54
15950	2029
26388	0
226695	4
258712	1
258711	0
258713	0
258717	0
259162	0
404222	0
258716	0
258715	0
258302	1
20739	377
258710	1
66289	0
258238	4
258709	6
258756	10
546747	0
54418	3
23893	0
24012	0
14194	4913
98256	48
13603	59
12663	250
75820	0
26909	1081
226720	0
319455	1
545388	148
545389	711
723921	0
76816	485
23797	335
30928	599
75589	0
69428	3
11566	4500
631584	2
545391	1
78825	1905
791357	11
75164	0
320110	76
66359	3810
51810	31255
68226	228
269152	16
69726	814
433941	1716
15278	562
226744	236
109232	357
226747	2868
100503705	0
226751	225
67426	140
19165	2039
277333	11
320404	54
791296	7
381310	0
329305	0
11545	5992
72568	717
27217	2
666431	39
170760	2037
100504581	0
15078	965
208768	2164
100504598	7
320202	0
69051	2820
13590	268
208795	271
13849	1
619326	0
67459	1271
98417	6563
226757	2885
329307	12
72978	0
403180	0
98386	4694
433384	8
13800	9
27058	2518
100504677	1
625823	0
13244	1182
67330	1
67948	628
209456	229
12334	111
170725	1
433386	0
96935	1
53791	1
73363	38
63953	36
15284	432
66112	2
67247	6036
226777	3
226778	0
98732	814
381314	1395
387189	1
387211	1
23827	456
107508	9403
319562	4
100039138	1
226781	12
114668	0
226791	80
21808	5
67223	4255
110957	1
74717	1
67769	426
100504534	158
100504550	0
26381	0
320272	0
22283	0
226823	322
16526	0
100042424	3066
100039307	0
108000	6491
19250	335
226830	2345
19130	1
100504619	0
320119	128
52477	1158
226841	10
226844	394
100125339	2
75558	0
68972	215
381318	337
381319	4
619288	0
11910	7
100504360	266
66208	2781
66950	509
226849	594
100504379	5
76843	1380
77065	340
226856	789
18005	736
98736	4
22782	121
74023	5
22033	87
100042625	848
214742	327
100038712	17
16510	0
226861	42
320952	0
214791	0
100503471	0
329324	1
215193	623
54139	10
319266	380
215243	259
15483	142
100503531	0
14373	0
16780	6
215303	2
387201	0
18845	19
12490	3842
320400	74
320977	23
723963	0
387224	0
17221	25
12946	1836
12902	49
215748	242
18390	0
320495	27
100041224	0
56533	0
108853	716
67141	2569
22353	0
68632	398
64009	615
13982	58
100504234	3
73419	733
66084	806
381990	231
83397	27
270685	1852
213783	7
70337	0
76142	0
670558	0
215728	0
237253	54
18537	2782
320642	78
69912	2341
407824	60
16798	488
23924	1468
215751	527
100503695	6
67418	2624
237256	2
68652	1924
338362	12
70097	71
791352	0
320825	0
620417	0
78808	1029
215772	2
67844	930
382450	1
100038484	0
14816	0
268281	709
71865	483
13853	7
100503020	0
22288	578
320273	83
74732	340
66125	14248
22634	3
75122	0
353258	2588
215789	444
66848	1465
56535	496
66757	691
66253	280
15273	86
100504211	19
215798	4
100039571	136
66201	2057
76743	1
18101	1
100503049	0
100504235	0
17684	3596
378431	10
380629	88
73112	13160
19707	546
100045792	3
215814	172
215819	24
56016	16
215821	22
237300	0
73968	7
64058	64
21929	75
100504265	0
94222	0
15979	5781
237310	24
237313	12
76157	104
18634	2270
26408	277
17761	665
621697	153
72567	10585
71804	541
29863	8
52906	504
100038717	3
100504283	3
17863	14003
56422	1720
237320	2
76924	1
67692	0
432436	0
20393	126
114671	0
319887	115
379043	4
667281	7
606736	83
56554	0
100038752	1
353169	0
237336	1293
100504411	0
100038582	0
21412	0
14051	4
20042	205213
76306	23
26464	0
22361	0
111174	0
209512	0
493809	0
209513	0
215854	0
215855	0
215856	0
209517	0
435206	0
276742	0
435207	0
215859	0
382348	0
494546	0
503558	0
53331	1309
59012	1
14219	0
18605	91
209558	21
70208	663
11846	10
432442	235
13822	174
100504485	1
100504474	0
77220	0
100040851	0
268288	0
237339	307
667572	2
73910	628
16773	0
100040961	1
19272	14
210757	0
100504516	1
114676	5
67719	0
67412	0
212448	0
52665	69
68031	291
72780	1
100504540	0
66311	4971
73681	1013
100504586	26
66847	758
211329	978
15214	1
69692	2297
21987	6
100041294	4
268291	80
432450	0
76757	0
215890	0
215895	0
57430	0
212892	2
72580	396
414093	4
100504607	6
66521	4329
692132	0
270711	0
103511	0
215900	297
212898	11
22110	1112
72480	41
319638	742
12813	16
14302	1
100041585	121
319415	0
15182	4578
17118	215
100503712	0
100503757	0
215919	0
16775	2
66337	56
71924	261
327743	27
14360	542
100504626	0
103213	39
327744	88
19714	1160
213332	4
75299	5
72045	0
100041085	2
215928	5
215929	1
72472	1120
67239	3542
67371	3171
19850	140
11702	2430
78334	642
70840	0
70503	0
327747	2
71713	2232
83767	1
100504721	26
140741	0
103199	556
633979	0
268294	371
171580	190
20598	272
73075	1
53599	2497
75973	1
629461	0
103268	1002
140742	538
213402	6
624784	143
56484	70
215951	125
54198	9715
21907	0
14628	506
100502608	20
140740	1844
268297	9
109205	1
723945	0
74530	0
71365	88
331623	137
100042179	153
67851	1266
12484	7616
414125	0
76563	369
170728	205
11630	23
70365	0
11793	1813
12142	2
19072	1329
78977	0
23828	0
380669	1
209462	282
14806	0
77987	1462
20464	0
14727	17
14728	30
77296	0
210198	0
320995	0
71090	0
215031	0
19886	0
66686	8
94221	610
66650	0
52014	1770
22639	3
215085	0
100038725	299
100502820	1
18821	22
432460	1
100502868	0
71567	80
66403	4953
100042554	47
75906	65
17155	716
100502920	24
544696	108
73390	353
14609	443
791298	0
15500	407
56442	1641
18768	463
100504151	0
12140	5
100502970	0
57319	1810
100504180	0
100502899	0
74399	0
664783	0
245263	0
791309	18
70297	1890
110829	3363
19386	5574
100503037	305
100503579	381
76138	131
13608	2
103505	0
237353	0
103080	71
268301	70
18451	878
69836	0
18302	3
100502977	468
215999	93
216001	630
56709	321
100503588	17
74747	366
52717	2645
69090	1148
94214	2
53374	1
19156	990
22295	11
74048	314
100302688	0
71279	413
107449	1
100503834	0
100503931	0
73616	0
13180	264
20397	291
65971	4
237360	0
18646	0
27355	1
18119	1
13688	1714
100503821	196
216011	161
237362	6
67895	10044
20224	2706
71767	1413
71361	115
404634	40
12817	0
432466	76
69894	14
11925	0
70423	19
21337	0
15275	3043
70162	102
216019	1
338359	720
74706	44
30930	1526
19073	42772
72320	781
56200	5696
94213	1773
216021	44
67500	6655
100217463	0
52463	437
73132	537
327762	1079
70432	353
432467	212
67307	7
68371	2
53404	0
68802	1
641387	47
67345	841
100502721	44
93759	356
30045	360
631906	0
216033	0
791346	2
216028	1
100502808	0
69433	0
28193	518
108829	1945
641340	710
13654	2
211488	1751
100038508	1
216049	0
170799	129
71371	331
100503521	0
73287	58
327766	3
320700	21
69288	49
12534	6534
11735	7
70557	0
76551	1252
69563	0
66859	6
71721	0
70911	1
319646	0
83675	0
319572	0
21780	2802
216080	870
100504436	0
52637	254
69718	865
108950	0
100040505	14
52696	1406
11994	1
71236	0
14687	55
76877	8
110279	446
74392	515
11540	44
544707	5
103149	2
68778	209
67332	15214
192734	0
14598	3
23887	19
71733	13
104248	1273
13202	3453
103140	72
14871	31
75886	0
14872	531
17319	42254
70377	44
20587	3209
17385	3
103172	4824
333670	5
22364	3
333669	14
64453	208
64454	0
64452	0
15468	13
751554	0
20203	3
64451	26
18541	2015
76964	2
216119	168
54387	946
16987	104
76573	0
14317	0
12834	0
12833	0
59093	167
100038479	0
20509	1507
12822	22
100169878	3
80294	562
110532	37
100045653	4
108707	1109
16414	211
108705	1075
20610	5932
22213	1329
100502831	0
670895	0
16697	0
100009614	0
100502921	0
16694	0
100502953	0
77763	0
100041250	0
100041261	0
634517	0
100041281	0
634504	0
675294	0
100503388	0
670880	0
100040299	0
100191037	0
544710	0
622629	0
100041351	0
252974	5
75188	0
237387	3
28240	2
67884	277
18641	1798
11634	1
54427	34
50723	16
100503488	0
28295	18
110816	751
216131	1148
28169	345
100041500	505
18114	7466
13014	2306
216134	1088
791283	0
258224	0
216136	431
71709	24
257883	0
12365	0
70976	0
20513	0
258305	0
257734	0
18372	0
259044	0
259074	0
259042	0
18357	0
72128	146
624765	0
216144	0
624845	0
625029	1
50784	421
70427	131
21830	0
237397	0
216148	0
100503607	0
382384	0
17123	0
110012	954
216150	2658
16904	8
12215	10507
15166	5
216151	363
67112	0
70294	2930
83554	3
73106	2704
100503626	5
18483	813
78906	1
414101	117
19205	4212
216152	1402
19152	120591
50701	52052
11537	9
216154	364
109284	2932
114229	11
13496	757
216156	5263
170483	7
216157	598
12798	1107
27403	497
70719	2096
66420	7400
625249	2469
216161	426
20869	184
100503659	566
66043	19719
59090	617
12696	1054
69770	1414
13637	5
68114	1035
75406	10346
14431	251
70248	6090
20054	96781
23805	10
66374	1856
18551	202
70335	118
100503741	8
66548	18
216166	0
100503758	5
237400	137
17192	5592
66594	0
21423	3333
246086	0
67331	0
66932	1806
118445	349
216169	2973
100113398	109
56214	1091
103236	2123
208198	648
17347	2099
208228	529
71564	144
11776	954
208266	994
78670	4518
20222	1328
11705	3
71912	12
18245	15615
237403	4
66094	698
73218	1017
432478	2
30055	14751
16907	1025
17873	788
14708	7
208666	0
106947	190
52551	2096
50492	1555
208677	8
26396	5456
16969	2085
59004	313
13629	2502
100217454	1
100503773	0
13144	1071
69678	0
69564	0
16467	0
103406	3
17179	688
66047	7583
57267	217
27375	65
18717	439
70312	881
21390	76
209047	0
15353	1706
73822	27
432479	50
56371	1274
102115	2605
100503793	52
72273	20
18029	1432
319586	7
103425	1992
13611	521
14676	1469
14672	637
14797	6820
21886	27
114606	97
268319	15
50721	454
70615	291
100233208	3
666448	11
666458	0
73610	6
100040944	0
666738	0
666501	0
331188	0
666542	1
666548	0
100038681	106
666790	7
100503645	39
408062	144
327780	1
666584	2
216177	217
100038633	0
237411	277
100503696	0
237412	38
432480	0
544717	3763
21665	298
74782	23
67933	118
18045	2199
70003	0
50493	2234
66341	32
216185	202
58250	460
338365	3
28109	1270
216188	2
319277	992
216190	164
69784	124
77976	3
216197	1992
216198	375
100503200	39
70428	769
71137	2
625690	15
237422	271
14202	5
103266	756
74238	174
12952	530
666974	47
74007	13
626858	0
103136	2147
72843	393
67341	5
28088	4498
270757	21
69754	942
27204	53
78170	0
21859	218
100503291	0
627035	0
382395	0
66263	836
22027	36627
103220	32
103466	195
192188	2
83559	0
76640	0
100038674	0
17172	0
18478	0
16000	10
100503785	0
22172	26
110312	3
75317	283
626115	63
69736	3220
67282	1616
71712	256
432486	1074
20962	34
212862	352
109272	0
20728	10
237433	6
104303	703
70683	1649
216225	0
320091	1
237436	1381
20186	1
216227	2
213326	284
69002	6
67019	1197
75089	886
77531	4
100043039	217
100503963	0
544719	1
11783	541
67454	739
18674	40826
21917	9497
100503982	16
723955	0
100041799	0
110333	0
17997	765
380653	0
380654	6
237459	1241
13713	520
432488	90
16993	3515
15109	3
71761	8
237465	42
69878	329
74454	12
57764	39
667338	14
100504069	2695
327799	10
56307	16322
74923	0
723908	0
215008	196
13998	112
22025	272
66414	11316
215472	0
319880	5
67723	160
77048	2089
100504100	23
54712	937
12905	272
216233	50
67270	11316
93765	896
71207	2085
414105	4
216238	1758
100504142	116
100504157	0
12226	483
13179	0
17022	0
16545	0
13516	0
100038699	0
66716	0
791295	0
67972	1845
382406	625
14426	152
67603	285
667502	0
100504202	2
71832	5
17311	3
100043224	0
100043227	0
100043231	0
100043235	0
100043239	0
100043247	0
237500	258
216274	1283
68281	418
66605	0
100504217	0
67569	4
67405	0
237504	0
216285	0
74978	0
103098	16
100504227	0
100043292	0
278279	15
627573	11
327812	1
216292	217
52713	2535
639162	3
321001	0
327814	1
380660	0
108030	0
17877	0
17878	0
237523	0
628870	3
17931	2308
114774	10
100504290	4
20979	0
368203	0
260315	1
109335	0
52679	146
13008	942
320150	599
432502	2571
237542	1647
71769	44
53605	23222
382421	12
21664	84
52705	1996
73690	200
639527	7
69286	0
67537	0
544736	0
353025	1
268345	0
382423	5438
237553	0
100504370	0
216343	0
66687	2001
216344	462
100038558	11
67226	545
66816	718
216345	1189
14160	2
77798	1
216350	1055
19279	5
619332	1
100504392	0
19263	1
58802	0
67342	0
100504412	1
72068	1932
100504423	100
237558	0
216363	439
71086	47
103175	4
382427	1
100038610	0
237560	0
12461	21003
327826	347
64050	4426
77397	0
17105	828
17110	1
432508	3121
94118	0
70574	2
17246	1144
215436	140
103468	1523
100504499	465
215449	8058
17245	381
50929	0
116849	0
15978	0
69181	99
100038589	2
97640	0
71902	1567
74053	0
117599	823
73914	447
68212	4866
100504548	1
66225	1093
15364	135
321010	772
791076	25
100038546	0
70874	0
320183	9
100504616	21
380664	366
24117	0
100504636	0
74694	12
100043498	14
75612	199
192678	692
56480	885
73192	2380
216393	0
270802	133
117600	7
216394	0
668272	9
216395	1481
100043513	1
54140	0
319468	610
387251	3
67074	626
14479	3419
100042958	36
268354	0
75030	182
20503	112
320398	6
68876	1332
52468	641
723962	0
723882	0
11567	1
66399	3972
100504608	2
17299	2714
13115	2
216438	2
12567	13800
67125	1778
100504703	93
216439	135
216440	3012
14421	2689
216441	16
52666	298
80904	617
100038591	175
117150	190
16572	9
69654	2983
110962	455
13198	352
216443	1304
216445	630
14632	2
16326	0
16325	0
71750	1091
237611	9
407790	17
108037	2805
104080	0
16971	40
20852	504
17937	38
72243	37
210035	404
432516	4
21334	25
320080	114
11536	5
107605	1
103142	1
19683	0
380674	0
216453	0
216454	0
54150	0
70061	0
27400	0
100043618	394
19075	2705
17938	66670
56351	12541
11947	35573
751518	0
116848	1160
56516	506
216456	48
66701	643
17339	14
100502681	139
21853	1852
28194	6
103161	1
20847	379
83430	1
103135	280
56530	5361
12974	2905
210582	249
237615	208
72002	59
69917	2179
67588	522
68094	1594
17904	13449
216459	50
100502705	296
23943	1191
103284	341
67945	172459
18813	17846
13867	6
668459	5
27370	115594
22781	2
211389	114
19344	351
12566	542
20431	8
13139	41
78428	527
58223	25
73827	7
74330	162
66844	43
66118	7789
14561	1
12512	4305
19682	20
14533	4401
16404	0
71664	0
18373	0
258861	0
622733	0
544748	0
546487	0
258315	0
258863	0
257667	0
100504697	0
258862	0
258540	0
257666	0
257664	0
258232	0
258538	0
404321	0
258537	0
544749	0
258281	0
258723	0
257985	0
258724	0
258542	0
258069	0
258544	0
258935	0
258932	0
258150	0
258375	0
258933	0
258549	0
258929	0
258541	0
258282	0
258934	0
258547	0
258068	0
258548	0
258546	0
258931	0
258930	0
258321	0
258543	0
258545	0
258791	1
258252	0
259165	0
258665	0
258667	0
258773	0
100043200	0
258266	0
258670	0
258772	0
258666	0
258668	0
258669	0
258672	0
258671	0
258297	0
11923	0
67596	330
625068	8
623734	0
625109	0
625131	0
236604	649
78887	404
74203	1653
13494	3804
56218	126
791413	75
216505	623
16886	284
193670	174
71523	35
100503029	190
237625	1
170835	1
114679	744
29856	100
544752	1948
74522	537
74309	0
67430	7
75219	37
103710	116
21452	349
75342	0
64934	2743
53897	31
103655	7
380683	0
100503079	0
67900	794
67815	75
71673	207
216516	8
67465	2900
103724	245
71962	31
18413	169
16878	2
75828	9
74302	828
327860	0
75452	406
66152	17579
67178	671
100503092	1
192650	0
18016	522
18082	807
107829	1011
380684	705
11764	1084
