baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
19888	1.20155209762375	4.02023109054696	4.58838607284247	0.87617541913958	0.380934677324932	NA
27395	244.491569116135	0.0424515024238966	0.495588600350447	0.0856587548500465	0.931737690428403	0.983024168612034
18777	362.410097362898	0.644160883183899	0.449835702838112	1.4319914562578	0.152146266455983	0.494362161914642
100503730	0	NA	NA	NA	NA	NA
21399	326.79606282185	0.711477105392284	0.484719985087578	1.46781054481122	0.142155692346708	0.477351473981246
58175	1.44886169547887	-3.69320070629423	3.8109508348594	-0.969102165399748	0.332494217419979	NA
108664	655.097337383932	0.298126373547181	0.476602527658491	0.625524113377767	0.531627127339714	0.838229268898495
12421	361.65817752385	-0.596215078953348	0.470561247105449	-1.26702970680401	0.205144667953763	0.571951541788092
240690	94.599938690722	-0.987271908406783	0.620701336929435	-1.59057480573628	0.111705298187021	0.418727070543107
319263	473.898156814802	-0.278764151064649	0.440102212956841	-0.63340774678628	0.526467407438668	0.836315809759062
71096	0.352961429784465	-1.67740897521199	4.90649982894578	-0.341874866746384	0.732445064667726	NA
59014	153.960716842542	0.771942852021457	0.645229637414931	1.19638467804144	0.231546477744236	0.605728914721891
76187	9.43768366972554	1.56237514486796	1.50058485267401	1.04117747295918	0.297793188717519	0.677089303260711
72481	1.0588842893534	-3.25009235686386	4.82605952537488	-0.673446388254276	0.500663345226432	NA
76982	0.176480714892233	-0.795576164492617	4.98795150562595	-0.159499578854221	0.873275290095952	NA
17864	7.16613726743454	-0.981362580673077	1.69170010223468	-0.580104345549622	0.561844253473398	0.854308445305824
70675	511.85725526646	-0.741482365319271	0.432807446276922	-1.71319225604277	0.0866771758342894	0.364662068273933
73331	1.07764478811005	2.21488265927123	4.40876773278254	0.502381344066254	0.615399299531562	NA
170755	486.175766567019	-1.31681752693632	0.44645566602731	-2.9494922500452	0.00318296555903287	0.0432124681750152
620986	8.36587947886992	-1.29724272819145	1.59761480660877	-0.811987171641885	0.416798992524625	0.767286756155952
240697	0.901164073217813	3.60535295682418	4.85749960266319	0.742224035355041	0.457951608336663	NA
73824	64.9933207807123	-1.50427734978241	0.725151174999278	-2.07443275505126	0.0380391379153218	0.227453558114391
266793	0.352961429784465	-1.67740897521199	4.90649982894578	-0.341874866746384	0.732445064667726	NA
100038398	14.121131197139	-0.937629689375284	1.18802156756144	-0.789236252082431	0.42997393742793	0.776553550458278
100039596	0.176480714892233	-0.795576164492617	4.98795150562595	-0.159499578854221	0.873275290095952	NA
69312	0.636190490293317	-2.50304989511908	4.85386362871885	-0.515681957010347	0.606076558423334	NA
26754	477.006912762619	0.0869173194101496	0.457789564398342	0.189863042256942	0.849416453649506	0.963843472556171
211660	208.04115017938	-0.420988805146502	0.502115312959747	-0.838430524384845	0.401788952032875	0.756710879064173
211673	1186.56270492879	0.0346147030966428	0.402793879205336	0.0859365171211972	0.931516882408648	0.983024168612034
109294	0.47686873929817	0.642062000130508	4.98707927225633	0.128745096093092	0.897559350799912	NA
320492	0.176480714892233	-0.795576164492617	4.98795150562595	-0.159499578854221	0.873275290095952	NA
240725	4.33505455337572	0.769745685105019	2.22103803240968	0.346570240523929	0.728914206403616	NA
240726	519.79935209063	0.22709558530078	0.513461348159549	0.442283700837037	0.658283924012188	0.897888723111115
383491	0.176480714892233	-0.795576164492617	4.98795150562595	-0.159499578854221	0.873275290095952	NA
