baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
653635	216.167766268838	-0.34232021907905	0.299037600903809	-1.14473971849836	0.252316993088966	0.764162460239515
102466751	24.1079543147537	-0.68690326766248	0.472784648521102	-1.45288826490275	0.146254779713957	0.613418766418444
79501	0.206036719094944	-0.343679096539946	3.11653965008542	-0.110275862054419	0.912190599785016	NA
729737	985.522598778185	0.469484344961533	0.366929250806964	1.27949555378599	0.200722604331004	0.705788070699406
102725121	3.20134827240296	0.114465830595447	1.2100594894863	0.0945952092355728	0.924636355249172	0.997735925511485
102723897	189.207605468672	-0.142087796739105	0.382993599919047	-0.370992613895215	0.710643033041006	0.984311663098534
102465909	0.206036719094944	-0.343679096539946	3.11653965008542	-0.110275862054419	0.912190599785016	NA
100132287	3.37701369979485	0.573312507237187	0.697325849228398	0.822158690763531	0.410986585943336	0.889887757920499
105378947	2.31013910124006	0.0635853712089687	1.05276037878132	0.0603987122716144	0.951838084245232	0.997966931046434
101928626	3.92302558569308	-0.0148097306882472	0.734303961925317	-0.0201683927312834	0.983909041701497	0.998938427573324
102465432	2103.02049284647	1.48881780075236	1.47451282089801	1.0097014957426	0.312638325646228	0.818103963042884
100133331	125.520523755617	-0.115703314456637	0.306865385311751	-0.377049090561621	0.70613712354471	0.983901760917344
100288069	18.6891986650299	-0.276908081471017	0.463405841874144	-0.597549828787488	0.550140349387675	0.94937482542072
400728	14.3730862363012	-0.0729557154065427	0.413536372880154	-0.176419101658286	0.859964699061771	0.997544195353725
79854	22.7017606184948	0.181118212712793	0.440817297241964	0.410869114814652	0.681168510449747	0.979263281398368
643837	437.161644554176	-0.126188271603818	0.13505095012936	-0.934375296752431	0.350110335921685	0.849870312800597
284593	0.0999341136334247	1.01293331282327	3.11374208909996	0.325310601789778	0.744946007807569	NA
100130417	3.33476040552081	1.23008830890483	1.00757404006733	1.22084160566764	0.22214599747423	0.7305970681556
148398	2.05271282932564	-0.531265031781325	1.15404397738094	-0.460350768423064	0.645264466054254	0.973680188599543
26155	2645.40090501695	-0.0813490310735579	0.182078673015534	-0.446779569107566	0.655034224295405	0.976202486293714
339451	285.061193458558	0.180641887340592	0.267416148070849	0.675508523489514	0.499352737950148	0.931781439216387
84069	55.7147657795434	-0.489719348220455	0.416808637598136	-1.17492610288133	0.240024281453477	0.752728255677882
84808	19.1475258221485	-0.328368105904615	0.494878142302134	-0.663533257656263	0.506989086734602	0.935152410500071
57801	16.5139522208851	-1.86173427038716	0.845777826124101	-2.2012096000658	0.0277211889958296	0.262206421480749
9636	6944.42186889082	-2.04453727278531	0.501814430080618	-4.07428951865104	4.61550346801497e-05	0.00265634758699111
375790	7702.97004688514	-0.506860570208614	0.35447733024254	-1.42988148173484	0.152751037776825	0.627372821366103
105369174	92.7780320292421	-1.3259981874271	0.337483894224104	-3.92907101678334	8.52746552643622e-05	0.00423178413204468
105378948	44.0650093370871	-0.607583084118663	0.334276125328506	-1.81760837248418	0.069124011057425	0.430067602341214
401934	0.508019480151868	1.35893904940688	2.27571248659074	0.597148830273685	0.550408018952677	NA
54991	683.98098445939	0.140115439705516	0.219004709786939	0.639782769246512	0.522313836243416	0.94089614460889
254099	0.128127292052269	1.18670003285097	3.10766669383301	0.381862068800978	0.702563676739194	NA
406983	0.0759340586134191	-0.343679096539946	3.11653965008542	-0.110275862054419	0.912190599785016	NA
254173	2.96912654276616	0.121519773092397	0.904599476532613	0.13433544485145	0.893137326307198	0.997544195353725
8784	657.776808342142	0.100485874115522	0.643001844765898	0.1562761832388	0.875815328692992	0.997544195353725
7293	510.464314307062	0.0270407426542616	0.628378366658446	0.043032580510461	0.965675562408662	0.998440768135958
51150	7526.67329986387	-0.121738337246179	0.242128757326057	-0.502783471862627	0.615116515336975	0.966761734179125
126792	685.061698672238	0.357768512965199	0.27716643533286	1.29080749815734	0.196770437115408	0.698617102194561
388581	11.1653739927882	0.556419299508755	0.640361538403924	0.868914302529175	0.384894005966988	0.874003085293344
118424	1704.46256691356	-0.057909950290348	0.253747662680415	-0.228218655015882	0.819476259476963	0.996964195025517
6339	117.101852698075	0.5082257845534	0.277985964631349	1.8282426065193	0.0675131492074784	0.424243005784597
116983	1697.05673627629	0.298465191345794	0.228108428345434	1.30843561332077	0.19072559990361	0.689767307099704
126789	264.648190363646	0.251096441150031	0.275204545295171	0.912399324221614	0.36155854514706	0.857891943134765
54973	2526.86704860214	0.0640500310885301	0.144569850672575	0.443038647342813	0.657737780893138	0.976202486293714
102465435	0.331998748737994	1.52124666386386	2.32384550424163	0.65462469905473	0.512709417800803	NA
80772	918.155708662198	0.236031842272961	0.482095143873562	0.489595975550554	0.624419824825131	0.969847417598503
83756	30.5063499044566	0.165052622466589	0.391381658515977	0.421717826768959	0.673230990913983	0.97812259908676
1855	841.333507061849	0.318759767104354	0.242897118636517	1.31232420085378	0.189410769957988	0.687107302137129
54587	169.137559286585	1.19522371987767	0.294364006067511	4.06035960661425	4.89971923707502e-05	0.00275823569802092
54998	1996.48562342581	0.0968459396702266	0.312270549490271	0.310134720767973	0.756458509722517	0.989166155339769
81669	5449.2077235433	0.0177762616676892	0.157080824821916	0.113166337698076	0.909898682813933	0.997544195353725
148413	562.488494625265	0.271344342627147	0.194705742476271	1.39361242856109	0.163434673347313	0.646915448402217
55052	2213.88382129065	-0.0220880438493432	0.165443942476884	-0.133507721822027	0.893791857810105	0.997544195353725
441869	6.247953516541	0.187312510405381	0.878203006274114	0.213290673189651	0.831100247902153	0.997493399831416
643965	0.11027635300241	-0.827004617294626	3.11485468749323	-0.265503434434748	0.790621664474146	NA
102724312	5.60185061184084	-0.0175204262109252	1.03485726588547	-0.0169302828404397	0.986492234013243	0.998938427573324
64856	16.0856837124454	0.335583047261511	0.714225503100813	0.469855872976498	0.638457992698157	0.972138114169232
219293	14.4836463522638	0.613336759275792	0.726925971081308	0.84374033075672	0.39881452530119	0.882910760572156
83858	841.497597734117	0.0358958765313417	0.222932853316122	0.161016539273558	0.872080374155958	0.997544195353725
55210	922.163208444008	-0.0764257980212522	0.222100961499095	-0.344103859368315	0.730768180586967	0.984870033138969
339453	2.95878581466414	1.21963312837456	1.28710126332843	0.947581331107236	0.343342633895667	0.843213934150859
29101	3810.15161241029	0.0831676686791601	0.247094760508896	0.336582080930712	0.736431966165273	0.985592911589103
643988	641.608459064662	0.507811931374587	0.35755575909776	1.42023144210004	0.155540312788623	0.633341590093637
142678	622.780327042392	0.299696005834739	0.197717722292411	1.51577715118278	0.129575711474578	0.58623705929735
8510	0.0578269185076154	0.618105920052951	3.11653965008542	0.198330837868855	0.842786225749589	NA
984	1955.87249378957	-0.191734439168212	0.12478334882374	-1.53653865660428	0.124406324460426	0.574924455831224
728661	2496.74928971643	0.128170353678017	0.147626645828742	0.868206094899045	0.385281518250015	0.874003085293344
8511	2.66186141313117	-3.82333410208569	1.80598690149962	-2.11703312959299	0.0342570361869145	0.29609299072873
728642	812.106299406732	-0.206504005702179	0.241644328372261	-0.854578326307963	0.392784630490537	0.87874097536718
9906	368.113269970418	0.287899596472723	0.228242545967879	1.2613756793321	0.207173526490418	0.713989651080619
65220	12009.6444654549	0.102278891388396	0.312785991772518	0.326993196878141	0.743673030735748	0.986265010808194
2782	23398.3057709894	-0.0592175794262848	0.171793553412956	-0.344701988228499	0.73031842326029	0.984870033138969
105378949	5.45559218605862	-0.336676099404856	0.601070195582852	-0.560127755258909	0.575392300029319	0.956023597046594
163688	16.1271111856272	0.764732895363583	0.521573498127241	1.46620351323338	0.142592851784804	0.606458691548398
339456	5.45155987262748	-0.42364163751474	0.701597324585086	-0.603824476903863	0.545960344242717	0.948374735522605
85452	0.169676845378501	1.47559950198478	3.09552250473043	0.476688345741258	0.63358406292881	NA
5590	65.3341231208357	0.301570895434347	0.376327109111343	0.801353099824447	0.422927258386566	0.896302587385205
100506504	18.9910785528055	0.0607360737029986	0.438558431985691	0.138490265545687	0.8898529624543	0.997544195353725
199990	646.261505548522	0.405690950970702	0.34590681163687	1.17283307909123	0.240862750074802	0.752872466314515
105378592	7.97802691932548	0.0626806250695366	0.509740196945184	0.122965827386529	0.902134158350667	0.997544195353725
6497	2460.81614003716	0.361229891368536	0.202247981387625	1.7860741496164	0.0740872530631842	0.442689482642686
105378594	1.83152236359007	-0.1064347330304	1.12535347126435	-0.094578935195196	0.924649282098784	0.997735925511485
79906	91.0514113773716	0.0221896016731319	0.208590145972807	0.106378954622452	0.915281690097924	0.997544195353725
100129534	27.9084806599493	0.497062063176112	0.384136040973905	1.29397403564608	0.195674389429875	0.697524275805727
11079	5189.33645356803	-0.0715142404919454	0.229572930147379	-0.31150989990865	0.755413017993702	0.989166155339769
