baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
497097	0	NA	NA	NA	NA	NA
100503874	0	NA	NA	NA	NA	NA
100038431	0	NA	NA	NA	NA	NA
19888	0	NA	NA	NA	NA	NA
20671	0	NA	NA	NA	NA	NA
27395	142.945801261311	-0.662460946873849	0.451128473848528	-1.46845296911203	0.141981222447499	0.429564847046112
18777	222.411976378313	0.216574231987305	0.394338110255233	0.549209488900601	0.582861693254574	0.837073187144912
100503730	0.845203345433281	3.97050775508226	4.89221814137818	0.811596629655548	0.417023125851295	NA
21399	224.01505576829	0.572579255316972	0.427490741922711	1.33939568548713	0.180441893244819	0.488489103259456
58175	1.47587908893786	-1.31486941110471	3.35406545042941	-0.39202258588495	0.695041525677488	NA
108664	470.104648536186	0.263003839332722	0.359441614137991	0.731701141403604	0.464350999601384	0.765571788048882
18387	0	NA	NA	NA	NA	NA
226304	0	NA	NA	NA	NA	NA
12421	265.217253893359	-0.567814897872722	0.398254108229877	-1.42576030262812	0.153937543292631	0.447492858408811
620393	0	NA	NA	NA	NA	NA
240690	69.82729947835	-0.92720008009942	0.571660750031935	-1.62194112512993	0.104815954838127	0.366855841933446
319263	359.145161774195	-0.150481350495219	0.385302411461165	-0.390553876692739	0.696127024087694	0.894239740587354
71096	0.257621305987599	-0.748187924854325	4.90612250276061	-0.152500864875129	0.87879190834441	NA
59014	73.0553349413289	-0.387794448637686	0.654990555958859	-0.592061129904359	0.553809654446634	0.82127955502247
76187	6.80542210638238	1.54579456499119	1.58051651138091	0.97803126627296	0.32805886044612	NA
72481	1.19546559067944	-0.881328526875811	4.01360438269747	-0.219585301101222	0.826194140047609	NA
76982	0.1288106529938	0.136498678738683	4.98817475445184	0.0273644540253648	0.97816904920357	NA
17864	5.15164176456831	-1.04332832423896	1.86994975541973	-0.557944576433162	0.576882230991988	NA
70675	420.579115243991	-0.313950132876141	0.353864244425261	-0.887205016675399	0.374968532008697	0.697655607093946
73331	1.81921734386036	3.57394451483201	3.43319204015037	1.04099755359897	0.297876683637711	NA
170755	401.027364539718	-0.763405720365354	0.367018360741707	-2.08002051674632	0.0375236510698929	0.197027314876206
620986	6.43827612433104	-1.02968516538758	1.62766182744801	-0.632616154058253	0.526984335435806	NA
240697	0	NA	NA	NA	NA	NA
73824	43.4073359267878	-2.04873429887897	0.744392972683268	-2.75222143956306	0.0059192480591073	0.0562971962143357
266793	0.257621305987599	-0.748187924854325	4.90612250276061	-0.152500864875129	0.87879190834441	NA
100038398	10.1281179602831	-1.00155013435916	1.49546423017765	-0.669725235915665	0.503032961347714	0.790300791644145
100039596	0.1288106529938	0.136498678738683	4.98817475445184	0.0273644540253648	0.97816904920357	NA
69312	0.88483505433035	-0.12262466603149	4.13031290901898	-0.029688953048503	0.976315122229796	NA
26754	324.104870057305	-0.11002978449985	0.377705612212136	-0.291310960023681	0.770813505888812	0.925097036067203
211660	160.167024860951	-0.23950219741588	0.449945308830281	-0.532291797948758	0.594523912076017	0.842827777820317
211673	920.16932959384	0.211058057455627	0.330130889082583	0.639316296763827	0.522617188857344	0.803393463001392
329093	0	NA	NA	NA	NA	NA
109294	0.55141232571044	1.5797604499666	4.98806703353265	0.316707943046183	0.751465221157197	NA
320492	0.1288106529938	0.136498678738683	4.98817475445184	0.0273644540253648	0.97816904920357	NA
329096	0	NA	NA	NA	NA	NA
240725	1.1592958769442	-2.90493950561462	4.40085457818041	-0.660085320705077	0.509199078232374	NA
240726	281.002344902704	-0.704068151221382	0.425382053582815	-1.65514305385314	0.0978954833143517	0.354286853193477
383491	0.1288106529938	0.136498678738683	4.98817475445184	0.0273644540253648	0.97816904920357	NA
17978	1167.01549133879	-0.0139734610724326	0.341216867871824	-0.0409518473092652	0.967334283911209	0.991287015050386
