baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
497097	0.116657173872283	-0.766485682539026	4.0804728567969	-0.18784236764675	0.851000222305648	NA
19888	100.798609405601	-2.51804433932668	0.291855606262405	-8.62770591106182	6.25947778914773e-18	3.3643332360628e-17
20671	0	NA	NA	NA	NA	NA
27395	2811.12100634353	0.773645860697189	0.0682757376188591	11.3311974015714	9.19391754346746e-30	7.99637959702238e-29
18777	4832.64147626201	0.398919007829316	0.0623989910703575	6.39303618514469	1.62623756892742e-10	5.89892864644389e-10
100503730	14.2531185845437	-0.651229860232225	0.628040506123299	-1.03692334154061	0.299771584770641	0.392921785283239
21399	4601.88726245655	0.1745710961195	0.0587914149809887	2.96932972570827	0.00298450164489403	0.00592840000013605
58175	6.41655861938381	0.571172415519753	0.946313330234421	0.603576423654798	0.546125291367385	0.641220874933541
108664	18816.1880750784	1.83293058056667	0.0542914044957103	33.760971881129	7.37938152609474e-250	9.50249108599824e-248
226304	0	NA	NA	NA	NA	NA
12421	5129.2731712981	-0.604670491893113	0.0741102340902768	-8.15906870779194	3.3761756404866e-16	1.66945133070782e-15
620393	0.233314347744566	-1.36233202726906	4.06253912651983	-0.335340038542866	0.737368594045802	NA
240690	147.223259996838	0.822963819375499	0.195917375668344	4.20056575670268	2.66248823407672e-05	6.59857248389263e-05
319263	5929.26509563031	-0.654540716090263	0.0617517167136057	-10.5995549747372	2.99401524501854e-26	2.28281351514715e-25
71096	0.956595281995681	-2.12804744585018	2.56139327810263	-0.830816362345785	0.406077377783896	0.505463705192104
59014	2803.21187489354	0.468351400238777	0.0681313190802365	6.87424530394328	6.2318891843076e-12	2.46918634924393e-11
76187	293.2731998369	-0.824468258976293	0.159126530036457	-5.18121182424705	2.20448970322944e-07	6.47723856234884e-07
72481	197.680248703966	0.864007538664317	0.180911902226286	4.77584685159967	1.78952550162349e-06	4.90585029222417e-06
76982	21.8894958432358	-0.119942677639302	0.503997123817515	-0.237982861352062	0.811894387031342	0.864482206070754
17864	64.3245452188084	0.0184697212625387	0.295303895195381	0.0625447938989043	0.950128991368362	0.965164369956674
70675	6463.35825103713	0.213517436636698	0.0646508733730353	3.30262261740385	0.0009578520024795	0.00202321698254958
73331	11.5470799782045	1.23930388830536	0.704280582683792	1.75967351475568	0.0784631789433969	0.123154116061233
170755	6424.33369562471	-0.195508836187987	0.0704597781494974	-2.77475804384692	0.00552427899656797	0.0105943433067908
620986	37.4006149049206	-0.250595490879449	0.382912801266729	-0.65444532031952	0.512824944309586	0.609688590263041
240697	18.9475299568839	-2.0018106483715	0.58327963000322	-3.43199135611928	0.000599166655050724	0.0012937060182354
73824	1120.07894278819	0.376467280585174	0.0927030276607136	4.06100307708414	4.88623274285283e-05	0.000117929732852688
266793	12.9596519051823	0.502229307468328	0.684404695155702	0.733819202327463	0.46305893573331	0.560879341910169
100038398	36.112671898702	0.284700681026077	0.380987436162618	0.747270523914487	0.454900281311581	0.552782316928278
100039596	6.66464604447026	0.218419164759533	0.874050587832043	0.249893047153358	0.802670060251366	0.857812859618528
69312	1.30914644327471	-3.73092849038964	2.4556670634325	-1.51931365043215	0.128683565374217	0.19092489620212
26754	6599.72295798002	1.19470690095467	0.0692857063479919	17.2431943603805	1.25884659818779e-66	2.6738593894841e-65
211660	1704.5947791447	-0.424476875159917	0.0831784710277056	-5.10320603294727	3.33947085803124e-07	9.69528857373935e-07
